tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,threshold,trigger,direction,total_n
42,0.18989774740235013,0.14338848302691812,-0.09114367933040937,0.47093917413510966,19,-0.06199370450197563,0.21306071335062435,-0.47959270266919934,0.3556052936652481,USD_CAD,14,30,adx_cross,long,61
44,-0.02243465172820143,0.1445086977484006,-0.3056716993150666,0.26080239585866377,19,-0.3684210526315789,0.21912273678590868,-0.7979016167319599,0.061059511468802063,USD_CAD,14,30,adx_cross,short,63
19,0.2072190278497704,0.22418203422744967,-0.23217775923603098,0.6466158149355717,9,0.028901484368552482,0.3292317891903867,-0.6163928224446055,0.6741957911817104,USD_CAD,14,30,di_cross_with_adx,long,28
21,0.07370811661532337,0.2129816681989142,-0.3437359530545485,0.4911521862851952,9,-0.3542848840052155,0.23506012010391744,-0.8150027194088937,0.10643295139846265,USD_CAD,14,30,di_cross_with_adx,short,30
41,0.05296378715497249,0.1499224224821288,-0.24088416090999995,0.3468117352199449,18,-0.18016738600373625,0.2160151997497522,-0.6035571775132506,0.24322240550577803,USD_CAD,20,20,adx_cross,long,59
35,-0.1930223977766281,0.15875066340355384,-0.5041736980475937,0.11812890249433744,16,-0.18772906442757664,0.24525614336815818,-0.6684311054291667,0.2929729765740134,USD_CAD,20,20,adx_cross,short,51
46,0.20783397609247967,0.13569257112502467,-0.05812346331256868,0.473791415497528,20,0.098567666050471,0.20077068183967467,-0.2949428703552913,0.49207820245623335,USD_CAD,20,20,di_cross_with_adx,long,66
56,-0.008741364566385166,0.1286852893447304,-0.26096453168205674,0.2434818025492864,25,-0.22279261115543278,0.17766332893516518,-0.5710127358683565,0.12542751355749096,USD_CAD,20,20,di_cross_with_adx,short,81
36,-0.08533869687556048,0.15983394118775138,-0.39861322160355317,0.22793582785243224,16,-0.3086616995227731,0.22080525663127812,-0.7414400025200782,0.12411660347453202,USD_CAD,20,25,adx_cross,long,52
21,0.0592074319605436,0.21275083713048779,-0.35778420881521245,0.4761990727362997,9,-0.18345326048801253,0.32953775990976053,-0.829347269911143,0.46244074893511805,USD_CAD,20,25,adx_cross,short,30
