tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,tf,period,std,depth,direction,variant,total_n
374.0,-0.05341439510466514,0.04146249709657544,-0.134680889413953,0.027852099204622727,161.0,-0.01810885756054022,0.06741747352594891,-0.1502471056714001,0.11402939055031965,EUR_CHF,H4,20,1.5,0.0,long,C,535
374.0,0.08945183334137549,0.057248253630402306,-0.02275474377421302,0.201658410456964,161.0,0.06615936057114513,0.08851746857837077,-0.10733487784246157,0.23965359898475183,EUR_CHF,H4,20,1.5,0.0,long,D,535
413.0,-0.03040465401447446,0.03993092598303274,-0.10866926894121862,0.047859960912269704,177.0,-0.038751041542817694,0.06210793470733455,-0.16048259356919342,0.08298051048355802,EUR_CHF,H4,20,1.5,0.1,long,A,590
363.0,0.031243861726211693,0.12587581388337582,-0.2154727334852049,0.2779604569376283,156.0,0.057398220391060004,0.15438153295328685,-0.24518958419738224,0.3599860249795023,EUR_CHF,H4,20,1.5,0.1,long,B,519
183.0,-0.07934385714201589,0.05874100782132957,-0.19447623247182183,0.03578851818779007,79.0,0.011016806360624755,0.0957992101785959,-0.17674964558942322,0.1987832583106727,EUR_CHF,H4,20,1.5,0.1,long,C,262
183.0,-0.04674686525680827,0.0811050253477855,-0.20571271493846785,0.11221898442485131,79.0,0.15796425689153792,0.12476128346169521,-0.08656785869338468,0.40249637247646053,EUR_CHF,H4,20,1.5,0.1,long,D,262
228.0,-0.042890090742666115,0.055086538825763046,-0.15085970684116168,0.06507952535582945,98.0,-0.08037852467868335,0.08592365494357375,-0.24878888836808788,0.08803183901072119,EUR_CHF,H4,20,1.5,0.25,long,A,326
143.0,-0.27972885497476263,0.1491067536796011,-0.5719780921867808,0.012520382237255545,62.0,-0.11292732452749148,0.3088502033720281,-0.7182737231366665,0.49241907408168356,EUR_CHF,H4,20,1.5,0.25,long,B,205
60.0,-0.12844780123240235,0.10308570164421169,-0.33049577645505723,0.07360017399025257,27.0,0.13900743026818083,0.1678933089292185,-0.1900634552330874,0.468078315769449,EUR_CHF,H4,20,1.5,0.25,long,C,87
60.0,-0.15499023684768468,0.13245207845058266,-0.4145963106108267,0.10461583691545731,27.0,0.39200843726306267,0.22007753365871932,-0.03934352870802721,0.8233604032341526,EUR_CHF,H4,20,1.5,0.25,long,D,87
41.0,-0.13122585684955212,0.1315888936359289,-0.38914008837597275,0.1266883746768685,18.0,-0.5215556639293353,0.20011581551419533,-0.9137826623371581,-0.12932866552151245,EUR_CHF,H4,20,1.5,0.5,long,A,59
7.0,-0.23172074223379419,0.7682792577662059,-1.7375480874555576,1.2741066029879693,3.0,-1.0,0.0,-1.0,-1.0,EUR_CHF,H4,20,1.5,0.5,long,B,10
4.0,0.63196563208218,0.36803436791781996,-0.08938172903674702,1.353312993201107,2.0,-0.44489341206359073,0.5551065879364092,-1.5329023244189528,0.6431155002917712,EUR_CHF,H4,20,1.5,0.5,long,C,6
4.0,0.004801263337824546,0.5963684476499626,-1.164080894056102,1.173683420731751,2.0,0.08855032499860838,1.0885503249986084,-2.0450083119986644,2.2221089619958807,EUR_CHF,H4,20,1.5,0.5,long,D,6
2.0,0.0,1.0,-1.96,1.96,2.0,-0.7080827353547101,0.29191726464528983,-1.2802405740594782,-0.135924896649942,EUR_CHF,H4,20,1.5,0.75,long,A,4
,,,,,,,,,,EUR_CHF,H4,20,1.5,0.75,long,B,0
,,,,,,,,,,EUR_CHF,H4,20,1.5,0.75,long,C,0
,,,,,,,,,,EUR_CHF,H4,20,1.5,0.75,long,D,0
530.0,-0.0057710204604707665,0.036399606069659245,-0.07711424835700288,0.06557220743606136,228.0,0.059479300330663724,0.057100825408018516,-0.052438317469052566,0.17139691813038002,EUR_CHF,H4,20,1.5,0.0,short,A,758
503.0,0.24639275021741747,0.10812133910710327,0.03447492556749507,0.45831057486733984,217.0,0.07778827633500122,0.12049402939590219,-0.15838002128096706,0.3139565739509695,EUR_CHF,H4,20,1.5,0.0,short,B,720
356.0,-0.04360251500983682,0.04361974731625367,-0.12909721974969401,0.041892189730020374,153.0,0.047890158173192476,0.06966269719888862,-0.08864872833662923,0.1844290446830142,EUR_CHF,H4,20,1.5,0.0,short,C,509
356.0,0.07929617335799545,0.060059189932274194,-0.03841983890926197,0.19701218562525286,153.0,0.09879870260049778,0.08938831858571993,-0.07640240182751326,0.2739998070285088,EUR_CHF,H4,20,1.5,0.0,short,D,509
396.0,0.011696005687423365,0.042190249991699694,-0.07099688429630803,0.09438889567115476,170.0,0.13640697815922062,0.06580250007896724,0.007434078004444844,0.2653798783139964,EUR_CHF,H4,20,1.5,0.1,short,A,566
356.0,0.12794192665156412,0.14884337174434006,-0.16379108196734238,0.4196749352704706,153.0,-0.03914225511503477,0.15641224425352696,-0.3457102538519476,0.26742574362187804,EUR_CHF,H4,20,1.5,0.1,short,B,509
172.0,-0.10373904680360782,0.061776635438392596,-0.22482125226285732,0.017343158655641663,75.0,0.17075916406000943,0.09582615552802298,-0.0170601007749156,0.35857842889493446,EUR_CHF,H4,20,1.5,0.1,short,C,247
172.0,0.024920716004263384,0.07912992823178733,-0.1301739433300398,0.18001537533856654,75.0,-0.029016269737314384,0.1239889700522408,-0.2720346510397063,0.21400211156507756,EUR_CHF,H4,20,1.5,0.1,short,D,247
209.0,-0.0023523241011108443,0.05846845798779827,-0.11695050175719544,0.11224585355497375,90.0,0.12648467812573577,0.09306841153864807,-0.05592940849001446,0.30889876474148603,EUR_CHF,H4,20,1.5,0.25,short,A,299
144.0,0.41811454466064635,0.3323716146730324,-0.23333382009849712,1.0695629094197898,62.0,-0.1515739385882388,0.31486835203113345,-0.7687159085692603,0.46556803139278274,EUR_CHF,H4,20,1.5,0.25,short,B,206
62.0,-0.0515398032500562,0.10127612395135806,-0.250041006194718,0.1469613996946056,28.0,0.316497150339083,0.14230436567092836,0.03758059362406341,0.5954137070541026,EUR_CHF,H4,20,1.5,0.25,short,C,90
62.0,0.15367230221053238,0.13223828320641495,-0.10551473287404092,0.4128593372951057,28.0,-0.039783091679196796,0.2010204363619688,-0.43378314694865566,0.35421696359026206,EUR_CHF,H4,20,1.5,0.25,short,D,90
40.0,-0.1289736600129475,0.14041848153063655,-0.40419388381299515,0.14624656378710013,18.0,-0.031186259342551148,0.2199983769603265,-0.4623830781847911,0.4000105594996888,EUR_CHF,H4,20,1.5,0.5,short,A,58
6.0,-1.0,0.0,-1.0,-1.0,3.0,-1.0,0.0,-1.0,-1.0,EUR_CHF,H4,20,1.5,0.5,short,B,9
3.0,-0.399700557279139,0.600299442720861,-1.5762874650120264,0.7768863504537484,2.0,-0.3210501083924101,0.6789498916075898,-1.651791895943286,1.009691679158466,EUR_CHF,H4,20,1.5,0.5,short,C,5
3.0,0.24193399603556745,0.6209896647610673,-0.9752057468961245,1.4590737389672594,2.0,-1.0,0.0,-1.0,-1.0,EUR_CHF,H4,20,1.5,0.5,short,D,5
3.0,-0.7700093147409226,0.22999068525907737,-1.2207910578487142,-0.319227571633131,2.0,0.3399550294538438,0.6600449705461562,-0.9537331128166222,1.6336431717243098,EUR_CHF,H4,20,1.5,0.75,short,A,5
,,,,,,,,,,EUR_CHF,H4,20,1.5,0.75,short,B,0
,,,,,,,,,,EUR_CHF,H4,20,1.5,0.75,short,C,0
,,,,,,,,,,EUR_CHF,H4,20,1.5,0.75,short,D,0
324.0,-0.03660858280202719,0.04553285782818271,-0.1258529841452653,0.05263581854121093,140.0,-0.041615821090222216,0.06905194265536999,-0.17695762869474738,0.09372598651430294,EUR_CHF,H4,20,2.0,0.0,long,A,464
308.0,0.054792087424327354,0.11359955064383893,-0.16786303183759693,0.27744720668625167,132.0,-0.021040612347644597,0.1486833466110334,-0.31245997170527007,0.2703787470099809,EUR_CHF,H4,20,2.0,0.0,long,B,440
218.0,-0.043103227029982184,0.05418856474983593,-0.14931281393966062,0.06310635987969623,94.0,0.0013580219117517297,0.08289088915693117,-0.16110812083583337,0.1638241646593368,EUR_CHF,H4,20,2.0,0.0,long,C,312
218.0,-0.10112124968612045,0.08453171951324849,-0.2668034199320875,0.0645609205598466,94.0,0.15414430671465293,0.13457063360965862,-0.10961413516027799,0.4179027485895839,EUR_CHF,H4,20,2.0,0.0,long,D,312
170.0,-0.1192340484350979,0.06409843539690277,-0.24486698181302735,0.0063988849428315425,74.0,-0.13824860524535212,0.09869953060205383,-0.3316996852253776,0.05520247473467338,EUR_CHF,H4,20,2.0,0.1,long,A,244
147.0,-0.15207960823726738,0.1887311880658833,-0.5219927368463986,0.21783352037186385,63.0,-0.2644424042506432,0.23740373939578155,-0.7297537334663751,0.20086892496508862,EUR_CHF,H4,20,2.0,0.1,long,B,210
73.0,-0.14901264590085667,0.09561098900305899,-0.3364101843468523,0.038384892545138966,32.0,-0.004511304374192358,0.14329463844786505,-0.28536879573200785,0.2763461869836232,EUR_CHF,H4,20,2.0,0.1,long,C,105
73.0,-0.31740866986978233,0.12955969809429915,-0.5713456781346087,-0.06347166160495599,32.0,-0.04344130258658693,0.21010838163496984,-0.45525373059112784,0.3683711254179539,EUR_CHF,H4,20,2.0,0.1,long,D,105
41.0,-0.13122585684955212,0.1315888936359289,-0.38914008837597275,0.1266883746768685,18.0,-0.5215556639293353,0.20011581551419533,-0.9137826623371581,-0.12932866552151245,EUR_CHF,H4,20,2.0,0.25,long,A,59
21.0,-0.5170302074632535,0.34911530491922993,-1.201296205104944,0.16723579017843715,10.0,-1.0,0.0,-1.0,-1.0,EUR_CHF,H4,20,2.0,0.25,long,B,31
7.0,0.2311584182210384,0.37070721636128373,-0.49542772584707767,0.9577445622891545,3.0,-0.47922131785475397,0.2855348829800477,-1.0388696884956474,0.08042705278613949,EUR_CHF,H4,20,2.0,0.25,long,C,10
7.0,0.3544389275360721,0.4904451593980055,-0.6068335848840186,1.315711439956163,3.0,0.5712151271715512,0.8274507862471958,-1.0505884138729527,2.193018668216055,EUR_CHF,H4,20,2.0,0.25,long,D,10
,,,,,,,,,,EUR_CHF,H4,20,2.0,0.5,long,A,0
,,,,,,,,,,EUR_CHF,H4,20,2.0,0.5,long,B,0
,,,,,,,,,,EUR_CHF,H4,20,2.0,0.5,long,C,0
,,,,,,,,,,EUR_CHF,H4,20,2.0,0.5,long,D,0
,,,,,,,,,,EUR_CHF,H4,20,2.0,0.75,long,A,0
,,,,,,,,,,EUR_CHF,H4,20,2.0,0.75,long,B,0
,,,,,,,,,,EUR_CHF,H4,20,2.0,0.75,long,C,0
,,,,,,,,,,EUR_CHF,H4,20,2.0,0.75,long,D,0
306.0,0.030307980086920178,0.04810480161909658,-0.06397743108650912,0.12459339126034948,132.0,0.14638364080158414,0.07592366356099257,-0.00242673977796129,0.2951940213811296,EUR_CHF,H4,20,2.0,0.0,short,A,438
296.0,0.12069714892393672,0.10239387069582567,-0.07999483763988159,0.32138913548775505,127.0,-0.03717592347615801,0.14961352058829536,-0.3304184238292169,0.2560665768769009,EUR_CHF,H4,20,2.0,0.0,short,B,423
218.0,0.0832929676121481,0.05667736836592603,-0.027794674385066914,0.19438060960936313,94.0,0.15508992884105946,0.08605958479558655,-0.013586857358290183,0.3237667150404091,EUR_CHF,H4,20,2.0,0.0,short,C,312
218.0,0.21149861160060446,0.09093952513957275,0.03325714232704188,0.389740080874167,94.0,-0.05658612637207083,0.129768119406922,-0.31093164040963794,0.19775938766549628,EUR_CHF,H4,20,2.0,0.0,short,D,312
152.0,0.015884317891849565,0.06865736015069342,-0.11868410800350952,0.15045274378720866,66.0,0.0971953630897402,0.10941154891117318,-0.11725127277615924,0.3116419989556396,EUR_CHF,H4,20,2.0,0.1,short,A,218
135.0,0.15600745741270144,0.20347365836261172,-0.24280091297801754,0.5548158278034204,58.0,-0.07772368427708203,0.32659716389482163,-0.7178541255109324,0.5624067569567684,EUR_CHF,H4,20,2.0,0.1,short,B,193
75.0,0.0915744823791692,0.09733392553989416,-0.09920001167902336,0.28234897643736173,33.0,0.17888022282372543,0.14088163279736926,-0.0972477774591183,0.4550082231065692,EUR_CHF,H4,20,2.0,0.1,short,C,108
75.0,0.11009332892853332,0.1415073175412625,-0.16726101345234115,0.3874476713094078,33.0,-0.3861969336541602,0.19369612012542217,-0.7658413290999877,-0.006552538208332737,EUR_CHF,H4,20,2.0,0.1,short,D,108
40.0,-0.1289736600129475,0.14041848153063655,-0.40419388381299515,0.14624656378710013,18.0,-0.031186259342551148,0.2199983769603265,-0.4623830781847911,0.4000105594996888,EUR_CHF,H4,20,2.0,0.25,short,A,58
21.0,-0.39687258587739854,0.6031274141226015,-1.5790023175576975,0.7852571458029005,10.0,-1.0,0.0,-1.0,-1.0,EUR_CHF,H4,20,2.0,0.25,short,B,31
8.0,-0.21553504777595622,0.3130902765868474,-0.8291919898861771,0.3981218943342647,4.0,0.23060950940027564,0.4318424253333809,-0.6158016442531509,1.0770206630537023,EUR_CHF,H4,20,2.0,0.25,short,C,12
8.0,-0.1311960232294125,0.42741870057870246,-0.9689366763636693,0.7065446299048443,4.0,-1.0,0.0,-1.0,-1.0,EUR_CHF,H4,20,2.0,0.25,short,D,12
0.0,,,,,1.0,-1.0,,,,EUR_CHF,H4,20,2.0,0.5,short,A,1
,,,,,,,,,,EUR_CHF,H4,20,2.0,0.5,short,B,0
,,,,,,,,,,EUR_CHF,H4,20,2.0,0.5,short,C,0
,,,,,,,,,,EUR_CHF,H4,20,2.0,0.5,short,D,0
,,,,,,,,,,EUR_CHF,H4,20,2.0,0.75,short,A,0
,,,,,,,,,,EUR_CHF,H4,20,2.0,0.75,short,B,0
,,,,,,,,,,EUR_CHF,H4,20,2.0,0.75,short,C,0
,,,,,,,,,,EUR_CHF,H4,20,2.0,0.75,short,D,0
143.0,-0.13386595052619582,0.06858249396243334,-0.26828763869256517,0.0005557376401735259,62.0,-0.173151455863952,0.11453091461765663,-0.397632048514559,0.05132913678665499,EUR_CHF,H4,20,2.5,0.0,long,A,205
140.0,-0.14485921376417998,0.13986536087244322,-0.4189953210741687,0.12927689354580874,60.0,-0.19600360986125712,0.1955703639648027,-0.5793215232322704,0.18731430350975617,EUR_CHF,H4,20,2.5,0.0,long,B,200
107.0,-0.1444267406611333,0.07991502461608077,-0.3010601889086516,0.012206707586385007,47.0,-0.15790586365164735,0.1281878013731587,-0.40915395434303836,0.09334222703974368,EUR_CHF,H4,20,2.5,0.0,long,C,154
107.0,-0.061576422315368924,0.13098552079258258,-0.31830804306883076,0.19515519843809292,47.0,-0.1188822700582135,0.1931351482865672,-0.4974271606998852,0.2596626205834582,EUR_CHF,H4,20,2.5,0.0,long,D,154
41.0,-0.13122585684955212,0.1315888936359289,-0.38914008837597275,0.1266883746768685,18.0,-0.5215556639293353,0.20011581551419533,-0.9137826623371581,-0.12932866552151245,EUR_CHF,H4,20,2.5,0.1,long,A,59
37.0,-0.42721971747597765,0.3091376827587279,-1.0331295756830843,0.178690140731129,17.0,-0.5166597730749338,0.33822008607224885,-1.1795711417765415,0.1462515956266739,EUR_CHF,H4,20,2.5,0.1,long,B,54
16.0,-0.07991287817015463,0.2089687106039444,-0.48949155095388563,0.32966579461357637,8.0,-0.6743378087275844,0.2506398311410212,-1.165591877763986,-0.1830837396911829,EUR_CHF,H4,20,2.5,0.1,long,C,24
16.0,0.24330504804931505,0.3695823411122155,-0.4810763405306273,0.9676864366292575,8.0,-0.031904434311596064,0.4782099091824114,-0.9691958563091224,0.9053869876859303,EUR_CHF,H4,20,2.5,0.1,long,D,24
2.0,0.0,1.0,-1.96,1.96,2.0,-0.7080827353547101,0.29191726464528983,-1.2802405740594782,-0.135924896649942,EUR_CHF,H4,20,2.5,0.25,long,A,4
0.0,,,,,1.0,-1.0,,,,EUR_CHF,H4,20,2.5,0.25,long,B,1
0.0,,,,,1.0,1.0,,,,EUR_CHF,H4,20,2.5,0.25,long,C,1
0.0,,,,,1.0,-1.0,,,,EUR_CHF,H4,20,2.5,0.25,long,D,1
,,,,,,,,,,EUR_CHF,H4,20,2.5,0.5,long,A,0
,,,,,,,,,,EUR_CHF,H4,20,2.5,0.5,long,B,0
,,,,,,,,,,EUR_CHF,H4,20,2.5,0.5,long,C,0
,,,,,,,,,,EUR_CHF,H4,20,2.5,0.5,long,D,0
,,,,,,,,,,EUR_CHF,H4,20,2.5,0.75,long,A,0
,,,,,,,,,,EUR_CHF,H4,20,2.5,0.75,long,B,0
,,,,,,,,,,EUR_CHF,H4,20,2.5,0.75,long,C,0
,,,,,,,,,,EUR_CHF,H4,20,2.5,0.75,long,D,0
123.0,0.016400223835865455,0.07676985786467778,-0.134068697578903,0.1668691452506339,53.0,0.13198325782736364,0.123092815554353,-0.10927866065916825,0.37324517631389553,EUR_CHF,H4,20,2.5,0.0,short,A,176
118.0,0.3506861107267184,0.17490595591094538,0.007870437141265452,0.6935017843121714,52.0,-0.2993242265264366,0.21947109830861963,-0.7294875792113311,0.13083912615845789,EUR_CHF,H4,20,2.5,0.0,short,B,170
89.0,0.1310247527499806,0.08872552473310885,-0.042877275726912745,0.30492678122687394,39.0,0.12636813579820713,0.13845686828443896,-0.1450073260392932,0.39774359763570744,EUR_CHF,H4,20,2.5,0.0,short,C,128
89.0,0.3414350545639312,0.16000578231859255,0.027823721219489783,0.6550463879083726,39.0,-0.2497584468899192,0.22756545880792592,-0.6957867461534539,0.19626985237361558,EUR_CHF,H4,20,2.5,0.0,short,D,128
40.0,-0.1289736600129475,0.14041848153063655,-0.40419388381299515,0.14624656378710013,18.0,-0.031186259342551148,0.2199983769603265,-0.4623830781847911,0.4000105594996888,EUR_CHF,H4,20,2.5,0.1,short,A,58
35.0,-0.009667881441277653,0.3871639035020876,-0.7685091323053693,0.7491733694228141,15.0,-0.7892530542595869,0.2107469457404131,-1.2023170679107966,-0.3761890406083772,EUR_CHF,H4,20,2.5,0.1,short,B,50
16.0,0.04996596247371053,0.2262365767410693,-0.3934577279387853,0.4933896528862064,7.0,0.1904307232011182,0.32543492461767787,-0.44742172904953037,0.8282831754517668,EUR_CHF,H4,20,2.5,0.1,short,C,23
16.0,0.20398720959424593,0.4157409448378069,-0.6108650422878554,1.0188394614763474,7.0,-0.6683283718029863,0.3316716281970136,-1.318404763069133,-0.01825198053683963,EUR_CHF,H4,20,2.5,0.1,short,D,23
3.0,-0.7700093147409226,0.22999068525907737,-1.2207910578487142,-0.319227571633131,2.0,0.3399550294538438,0.6600449705461562,-0.9537331128166222,1.6336431717243098,EUR_CHF,H4,20,2.5,0.25,short,A,5
0.0,,,,,1.0,-1.0,,,,EUR_CHF,H4,20,2.5,0.25,short,B,1
0.0,,,,,1.0,0.6801830566899917,,,,EUR_CHF,H4,20,2.5,0.25,short,C,1
0.0,,,,,1.0,-1.0,,,,EUR_CHF,H4,20,2.5,0.25,short,D,1
,,,,,,,,,,EUR_CHF,H4,20,2.5,0.5,short,A,0
,,,,,,,,,,EUR_CHF,H4,20,2.5,0.5,short,B,0
,,,,,,,,,,EUR_CHF,H4,20,2.5,0.5,short,C,0
,,,,,,,,,,EUR_CHF,H4,20,2.5,0.5,short,D,0
,,,,,,,,,,EUR_CHF,H4,20,2.5,0.75,short,A,0
,,,,,,,,,,EUR_CHF,H4,20,2.5,0.75,short,B,0
,,,,,,,,,,EUR_CHF,H4,20,2.5,0.75,short,C,0
,,,,,,,,,,EUR_CHF,H4,20,2.5,0.75,short,D,0
41.0,-0.13122585684955212,0.1315888936359289,-0.38914008837597275,0.1266883746768685,18.0,-0.5215556639293353,0.20011581551419533,-0.9137826623371581,-0.12932866552151245,EUR_CHF,H4,20,3.0,0.0,long,A,59
40.0,0.1549051120348912,0.3277534570488884,-0.4874916637809301,0.7973018878507125,18.0,-0.008003841103167295,0.40287457477985805,-0.7976380076716891,0.7816303254653545,EUR_CHF,H4,20,3.0,0.0,long,B,58
34.0,-0.037638425656691274,0.14116927169667748,-0.31433019818217917,0.2390533468687966,15.0,-0.5578415387641987,0.21232655660631858,-0.9740015897125831,-0.1416814878158143,EUR_CHF,H4,20,3.0,0.0,long,C,49
34.0,0.03323270413744172,0.2637217639681635,-0.4836619532401587,0.5501273615150422,15.0,0.2656700442082684,0.42382840673680106,-0.5650336329958616,1.0963737214123985,EUR_CHF,H4,20,3.0,0.0,long,D,49
5.0,-0.08323309414188404,0.45489311707304575,-0.9748236036050537,0.8083574153212856,3.0,-1.0,0.0,-1.0,-1.0,EUR_CHF,H4,20,3.0,0.1,long,A,8
4.0,1.068584549895488,2.068584549895488,-2.985841167899668,5.123010267690644,3.0,-1.0,0.0,-1.0,-1.0,EUR_CHF,H4,20,3.0,0.1,long,B,7
3.0,0.48161228208600715,0.5183877179139929,-0.5344276450254188,1.4976522091974331,2.0,-1.0,0.0,-1.0,-1.0,EUR_CHF,H4,20,3.0,0.1,long,C,5
3.0,0.23216537063970724,1.2321653706397073,-2.1828787558141194,2.6472094970935336,2.0,-1.0,0.0,-1.0,-1.0,EUR_CHF,H4,20,3.0,0.1,long,D,5
,,,,,,,,,,EUR_CHF,H4,20,3.0,0.25,long,A,0
,,,,,,,,,,EUR_CHF,H4,20,3.0,0.25,long,B,0
,,,,,,,,,,EUR_CHF,H4,20,3.0,0.25,long,C,0
,,,,,,,,,,EUR_CHF,H4,20,3.0,0.25,long,D,0
,,,,,,,,,,EUR_CHF,H4,20,3.0,0.5,long,A,0
,,,,,,,,,,EUR_CHF,H4,20,3.0,0.5,long,B,0
,,,,,,,,,,EUR_CHF,H4,20,3.0,0.5,long,C,0
,,,,,,,,,,EUR_CHF,H4,20,3.0,0.5,long,D,0
,,,,,,,,,,EUR_CHF,H4,20,3.0,0.75,long,A,0
,,,,,,,,,,EUR_CHF,H4,20,3.0,0.75,long,B,0
,,,,,,,,,,EUR_CHF,H4,20,3.0,0.75,long,C,0
,,,,,,,,,,EUR_CHF,H4,20,3.0,0.75,long,D,0
40.0,-0.1289736600129475,0.14041848153063655,-0.40419388381299515,0.14624656378710013,18.0,-0.031186259342551148,0.2199983769603265,-0.4623830781847911,0.4000105594996888,EUR_CHF,H4,20,3.0,0.0,short,A,58
39.0,0.627427672110597,0.384015592713967,-0.12524288960877827,1.3800982338299723,18.0,-0.4312947282214348,0.31928638502352463,-1.0570960428675429,0.19450658642467344,EUR_CHF,H4,20,3.0,0.0,short,B,57
32.0,-0.09614140934470373,0.1593026351786198,-0.40837457429479856,0.21609175560539112,14.0,-0.04688555219729297,0.23974862373673886,-0.5167928547213011,0.4230217503267152,EUR_CHF,H4,20,3.0,0.0,short,C,46
32.0,0.3380774500280935,0.3016082338618697,-0.25307468834117114,0.929229588397358,14.0,-0.5655599772409048,0.2952396704136688,-1.1442297312516956,0.013109776769886006,EUR_CHF,H4,20,3.0,0.0,short,D,46
4.0,-0.8876231032345427,0.11237689676545726,-1.1078818208948389,-0.6673643855742465,3.0,0.12329403822830654,0.4383626042824111,-0.7358966661652192,0.9824847426218323,EUR_CHF,H4,20,3.0,0.1,short,A,7
4.0,-1.0,0.0,-1.0,-1.0,2.0,-1.0,0.0,-1.0,-1.0,EUR_CHF,H4,20,3.0,0.1,short,B,6
2.0,-0.4780245001779527,0.18253337499432554,-0.8357899151668308,-0.12025908518907469,1.0,0.7868203781836607,,,,EUR_CHF,H4,20,3.0,0.1,short,C,3
2.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,,,,EUR_CHF,H4,20,3.0,0.1,short,D,3
,,,,,,,,,,EUR_CHF,H4,20,3.0,0.25,short,A,0
,,,,,,,,,,EUR_CHF,H4,20,3.0,0.25,short,B,0
,,,,,,,,,,EUR_CHF,H4,20,3.0,0.25,short,C,0
,,,,,,,,,,EUR_CHF,H4,20,3.0,0.25,short,D,0
,,,,,,,,,,EUR_CHF,H4,20,3.0,0.5,short,A,0
,,,,,,,,,,EUR_CHF,H4,20,3.0,0.5,short,B,0
,,,,,,,,,,EUR_CHF,H4,20,3.0,0.5,short,C,0
,,,,,,,,,,EUR_CHF,H4,20,3.0,0.5,short,D,0
,,,,,,,,,,EUR_CHF,H4,20,3.0,0.75,short,A,0
,,,,,,,,,,EUR_CHF,H4,20,3.0,0.75,short,B,0
,,,,,,,,,,EUR_CHF,H4,20,3.0,0.75,short,C,0
,,,,,,,,,,EUR_CHF,H4,20,3.0,0.75,short,D,0
464.0,-0.008580285643490566,0.0379168813173629,-0.08289737302552186,0.06573680173854071,200.0,-0.034654996916272676,0.06069968856050952,-0.15362638649487134,0.08431639266232599,EUR_CHF,H4,30,1.5,0.0,long,A,664
428.0,0.11759372424141358,0.08332813707271527,-0.04572942442110835,0.2809168729039355,184.0,-0.19672973532580704,0.10192502862784576,-0.3965027914363847,0.0030433207847706534,EUR_CHF,H4,30,1.5,0.0,long,B,612
294.0,0.015089908638281883,0.04740942560735473,-0.07783256555213337,0.10801238282869714,126.0,-0.09419830510884405,0.07642338611867353,-0.24398814190144416,0.05559153168375605,EUR_CHF,H4,30,1.5,0.0,long,C,420
294.0,0.06137671673093984,0.07303726554405945,-0.08177632373541668,0.20452975719729635,126.0,-0.057272018236088414,0.10677046206176927,-0.2665421238771562,0.15199808740497936,EUR_CHF,H4,30,1.5,0.0,long,D,420
354.0,-0.020065861181173938,0.04373733906741465,-0.10579104575330665,0.06565932339095877,152.0,-0.01738858619165041,0.06849580606608084,-0.15164036608116885,0.11686319369786805,EUR_CHF,H4,30,1.5,0.1,long,A,506
293.0,0.012972774120232998,0.11239133916483313,-0.20731425064283993,0.23325979888330595,126.0,-0.13126586833222176,0.20756463514069684,-0.5380925532079875,0.27556081654354403,EUR_CHF,H4,30,1.5,0.1,long,B,419
140.0,-0.055665853317658755,0.06837580654537066,-0.18968243414658525,0.07835072751126776,61.0,-0.05677599730092741,0.10695523552526365,-0.2664082589304442,0.15285626432858934,EUR_CHF,H4,30,1.5,0.1,long,C,201
140.0,-0.010809916911755778,0.0990901322556369,-0.2050265761328041,0.18340674230929252,61.0,-0.24260830162462446,0.14388455757730917,-0.5246220344761504,0.039405431226901516,EUR_CHF,H4,30,1.5,0.1,long,D,201
199.0,-0.07817682654791097,0.057542049705657725,-0.19095924397100011,0.03460559087517817,86.0,-0.05968164548413082,0.08920517553564039,-0.23452378953398598,0.11516049856572433,EUR_CHF,H4,30,1.5,0.25,long,A,285
98.0,-0.284361666083515,0.22373724314384483,-0.7228866626454509,0.15416333047842085,43.0,-0.12466620675947465,0.5024464492025292,-1.109461247196432,0.8601288336774826,EUR_CHF,H4,30,1.5,0.25,long,B,141
41.0,-0.13948662650826407,0.12205265415734382,-0.3787098286566579,0.0997365756401298,18.0,-0.1715886940374027,0.1664778696350991,-0.497885318522197,0.15470793044739153,EUR_CHF,H4,30,1.5,0.25,long,C,59
41.0,-0.05623383629143565,0.17434822557802082,-0.39795635842435645,0.2854886858414852,18.0,-0.20608340393676583,0.2795237068554229,-0.7539498693733947,0.34178306149986304,EUR_CHF,H4,30,1.5,0.25,long,D,59
50.0,-0.2772812137135782,0.11486843362423105,-0.5024233436170711,-0.05213908381008536,22.0,-0.29112126418941103,0.2050085312857925,-0.6929379855095643,0.11069545713074225,EUR_CHF,H4,30,1.5,0.5,long,A,72
2.0,1.589554210136388,2.589554210136388,-3.485972041730933,6.665080462003709,1.0,-1.0,,,,EUR_CHF,H4,30,1.5,0.5,long,B,3
2.0,0.21789619853918335,0.7821038014608166,-1.3150272523240172,1.750819649402384,1.0,-1.0,,,,EUR_CHF,H4,30,1.5,0.5,long,C,3
2.0,0.9322090280384434,0.2700194948112098,0.40297081820847225,1.4614472378684145,1.0,1.4000120201284203,,,,EUR_CHF,H4,30,1.5,0.5,long,D,3
