tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,level,reject,direction,total_n
499,-0.013231734090205408,0.043067021336715194,-0.09764309591016719,0.07117962772975638,215,-0.08229478861233981,0.06112639158242441,-0.20210251611389166,0.03751293888921203,USD_CAD,r1,False,short,714
214,0.005496378117282344,0.06611297484129032,-0.12408505257164668,0.13507780880621137,93,0.03496562175072965,0.09743675042761867,-0.15601040908740293,0.22594165258886223,USD_CAD,r1,True,short,307
192,-0.05275513646295888,0.06879824892309984,-0.18759970435223455,0.0820894314263168,83,-0.0652181547862541,0.09666577601771816,-0.2546830757809817,0.12424676620847348,USD_CAD,r2,False,short,275
60,0.14457000316684213,0.12072728993127359,-0.0920554850984541,0.3811954914321384,27,0.003282548741430952,0.16338403204693813,-0.31695015407056776,0.3235152515534297,USD_CAD,r2,True,short,87
69,-0.12160162583495232,0.11536932223202281,-0.34772549740971703,0.10452224573981239,30,0.1377969555956115,0.15908918368637306,-0.1740178444296797,0.4496117556209027,USD_CAD,r3,False,short,99
23,-0.1502225607232856,0.20251966039191785,-0.5471610950914445,0.24671597364487335,11,0.08607980490294208,0.2535098882492106,-0.4107995760655107,0.5829591858713948,USD_CAD,r3,True,short,34
438,-0.03038936863397146,0.04609799930613575,-0.12074144727399752,0.059962710006054604,189,-0.10173100935942965,0.07182750448874634,-0.24251291815737247,0.039050899438513156,USD_CHF,s1,False,long,627
148,0.031503177425050946,0.08014695797974293,-0.12558486021524518,0.1885912150653471,64,-0.12117154618822422,0.12463270485459624,-0.36545164770323285,0.1231085553267844,USD_CHF,s1,True,long,212
177,-0.02312437311126681,0.0724052685045495,-0.1650386993801838,0.1187899531576502,76,-0.08944020386468839,0.1128719150370891,-0.31066915733738304,0.13178874960800624,USD_CHF,s2,False,long,253
67,0.018407512872849707,0.11739172224395573,-0.21168026272530355,0.24849528847100294,29,0.07269691009414067,0.18522536236087633,-0.290344800133177,0.43573862032145827,USD_CHF,s2,True,long,96
68,-0.1714929666765952,0.10867796062651613,-0.3845017695045668,0.04151583615137644,30,-0.4209546875323441,0.16547327566993425,-0.7452823078454152,-0.096627067219273,USD_CHF,s3,False,long,98
28,-0.23538448512139645,0.1660950593407361,-0.5609308014292392,0.0901618311864463,12,-0.4397521050396727,0.2575549371861061,-0.9445597819244407,0.0650555718450953,USD_CHF,s3,True,long,40
476,0.1812090142339569,0.04390637982485349,0.09515250977724407,0.2672655186906697,205,-0.030867654922158424,0.06905466366732314,-0.16621479571011177,0.10447948586579492,USD_CHF,r1,False,short,681
183,0.2616250665396306,0.06981065117569583,0.12479619023526675,0.3984539428439944,79,0.020732791388172495,0.11257884483909326,-0.1999217444964503,0.2413873272727953,USD_CHF,r1,True,short,262
197,0.088279141171261,0.06893520489838283,-0.04683386042956934,0.22339214277209135,85,0.09273377200285646,0.1056198595382837,-0.11428115269217962,0.2997486966978925,USD_CHF,r2,False,short,282
73,0.06045039774732669,0.11414550754640608,-0.1632747970436292,0.2841755925382826,32,0.027866924653376313,0.17144025014064693,-0.30815596562229164,0.36388981492904426,USD_CHF,r2,True,short,105
70,0.08444606042076011,0.1160391039680551,-0.14299058335662787,0.3118827041981481,31,0.3391598774859816,0.16622750649367282,0.013353964758382852,0.6649657902135804,USD_CHF,r3,False,short,101
28,-0.14285714285714246,0.19047619047619058,-0.516190476190476,0.23047619047619106,13,0.4785579502892838,0.2373165367565876,0.013417538246372096,0.9436983623321955,USD_CHF,r3,True,short,41
514,-0.011673151750972763,0.044148070398806895,-0.09820336973263427,0.07485706623068875,221,0.011023096889659896,0.06725181988630109,-0.12079047008749023,0.14283666386681002,NZD_USD,s1,False,long,735
198,-0.010101010101010102,0.07124341521250806,-0.1497381039175259,0.12953608371550568,85,0.09924828720723337,0.10787511866365908,-0.11218694537353842,0.3106835197880052,NZD_USD,s1,True,long,283
211,-0.08056872037914692,0.0687822195080921,-0.21538187061500744,0.0542444298567136,91,-0.03296703296703297,0.1053519590461395,-0.23945687269746638,0.17352280676340046,NZD_USD,s2,False,long,302
74,0.02702702702702703,0.11699839243773737,-0.20228982215093821,0.25634387620499227,32,0.125,0.1781966112418093,-0.2242653580339462,0.4742653580339462,NZD_USD,s2,True,long,106
77,-0.09090909090909091,0.1142328840795533,-0.31480554370501534,0.13298736188683355,34,0.11764705882352941,0.1728687687191937,-0.22117572786609027,0.45646984551314906,NZD_USD,s3,False,long,111
22,-0.09090909090909091,0.21731429260625335,-0.5168451044173474,0.33502692259916567,10,0.0,0.3333333333333333,-0.6533333333333333,0.6533333333333333,NZD_USD,s3,True,long,32
495,0.03434343434343434,0.04496558577269483,-0.05378911377104752,0.1224759824579162,213,0.07042253521126761,0.06850976608988422,-0.06385660632490546,0.20470167674744066,NZD_USD,r1,False,short,708
211,-0.004739336492890996,0.06900578094104756,-0.1399906671373442,0.13051199415156223,91,0.03296703296703297,0.1053519590461395,-0.17352280676340046,0.23945687269746638,NZD_USD,r1,True,short,302
196,0.05102040816326531,0.0715182213809289,-0.08915530574335534,0.19119612206988595,84,0.07142857142857142,0.10948389105162136,-0.14315985503260645,0.2860169978897493,NZD_USD,r2,False,short,280
77,-0.012987012987012988,0.11469819306919282,-0.2377954714026309,0.21182144542860493,34,0.11764705882352941,0.1728687687191937,-0.22117572786609027,0.45646984551314906,NZD_USD,r2,True,short,111
79,-0.11392405063291139,0.11249053012492674,-0.3344054896777678,0.10655738841194501,35,0.37142857142857144,0.1592298390901111,0.05933808681195368,0.6835190560451891,NZD_USD,r3,False,short,114
32,0.0,0.17960530202677488,-0.35202639197247876,0.35202639197247876,15,0.6,0.21380899352993954,0.1809343726813185,1.0190656273186813,NZD_USD,r3,True,short,47
440,0.08352536395509531,0.047388547430629036,-0.009356189008937588,0.17640691691912821,189,-0.06382896883925167,0.07259096677328834,-0.2061072637148968,0.07844932603639347,USD_SEK,s1,False,long,629
188,0.08111882657935103,0.07270311533354161,-0.06137927947439052,0.22361693263309257,81,-0.06172839506172839,0.11159018803433746,-0.2804451636090298,0.156988373485573,USD_SEK,s1,True,long,269
176,0.08245557165996509,0.07517109437004767,-0.06487977330532835,0.22979091662525852,76,0.02631578947368421,0.11543006420769109,-0.19992713637339032,0.25255871532075874,USD_SEK,s2,False,long,252
73,0.2602739726027399,0.11378936798517914,0.03724681135178878,0.483301133853691,32,-0.0625,0.17925416718060672,-0.4138381676739892,0.2888381676739892,USD_SEK,s2,True,long,105
50,0.0,0.14285714285714285,-0.27999999999999997,0.27999999999999997,22,0.13740018781430108,0.21108453289641665,-0.2763254966626756,0.5511258722912777,USD_SEK,s3,False,long,72
21,-0.14285714285714285,0.2213133340689953,-0.5766312776323737,0.29091699191808795,9,0.1111111111111111,0.35136418446315326,-0.5775626904366693,0.7997849126588914,USD_SEK,s3,True,long,30
464,-0.006667181430282922,0.046266044838329176,-0.0973486293134081,0.08401426645284227,200,-0.005468365867952843,0.07071117452335447,-0.14406226793372762,0.13312553619782191,USD_SEK,r1,False,short,664
163,-0.027006707034310965,0.07833638938193203,-0.18054603022289775,0.12653261615427583,71,0.15492957746478872,0.11807968411365159,-0.07650660339796839,0.3863657583275458,USD_SEK,r1,True,short,234
193,-0.015544041450777202,0.07216006451139315,-0.15697776789310777,0.12588968499155337,84,-0.047619047619047616,0.10963974008574875,-0.2625129381871152,0.16727484294901993,USD_SEK,r2,False,short,277
78,0.02564102564102564,0.11392310791466345,-0.19764826587171472,0.24893031715376598,34,-0.058823529411764705,0.173776222559058,-0.3994249256275184,0.281777866803989,USD_SEK,r2,True,short,112
60,-0.16666666666666666,0.12836799737290128,-0.4182679415175532,0.08493460818421986,26,0.07692307692307693,0.19940740610485724,-0.3139154390424433,0.46776159288859714,USD_SEK,r3,False,short,86
20,-0.2,0.22478059477960655,-0.6405699657680288,0.2405699657680288,9,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,USD_SEK,r3,True,short,29
473,-0.06719715402671728,0.045015722289193476,-0.1554279697135365,0.02103366166010194,204,0.0023652937459320866,0.06923916426011222,-0.13334346820388784,0.138074055695752,AUD_CHF,s1,False,long,677
183,0.10020906364178808,0.07172978270211598,-0.04038131045435925,0.2407994377379354,79,-0.031144151795495983,0.1105714820994354,-0.24786425671038936,0.1855759531193974,AUD_CHF,s1,True,long,262
202,-0.16218623091223996,0.06855770893950369,-0.29655934043366716,-0.02781312139081274,87,-0.08712799848208007,0.10558776174353318,-0.2940800114994051,0.11982401453524495,AUD_CHF,s2,False,long,289
