tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,level,reject,direction,total_n
189,0.11093076309705346,0.06914027037940529,-0.024584166846580907,0.24644569304068784,82,0.2080899847698351,0.09400752849324841,0.02383522892306822,0.39234474061660196,EUR_CAD,s1,True,long,271
