tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,level,reject,direction,total_n
203,0.08186024306735892,0.06993468506055121,-0.05521173965132145,0.2189322257860393,87,-0.27450837584221094,0.10048235652715873,-0.471453794635442,-0.07756295704897984,GBP_NZD,r1,True,short,290
81,0.00609326098099527,0.11027131731518275,-0.2100385209567629,0.22222504291875345,36,-0.41702842792304956,0.15102641433014194,-0.7130402000101277,-0.12101665583597138,GBP_NZD,r2,False,short,117
67,-0.052335012843871376,0.12088057400195756,-0.28926093788770824,0.18459091219996546,29,-0.5862068965517245,0.15310611101399052,-0.8862948741391459,-0.28611891896430314,GBP_NZD,r2,True,short,96
28,0.21428571428571427,0.18797967114804776,-0.15415444116445934,0.5827258697358879,12,0.1371971759261257,0.2911824426604698,-0.43352041168839506,0.7079147635406464,GBP_NZD,r3,False,short,40
23,0.21739130434782605,0.20810192223064325,-0.19048846322423468,0.6252710719198868,11,0.2405787373739553,0.29819349623959224,-0.34388051525564545,0.825037990003556,GBP_NZD,r3,True,short,34
219,0.10789519972457556,0.06377391226665396,-0.0171016683180662,0.23289206776721733,95,0.1872103287006983,0.09733693550126468,-0.0035700648817804936,0.3779907222831771,CHF_JPY,s1,False,long,314
179,0.09735193746000202,0.07028766036539458,-0.040411876856171355,0.23511575177617539,78,0.1949238657092954,0.10690101391670388,-0.014602121567444198,0.404449852986035,CHF_JPY,s1,True,long,257
87,0.0626310372870926,0.10408626790714591,-0.14137804781091337,0.2666401223850986,38,0.2693301763775301,0.15468847577775072,-0.033859236146861316,0.5725195889019215,CHF_JPY,s2,False,long,125
71,0.07883032133893028,0.11575122124364108,-0.14804207229860622,0.3057027149764668,31,0.340284640802333,0.16947612162477818,0.008111442417767789,0.6724578391868983,CHF_JPY,s2,True,long,102
26,0.43764636947062374,0.17223883531474402,0.1000582522537255,0.775234486687522,12,-0.04895527026704122,0.29052495790489125,-0.618384187760628,0.5204736472265457,CHF_JPY,s3,False,long,38
19,0.5462529266440114,0.18411699083061514,0.18538362461600572,0.9071222286720171,9,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,CHF_JPY,s3,True,long,28
227,-0.03911071943995157,0.06404861195468714,-0.16464599887113834,0.08642455999123522,98,-0.21521238850289875,0.09731611427529557,-0.40595197248247805,-0.02447280452331943,CHF_JPY,r1,False,short,325
178,-0.03870264003981217,0.07192811452210408,-0.17968174450313618,0.10227646442351185,77,-0.0771214330104357,0.11327259575624725,-0.2991357206926803,0.1448928546718089,CHF_JPY,r1,True,short,255
79,-0.1428664691929615,0.107120848074858,-0.35282333141968314,0.06709039303376016,35,-0.38772040225876714,0.1532111301281937,-0.6880142173100268,-0.08742658720750746,CHF_JPY,r2,False,short,114
62,-0.1367667368167212,0.12098406958840646,-0.37389551320999787,0.10036203957655548,27,-0.50260052144655,0.16178621960442924,-0.8197015118712313,-0.18549953102186867,CHF_JPY,r2,True,short,89
27,-0.3333333333333333,0.1849000654084097,-0.6957374615338163,0.029070794867149696,12,-0.16666666666666666,0.2972941950052816,-0.7493632888770185,0.41602995554368527,CHF_JPY,r3,False,short,39
20,-0.4,0.2102629932151387,-0.8121154667016719,0.012115466701671795,9,-0.3333333333333333,0.3333333333333333,-0.9866666666666666,0.32,CHF_JPY,r3,True,short,29
192,-0.11269190036387584,0.0714581288446397,-0.25274983289936964,0.02736603217161797,83,0.15240736427003077,0.10875185492395206,-0.06074627138091526,0.3655609999209768,NZD_JPY,s1,False,long,275
158,-0.12428382829027951,0.07860107681827473,-0.27834193885409797,0.029774282273538955,69,0.18333059760018192,0.11869491111232616,-0.04931142817997736,0.4159726233803412,NZD_JPY,s1,True,long,227
85,-0.08235294117647046,0.1087383268546004,-0.2954800618114872,0.13077417945854633,37,0.08108108108108109,0.16611791814942145,-0.24451003849178493,0.4066722006539471,NZD_JPY,s2,False,long,122
73,-0.0136986301369863,0.11784007215126886,-0.24466517155347325,0.21726791127950065,32,0.0,0.17960530202677488,-0.35202639197247876,0.35202639197247876,NZD_JPY,s2,True,long,105
42,0.09523809523809523,0.15546387747761883,-0.2094711046180377,0.39994729509422816,18,-0.3333333333333333,0.2286647801900118,-0.7815163025057564,0.1148496358390898,NZD_JPY,s3,False,long,60
33,0.030303030303030304,0.1766955119650091,-0.3160201731483875,0.37662623375444815,15,-0.4666666666666667,0.23637473611411156,-0.9299611494503253,-0.0033721838830080286,NZD_JPY,s3,True,long,48
218,-0.07339449541284404,0.0677013381635746,-0.20608911821345025,0.059300127387762164,94,-0.23404255319148937,0.10081517653797413,-0.4316402992059186,-0.036444807177060085,NZD_JPY,r1,False,short,312
171,-0.05263157894736842,0.07659019737989461,-0.20274836581196187,0.09748520791722504,74,-0.2702702702702703,0.11268540162699024,-0.49113365745917115,-0.049406883081369424,NZD_JPY,r1,True,short,245
91,-0.0011568797937712406,0.10483486709996932,-0.20663321930971112,0.20431945972216864,40,-0.027560638692496364,0.15807355363680947,-0.3373848038206429,0.28226352643565017,NZD_JPY,r2,False,short,131
73,-0.028839398099084698,0.11700080018543317,-0.2581609664625337,0.20048217026436432,32,-0.034450798365620455,0.1766983018354647,-0.3807794699631313,0.3118778732318903,NZD_JPY,r2,True,short,105
30,-0.2118949471114537,0.1796121616888067,-0.5639347840215149,0.14014488979860742,13,0.07692307692307693,0.28781979898261095,-0.48720372908284054,0.6410498829289943,NZD_JPY,r3,False,short,43
19,-0.38720254807071636,0.21333507066179902,-0.8053392865678424,0.030934190426409713,9,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,NZD_JPY,r3,True,short,28
196,-0.0015014388792612885,0.07104873665416261,-0.14075696272142002,0.13775408496289743,84,0.23809523809523808,0.10660763877761958,0.02914426609110371,0.44704621009937245,AUD_JPY,s1,False,long,280
