tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,threshold,recovery,direction,total_n
976,0.03815839082822059,0.030971377521587167,-0.022545509114090256,0.09886229077053144,419,0.015025667027455987,0.04772598796606683,-0.078517269386035,0.10856860344094697,EUR_USD,5,30,2,long,1395
522,0.03830588755742629,0.04227980766613369,-0.04456253546819574,0.12117431058304831,225,-0.004202274067622205,0.0644830825234472,-0.13058911581357874,0.12218456767833431,EUR_USD,5,30,3,long,747
258,0.07219756221912924,0.059414510422114465,-0.04425487820821511,0.18865000264647358,111,0.20402848315655514,0.09172405112727867,0.024249342947088942,0.38380762336602137,EUR_USD,5,30,4,long,369
1101,0.023624938586089654,0.0290486187673261,-0.0333103541978695,0.08056023137004881,473,-0.0811725382210274,0.04445946803113597,-0.1683130955620539,0.005968019119999113,EUR_USD,5,15,1,short,1574
672,0.01654118491845849,0.0371415174452008,-0.056256189274135074,0.08933855911105205,289,-0.06462087876695097,0.05746638704501672,-0.17725499737518374,0.04801323984128181,EUR_USD,5,15,2,short,961
358,-0.04552220635835765,0.051461220255196644,-0.14638619805854308,0.05534178534182777,154,-0.03410905663289757,0.07863667670081519,-0.18823694296649532,0.12001882970070019,EUR_USD,5,15,3,short,512
176,0.012960338152166156,0.07319957494879387,-0.13051082874746983,0.15643150505180214,76,0.06454277885291616,0.11134284051389327,-0.15368918855431463,0.282774746260147,EUR_USD,5,15,4,short,252
1339,0.032830678383526136,0.02635928102847966,-0.018833512432293996,0.08449486919934626,574,-0.04166086038161581,0.04058551025834725,-0.12120846048797643,0.0378867397247448,EUR_USD,5,20,1,short,1913
792,0.0055915368556442675,0.03423626883619691,-0.061511550063301675,0.07269462377459021,340,-0.0394390725765382,0.05313098277617865,-0.14357579881784835,0.06469765366477195,EUR_USD,5,20,2,short,1132
416,-0.04534357056509276,0.047733627425780786,-0.1389014803196231,0.04821433918943758,179,-0.010882840480960398,0.07311807110145767,-0.1541942598398174,0.13242857887789664,EUR_USD,5,20,3,short,595
204,0.004221382305359152,0.06813214982233838,-0.12931763134642407,0.13776039595714237,88,0.06579102777365398,0.10324747035183061,-0.13657401411593403,0.268156069663242,EUR_USD,5,20,4,short,292
1502,0.0426596291161325,0.024882282201036738,-0.006109643997899511,0.0914289022301645,644,-0.03242926119821292,0.03830790943062667,-0.10751276368224119,0.04265424128581535,EUR_USD,5,25,1,short,2146
870,-0.006867914313748435,0.03267853636193296,-0.07091784558313703,0.057182016955640166,374,-0.031412065661883294,0.050672469329548206,-0.13073010554779776,0.06790597422403119,EUR_USD,5,25,2,short,1244
443,-0.051253784564940064,0.046262984391367216,-0.14192923397201979,0.03942166484213967,191,-0.02067030600048122,0.07087258458673883,-0.15958057179048932,0.11823995978952687,EUR_USD,5,25,3,short,634
217,0.008576783365406813,0.06616905875485403,-0.12111457179410706,0.1382681385249207,93,0.008490434882597311,0.10083074030166335,-0.18913781610866284,0.20611868587385748,EUR_USD,5,25,4,short,310
1659,0.037215212905471584,0.023670389855213154,-0.009178751210746197,0.08360917702168937,711,-0.022459445205076322,0.036450778453773695,-0.09390297097447277,0.04898408056432012,EUR_USD,5,30,1,short,2370
938,-0.01583519900620039,0.03144600971617197,-0.07746937804989745,0.045798980037496675,403,-0.017708399859494784,0.0487844306764007,-0.11332588398524016,0.0779090842662506,EUR_USD,5,30,2,short,1341
473,-0.046229694686436874,0.044715338943285804,-0.13387175901527704,0.041412369642403295,204,-0.0009115840127555799,0.06851841278604631,-0.13520767307340634,0.1333845050478952,EUR_USD,5,30,3,short,677
224,0.0038444731709521307,0.06518256647667293,-0.12391335712332682,0.13160230346523108,97,0.008140313856510815,0.09884847302683443,-0.18560269327608467,0.2018833209891063,EUR_USD,5,30,4,short,321
1021,0.07505840275307593,0.030077135592302625,0.01610721699216279,0.1340095885139891,438,0.006755056063116517,0.046028740249905165,-0.0834612748266976,0.09697138695293064,EUR_USD,9,15,1,long,1459
