tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,threshold,recovery,direction,total_n
1608,0.018347154629613355,0.023764081328314875,-0.0282304447738838,0.06492475403311052,690,0.11113775812817896,0.0367834996187939,0.03904209887534291,0.183233417381015,CHF_JPY,5,30,1,long,2298
924,0.05360001774462292,0.031102336155606668,-0.007360561120366149,0.11456059660961199,397,0.22980793811540845,0.0475306191133688,0.1366479246532056,0.32296795157761127,CHF_JPY,5,30,2,long,1321
501,0.06775177884615047,0.04226833709136695,-0.01509416185292875,0.15059771954522969,216,0.2593706177548627,0.06326041713155017,0.13538020017702435,0.38336103533270105,CHF_JPY,5,30,3,long,717
903,0.07059519862408646,0.0315483082296981,0.008760514493878192,0.13242988275429474,388,0.1752616113244552,0.0489077012266722,0.07940251692017769,0.2711207057287327,CHF_JPY,9,15,1,long,1291
531,0.10389449133458968,0.040863878155206514,0.023801290150384916,0.18398769251879443,228,0.29104796376550374,0.06186683701970269,0.16978896320688647,0.412306964324121,CHF_JPY,9,15,2,long,759
304,0.12252829897417708,0.053950028126414695,0.016786243846404272,0.2282703541019499,131,0.1764220042257825,0.08325173872506185,0.013248596324661271,0.3395954121269037,CHF_JPY,9,15,3,long,435
1094,0.032649455983665567,0.02882180186989889,-0.02384127568133626,0.0891401876486674,469,0.156765392365028,0.04456455313381492,0.06941886822275077,0.24411191650730524,CHF_JPY,9,20,1,long,1563
639,0.06899362599505215,0.037512383423123755,-0.004530645514270404,0.1425178975043747,274,0.25096369411679503,0.05706293159027083,0.1391203481998642,0.3628070400337259,CHF_JPY,9,20,2,long,913
366,0.09395647361108073,0.0496262108008238,-0.0033108995585339196,0.19122384678069537,158,0.14616637665469323,0.0763849073456641,-0.0035480417428084,0.2958807950521949,CHF_JPY,9,20,3,long,524
1253,0.02093120614568116,0.026899599805829535,-0.031792009473744734,0.07365442176510704,537,0.15550895628190117,0.0415921943155931,0.0739882554233387,0.23702965714046365,CHF_JPY,9,25,1,long,1790
720,0.05028002041848582,0.03534297957538378,-0.018992219549266394,0.11955226038623804,309,0.23439533410716634,0.05387792157015251,0.12879460782966742,0.33999606038466523,CHF_JPY,9,25,2,long,1029
1390,0.015596189616714025,0.025536129444380988,-0.03445462409427271,0.06564700332770076,596,0.16236862964645404,0.03940672684539679,0.08513144502947634,0.23960581426343175,CHF_JPY,9,30,1,long,1986
788,0.057062518448133114,0.033754784471190555,-0.009096859115400376,0.12322189601166661,338,0.2507509660780134,0.051152752663853635,0.15049157085686027,0.3510103612991665,CHF_JPY,9,30,2,long,1126
436,0.08533395589662882,0.045346539934265934,-0.0035452623745324124,0.17421317416779003,188,0.14870141417873037,0.0694194248431991,0.012639341486060135,0.28476348687140063,CHF_JPY,9,30,3,long,624
831,0.05931342525664128,0.033068300677968246,-0.00550044407217648,0.12412729458545904,357,0.16477459575737347,0.05111174794847796,0.06459556977835666,0.26495362173639025,CHF_JPY,14,15,1,long,1188
480,0.0842269008159917,0.04323732371532344,-0.0005182536660422454,0.16897205529802564,206,0.2695194082664427,0.06548340395016179,0.1411719365241256,0.3978668800087598,CHF_JPY,14,15,2,long,686
259,0.17785569395365844,0.05801891064062561,0.06413862909803225,0.2915727588092846,111,0.2115185162218642,0.09047584897925666,0.03418585222252116,0.38885118022120724,CHF_JPY,14,15,3,long,370
982,0.04091970971701219,0.03041460238707643,-0.018692910961657608,0.10053233039568199,422,0.170498698802025,0.04699985244280518,0.07837898801412685,0.26261840958992316,CHF_JPY,14,20,1,long,1404
549,0.06725255669220825,0.04045556785097663,-0.012040356295705934,0.14654546968012244,236,0.281157242118304,0.0610081745531165,0.16158121999419567,0.40073326424241235,CHF_JPY,14,20,2,long,785
296,0.12592526176055285,0.0547283937876076,0.01865760993684197,0.23319291358426375,128,0.27261988267123605,0.0829092035754026,0.11011784366344696,0.43512192167902514,CHF_JPY,14,20,3,long,424
626,0.044415431414889586,0.038028896292503916,-0.030121205318418096,0.11895206814819727,269,0.27826820352498555,0.05717175383592592,0.16621156600657075,0.3903248410434004,CHF_JPY,14,25,2,long,895
331,0.1270064303851457,0.0517746300126279,0.02552815556039502,0.2284847052098964,143,0.23142206645751068,0.07928213341812965,0.07602908495797658,0.3868150479570448,CHF_JPY,14,25,3,long,474
695,0.048997016912462596,0.036074223123008724,-0.0217084604086345,0.11970249423355969,298,0.28603092970117505,0.05394478428734623,0.18029915249797646,0.39176270690437365,CHF_JPY,14,30,2,long,993
366,0.1125022673195064,0.04931738273227658,0.0158401971642443,0.20916433747476848,158,0.2331952412411195,0.07517923850943974,0.08584393376261762,0.3805465487196214,CHF_JPY,14,30,3,long,524
718,0.08155514627699523,0.0353719517394389,0.012226120867694992,0.15088417168629548,309,0.15545416059019213,0.05514313088458636,0.04737362405640286,0.26353469712398137,CHF_JPY,21,15,1,long,1027
404,0.10634365758555839,0.04686325867369338,0.014491670585119368,0.19819564458599742,174,0.3335407087801946,0.0696640822316468,0.19699910760616687,0.4700823099542223,CHF_JPY,21,15,2,long,578
225,0.2130984349833107,0.06154904380618342,0.0924623091231912,0.33373456084343023,97,0.18798624704914602,0.09687531503923788,-0.0018893704277602175,0.37786186452605225,CHF_JPY,21,15,3,long,322
876,0.026215768207982607,0.03213558227379048,-0.03676997304864674,0.08920150946461194,376,0.1657055749101617,0.049842510182200685,0.06801425495304834,0.263396894867275,CHF_JPY,21,20,1,long,1252
473,0.08256648607460908,0.04349791447450438,-0.002689426295419503,0.16782239844463764,203,0.31602299302846404,0.06498770522078773,0.1886470907957201,0.443398895261208,CHF_JPY,21,20,2,long,676
268,0.17337386307374475,0.056998835069720415,0.06165614633709274,0.2850915798103968,116,0.24510928004545665,0.08739502918279643,0.07381502284717564,0.4164035372437377,CHF_JPY,21,20,3,long,384
549,0.06427169073774293,0.04058420191676442,-0.015273345019115342,0.1438167264946012,236,0.3414301900826616,0.05945525718244122,0.22489788600507682,0.4579624941602464,CHF_JPY,21,25,2,long,785
309,0.10892769274553231,0.05380503898912476,0.0034698163268477855,0.21438556916421683,133,0.30368825159105817,0.08008391036751282,0.14672378727073304,0.4606527159113833,CHF_JPY,21,25,3,long,442
613,0.06869430261738335,0.038348068325158816,-0.006467911299927923,0.1438565165346946,264,0.3215679709103184,0.056587873946938996,0.21065573797431797,0.43248020384631886,CHF_JPY,21,30,2,long,877
343,0.11456088800737552,0.05113895059829402,0.014328544834719237,0.2147932311800318,148,0.2753897728071748,0.07663487609387472,0.12518541566318037,0.42559412995116924,CHF_JPY,21,30,3,long,491
1152,-0.025056813596488495,0.029216940628402775,-0.08232201722815793,0.032208390035180945,495,0.03954209058424075,0.04437538334100746,-0.04743366076413388,0.12651784193261537,NZD_CHF,5,15,1,short,1647
942,-0.0018636931368241402,0.03233599661490266,-0.06524224650203335,0.06151486022838507,405,0.05292976687293748,0.04920396876751227,-0.04351001191138656,0.14936954565726152,NZD_CHF,14,15,1,short,1347
503,-0.03534983027414029,0.04313023122229873,-0.1198850834698458,0.04918542292156522,216,0.03698600002032672,0.0675319702457779,-0.09537666166139795,0.16934866170205137,EUR_NOK,21,15,2,long,719
