tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,threshold,recovery,direction,total_n
94,0.20236589107831426,0.10098520508881459,0.0044348891042376715,0.40029689305239086,41,0.3170731707317073,0.14995537706282341,0.023160631688573408,0.6109857097748412,AUD_USD,21,15,3,long,135
111,0.2072072072072072,0.09327696652644893,0.0243843528153673,0.3900300615990471,48,0.34684904638413805,0.1353822554202639,0.08149982576042086,0.6121982670078552,NZD_USD,21,20,3,long,159
130,0.26153846153846155,0.0849805099924352,0.09497666195328858,0.42810026112363453,57,0.23945182853401098,0.12868034948013055,-0.012761656447044911,0.49166531351506687,NZD_USD,21,30,3,long,187
725,0.10029674954531037,0.03665036153316443,0.02846204094030809,0.17213145815031267,311,0.1352545839549555,0.05613977493448972,0.02522062508335564,0.24528854282655532,AUD_CHF,5,30,1,short,1036
440,0.10123879124536016,0.04524914660979842,0.012550463890155267,0.18992711860056505,189,0.18826283834287177,0.06463127345841703,0.06158554236437441,0.31494013432136914,EUR_CAD,9,20,1,long,629
485,0.08735839791665344,0.043310823589055074,0.002469183682105497,0.17224761215120138,208,0.1939376041093153,0.06157011725432286,0.07326017429084249,0.3146150339277881,EUR_CAD,9,25,1,long,693
390,0.12345467362898285,0.03763989114928053,0.04968048697639302,0.1972288602815727,168,0.05354477907555182,0.05301249041289148,-0.05035970213371548,0.15744926028481912,EUR_CZK,5,20,1,short,558
487,0.0951399895762987,0.033804506788488814,0.02888315627086062,0.1613968228817368,210,0.10842511117802542,0.04700288932932387,0.016299448092550628,0.2005507742635002,EUR_CZK,5,25,1,short,697
564,0.0833561473450934,0.031236254065348856,0.022133089377009647,0.14457920531317717,242,0.08559189786757246,0.043661245357220275,1.5856967420721513e-05,0.17116793876772418,EUR_CZK,5,30,1,short,806
458,0.13668221228452104,0.04546766105093262,0.04756559662469312,0.22579882794434897,197,0.23890957422296827,0.06585822417643378,0.10982745483715806,0.3679916936087785,CAD_CHF,5,15,1,short,655
540,0.10195816598617348,0.04202876410166799,0.019581788346904216,0.18433454362544274,232,0.2646917741588087,0.06069281086524898,0.14573386486292067,0.3836496834546967,CAD_CHF,5,20,1,short,772
159,0.3744538243910429,0.07152013856884261,0.2342743527961114,0.5146332959859744,69,0.18166901584681283,0.11666017704232814,-0.04698493115615032,0.410322962849776,CAD_CHF,5,20,3,short,228
596,0.11243277754231183,0.0399368355443406,0.03415657987540427,0.1907089752092194,256,0.2100002149740495,0.05861136276981577,0.09512194394521059,0.3248784860028884,CAD_CHF,5,25,1,short,852
168,0.35572709039333444,0.07002885193890844,0.21847054059307391,0.492983640193595,73,0.14490615488770833,0.11376438768391398,-0.07807204497276304,0.3678843547481797,CAD_CHF,5,25,3,short,241
648,0.09623725257478313,0.038401232758177875,0.020970836368754506,0.17150366878081175,278,0.17722224993755306,0.056450148975210036,0.0665799579461414,0.2878645419289647,CAD_CHF,5,30,1,short,926
368,0.15646209833610297,0.05035490943046357,0.057766475852394375,0.2551577208198116,158,0.20348434229163276,0.0735534422420758,0.0593195954971642,0.3476490890861013,CAD_CHF,9,15,1,short,526
429,0.13506803629511072,0.0468937239233952,0.04315633740525612,0.2269797351849653,185,0.18337429013936352,0.0690140087059057,0.04810683307578836,0.3186417472029387,CAD_CHF,9,20,1,short,614
489,0.12189833384217892,0.04393717457167646,0.03578147168169306,0.20801519600266477,211,0.19032744451869776,0.06411126725148694,0.06466936070578336,0.3159855283316122,CAD_CHF,9,25,1,short,700
548,0.12062445755940651,0.04150838095107875,0.03926803089529217,0.20198088422352084,236,0.17969997887003408,0.060847576944575946,0.060438728058665236,0.29896122968140293,CAD_CHF,9,30,1,short,784
319,0.1021158564478926,0.05484928611856524,-0.0053887443444952665,0.20962045724028047,137,0.2786887755959166,0.07881384933777197,0.12421363089388354,0.43316392029794965,CAD_CHF,14,15,1,short,456
299,0.12866631974928444,0.05629368649405955,0.018330694220927715,0.23900194527764118,129,0.2799304123296499,0.08068469389950764,0.12178841228661491,0.43807241237268485,CAD_CHF,21,15,1,short,428
118,0.24848244512247045,0.08667249610944128,0.07860435274796554,0.4183605374969753,51,0.2478404527760887,0.1339557463686297,-0.014712810106425472,0.5103937156586029,CAD_CHF,21,25,3,short,169
129,0.2660537094918722,0.08267675312806588,0.10400727336086305,0.42810014562288135,56,0.2435689837782236,0.12813343271173194,-0.007572544336771014,0.49471051189321824,CAD_CHF,21,30,3,short,185
224,0.1600991539877294,0.06381785226534295,0.035016163547657214,0.28518214442780154,96,0.22219071577755656,0.09942593252467136,0.027315888029200708,0.4170655435259124,USD_JPY,9,25,2,long,320
240,0.12981126175752214,0.06173845629985124,0.008803887409813721,0.2508186361052306,103,0.1973816380062662,0.09652365734187662,0.008195269616188022,0.38656800639634437,USD_JPY,9,30,2,long,343
