tr_n,tr_w,tr_l,tr_t,tr_wr,tr_ci_low,tr_ci_high,te_n,te_w,te_l,te_t,te_wr,te_ci_low,te_ci_high,pair,tf,period,threshold,recovery,direction,total_n
12.0,3.0,8.0,1.0,0.2727272727272727,0.009535284742372196,0.5359192607121732,6.0,4.0,2.0,0.0,0.6666666666666666,0.28946449079611114,1.0,EUR_AUD,H4,21,25,1,long,18
5.0,1.0,4.0,0.0,0.2,0.0,0.5506154588719672,3.0,2.0,0.0,1.0,1.0,1.0,1.0,EUR_AUD,H4,21,25,2,long,8
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,EUR_AUD,H4,21,25,3,long,2
0.0,0.0,0.0,0.0,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,EUR_AUD,H4,21,25,4,long,1
69.0,35.0,31.0,3.0,0.5303030303030303,0.4098951150314439,0.6507109455746167,30.0,19.0,11.0,0.0,0.6333333333333333,0.46088963344948825,0.8057770332171783,EUR_AUD,H4,21,30,1,long,99
38.0,21.0,13.0,4.0,0.6176470588235294,0.4542971037699747,0.7809970138770842,17.0,11.0,6.0,0.0,0.6470588235294118,0.41988689910096416,0.8742307479578595,EUR_AUD,H4,21,30,2,long,55
15.0,9.0,5.0,1.0,0.6428571428571429,0.39185913489692026,0.8938551508173656,7.0,4.0,3.0,0.0,0.5714285714285714,0.2048225158321042,0.9380346270250386,EUR_AUD,H4,21,30,3,long,22
7.0,5.0,1.0,1.0,0.8333333333333334,0.535128829802743,1.0,4.0,1.0,3.0,0.0,0.25,0.0,0.674352447854375,EUR_AUD,H4,21,30,4,long,11
260.0,122.0,130.0,8.0,0.48412698412698413,0.42242390289763093,0.5458300653563373,112.0,59.0,40.0,13.0,0.5959595959595959,0.4992968160151803,0.6926223759040115,EUR_AUD,H4,21,35,1,long,372
136.0,64.0,66.0,6.0,0.49230769230769234,0.4063661788147032,0.5782492058006815,59.0,34.0,18.0,7.0,0.6538461538461539,0.5245377452156319,0.7831545624766758,EUR_AUD,H4,21,35,2,long,195
54.0,27.0,26.0,1.0,0.5094339622641509,0.37484457280827393,0.644023351720028,24.0,12.0,9.0,3.0,0.5714285714285714,0.35976846654340416,0.7830886763137386,EUR_AUD,H4,21,35,3,long,78
24.0,15.0,8.0,1.0,0.6521739130434783,0.4575236744675626,0.846824151619394,11.0,4.0,5.0,2.0,0.4444444444444444,0.11980050104447498,0.7690883878444139,EUR_AUD,H4,21,35,4,long,35
11.0,3.0,8.0,0.0,0.2727272727272727,0.009535284742372196,0.5359192607121732,6.0,0.0,6.0,0.0,0.0,0.0,0.0,EUR_AUD,H4,21,20,1,short,17
4.0,1.0,3.0,0.0,0.25,0.0,0.674352447854375,2.0,1.0,1.0,0.0,0.5,0.0,1.0,EUR_AUD,H4,21,20,2,short,6
2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,EUR_AUD,H4,21,20,3,short,4
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,EUR_AUD,H4,21,20,4,short,2
44.0,17.0,25.0,2.0,0.40476190476190477,0.25631313569648934,0.5532106738273201,19.0,2.0,17.0,0.0,0.10526315789473684,0.0,0.24325872273236626,EUR_AUD,H4,21,25,1,short,63
19.0,3.0,15.0,1.0,0.16666666666666666,0.0,0.33883511705361175,9.0,3.0,6.0,0.0,0.3333333333333333,0.02534904641652591,0.6413176202501407,EUR_AUD,H4,21,25,2,short,28
11.0,0.0,10.0,1.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,0.4,0.0,0.8294144850840502,EUR_AUD,H4,21,25,3,short,16
4.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.3333333333333333,0.0,0.8667777662061142,EUR_AUD,H4,21,25,4,short,7
100.0,39.0,52.0,9.0,0.42857142857142855,0.32689320308306974,0.5302496540597874,43.0,19.0,24.0,0.0,0.4418604651162791,0.29342563856848014,0.590295291664078,EUR_AUD,H4,21,30,1,short,143
55.0,18.0,33.0,4.0,0.35294117647058826,0.2217834047494987,0.4840989481916778,24.0,11.0,13.0,0.0,0.4583333333333333,0.2589874702005656,0.6576791964661011,EUR_AUD,H4,21,30,2,short,79
29.0,8.0,20.0,1.0,0.2857142857142857,0.11838228040747059,0.45304629102110083,13.0,9.0,4.0,0.0,0.6923076923076923,0.44141252663043484,0.9432028579849497,EUR_AUD,H4,21,30,3,short,42
11.0,5.0,6.0,0.0,0.45454545454545453,0.1602878664116818,0.7488030426792273,6.0,3.0,3.0,0.0,0.5,0.09991667534541426,0.9000833246545857,EUR_AUD,H4,21,30,4,short,17
277.0,114.0,135.0,28.0,0.4578313253012048,0.3959476126844408,0.5197150379179688,119.0,59.0,60.0,0.0,0.4957983193277311,0.40596503864208444,0.5856316000133778,EUR_AUD,H4,21,35,1,short,396
135.0,58.0,66.0,11.0,0.46774193548387094,0.37991868476905577,0.5555651861986861,58.0,30.0,27.0,1.0,0.5263157894736842,0.39669152732867524,0.6559400516186931,EUR_AUD,H4,21,35,2,short,193
69.0,29.0,33.0,7.0,0.46774193548387094,0.3435411032312867,0.5919427677364552,30.0,19.0,10.0,1.0,0.6551724137931034,0.4821764880980003,0.8281683394882066,EUR_AUD,H4,21,35,3,short,99
28.0,11.0,15.0,2.0,0.4230769230769231,0.23317121377589872,0.6129826323779475,13.0,7.0,5.0,1.0,0.5833333333333334,0.30438856248221097,0.8622781041844558,EUR_AUD,H4,21,35,4,short,41
2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,EUR_AUD,H4,28,20,1,long,4
0.0,0.0,0.0,0.0,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,EUR_AUD,H4,28,20,2,long,1
,,,,,,,,,,,,,,EUR_AUD,H4,28,20,3,long,0
,,,,,,,,,,,,,,EUR_AUD,H4,28,20,4,long,0
4.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.6666666666666666,0.13322223379388565,1.0,EUR_AUD,H4,28,25,1,long,7
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,EUR_AUD,H4,28,25,2,long,2
,,,,,,,,,,,,,,EUR_AUD,H4,28,25,3,long,0
,,,,,,,,,,,,,,EUR_AUD,H4,28,25,4,long,0
24.0,10.0,13.0,1.0,0.43478260869565216,0.23218421697992483,0.6373810004113795,11.0,8.0,3.0,0.0,0.7272727272727273,0.4640807392878268,0.9904647152576278,EUR_AUD,H4,28,30,1,long,35
14.0,8.0,5.0,1.0,0.6153846153846154,0.35091788956280356,0.8798513412064273,6.0,4.0,2.0,0.0,0.6666666666666666,0.28946449079611114,1.0,EUR_AUD,H4,28,30,2,long,20
6.0,4.0,2.0,0.0,0.6666666666666666,0.28946449079611114,1.0,3.0,2.0,1.0,0.0,0.6666666666666666,0.13322223379388565,1.0,EUR_AUD,H4,28,30,3,long,9
3.0,2.0,1.0,0.0,0.6666666666666666,0.13322223379388565,1.0,2.0,1.0,1.0,0.0,0.5,0.0,1.0,EUR_AUD,H4,28,30,4,long,5
137.0,61.0,71.0,5.0,0.4621212121212121,0.37706828464043657,0.5471741396019876,60.0,36.0,20.0,4.0,0.6428571428571429,0.5173581388770316,0.7683561468372542,EUR_AUD,H4,28,35,1,long,197
76.0,34.0,37.0,5.0,0.4788732394366197,0.362672506110634,0.5950739727626053,33.0,21.0,9.0,3.0,0.7,0.5360146347993211,0.8639853652006788,EUR_AUD,H4,28,35,2,long,109
32.0,14.0,17.0,1.0,0.45161290322580644,0.2764258493563991,0.6267999570952139,15.0,9.0,5.0,1.0,0.6428571428571429,0.39185913489692026,0.8938551508173656,EUR_AUD,H4,28,35,3,long,47
16.0,11.0,4.0,1.0,0.7333333333333333,0.5095408368517008,0.9571258298149657,7.0,3.0,3.0,1.0,0.5,0.09991667534541426,0.9000833246545857,EUR_AUD,H4,28,35,4,long,23
4.0,1.0,3.0,0.0,0.25,0.0,0.674352447854375,3.0,2.0,1.0,0.0,0.6666666666666666,0.13322223379388565,1.0,EUR_AUD,H4,28,20,1,short,7
2.0,1.0,1.0,0.0,0.5,0.0,1.0,2.0,1.0,1.0,0.0,0.5,0.0,1.0,EUR_AUD,H4,28,20,2,short,4
2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,EUR_AUD,H4,28,20,3,short,3
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,EUR_AUD,H4,28,20,4,short,2
18.0,5.0,13.0,0.0,0.2777777777777778,0.0708570524820083,0.4846985030735473,9.0,2.0,7.0,0.0,0.2222222222222222,0.0,0.49383883252136757,EUR_AUD,H4,28,25,1,short,27
8.0,3.0,5.0,0.0,0.375,0.03951993352808575,0.7104800664719142,4.0,1.0,3.0,0.0,0.25,0.0,0.674352447854375,EUR_AUD,H4,28,25,2,short,12
5.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.3333333333333333,0.0,0.8667777662061142,EUR_AUD,H4,28,25,3,short,8
2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,EUR_AUD,H4,28,25,4,short,4
58.0,25.0,29.0,4.0,0.46296296296296297,0.32996823210794796,0.595957693817978,25.0,7.0,18.0,0.0,0.28,0.10399243652615381,0.45600756347384624,EUR_AUD,H4,28,30,1,short,83
30.0,8.0,21.0,1.0,0.27586206896551724,0.11318972842537128,0.4385344095056632,14.0,5.0,9.0,0.0,0.35714285714285715,0.1061448491826345,0.6081408651030797,EUR_AUD,H4,28,30,2,short,44
18.0,3.0,14.0,1.0,0.17647058823529413,0.0,0.3576910924784725,9.0,4.0,5.0,0.0,0.4444444444444444,0.11980050104447498,0.7690883878444139,EUR_AUD,H4,28,30,3,short,27
7.0,2.0,5.0,0.0,0.2857142857142857,0.0,0.6203782963279159,4.0,2.0,2.0,0.0,0.5,0.010000000000000009,0.99,EUR_AUD,H4,28,30,4,short,11
172.0,70.0,87.0,15.0,0.445859872611465,0.36810721557685,0.52361252964608,74.0,37.0,37.0,0.0,0.5,0.3860773140310571,0.6139226859689428,EUR_AUD,H4,28,35,1,short,246
91.0,34.0,50.0,7.0,0.40476190476190477,0.29979277349695377,0.5097310360268558,39.0,19.0,20.0,0.0,0.48717948717948717,0.33030549125404296,0.6440534831049314,EUR_AUD,H4,28,35,2,short,130
48.0,16.0,27.0,5.0,0.37209302325581395,0.2276171722085209,0.5165688743031069,21.0,12.0,9.0,0.0,0.5714285714285714,0.35976846654340416,0.7830886763137386,EUR_AUD,H4,28,35,3,short,69
21.0,8.0,13.0,0.0,0.38095238095238093,0.17324888858708454,0.5886558733176773,9.0,4.0,4.0,1.0,0.5,0.15351767721859172,0.8464823227814082,EUR_AUD,H4,28,35,4,short,30
198.0,100.0,78.0,20.0,0.5617977528089888,0.48890684330149065,0.634688662316487,85.0,37.0,27.0,21.0,0.578125,0.4571296014320818,0.6991203985679182,EUR_CAD,H4,7,20,1,long,283
105.0,52.0,42.0,11.0,0.5531914893617021,0.4526858089660175,0.6536971697573868,46.0,19.0,16.0,11.0,0.5428571428571428,0.3778165417918292,0.7078977439224564,EUR_CAD,H4,7,20,2,long,151
55.0,32.0,17.0,6.0,0.6530612244897959,0.519782324036189,0.7863401249434028,24.0,10.0,8.0,6.0,0.5555555555555556,0.3259976217062955,0.7851134894048157,EUR_CAD,H4,7,20,3,long,79
30.0,17.0,9.0,4.0,0.6538461538461539,0.4709764486319876,0.8367158590603201,14.0,8.0,3.0,3.0,0.7272727272727273,0.4640807392878268,0.9904647152576278,EUR_CAD,H4,7,20,4,long,44
370.0,178.0,159.0,33.0,0.5281899109792285,0.4748908223065432,0.5814889996519138,159.0,70.0,54.0,35.0,0.5645161290322581,0.4772452312856359,0.6517870267788803,EUR_CAD,H4,7,25,1,long,529
200.0,94.0,87.0,19.0,0.5193370165745856,0.44654868543668197,0.5921253477124893,86.0,36.0,30.0,20.0,0.5454545454545454,0.4253243881429132,0.6655847027661776,EUR_CAD,H4,7,25,2,long,286
108.0,54.0,42.0,12.0,0.5625,0.46326365805562963,0.6617363419443704,47.0,19.0,17.0,11.0,0.5277777777777778,0.3646966968472296,0.690858858708326,EUR_CAD,H4,7,25,3,long,155
56.0,31.0,20.0,5.0,0.6078431372549019,0.4738456507756258,0.741840623734178,25.0,15.0,5.0,5.0,0.75,0.5602238160358366,0.9397761839641634,EUR_CAD,H4,7,25,4,long,81
613.0,286.0,258.0,69.0,0.5257352941176471,0.48377383404019786,0.5676967541950964,264.0,114.0,95.0,55.0,0.5454545454545454,0.47794722492585445,0.6129618659832364,EUR_CAD,H4,7,30,1,long,877
322.0,144.0,141.0,37.0,0.5052631578947369,0.4472161840404482,0.5633101317490256,138.0,53.0,57.0,28.0,0.4818181818181818,0.38844064658002875,0.5751957170563349,EUR_CAD,H4,7,30,2,long,460
173.0,81.0,71.0,21.0,0.5328947368421053,0.4535784502668939,0.6122110234173167,75.0,31.0,27.0,17.0,0.5344827586206896,0.40610883652956736,0.6628566807118119,EUR_CAD,H4,7,30,3,long,248
94.0,49.0,34.0,11.0,0.5903614457831325,0.48456369586400017,0.6961591957022649,41.0,15.0,16.0,10.0,0.4838709677419355,0.3079493737374329,0.6597925617464381,EUR_CAD,H4,7,30,4,long,135
907.0,411.0,393.0,103.0,0.5111940298507462,0.4766407574160402,0.5457473022854523,389.0,163.0,141.0,85.0,0.5361842105263158,0.48012473188351423,0.5922436891691174,EUR_CAD,H4,7,35,1,long,1296
463.0,196.0,210.0,57.0,0.4827586206896552,0.4341509618494128,0.5313662795298976,199.0,77.0,81.0,41.0,0.4873417721518987,0.40940214696160404,0.5652813973421934,EUR_CAD,H4,7,35,2,long,662
246.0,109.0,109.0,28.0,0.5,0.43362602477509754,0.5663739752249024,106.0,40.0,42.0,24.0,0.4878048780487805,0.37961417731855984,0.5959955787790011,EUR_CAD,H4,7,35,3,long,352
130.0,59.0,59.0,12.0,0.5,0.40978368744596433,0.5902163125540357,56.0,19.0,24.0,13.0,0.4418604651162791,0.29342563856848014,0.590295291664078,EUR_CAD,H4,7,35,4,long,186
210.0,102.0,93.0,15.0,0.5230769230769231,0.45297245240801237,0.5931813937458339,90.0,25.0,47.0,18.0,0.3472222222222222,0.23725170693824066,0.45719273750620376,EUR_CAD,H4,7,20,1,short,300
100.0,51.0,45.0,4.0,0.53125,0.43142471317033443,0.6310752868296655,44.0,16.0,19.0,9.0,0.45714285714285713,0.2921022560775435,0.6221834582081708,EUR_CAD,H4,7,20,2,short,144
49.0,28.0,20.0,1.0,0.5833333333333334,0.4438609479077722,0.7228057187588945,22.0,6.0,12.0,4.0,0.3333333333333333,0.11555555555555552,0.5511111111111111,EUR_CAD,H4,7,20,3,short,71
28.0,16.0,12.0,0.0,0.5714285714285714,0.3881255436303378,0.754731599226805,12.0,4.0,7.0,1.0,0.36363636363636365,0.07935652563159407,0.6479162016411333,EUR_CAD,H4,7,20,4,short,40
406.0,198.0,179.0,29.0,0.5251989389920424,0.47479051068955536,0.5756073672945294,174.0,51.0,78.0,45.0,0.3953488372093023,0.31097575872710764,0.47972191569149697,EUR_CAD,H4,7,25,1,short,580
200.0,99.0,91.0,10.0,0.5210526315789473,0.4500190090063065,0.5920862541515881,87.0,32.0,32.0,23.0,0.5,0.3775,0.6225,EUR_CAD,H4,7,25,2,short,287
105.0,53.0,47.0,5.0,0.53,0.4321765590464126,0.6278234409535874,45.0,20.0,16.0,9.0,0.5555555555555556,0.39323358385557083,0.7178775272555403,EUR_CAD,H4,7,25,3,short,150
60.0,31.0,28.0,1.0,0.5254237288135594,0.3980036361781897,0.652843821448929,26.0,7.0,12.0,7.0,0.3684210526315789,0.15151817542017268,0.5853239298429852,EUR_CAD,H4,7,25,4,short,86
651.0,305.0,300.0,46.0,0.5041322314049587,0.46429092630112906,0.5439735365087883,279.0,79.0,123.0,77.0,0.3910891089108911,0.32379219970064815,0.45838601812113405,EUR_CAD,H4,7,30,1,short,930
317.0,149.0,152.0,16.0,0.4950166112956811,0.4385331560083639,0.5515000665829983,137.0,44.0,53.0,40.0,0.4536082474226804,0.35453355265958564,0.5526829421857752,EUR_CAD,H4,7,30,2,short,454
169.0,77.0,85.0,7.0,0.47530864197530864,0.39840651089018214,0.5522107730604351,73.0,27.0,29.0,17.0,0.48214285714285715,0.35126839439324353,0.6130173198924708,EUR_CAD,H4,7,30,3,short,242
87.0,44.0,41.0,2.0,0.5176470588235295,0.41141736019671427,0.6238767574503447,38.0,10.0,17.0,11.0,0.37037037037037035,0.188217975393852,0.5525227653468887,EUR_CAD,H4,7,30,4,short,125
933.0,437.0,418.0,78.0,0.5111111111111111,0.4776040946791805,0.5446181275430416,401.0,115.0,176.0,110.0,0.3951890034364261,0.33901675060219727,0.45136125627065493,EUR_CAD,H4,7,35,1,short,1334
458.0,212.0,213.0,33.0,0.4988235294117647,0.4512866784950886,0.5463603803284408,197.0,61.0,80.0,56.0,0.4326241134751773,0.350845957499797,0.5144022694505577,EUR_CAD,H4,7,35,2,short,655
235.0,105.0,113.0,17.0,0.481651376146789,0.4153221084963622,0.5479806437972158,102.0,33.0,42.0,27.0,0.44,0.3276570583733302,0.5523429416266697,EUR_CAD,H4,7,35,3,short,337
