tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,confirm,direction,total_n
35,0.26982798178693884,0.16337025293610902,-0.0503777139678348,0.5900336775417125,16,0.0,0.2581988897471611,-0.5060698239044358,0.5060698239044358,USD_SEK,20,2,long,51
31,0.03225806451612938,0.18247916933846398,-0.32540110738725997,0.38991723641951875,14,0.0,0.2773500981126146,-0.5436061923007246,0.5436061923007246,USD_SEK,20,2,short,45
5,0.2,0.48989794855663565,-0.7601999791710059,1.1601999791710058,3,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,USD_SEK,20,3,long,8
10,0.4,0.3055050463303893,-0.19878989080756293,0.998789890807563,5,1.0,0.0,1.0,1.0,USD_SEK,20,3,short,15
33,0.22557513219826844,0.17031049608354437,-0.1082334401254785,0.5593837045220154,15,0.06666666666666667,0.2666666666666666,-0.45599999999999985,0.5893333333333332,USD_SEK,55,1,long,48
34,0.05882352941176503,0.17377622255905803,-0.2817778668039887,0.3994249256275188,15,-0.06666666666666667,0.2666666666666666,-0.5893333333333332,0.45599999999999985,USD_SEK,55,1,short,49
24,0.08333333333333333,0.20778914433245896,-0.3239333895582862,0.49060005622495284,11,0.09090909090909091,0.3149183286488867,-0.526330833242727,0.7081490150609089,USD_SEK,55,2,long,35
21,0.2380952380952386,0.21717627144745494,-0.18757025394177304,0.6637607301322502,10,0.0,0.3333333333333333,-0.6533333333333333,0.6533333333333333,USD_SEK,55,2,short,31
4,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,2,-1.0,0.0,-1.0,-1.0,USD_SEK,55,3,long,6
4,0.5,0.5,-0.48,1.48,3,1.0,0.0,1.0,1.0,USD_SEK,55,3,short,7
27,0.3333333333333333,0.1849000654084097,-0.029070794867149696,0.6957374615338163,12,0.0,0.30151134457776363,-0.5909622353724167,0.5909622353724167,USD_SEK,100,1,long,39
24,4.625929269271486e-16,0.20851441405707485,-0.4086882515518663,0.40868825155186717,11,0.45454545454545453,0.2816715160878121,-0.09753071698665722,1.0066216260775662,USD_SEK,100,1,short,35
18,0.2222222222222222,0.23647127470752347,-0.24126147620452376,0.6857059206489682,8,0.0,0.3779644730092272,-0.7408103670980853,0.7408103670980853,USD_SEK,100,2,long,26
16,0.1250000000000007,0.25617376914899015,-0.37710058753202,0.6271005875320214,7,-0.42857142857142855,0.36885555678165877,-1.1515283198634798,0.29438546272062266,USD_SEK,100,2,short,23
3,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,2,-1.0,0.0,-1.0,-1.0,USD_SEK,100,3,long,5
2,1.0,0.0,1.0,1.0,2,1.0,0.0,1.0,1.0,USD_SEK,100,3,short,4
96,-0.030072486080740906,0.10093986936868048,-0.22791463004335463,0.16776965788187284,42,0.07320659235451002,0.15388973309861378,-0.228417284518773,0.37483046922779306,AUD_CHF,10,1,long,138
82,0.04686391307068496,0.10965177524649616,-0.1680535664124475,0.26178139255381744,36,-0.14555646935941283,0.1649793039059971,-0.4689159050151671,0.17780296629634149,AUD_CHF,10,1,short,118
58,-0.27586206896551724,0.12731368353753597,-0.5253968886990877,-0.026327249231946737,26,0.3288241024242001,0.18560404000608352,-0.034959815987723575,0.6926080208361238,AUD_CHF,10,2,long,84
49,0.19584855326415013,0.14027922876757382,-0.07909873512029453,0.4707958416485948,21,-0.14285714285714285,0.22131333406899525,-0.5766312776323735,0.29091699191808784,AUD_CHF,10,2,short,70
17,-0.34078429381948433,0.22742511984753724,-0.7865375287206573,0.10496894108168864,8,0.75,0.25,0.26,1.24,AUD_CHF,10,3,long,25
16,0.021694545429788034,0.25346540969285486,-0.4750976575682075,0.5184867484277835,7,0.14285714285714285,0.40406101782088427,-0.6491024520717903,0.9348167377860761,AUD_CHF,10,3,short,23
64,-0.015532449911892482,0.12498471596673225,-0.26050249320668767,0.2294375933829027,28,0.21428571428571427,0.18797967114804778,-0.1541544411644594,0.5827258697358879,AUD_CHF,20,1,long,92
54,0.03412668281104012,0.13476351156340088,-0.2300097998532256,0.29826316547530585,24,-0.08333333333333333,0.20778914433245896,-0.49060005622495284,0.3239333895582862,AUD_CHF,20,1,short,78
37,-0.08108108108108109,0.16611791814942145,-0.4066722006539471,0.24451003849178493,17,0.32643686253112963,0.23002140967539453,-0.12440510043264363,0.7772788254949029,AUD_CHF,20,2,long,54
38,0.1209626081564041,0.16135700815343054,-0.1952971278243198,0.43722234413712796,17,0.17647058823529413,0.24607647839237515,-0.30583930941376114,0.6587804858843495,AUD_CHF,20,2,short,55
12,-0.39944441624426946,0.262967349496487,-0.9148604212573839,0.115971588768845,6,0.3333333333333333,0.421637021355784,-0.4930752285240034,1.15974189519067,AUD_CHF,20,3,long,18
11,-0.24117157028394465,0.29827474829823103,-0.8257900769484775,0.3434469363805882,5,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,AUD_CHF,20,3,short,16
32,0.125,0.1781966112418093,-0.2242653580339462,0.4742653580339462,14,0.2857142857142857,0.26578871697687523,-0.23523159956038975,0.8066601709889611,AUD_CHF,55,1,long,46
29,0.3103448275862069,0.17965105939714746,-0.041771248832202124,0.6624609040046159,13,-0.23076923076923078,0.2808833628231621,-0.7813006219026286,0.319762160364167,AUD_CHF,55,1,short,42
22,0.054848500230398486,0.21308153112825678,-0.3627913007809848,0.4724883012417818,10,0.05494266630292035,0.3192496300560679,-0.5707866086069727,0.6806719412128134,AUD_CHF,55,2,long,32
23,0.24332952651927633,0.20275247993972195,-0.1540653341625787,0.6407243872011313,10,0.0,0.3333333333333333,-0.6533333333333333,0.6533333333333333,AUD_CHF,55,2,short,33
7,-0.42857142857142855,0.3688555567816587,-1.1515283198634796,0.29438546272062255,3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,AUD_CHF,55,3,long,10
7,-0.6646981818747701,0.28172496214828974,-1.216879107685418,-0.11251725606412222,4,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,AUD_CHF,55,3,short,11
11,0.09090909090909091,0.3149183286488867,-0.526330833242727,0.7081490150609089,6,-0.3333333333333333,0.421637021355784,-1.15974189519067,0.4930752285240034,AUD_CHF,100,1,long,17
24,0.16666666666666666,0.20559798491465375,-0.23630538376605467,0.569638717099388,11,-0.2727272727272727,0.30424000964875475,-0.869037691638832,0.32358314618428663,AUD_CHF,100,1,short,35
13,0.23076923076923078,0.2808833628231621,-0.319762160364167,0.7813006219026286,6,0.3333333333333333,0.421637021355784,-0.4930752285240034,1.15974189519067,AUD_CHF,100,2,long,19
18,0.4444444444444444,0.2172649691319564,0.018605104945809914,0.8702837839430789,9,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,AUD_CHF,100,2,short,27
4,-0.5,0.5,-1.48,0.48,2,-1.0,0.0,-1.0,-1.0,AUD_CHF,100,3,long,6
5,-0.5305774546246782,0.3885035144388327,-1.29204434292479,0.2308894336754338,3,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,AUD_CHF,100,3,short,8
88,0.1479125064607742,0.09782654956158059,-0.04382753067992376,0.3396525436014721,39,-0.00041819909568402284,0.14008767199902522,-0.27499003621377344,0.2741536380224054,AUD_NZD,10,1,long,127
74,0.03948731382007634,0.10774547766329903,-0.17169382239998976,0.25066845004014243,33,-0.12981862178241974,0.13830091294110444,-0.4008884111469845,0.14125116758214498,AUD_NZD,10,1,short,107
50,-0.05662235812253307,0.12766026840325057,-0.30683648419290416,0.193591767947838,22,0.358320287473865,0.1802743132707137,0.004982633463266162,0.7116579414844639,AUD_NZD,10,2,long,72
50,-0.10412128254694508,0.12573590356568243,-0.35056365353568264,0.14232108844179248,22,-0.5750625017546483,0.1467423013159739,-0.8626774123339571,-0.2874475911753395,AUD_NZD,10,2,short,72
14,0.2529005038074543,0.2299172219092671,-0.1977372511347092,0.7035382587496178,6,0.529091808018188,0.3342074780084914,-0.1259548488784551,1.184138464914831,AUD_NZD,10,3,long,20
18,0.23834217299037286,0.22299577747434607,-0.1987295508593454,0.6754138968400911,8,0.4532789009782531,0.28230264698908636,-0.10003428712035622,1.0065920890768623,AUD_NZD,10,3,short,26
62,0.17137178852830828,0.11374859964107614,-0.05157546676820096,0.39431904382481753,27,0.11437439167674893,0.16619104319548728,-0.21136005298640612,0.44010883633990394,AUD_NZD,20,1,long,89
56,0.019791730478205784,0.1251599492753094,-0.22552177010140065,0.2651052310578122,24,-0.26987364520499385,0.16012146992005866,-0.5837117262483088,0.0439644358383211,AUD_NZD,20,1,short,80
32,0.04776535050481225,0.15786073707727424,-0.2616416941666453,0.35717239517626975,15,0.21507086516173443,0.23975338550417183,-0.2548457704264423,0.6849875007499112,AUD_NZD,20,2,long,47
40,0.018905981615933525,0.1386276350060176,-0.25280418299586094,0.290616146227728,18,-0.5807439952927999,0.15440664451346675,-0.8833810185391947,-0.278106972046405,AUD_NZD,20,2,short,58
8,0.1655760036753567,0.32767841242734536,-0.4766736846822402,0.8078256920329536,4,0.5,0.5,-0.48,1.48,AUD_NZD,20,3,long,12
14,0.23480861031261901,0.260078833426317,-0.2749459032029623,0.7445631238282003,7,0.37517588683228925,0.3132511317954762,-0.23879633148684404,0.9891481051514226,AUD_NZD,20,3,short,21
36,0.36424482364246735,0.13823823614449773,0.09329788079925178,0.635191766485683,16,0.030236601032983222,0.21051856004936564,-0.38237977666377343,0.44285297872973983,AUD_NZD,55,1,long,52
30,0.12835049830091347,0.1741984806971999,-0.2130785238655983,0.4697795204674252,14,-0.1239488796483786,0.21540767049885848,-0.5461479138261413,0.298250154529384,AUD_NZD,55,1,short,44
21,0.05462756854617089,0.18928668630771522,-0.3163743366169509,0.4256294737092927,9,0.31403839731381294,0.32904039721163175,-0.33088078122098524,0.9589575758486111,AUD_NZD,55,2,long,30
25,-0.06517558174866137,0.1737918110601187,-0.40580753142649406,0.2754563679291713,12,-0.6560994132173857,0.1781681153148775,-1.0053089192345457,-0.30688990720022585,AUD_NZD,55,2,short,37
5,0.3415625580918717,0.418452414258051,-0.47860417385390824,1.1617292900376517,3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,AUD_NZD,55,3,long,8
7,-0.24466849366047624,0.36721326334752724,-0.9644064898216297,0.47506950250067714,4,0.16939007842506199,0.49909880089230896,-0.8088435713238635,1.1476237281739876,AUD_NZD,55,3,short,11
26,0.480120802093032,0.15217135518952082,0.18186494592157115,0.7783766582644929,12,-0.06666616328834091,0.2527225735475557,-0.56200240744155,0.4286700808648682,AUD_NZD,100,1,long,38
23,0.18445852072516672,0.18999467629983194,-0.1879310448225039,0.5568480862728373,10,-0.16845115857161677,0.2587673701178061,-0.6756352040025166,0.33873288685928316,AUD_NZD,100,1,short,33
15,-0.04789823957150348,0.22954202401497162,-0.49780060664084785,0.4020041274978409,7,0.4037636536891881,0.3632417335736015,-0.30819014411507084,1.1157174514934471,AUD_NZD,100,2,long,22
20,-0.1858155801467603,0.19150022090285782,-0.5611560131163615,0.18952485282284098,9,-0.646873761414934,0.22320716087295533,-1.0843597967259264,-0.20938772610394157,AUD_NZD,100,2,short,29
4,-0.32304680238516037,0.4715167387709263,-1.247219610376176,0.6011260056058552,3,0.6171815369481491,0.38281846305185085,-0.13314265063347852,1.3675057245297768,AUD_NZD,100,3,long,7
5,-0.34253589112466676,0.4180848545258519,-1.1619822059953364,0.476910423746003,3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,AUD_NZD,100,3,short,8
92,-0.12749250389653363,0.10248361732274681,-0.3283603938491174,0.07337538605605012,40,-0.03826909567512513,0.15201806529067394,-0.3362245036448461,0.25968631229459577,AUD_CAD,10,1,long,132
86,0.10467006738756,0.10501286582876357,-0.10115514963681659,0.3104952844119366,37,-0.12609398032381106,0.16406659134795917,-0.447664499365811,0.1954765387181889,AUD_CAD,10,1,short,123
43,0.013818552278785427,0.1508108510264264,-0.2817707157330103,0.30940782029058117,19,0.016800244481974473,0.22482152182693377,-0.4238499382988157,0.45745042726276464,AUD_CAD,10,2,long,62
44,-0.1890809648939168,0.14879701604875228,-0.4807231163494713,0.10256118656163771,19,-0.28635282367244075,0.21474324300554076,-0.7072495799633006,0.13454393261841913,AUD_CAD,10,2,short,63
14,-0.2857142857142857,0.26578871697687523,-0.8066601709889611,0.23523159956038975,7,0.3500249272109807,0.35673903107215965,-0.3491835736904522,1.0492334281124136,AUD_CAD,10,3,long,21
14,-0.14285714285714285,0.2745054065230065,-0.6808877396422355,0.39517345392794984,7,-0.42857142857142855,0.36885555678165877,-1.1515283198634798,0.29438546272062266,AUD_CAD,10,3,short,21
58,-0.07885641796904042,0.1301968387710535,-0.3340422219603053,0.17632938602222448,26,0.0936854552218181,0.191624826034581,-0.2818992038059607,0.46927011424959686,AUD_CAD,20,1,long,84
58,-0.01423898645428773,0.12840361225513724,-0.2659100664743567,0.23743209356578127,25,-0.4266190908792404,0.18208406383663173,-0.7835038559990386,-0.06973432575944222,AUD_CAD,20,1,short,83
30,0.053139924932925776,0.17939554287149903,-0.2984753390952123,0.4047551889610639,13,-0.01774006648966308,0.2593164295856613,-0.5260002684775592,0.49052013549823303,AUD_CAD,20,2,long,43
32,-0.0724863267291356,0.1776154176383635,-0.4206125453003281,0.27563989184205684,14,-0.4914083207603082,0.2300706794726637,-0.942346852526729,-0.04046978899388742,AUD_CAD,20,2,short,46
11,-0.45454545454545453,0.2816715160878121,-1.0066216260775662,0.09753071698665722,6,0.3333333333333333,0.421637021355784,-0.4930752285240034,1.15974189519067,AUD_CAD,20,3,long,17
9,0.1111111111111111,0.35136418446315326,-0.5775626904366693,0.7997849126588914,5,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,AUD_CAD,20,3,short,14
30,0.07896814946587452,0.18323725529782206,-0.2801768709178567,0.4381131698496058,14,0.08879981302227218,0.26673390114519235,-0.43399863322230486,0.6115982592668492,AUD_CAD,55,1,long,44
32,0.038405767450059025,0.1748194616043273,-0.30424037729442244,0.3810519121945405,15,-0.17769848479873396,0.2579147951500078,-0.6832114832927493,0.32781451369528136,AUD_CAD,55,1,short,47
17,-0.013480367193219637,0.2429099621494119,-0.489583893006067,0.46262315861962766,8,-0.3350994193553106,0.3103374560933093,-0.9433608332981969,0.2731619945875756,AUD_CAD,55,2,long,25
20,-0.11597812276661697,0.22474533396587237,-0.5564789773397268,0.3245227318064929,9,-0.2088573878493683,0.3253603866503173,-0.8465637456839903,0.4288489699852536,AUD_CAD,55,2,short,29
6,-0.15659506674723853,0.40234809336030997,-0.9451973297334461,0.632007196238969,3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,AUD_CAD,55,3,long,9
4,-0.5,0.5,-1.48,0.48,3,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,AUD_CAD,55,3,short,7
18,0.020502471332013092,0.23839426438498842,-0.4467502868625642,0.4877552295265904,9,0.02702193136797895,0.33442681693603293,-0.6284546298266456,0.6824984925626034,AUD_CAD,100,1,long,27
26,0.03497777319498266,0.19133432355099217,-0.340037500964962,0.40999304735492725,12,-0.30545643933175076,0.2796536868566531,-0.8535776655707907,0.24266478690728926,AUD_CAD,100,1,short,38
15,-0.11617638544455569,0.24989258755317126,-0.6059658570487714,0.37361308615965994,7,-0.023902259351269124,0.3787195015565454,-0.766192482402098,0.7183879636995598,AUD_CAD,100,2,long,22
11,-0.6363636363636364,0.2439346884545225,-1.1144756257345005,-0.15825164699277222,6,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,AUD_CAD,100,2,short,17
4,-0.5,0.5,-1.48,0.48,3,0.0201431998388563,0.5777015508314666,-1.112151839790818,1.1524382394685309,AUD_CAD,100,3,long,7
3,-1.0,0.0,-1.0,-1.0,2,0.0,1.0,-1.96,1.96,AUD_CAD,100,3,short,5
100,-0.10417132731782164,0.09772337820758703,-0.2957091486046922,0.08736649396904894,44,-0.24525610589503233,0.13997457421030737,-0.5196062713472347,0.029094059557170093,EUR_AUD,10,1,long,144
96,0.1384101075128951,0.0992085080572706,-0.0560385682793553,0.3328587833051455,42,-0.021161330943327734,0.15312835979406378,-0.32129291613969274,0.2789702542530373,EUR_AUD,10,1,short,138
46,0.01924132751142894,0.14699409524472054,-0.2688670991682233,0.3073497541910812,21,-0.047619047619047616,0.22335313142016333,-0.48539118520256774,0.3901530899644725,EUR_AUD,10,2,long,67
57,0.002629044182434331,0.13247932488670072,-0.25703043259549907,0.2622885209603677,25,0.17419738988902808,0.18964692510614978,-0.19751058331902546,0.5459053630970816,EUR_AUD,10,2,short,82
16,-0.1029471419264481,0.24196505539474603,-0.5771986505001503,0.3713043666472541,7,0.26466329996475263,0.362904533544249,-0.44662958578197537,0.9759561857114807,EUR_AUD,10,3,long,23
16,-0.27899264043851724,0.23179575217271808,-0.7333123146970446,0.1753270338200102,8,0.5917116329747206,0.24903397274923392,0.10360504638622214,1.079818219563219,EUR_AUD,10,3,short,24
59,-0.2804628741811628,0.12249567508499797,-0.5205543973477588,-0.040371351014566764,26,-0.2332413901772936,0.1891494886812852,-0.6039743879926126,0.1374916076380254,EUR_AUD,20,1,long,85
72,0.10467692347374195,0.11587418444478387,-0.12243647803803441,0.3317903249855183,32,0.09722575313688235,0.17417512920842818,-0.24415750011163684,0.43860900638540157,EUR_AUD,20,1,short,104
34,-0.053088375671088886,0.1729275241857861,-0.3920263230752296,0.28584957173305187,15,-0.14315712668311545,0.2555508020712818,-0.6440366987428277,0.3577224453765968,EUR_AUD,20,2,long,49
37,0.02702702702702703,0.16660578386402639,-0.2995203093464647,0.35357436340051873,17,0.1385255733662178,0.2269682967409671,-0.3063322882460777,0.5833834349785133,EUR_AUD,20,2,short,54
11,-0.05883220643846999,0.28892901673969534,-0.6251330792482729,0.5074686663713329,6,0.3333333333333333,0.421637021355784,-0.4930752285240034,1.15974189519067,EUR_AUD,20,3,long,17
9,-0.1048941144866449,0.31630821454055374,-0.7248582149861302,0.5150699860128405,5,0.4635387483983459,0.38901082615829485,-0.298922470871912,1.2259999676686038,EUR_AUD,20,3,short,14
31,-0.3007166807043764,0.16844032669408923,-0.6308597210247913,0.02942635961603851,14,-0.078942731734113,0.2664770086992855,-0.6012376687847125,0.4433522053164865,EUR_AUD,55,1,long,45
44,0.15276485059130449,0.14786327745786282,-0.13704717322610663,0.4425768744087156,19,0.21923607915070933,0.21925931058881762,-0.21051216960337318,0.6489843279047919,EUR_AUD,55,1,short,63
21,-0.23809523809523808,0.21717627144745486,-0.6637607301322496,0.1875702539417734,10,0.0,0.3333333333333333,-0.6533333333333333,0.6533333333333333,EUR_AUD,55,2,long,31
19,0.05263157894736842,0.23537557657892524,-0.40870455114732507,0.5139677090420619,9,-0.3956096514164924,0.3069701585019618,-0.9972711620803375,0.2060518592473527,EUR_AUD,55,2,short,28
7,0.0654348533506303,0.38358683878642313,-0.6863953506707591,0.8172650573720196,4,0.5,0.5,-0.48,1.48,EUR_AUD,55,3,long,11
7,-0.24032946542975292,0.36828500706538897,-0.9621680792779153,0.48150914841840947,3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,EUR_AUD,55,3,short,10
27,-0.27119322599391366,0.18180679182708828,-0.6275345379750067,0.08514808598717938,12,0.0,0.30151134457776363,-0.5909622353724167,0.5909622353724167,EUR_AUD,100,1,long,39
27,0.15198721011379734,0.19016802162194743,-0.22074211226521961,0.5247165324928142,12,-0.06954287467804354,0.2792945504237377,-0.6169601935085693,0.47787444415248226,EUR_AUD,100,1,short,39
16,-0.375,0.23935677693908453,-0.8441392828006057,0.09413928280060568,7,0.14285714285714285,0.40406101782088427,-0.6491024520717903,0.9348167377860761,EUR_AUD,100,2,long,23
10,0.4,0.30550504633038933,-0.19878989080756304,0.9987898908075631,5,-0.6,0.4,-1.384,0.18400000000000005,EUR_AUD,100,2,short,15
4,0.5,0.5,-0.48,1.48,2,0.0,1.0,-1.96,1.96,EUR_AUD,100,3,long,6
4,-0.6705765645020676,0.3294234354979324,-1.316246498078015,-0.02490663092612011,3,1.0,0.0,1.0,1.0,EUR_AUD,100,3,short,7
111,-0.03519409210567066,0.09073931328708794,-0.213043146148363,0.1426549619370217,48,0.2994344646010611,0.12945977832325478,0.04569329908748171,0.5531756301146404,EUR_CAD,10,1,long,159
93,-0.004642710762285349,0.09921388214555918,-0.19910191976758132,0.18981649824301064,41,0.025773101110093677,0.14525114112922735,-0.2589191355031919,0.31046533772337925,EUR_CAD,10,1,short,134
49,-0.16307343085934164,0.14033338243849677,-0.43812686043879534,0.11197999872011202,22,-0.10990530977534711,0.1995224916992143,-0.5009693935058072,0.2811587739551129,EUR_CAD,10,2,long,71
33,0.10317634742934846,0.17076013417284372,-0.23151351554942523,0.4378662104081221,15,-0.010623302223701869,0.25841733923404364,-0.5171212871224274,0.49587468267502366,EUR_CAD,10,2,short,48
9,-0.4917599793183542,0.2887927133328805,-1.0577936974508,0.07427373881409155,5,-0.0690715875015078,0.45251617009779704,-0.95600328089319,0.8178601058901744,EUR_CAD,10,3,long,14
10,-0.2422640661084945,0.3117410789770222,-0.8532765809034579,0.36874844868646894,5,-0.6897766293815653,0.31022337061843475,-1.2978144357936974,-0.08173882296943313,EUR_CAD,10,3,short,15
73,-0.061859266677840585,0.11382894884014218,-0.28496400640451924,0.16124547304883807,32,0.11882598674891885,0.1629800589201135,-0.2006149287345036,0.4382669022323413,EUR_CAD,20,1,long,105
67,0.09639242224287667,0.11506006222037093,-0.12912529970905035,0.3219101441948037,30,-0.10773200646411402,0.16899887572694786,-0.4389698028889318,0.22350578996070375,EUR_CAD,20,1,short,97
35,-0.17115994606022114,0.16550588998647262,-0.4955514904337075,0.1532315983132652,16,-0.1941137586850764,0.22413403771905596,-0.633416472614426,0.24518895524427325,EUR_CAD,20,2,long,51
19,0.08445881087255167,0.22425027623675084,-0.35507173055148,0.5239893522965833,9,0.20451671851605244,0.32593771730380433,-0.43432120739940405,0.843354644431509,EUR_CAD,20,2,short,28
7,-0.34654854483788394,0.35659328204445606,-1.0454713776450177,0.3523742879692499,4,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,EUR_CAD,20,3,long,11
8,-0.5,0.32732683535398854,-1.1415605972938176,0.14156059729381754,4,-0.6122207867269566,0.3877792132730435,-1.3722680447421218,0.1478264712882087,EUR_CAD,20,3,short,12
43,-0.06694796052133012,0.1497059980956733,-0.3603717167888498,0.2264757957461896,19,-0.03699046073388987,0.22312423527372574,-0.4743139618703923,0.40033304040261253,EUR_CAD,55,1,long,62
39,-0.12190648900693607,0.15610108945488924,-0.42786462433851896,0.18405164632464682,18,-0.21547758049565496,0.20538579405105425,-0.6180337368357213,0.18707857584441134,EUR_CAD,55,1,short,57
14,0.16059684130463997,0.26934893215394157,-0.36732706571708545,0.6885207483263653,7,0.17635850681256343,0.3209360532768274,-0.4526761576100183,0.8053931712351452,EUR_CAD,55,2,long,21
10,0.10273580676634267,0.3143812618805913,-0.5134514665196163,0.7189230800523015,5,0.2,0.48989794855663565,-0.7601999791710059,1.1601999791710058,EUR_CAD,55,2,short,15
3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,2,0.0,1.0,-1.96,1.96,EUR_CAD,55,3,long,5
7,-0.3720216817428583,0.3584423458337251,-1.0745686795769593,0.3305253160912428,4,-0.6122207867269566,0.3877792132730435,-1.3722680447421218,0.1478264712882087,EUR_CAD,55,3,short,11
28,-0.022213403677921302,0.18753778239113886,-0.38978745716455343,0.34536064980871084,13,-0.05406298107260827,0.2657147381853125,-0.5748638679158208,0.4667379057706042,EUR_CAD,100,1,long,41
30,-0.2497689448719062,0.17378497663193526,-0.5903874990704994,0.0908496093266869,13,-0.3612559731368943,0.24482695892745981,-0.8411168126347155,0.11860486636092693,EUR_CAD,100,1,short,43
13,0.38461538461538464,0.2664693550105965,-0.1376645512053845,0.9068953204361538,6,-0.16090265063976783,0.38071888179743435,-0.9071116589627392,0.5853063576832035,EUR_CAD,100,2,long,19
7,0.42857142857142855,0.36885555678165877,-0.29438546272062266,1.1515283198634798,3,0.18370561769739124,0.6058721707645215,-1.003803837001071,1.3712150723958534,EUR_CAD,100,2,short,10
2,0.0,1.0,-1.96,1.96,1,1.0,,,,EUR_CAD,100,3,long,3
5,-0.12083035444000165,0.463249365411434,-1.0287991106464123,0.787138401766409,3,-1.0,0.0,-1.0,-1.0,EUR_CAD,100,3,short,8
90,0.02373512542234222,0.08479295583520623,-0.142459068014662,0.1899293188593464,39,0.019417960888713556,0.13648773398142064,-0.2480979977148709,0.286933919492298,EUR_CHF,10,1,long,129
81,0.1952121630901177,0.08374387501140469,0.03107416806776453,0.3593501581124709,35,0.01754643913479707,0.1489946069122932,-0.27448299041329755,0.3095758686828917,EUR_CHF,10,1,short,116
35,-0.019490392496445734,0.13601715770525705,-0.28608402159874957,0.2471032366058581,15,-0.21376644459842703,0.21935804518589339,-0.643708213162778,0.21617532396592398,EUR_CHF,10,2,long,50
39,0.31357606549819766,0.11303031691797519,0.0920366443389663,0.535115486657429,18,0.13751229984857463,0.17688146797218163,-0.20917537737690137,0.4841999770740506,EUR_CHF,10,2,short,57
9,-0.013453999919160667,0.29698129203216883,-0.5955373323022115,0.5686293324638902,4,-0.7545624243941109,0.24543757560588897,-1.2356200725816533,-0.27350477620656855,EUR_CHF,10,3,long,13
7,-0.1640045482032093,0.2909594485446562,-0.7342850673507355,0.4062759709443169,3,0.0999373017126638,0.5104388211374484,-0.9005227877167351,1.1003973911420628,EUR_CHF,10,3,short,10
52,0.0989548138549359,0.11401663748164755,-0.12451779560909329,0.3224274233189651,23,-0.1511591560321489,0.1808787851596683,-0.5056815749450987,0.20336326288080092,EUR_CHF,20,1,long,75
56,0.3379162545798136,0.09751818617213089,0.14678060968243709,0.5290518994771901,24,-0.015436051259227443,0.1631772851553565,-0.3352635301637262,0.30439142764527133,EUR_CHF,20,1,short,80
18,0.10579581373044053,0.18568335524524535,-0.2581435625502403,0.4697351900111214,9,-0.5459201684033987,0.2393005200969058,-1.014949187793334,-0.07689114901346339,EUR_CHF,20,2,long,27
27,0.24616644361138892,0.1447072744767158,-0.03745981436297405,0.5297927015857519,12,0.18176282459377377,0.23421375240796963,-0.27729613012584664,0.6408217793133942,EUR_CHF,20,2,short,39
7,0.12295204330730143,0.27801976765291975,-0.42196670129242125,0.6678707879070241,4,-1.0,0.0,-1.0,-1.0,EUR_CHF,20,3,long,11
6,0.21041141618165313,0.29252848796712977,-0.36294442023392115,0.7837672525972275,3,0.0999373017126638,0.5104388211374484,-0.9005227877167351,1.1003973911420628,EUR_CHF,20,3,short,9
26,0.23529417160955843,0.1583060866993221,-0.0749857583211129,0.5455741015402298,12,-0.45668888025902565,0.218132697126029,-0.8842289666260426,-0.029148793892008806,EUR_CHF,55,1,long,38
30,0.37296898572870857,0.12807727156609777,0.12193753345915692,0.6240004379982602,14,-0.38445802575057636,0.201055009004812,-0.7785258434000079,0.009609791898855136,EUR_CHF,55,1,short,44
11,0.2686057062915843,0.24334697142538234,-0.20835435770216504,0.7455657702853337,6,-0.6522135859384314,0.20437101102921637,-1.0527807675556955,-0.2516464043211673,EUR_CHF,55,2,long,17
15,0.2640128665597115,0.20886399035807493,-0.14536055454211533,0.6733862876615384,7,0.17913406417269245,0.31709783175747935,-0.4423776860719671,0.800645814417352,EUR_CHF,55,2,short,22
4,-0.14229848705017578,0.5086418530917918,-1.1392365191100877,0.854639545009736,3,-1.0,0.0,-1.0,-1.0,EUR_CHF,55,3,long,7
