tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,confirm,direction,total_n
68,0.14705882352941177,0.12084118740506009,-0.08978990378450599,0.3839075508433295,30,-0.13333333333333333,0.1840373108931074,-0.4940464626838238,0.22737979601715716,NZD_USD,55,2,short,98
19,-0.05263157894736842,0.23537557657892524,-0.5139677090420619,0.40870455114732507,9,-0.3333333333333333,0.3333333333333333,-0.9866666666666666,0.32,NZD_USD,55,3,long,28
28,0.0,0.19245008972987526,-0.3772021758705555,0.3772021758705555,12,0.0,0.30151134457776363,-0.5909622353724167,0.5909622353724167,NZD_USD,55,3,short,40
135,-0.022222222222222223,0.08636550983955955,-0.19149862150775895,0.1470541770633145,59,-0.288135593220339,0.12573767711743775,-0.5345814403705169,-0.041689746070161016,NZD_USD,100,1,long,194
157,0.044585987261146494,0.07998445721369185,-0.11218354887768953,0.2013555233999825,68,-0.058823529411764705,0.12195789537619202,-0.29786100434910107,0.18021394552557163,NZD_USD,100,1,short,225
46,0.13043478260869565,0.14779766706066041,-0.15924864483019877,0.4201182100475901,20,-0.3,0.21884866196096622,-0.7289433774434938,0.12894337744349382,NZD_USD,100,2,long,66
49,0.14285714285714285,0.14285714285714285,-0.13714285714285712,0.4228571428571428,22,-0.18181818181818182,0.2145806706734845,-0.6023962963382115,0.23875993270184775,NZD_USD,100,2,short,71
16,-0.125,0.25617376914899,-0.6271005875320204,0.37710058753202036,7,-0.14285714285714285,0.40406101782088427,-0.9348167377860761,0.6491024520717903,NZD_USD,100,3,long,23
21,0.047619047619047616,0.22335313142016333,-0.3901530899644725,0.48539118520256774,10,0.2,0.32659863237109044,-0.4401333194473372,0.8401333194473373,NZD_USD,100,3,short,31
439,0.07229664995077874,0.04758497922760861,-0.020969909335334144,0.1655632092368916,189,0.042823667585135276,0.07267391301525179,-0.09961720192475823,0.1852645370950288,USD_SEK,10,1,long,628
410,-0.05281559105716163,0.049111969248124755,-0.14907505078348615,0.04344386866916289,176,-0.00024597338679990306,0.07516550692582936,-0.14757036696142545,0.14707842018782563,USD_SEK,10,1,short,586
