tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,pattern,strict,direction,total_n
137,0.01808549695011046,0.08549335240795687,-0.149481473769485,0.18565246766970595,59,0.08728899289783264,0.13049480003604164,-0.16848081517280894,0.34305880096847424,AUD_CHF,shooting_star,True,short,196
209,-0.17556865953557324,0.06748343073534553,-0.3078361837768505,-0.043301135294295995,90,0.0019173270681315346,0.10469806847251407,-0.20329088713799606,0.2071255412742591,AUD_CHF,bull_engulf,False,long,299
87,-0.1768102001587417,0.10393599020133357,-0.3805247409533555,0.026904340635872104,38,0.10045829597224874,0.16284428820634514,-0.2187165089121877,0.4196331008566852,AUD_CHF,bull_engulf,True,long,125
219,-0.012180712631672386,0.06635901615022698,-0.14224438428611727,0.11788295902277249,95,0.22958131541554494,0.09984803370662272,0.0338791693505644,0.4252834614805255,AUD_CHF,bear_engulf,False,short,314
93,-0.09073661174535148,0.10147719629559,-0.2896319164847079,0.10815869299400492,41,0.1904932918165066,0.15331344248573758,-0.11000105545553907,0.49098763908855225,AUD_CHF,bear_engulf,True,short,134
355,-0.12914388185244988,0.04939475055231809,-0.22595759293499335,-0.03233017076990642,153,0.10755329246665941,0.06605295616918062,-0.021910501624934617,0.23701708655825343,AUD_NZD,hammer,False,long,508
118,-0.17900004411115775,0.08325914232845505,-0.3421879630749296,-0.015812125147385864,52,0.10112976576115883,0.11508432538607062,-0.12443551199553958,0.3266950435178572,AUD_NZD,hammer,True,long,170
361,0.1707861963927654,0.048047878158456694,0.07661235520219029,0.2649600375833405,155,-0.11598334257851721,0.06899588951792852,-0.2512152860336571,0.019248600876622682,AUD_NZD,shooting_star,False,short,516
112,0.11888408743725451,0.08982064543379896,-0.05716437761299145,0.2949325524875005,48,-0.11926910793716838,0.11906086067794973,-0.3526283948659499,0.11409017899161308,AUD_NZD,shooting_star,True,short,160
238,-0.06785130831783096,0.06125522500252152,-0.18791154932277315,0.05220893268711123,103,0.055185811409363045,0.08152607342280592,-0.10460529249933656,0.21497691531806265,AUD_NZD,bull_engulf,False,long,341
105,-0.16324760262028476,0.09242550061265646,-0.34440158382109143,0.01790637858052191,45,0.07899728211081698,0.11849159358801101,-0.15324624132168457,0.31124080554331857,AUD_NZD,bull_engulf,True,long,150
232,-0.0007595562028314627,0.06253193120655183,-0.12332214136767305,0.12180302896201012,100,-0.16743979377734275,0.08356580176619645,-0.3312287652390878,-0.0036508223155977126,AUD_NZD,bear_engulf,False,short,332
96,-0.039327472053859384,0.09834903399562253,-0.23209157868527955,0.15343663457756077,42,-0.31536776446879733,0.1258146879185828,-0.5619645527892196,-0.06877097614837505,AUD_NZD,bear_engulf,True,short,138
