tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,pattern,strict,direction,total_n
44,-0.13952190465685776,0.13525408151668067,-0.40461990442955187,0.12557609511583634,19,0.4981124269175686,0.15502694446069232,0.19425961577461165,0.8019652380605256,AUD_NZD,bull_engulf,False,long,63
9,-0.03886580374864303,0.32391670348972323,-0.6737425425885005,0.5960109350912145,5,0.2529381397041039,0.38357649517195463,-0.49887179083292715,1.0047480702411349,AUD_NZD,bull_engulf,True,long,14
47,-0.12758816788149185,0.13760904235486607,-0.39730189089702933,0.14212555513404562,21,-0.357803585330482,0.19367021339376028,-0.7373972035822521,0.021790032921288116,AUD_NZD,bear_engulf,False,short,68
14,-0.12257725029824247,0.2554828556962935,-0.6233236474629777,0.3781691468664928,7,-0.3739774390768952,0.35865871007940237,-1.0769485108325239,0.3289936326787335,AUD_NZD,bear_engulf,True,short,21
147,0.11432396124187595,0.08055896715779305,-0.043571614387398414,0.2722195368711503,63,0.23097150671492492,0.11922662742495838,-0.0027126830379934908,0.4646556964678433,AUD_CAD,hammer,False,long,210
39,0.15469150190411704,0.15467317582333603,-0.14846792270962159,0.45785092651785564,17,0.1149008019716178,0.2408451900402463,-0.35715577050726494,0.5869573744505006,AUD_CAD,hammer,True,long,56
149,0.0036332279490490075,0.07899863215514709,-0.1512040910750393,0.15847054697313728,65,-0.0003518749227300492,0.11389162108839085,-0.2235794522559761,0.222875702410516,AUD_CAD,shooting_star,False,short,214
41,-0.09326371353880479,0.15022517113676082,-0.387705048966856,0.20117762188924637,18,0.1111111111111111,0.24103384202072908,-0.36131521924951787,0.58353744147174,AUD_CAD,shooting_star,True,short,59
51,-0.1684772394377986,0.13463944759494417,-0.43237055672388913,0.09541607784829195,22,0.28056285432040173,0.18894358121288984,-0.08976656485686235,0.6508922734976659,AUD_CAD,bull_engulf,False,long,73
17,-0.44344953904746165,0.2175214970819392,-0.8697916733280625,-0.01710740476686079,8,0.4101051773226082,0.31997159055409147,-0.21703914016341108,1.0372494948086275,AUD_CAD,bull_engulf,True,long,25
47,-0.03846598328892157,0.14234747560038202,-0.31746703546567034,0.2405350688878272,21,0.08952877680318021,0.2104469833943031,-0.3229473106496538,0.5020048642560142,AUD_CAD,bear_engulf,False,short,68
14,0.028990059944668443,0.25484604692212015,-0.470508192022687,0.528488311912024,6,0.278558821389876,0.4076413723092474,-0.5204182683362489,1.077535911116001,AUD_CAD,bear_engulf,True,short,20
147,-0.039698196839369475,0.0807659777548336,-0.19799951323884335,0.11860311956010439,63,-0.0061090664407827,0.12311020753341406,-0.24740507320627428,0.23518694032470885,EUR_AUD,hammer,False,long,210
39,0.33420741874058923,0.14936309288314464,0.041455756689625756,0.6269590807915527,18,0.08674530263506058,0.23694502995260552,-0.37766695607204626,0.5511575613421674,EUR_AUD,hammer,True,long,57
141,-0.12995255169513079,0.08037030629076405,-0.28747835202502836,0.02757324863476676,61,0.23492916559235394,0.12143574383803128,-0.003084892330187383,0.47294322351489526,EUR_AUD,shooting_star,False,short,202
38,-0.1872135429716027,0.15352381057040587,-0.4881202116895982,0.11369312574639279,17,0.29411764705882354,0.23894230601870473,-0.1742092727378377,0.7624445668554848,EUR_AUD,shooting_star,True,short,55
39,-0.2613493082317452,0.15126509852844489,-0.5578289013474971,0.03513028488400677,17,0.03570071999696931,0.24514907876650627,-0.44479147438538297,0.5161929143793216,EUR_AUD,bull_engulf,False,long,56
12,0.0,0.30151134457776363,-0.5909622353724167,0.5909622353724167,6,-0.3333333333333333,0.421637021355784,-1.15974189519067,0.4930752285240034,EUR_AUD,bull_engulf,True,long,18
41,0.12972931272472857,0.15344405683974188,-0.1710210386811655,0.43047966413062266,18,0.0,0.24253562503633302,-0.4753698250712127,0.4753698250712127,EUR_AUD,bear_engulf,False,short,59
14,0.25108482747251754,0.2608398099959226,-0.2601612001194908,0.7623308550645258,6,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,EUR_AUD,bear_engulf,True,short,20
160,0.08509165079265339,0.07651930675770184,-0.06488619045244222,0.23506949203774902,69,0.06867702067537697,0.10205623443083958,-0.1313531988090686,0.26870724015982256,EUR_CAD,hammer,False,long,229
42,0.05770972248538085,0.14576820431198398,-0.22799595796610772,0.34341540293686945,18,0.056552084908126764,0.19703376444886986,-0.32963409341165817,0.44273826322791165,EUR_CAD,hammer,True,long,60
161,-0.011322044407435793,0.07576108496332855,-0.15981377093555973,0.13716968212068817,70,-0.02414293498778236,0.10976562868380133,-0.23928356720803295,0.19099769723246823,EUR_CAD,shooting_star,False,short,231
52,0.1977499497454459,0.13348816402651828,-0.06388685174652992,0.45938675123742173,23,-0.15279671912640252,0.18634112185506693,-0.5180253179623338,0.21243187970952865,EUR_CAD,shooting_star,True,short,75
62,-0.3761338238646133,0.11763022049820425,-0.6066890560410936,-0.14557859168813297,27,0.25227682924251627,0.15541708975746168,-0.05234066668210863,0.5568943251671412,EUR_CAD,bull_engulf,False,long,89
21,-0.24782336045683984,0.20601839349124046,-0.6516194116996712,0.15597269078599146,9,0.5134720864662303,0.23348993448518754,0.05583181487526273,0.9711123580571979,EUR_CAD,bull_engulf,True,long,30
53,0.03718225111997949,0.13539599707646555,-0.228193903149893,0.30255840538985196,24,0.027443321584885095,0.19668704654063734,-0.3580632896347641,0.4129499328045343,EUR_CAD,bear_engulf,False,short,77
18,0.0,0.24253562503633302,-0.4753698250712127,0.4753698250712127,8,0.5,0.32732683535398854,-0.14156059729381754,1.1415605972938176,EUR_CAD,bear_engulf,True,short,26
172,-0.07164443855895893,0.06170868715378098,-0.19259346538036964,0.04930458826245179,75,-0.15216477219786853,0.09086690291308493,-0.330263901907515,0.025934357511777917,EUR_CHF,hammer,False,long,247
47,0.10886031581232622,0.11345751420324394,-0.11351641202603191,0.33123704365068435,21,-0.14796408742535333,0.15188434686009175,-0.4456574072711332,0.14972923242042652,EUR_CHF,hammer,True,long,68
168,0.013228830509157938,0.06233839205840811,-0.10895441792532196,0.13541207894363783,73,0.031483144683014934,0.10481413547929122,-0.17395256085639585,0.23691885022242573,EUR_CHF,shooting_star,False,short,241
48,-0.025610008996365494,0.11754635207517593,-0.2560008590637103,0.20478084107097932,21,-0.26314545910547665,0.19872772758904467,-0.6526518051800042,0.1263608869690509,EUR_CHF,shooting_star,True,short,69
51,0.010793417675680548,0.11331044866559273,-0.2112950617088812,0.2328818970602423,22,-0.033980409685989074,0.1844415860344912,-0.39548591831359187,0.3275250989416137,EUR_CHF,bull_engulf,False,long,73
12,0.00027323869411540375,0.2752479237718995,-0.5392126918988076,0.5397591692870385,6,0.3333333333333333,0.421637021355784,-0.4930752285240034,1.15974189519067,EUR_CHF,bull_engulf,True,long,18
42,-0.024028357071862735,0.13899008697085025,-0.29644892753472923,0.24839221339100376,18,0.31279875148504865,0.19004140204723727,-0.059682396527536374,0.6852798994976337,EUR_CHF,bear_engulf,False,short,60
12,0.06245754163054793,0.27844505373400313,-0.4832947636880982,0.6082098469491941,6,0.3333333333333333,0.421637021355784,-0.4930752285240034,1.15974189519067,EUR_CHF,bear_engulf,True,short,18
141,0.02632969367666645,0.08312388972659701,-0.1365931301874637,0.1892525175407966,61,0.1121495482988074,0.12198102993469087,-0.1269332703731867,0.3512323669708015,EUR_NZD,hammer,False,long,202
44,-0.062156816313437835,0.1505807738082031,-0.35729513297751586,0.2329815003506402,19,0.12308736430539871,0.22252724906826649,-0.31306604386840364,0.559240772479201,EUR_NZD,hammer,True,long,63
149,0.16318660770777815,0.08036133041718634,0.005678400090092933,0.3206948153254634,64,0.14359773889988056,0.12212921323422717,-0.09577551903920467,0.3829709968389658,EUR_NZD,shooting_star,False,short,213
39,0.28586948034168286,0.1518304082429662,-0.011718119814530914,0.5834570804978967,17,-0.24193953099422347,0.2349724026010769,-0.7024854400923342,0.21860637810388725,EUR_NZD,shooting_star,True,short,56
53,0.215283657544924,0.1301178227630386,-0.03974727507063164,0.47031459016047966,23,0.17798697286034018,0.20507472089864767,-0.22395948010100927,0.5799334258216896,EUR_NZD,bull_engulf,False,long,76
9,0.40462482765090524,0.3040226255296682,-0.19125951838724442,1.0005091736890548,5,0.6,0.4000000000000001,-0.18400000000000016,1.3840000000000001,EUR_NZD,bull_engulf,True,long,14
44,-0.05630153770978754,0.15098999435080257,-0.35224192663736054,0.23963885121778547,20,0.1,0.22826577307580465,-0.3474009152285771,0.5474009152285771,EUR_NZD,bear_engulf,False,short,64
11,0.09090909090909091,0.3149183286488867,-0.526330833242727,0.7081490150609089,5,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,EUR_NZD,bear_engulf,True,short,16
114,0.057951665773060025,0.07100404466431748,-0.08121626176900223,0.19711959331512227,50,-0.08346923873045417,0.09081581414480576,-0.2614682344542735,0.0945297569933651,EUR_CZK,hammer,False,long,164
30,0.04942222884230684,0.13233517117944385,-0.20995470666940308,0.3087991643540168,14,-0.1587691730086398,0.1820569529681197,-0.5156008008261543,0.1980624548088748,EUR_CZK,hammer,True,long,44
109,0.14635901918748764,0.07435492757541104,0.0006233611396820049,0.29209467723529325,47,0.14466614818568443,0.09815908787945953,-0.04772566405805623,0.3370579604294251,EUR_CZK,shooting_star,False,short,156
25,0.29986401019631703,0.14861240617643773,0.008583694090499083,0.591144326302135,12,-0.12341714921779952,0.21243843799516066,-0.5397964876883145,0.2929621892527154,EUR_CZK,shooting_star,True,short,37
34,-0.1565703187467945,0.11957143794017551,-0.3909303371095385,0.0777896996159495,15,-0.0049918918123483015,0.1862904890187886,-0.370121250289174,0.3601374666644773,EUR_CZK,bull_engulf,False,long,49
9,-0.14948105404162376,0.255266778301768,-0.649803939513089,0.35084183142984154,4,-0.48523527434724123,0.18992482605205588,-0.8574879334092708,-0.1129826152852117,EUR_CZK,bull_engulf,True,long,13
30,0.2948344358684202,0.11970842762492435,0.06020591772356845,0.5294629540132719,14,0.052061050234397444,0.17695309817721588,-0.2947670221929457,0.3988891226617406,EUR_CZK,bear_engulf,False,short,44
4,0.5509134033536441,0.19040130379795517,0.17772684790965204,0.9240999587976362,2,0.5291655502780466,0.47083444972195343,-0.3936699711769821,1.4520010717330751,EUR_CZK,bear_engulf,True,short,6
153,-0.04658486054172369,0.0809592823435245,-0.2052650539350317,0.1120953328515843,66,0.18389723967772378,0.11992342528364625,-0.051152673878222865,0.41894715323367043,CAD_JPY,hammer,False,long,219
48,-0.12765590964341092,0.1443054336524282,-0.4104945596021702,0.15518274031534837,21,0.23219001189750743,0.21621859906179988,-0.19159844226362033,0.6559784660586352,CAD_JPY,hammer,True,long,69
115,-0.12781282477584027,0.09267991286690719,-0.3094654539949784,0.053839804443297806,50,0.16,0.14101671633432072,-0.11639276401526863,0.4363927640152686,CAD_JPY,shooting_star,False,short,165
25,-0.04,0.20396078054371142,-0.43976312986567434,0.3597631298656744,12,0.3333333333333333,0.2842676218074806,-0.22383120540932872,0.8904978720759953,CAD_JPY,shooting_star,True,short,37
56,-0.21428571428571427,0.13170777796132696,-0.4724329590899151,0.04386153051848654,24,-0.5275847240946497,0.17254450198411242,-0.8657719479835101,-0.18939750020578938,CAD_JPY,bull_engulf,False,long,80
19,-0.15789473684210525,0.23274559932318592,-0.6140761115155496,0.29828663783133913,9,-0.629114819807955,0.2514445026266717,-1.1219460449562315,-0.13628359465967854,CAD_JPY,bull_engulf,True,long,28
51,-0.2549019607843137,0.13674977077774664,-0.5229315115086971,0.013127589940069684,23,0.01485647647870202,0.20904299979412716,-0.3948678031177872,0.42458075607519125,CAD_JPY,bear_engulf,False,short,74
