tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,atr_period,k,trigger,direction,total_n
56,0.12843969615899625,0.1301955742056726,-0.12674362928412203,0.38362302160211453,25,-0.07010680916014662,0.1973524378527463,-0.4569175873515294,0.31670396903123615,AUD_CAD,14,1.5,range_expansion,short,81
210,-0.04040837743616215,0.066832823721141,-0.1714007119295985,0.09058395705727418,91,0.1490781492234432,0.10075581105329548,-0.04840324044101593,0.34655953888790236,AUD_CAD,20,0.5,close_breakout,long,301
221,0.06843971009084097,0.06549071524216708,-0.059922091783806516,0.19680151196548845,95,0.06281150287817804,0.09884781892080004,-0.13093022220659,0.2565532279629461,AUD_CAD,20,0.5,close_breakout,short,316
818,0.030444813883564095,0.034202998205322965,-0.03659306259886891,0.0974826903659971,351,0.11084929685760958,0.050702962892480705,0.0114714895883474,0.21022710412687176,AUD_CAD,20,0.5,range_expansion,long,1169
836,0.05028851362445073,0.033769350159211,-0.01589941268760283,0.11647643993650428,359,0.03500760037047496,0.05051446646756342,-0.06400075390594934,0.13401595464689928,AUD_CAD,20,0.5,range_expansion,short,1195
27,-0.20795080306485617,0.1850292812965568,-0.5706081944061074,0.15470658827639513,12,0.5,0.2611164839335468,-0.011788308509751766,1.0117883085097517,AUD_CAD,20,1.0,close_breakout,long,39
25,-0.044696952115234743,0.1960014377002567,-0.42885977000773784,0.3394658657772684,11,0.176951989436307,0.2963172928866477,-0.4038299046215226,0.7577338834941365,AUD_CAD,20,1.0,close_breakout,short,36
282,-0.06385439263139552,0.05791138044397699,-0.1773606983015904,0.049651913038799386,122,0.10874193223209615,0.0874582081398091,-0.06267615572192971,0.280160020186122,AUD_CAD,20,1.0,range_expansion,long,404
278,0.07231899010426598,0.058565377618658924,-0.04246915002830551,0.18710713023683748,120,-0.027290981410675052,0.08760642782160137,-0.19899957994101372,0.14441761711966364,AUD_CAD,20,1.0,range_expansion,short,398
2,0.0,1.0,-1.96,1.96,2,0.0,1.0,-1.96,1.96,AUD_CAD,20,1.5,close_breakout,long,4
7,0.14285714285714285,0.40406101782088427,-0.6491024520717903,0.9348167377860761,4,-1.0,0.0,-1.0,-1.0,AUD_CAD,20,1.5,close_breakout,short,11
58,-0.014964921236267623,0.12940367307075415,-0.26859612045494574,0.23866627798241047,26,0.2683441413047458,0.18698132948635965,-0.09813926448851906,0.6348275470980107,AUD_CAD,20,1.5,range_expansion,long,84
56,0.12843969615899625,0.1301955742056726,-0.12674362928412203,0.38362302160211453,25,-0.07010680916014662,0.1973524378527463,-0.4569175873515294,0.31670396903123615,AUD_CAD,20,1.5,range_expansion,short,81
226,-0.01841545150672967,0.06538841885048595,-0.14657675245368212,0.1097458494402228,98,-0.19308010641240245,0.09712977601535255,-0.38345446740249345,-0.002705745422311445,EUR_AUD,14,0.5,close_breakout,long,324
221,0.019628986369709455,0.06641505089516213,-0.11054451338480832,0.14980248612422722,95,0.20729201784282061,0.09665733114628049,0.01784364879611086,0.3967403868895304,EUR_AUD,14,0.5,close_breakout,short,316
760,0.051256594890760156,0.03539548328478075,-0.018118552347410118,0.12063174212893044,327,-0.07064673180919774,0.053263271278791,-0.1750427435156281,0.033749279897232615,EUR_AUD,14,0.5,range_expansion,long,1087
777,0.04445061643559812,0.03500410801452083,-0.024157435272862703,0.11305866814405893,333,0.03655054134741612,0.05265115459452959,-0.06664572165786187,0.13974680435269413,EUR_AUD,14,0.5,range_expansion,short,1110
28,0.07968733989755185,0.19042274550059418,-0.29354124128361275,0.4529159210787164,13,0.07692307692307693,0.2878197989826109,-0.48720372908284043,0.6410498829289943,EUR_AUD,14,1.0,close_breakout,long,41
34,-0.11764705882352941,0.1728687687191937,-0.45646984551314906,0.22117572786609027,15,0.3333333333333333,0.25197631533948484,-0.16054024473205697,0.8272069113987236,EUR_AUD,14,1.0,close_breakout,short,49
304,-0.04658530263685443,0.05620323519874101,-0.1567436436263868,0.06357303835267794,131,-0.28794720541562,0.08074223436369522,-0.4462019847684626,-0.1296924260627774,EUR_AUD,14,1.0,range_expansion,long,435
284,0.009665778111855684,0.05809570426074675,-0.10420180223920794,0.1235333584629193,122,0.18973371117516405,0.08479149312590928,0.023542384648381876,0.3559250377019462,EUR_AUD,14,1.0,range_expansion,short,406
5,0.2,0.48989794855663565,-0.7601999791710059,1.1601999791710058,3,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,EUR_AUD,14,1.5,close_breakout,long,8
7,-1.0,0.0,-1.0,-1.0,4,0.15998841195354013,0.5022655512678417,-0.8244520685314296,1.1444288924385098,EUR_AUD,14,1.5,close_breakout,short,11
74,0.059909878106978474,0.11246235206924834,-0.16051633194874826,0.2803360881627052,32,-0.259818058087383,0.17189110177802525,-0.5967246175723124,0.07708850139754647,EUR_AUD,14,1.5,range_expansion,long,106
57,-0.08771929824561403,0.13311550601392982,-0.3486256900329165,0.17318709354168843,25,0.14102127424197267,0.19886320685713949,-0.2487506111980207,0.530793159681966,EUR_AUD,14,1.5,range_expansion,short,82
224,0.005125009469358661,0.06581781293449113,-0.12387790388224394,0.13412792282096125,97,-0.2259984580249014,0.09686925398890073,-0.4158621958431468,-0.03613472020665598,EUR_AUD,20,0.5,close_breakout,long,321
221,0.037728533881021674,0.06637951599520282,-0.09237531746957586,0.16783238523161922,96,0.17388272599029123,0.09688647551445473,-0.016014766018040028,0.3637802179986225,EUR_AUD,20,0.5,close_breakout,short,317
760,0.051256594890760156,0.03539548328478075,-0.018118552347410118,0.12063174212893044,327,-0.07064673180919774,0.053263271278791,-0.1750427435156281,0.033749279897232615,EUR_AUD,20,0.5,range_expansion,long,1087
777,0.04445061643559812,0.03500410801452083,-0.024157435272862703,0.11305866814405893,333,0.03655054134741612,0.05265115459452959,-0.06664572165786187,0.13974680435269413,EUR_AUD,20,0.5,range_expansion,short,1110
28,0.1511159113261233,0.1888126886421599,-0.21895695841251006,0.5211887810647566,13,-0.07692307692307693,0.28781979898261095,-0.6410498829289943,0.48720372908284054,EUR_AUD,20,1.0,close_breakout,long,41
35,-0.02857142857142857,0.17142857142857143,-0.3645714285714286,0.30742857142857144,16,0.375,0.23935677693908453,-0.09413928280060568,0.8441392828006057,EUR_AUD,20,1.0,close_breakout,short,51
304,-0.04658530263685443,0.05620323519874101,-0.1567436436263868,0.06357303835267794,131,-0.28794720541562,0.08074223436369522,-0.4462019847684626,-0.1296924260627774,EUR_AUD,20,1.0,range_expansion,long,435
284,0.009665778111855684,0.05809570426074675,-0.10420180223920794,0.1235333584629193,122,0.18973371117516405,0.08479149312590928,0.023542384648381876,0.3559250377019462,EUR_AUD,20,1.0,range_expansion,short,406
5,0.2,0.48989794855663565,-0.7601999791710059,1.1601999791710058,3,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,EUR_AUD,20,1.5,close_breakout,long,8
7,-0.9085780503122628,0.09142194968773719,-1.0877650717002276,-0.729391028924298,3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,EUR_AUD,20,1.5,close_breakout,short,10
74,0.059909878106978474,0.11246235206924834,-0.16051633194874826,0.2803360881627052,32,-0.259818058087383,0.17189110177802525,-0.5967246175723124,0.07708850139754647,EUR_AUD,20,1.5,range_expansion,long,106
57,-0.08771929824561403,0.13311550601392982,-0.3486256900329165,0.17318709354168843,25,0.14102127424197267,0.19886320685713949,-0.2487506111980207,0.530793159681966,EUR_AUD,20,1.5,range_expansion,short,82
237,-0.07487418753338435,0.062435104968635274,-0.19724699327190948,0.047498618205140786,102,0.15498770852360763,0.08942487695445292,-0.02028505030712008,0.33026046735433534,EUR_CAD,14,0.5,close_breakout,long,339
235,0.0680427225116194,0.062073711537443906,-0.053621752101770656,0.18970719712500944,101,0.1810448940826652,0.08883774547780351,0.006922912946170312,0.35516687521916007,EUR_CAD,14,0.5,close_breakout,short,336
733,-0.026822851779816838,0.035467446204879086,-0.09633904634137985,0.04269334278174617,315,0.21913598528435949,0.048935691190849256,0.12322203055029494,0.315049940018424,EUR_CAD,14,0.5,range_expansion,long,1048
791,0.049497674509594476,0.03411391955127819,-0.017365607810910767,0.11636095683009973,339,0.011845174763370374,0.048927716201852836,-0.08405314899226118,0.10774349851900192,EUR_CAD,14,0.5,range_expansion,short,1130
54,-0.015990867269861604,0.13501779773077813,-0.2806257508221867,0.24864401628246352,24,0.14834993068869284,0.17612962949590882,-0.19686414312328843,0.4935640045006741,EUR_CAD,14,1.0,close_breakout,long,78
46,0.0675499369806631,0.1369637092458634,-0.2008989331412292,0.33599880710255536,21,0.09756643624402693,0.20652095236545642,-0.30721463039226765,0.5023475028803215,EUR_CAD,14,1.0,close_breakout,short,67
338,-0.03808637423910181,0.05241746188323654,-0.14082459953024543,0.0646518510520418,145,0.0031676586851393847,0.07504629392078968,-0.14392307739960838,0.15025839476988714,EUR_CAD,14,1.0,range_expansion,long,483
348,0.033975831784044716,0.05168164042721355,-0.06732018345329384,0.13527184702138328,150,0.11134377396870619,0.07354144799308865,-0.032797464097747545,0.25548501203515994,EUR_CAD,14,1.0,range_expansion,short,498
8,-0.18941328226814508,0.3530105575031622,-0.881313974974343,0.5024874104380528,4,-0.1523977024680936,0.4679415717955781,-1.0695631831874266,0.7647677782512394,EUR_CAD,14,1.5,close_breakout,long,12
11,0.14618373333382767,0.2858741836796861,-0.4141296666783571,0.7064971333460124,5,-0.36808095213840253,0.4091486712537515,-1.1700123477957556,0.4338504435189504,EUR_CAD,14,1.5,close_breakout,short,16
84,0.010101819106572273,0.1055012804286691,-0.19668069053361917,0.2168843287467637,37,0.08040395464552051,0.1491386189164872,-0.21190773843079436,0.3727156477218354,EUR_CAD,14,1.5,range_expansion,long,121
95,-0.03599112773603432,0.09698703446581344,-0.22608571528902868,0.15410345981696003,42,0.07127652991120459,0.14153497761752484,-0.20613202621914412,0.3486850860415533,EUR_CAD,14,1.5,range_expansion,short,137
230,-0.061907983331358496,0.06373770783327205,-0.18683389068457174,0.06301792402185473,100,0.13099305795837402,0.09102832325523076,-0.04742245562187827,0.30940857153862633,EUR_CAD,20,0.5,close_breakout,long,330
235,0.0510214459158747,0.062143434496104294,-0.07077968569648971,0.17282257752823912,102,0.18907386570930573,0.08832814650699296,0.015950698555599552,0.3621970328630119,EUR_CAD,20,0.5,close_breakout,short,337
733,-0.026822851779816838,0.035467446204879086,-0.09633904634137985,0.04269334278174617,315,0.21913598528435949,0.048935691190849256,0.12322203055029494,0.315049940018424,EUR_CAD,20,0.5,range_expansion,long,1048
791,0.049497674509594476,0.03411391955127819,-0.017365607810910767,0.11636095683009973,339,0.011845174763370374,0.048927716201852836,-0.08405314899226118,0.10774349851900192,EUR_CAD,20,0.5,range_expansion,short,1130
51,-0.07575503593279466,0.13847181641362277,-0.3471597961034953,0.195649724237906,22,0.07092719711493765,0.183410800071763,-0.2885579710257178,0.4304123652555931,EUR_CAD,20,1.0,close_breakout,long,73
39,0.002751207720782107,0.14703743742582612,-0.28544216963383706,0.29094458507540133,18,0.16938306450692034,0.2184081728869654,-0.25869695435153184,0.5974630833653726,EUR_CAD,20,1.0,close_breakout,short,57
338,-0.03808637423910181,0.05241746188323654,-0.14082459953024543,0.0646518510520418,145,0.0031676586851393847,0.07504629392078968,-0.14392307739960838,0.15025839476988714,EUR_CAD,20,1.0,range_expansion,long,483
348,0.033975831784044716,0.05168164042721355,-0.06732018345329384,0.13527184702138328,150,0.11134377396870619,0.07354144799308865,-0.032797464097747545,0.25548501203515994,EUR_CAD,20,1.0,range_expansion,short,498
8,-0.18941328226814508,0.3530105575031622,-0.881313974974343,0.5024874104380528,4,-0.45546741089086884,0.48696915212675673,-1.409926949059312,0.49899212727757436,EUR_CAD,20,1.5,close_breakout,long,12
9,0.17866900740801162,0.31040762566990604,-0.4297299389050042,0.7870679537210274,5,-0.36808095213840253,0.4091486712537515,-1.1700123477957556,0.4338504435189504,EUR_CAD,20,1.5,close_breakout,short,14
84,0.010101819106572273,0.1055012804286691,-0.19668069053361917,0.2168843287467637,37,0.08040395464552051,0.1491386189164872,-0.21190773843079436,0.3727156477218354,EUR_CAD,20,1.5,range_expansion,long,121
95,-0.03599112773603432,0.09698703446581344,-0.22608571528902868,0.15410345981696003,42,0.07127652991120459,0.14153497761752484,-0.20613202621914412,0.3486850860415533,EUR_CAD,20,1.5,range_expansion,short,137
220,0.023799839327509176,0.054151640773369904,-0.08233737658829583,0.12993705524331417,95,-0.0922831315532694,0.08443983574309707,-0.25778520960973966,0.07321894650320086,EUR_CHF,14,0.5,close_breakout,long,315
196,0.10397605506602947,0.0595925702218064,-0.01282538256871106,0.22077749270077002,84,0.1613944297028934,0.09358831013183944,-0.022038658155511898,0.3448275175612987,EUR_CHF,14,0.5,close_breakout,short,280
746,0.006131268079638908,0.029339505602589105,-0.05137416290143574,0.06363669906071355,321,-0.049936040070622925,0.04705503840062051,-0.1421639153358391,0.04229183519459327,EUR_CHF,14,0.5,range_expansion,long,1067
716,0.010011241100323478,0.03072004104090541,-0.05020003933985113,0.07022252154049809,308,0.06766466080980015,0.04801640712764076,-0.026447497160375755,0.16177681877997604,EUR_CHF,14,0.5,range_expansion,short,1024
39,0.0737526305808518,0.13388873633708903,-0.18866929263984272,0.3361745538015463,17,-0.005584626765637848,0.2200761818071599,-0.43693394310767125,0.4257646895763955,EUR_CHF,14,1.0,close_breakout,long,56
37,0.26345350873314055,0.13204411140269484,0.004647050383858653,0.5222599670824224,17,-0.11564581961126631,0.21563091171380064,-0.5382824065703156,0.30699076734778297,EUR_CHF,14,1.0,close_breakout,short,54
315,-0.02943066533477003,0.0452187536555464,-0.11805942249964098,0.05919809183010093,136,-0.01660985922184266,0.07172131537840136,-0.15718363736350932,0.123963918919824,EUR_CHF,14,1.0,range_expansion,long,451
288,0.060122708776000726,0.04808758423369102,-0.03412895632203367,0.15437437387403513,124,0.04399067568553793,0.07735278477749613,-0.10762078247835447,0.19560213384943034,EUR_CHF,14,1.0,range_expansion,short,412
8,0.4135287226717542,0.31979227527774134,-0.2132641368726188,1.0403215822161274,4,-0.2502694009062664,0.4786667307140434,-1.1884561931057915,0.6879173912932586,EUR_CHF,14,1.5,close_breakout,long,12
8,0.37704086004517384,0.24866959483133044,-0.11035154582423384,0.8644332659145815,4,-0.3140184200899497,0.47180005097055855,-1.2387465199922445,0.610709679812345,EUR_CHF,14,1.5,close_breakout,short,12
77,0.07444027848719854,0.09604167010215404,-0.1138013949130234,0.2626819518874205,34,-0.12560573800872946,0.1461996985282,-0.4121571471240014,0.16094567110654254,EUR_CHF,14,1.5,range_expansion,long,111
84,0.07249032000614702,0.09123010375624996,-0.1063206833561029,0.25130132336839694,37,0.13319688383097542,0.12521559711310204,-0.11222568651070458,0.3786194541726554,EUR_CHF,14,1.5,range_expansion,short,121
217,0.009578760889330467,0.05484579936671989,-0.09791900586944052,0.11707652764810145,94,-0.06624623451917246,0.08493915003688454,-0.23272696859146613,0.10023449955312123,EUR_CHF,20,0.5,close_breakout,long,311
193,0.1144076975073658,0.060083065649841075,-0.0033551111663226996,0.2321705061810543,84,0.11741597909520979,0.09496030842652711,-0.06870622542078336,0.30353818361120294,EUR_CHF,20,0.5,close_breakout,short,277
746,0.006131268079638908,0.029339505602589105,-0.05137416290143574,0.06363669906071355,321,-0.049936040070622925,0.04705503840062051,-0.1421639153358391,0.04229183519459327,EUR_CHF,20,0.5,range_expansion,long,1067
716,0.010011241100323478,0.03072004104090541,-0.05020003933985113,0.07022252154049809,308,0.06766466080980015,0.04801640712764076,-0.026447497160375755,0.16177681877997604,EUR_CHF,20,0.5,range_expansion,short,1024
35,0.07244844280842394,0.13740914300849486,-0.19687347748822598,0.34177036310507386,15,0.1457240004026539,0.23236533615646823,-0.30971205846402383,0.6011600592693316,EUR_CHF,20,1.0,close_breakout,long,50
35,0.2785079949464629,0.1330872414362565,0.017657001731400168,0.5393589881615256,16,-0.18537368333697046,0.21722341138639834,-0.6111315696543111,0.24038420298037028,EUR_CHF,20,1.0,close_breakout,short,51
315,-0.02943066533477003,0.0452187536555464,-0.11805942249964098,0.05919809183010093,136,-0.01660985922184266,0.07172131537840136,-0.15718363736350932,0.123963918919824,EUR_CHF,20,1.0,range_expansion,long,451
288,0.060122708776000726,0.04808758423369102,-0.03412895632203367,0.15437437387403513,124,0.04399067568553793,0.07735278477749613,-0.10762078247835447,0.19560213384943034,EUR_CHF,20,1.0,range_expansion,short,412
7,0.32974711162486203,0.3563663676194336,-0.36873096890922774,1.0282251921589518,4,-0.2502694009062664,0.4786667307140434,-1.1884561931057915,0.6879173912932586,EUR_CHF,20,1.5,close_breakout,long,11
9,0.22403632004015453,0.2674051181913512,-0.3000777116148938,0.7481503516952028,4,-0.3140184200899497,0.47180005097055855,-1.2387465199922445,0.610709679812345,EUR_CHF,20,1.5,close_breakout,short,13
77,0.07444027848719854,0.09604167010215404,-0.1138013949130234,0.2626819518874205,34,-0.12560573800872946,0.1461996985282,-0.4121571471240014,0.16094567110654254,EUR_CHF,20,1.5,range_expansion,long,111
84,0.07249032000614702,0.09123010375624996,-0.1063206833561029,0.25130132336839694,37,0.13319688383097542,0.12521559711310204,-0.11222568651070458,0.3786194541726554,EUR_CHF,20,1.5,range_expansion,short,121
207,-0.052086148157576166,0.06849360449692853,-0.18633361297155607,0.08216131665640372,89,-0.03672967454108121,0.1023765386939901,-0.2373876903813018,0.1639283412991394,EUR_NZD,14,0.5,close_breakout,long,296
215,-0.04488418475308967,0.06744459989234429,-0.17707560054208446,0.08730723103590513,93,0.06954234788621717,0.10024756001965071,-0.12694286975229824,0.26602756552473256,EUR_NZD,14,0.5,close_breakout,short,308
791,0.01483514404394459,0.034985166522828126,-0.05373578234079854,0.08340607042868772,339,0.012790916222884308,0.05192301836542256,-0.08897819977334391,0.11456003221911253,EUR_NZD,14,0.5,range_expansion,long,1130
831,-0.009788688408274866,0.03410307617528439,-0.07663071771183226,0.05705334089528254,357,-0.017455916606181236,0.050881248617693144,-0.11718316389685979,0.08227133068449732,EUR_NZD,14,0.5,range_expansion,short,1188
23,0.2596741918941814,0.19843436780800106,-0.12925716900950068,0.6486055527978635,10,-0.5128033905234484,0.258351995421973,-1.0191733015505156,-0.006433479496381289,EUR_NZD,14,1.0,close_breakout,long,33
27,-0.029473268056818915,0.19469388939303192,-0.41107329126716147,0.3521267551535236,12,0.28293652537955905,0.27023996742089595,-0.24673381076539702,0.8126068615245151,EUR_NZD,14,1.0,close_breakout,short,39
286,0.08633643377562562,0.058372451931594405,-0.028073572010299405,0.20074643956155064,123,-0.06238305634572922,0.08761324576429069,-0.23410501804373898,0.10933890535228055,EUR_NZD,14,1.0,range_expansion,long,409
285,-0.11747450671475652,0.05807393656850493,-0.23129942238902618,-0.0036495910404868576,123,0.08619370564465513,0.0863243753442059,-0.08300207002998843,0.2553894813192987,EUR_NZD,14,1.0,range_expansion,short,408
4,0.3629432524705907,0.4723335363210378,-0.5628304787186433,1.288716983659825,2,0.0,1.0,-1.96,1.96,EUR_NZD,14,1.5,close_breakout,long,6
2,0.0,1.0,-1.96,1.96,1,-1.0,,,,EUR_NZD,14,1.5,close_breakout,short,3
48,0.04748249601679893,0.1419548772055007,-0.23074906330598244,0.3257140553395803,21,-0.23809523809523808,0.21717627144745486,-0.6637607301322496,0.1875702539417734,EUR_NZD,14,1.5,range_expansion,long,69
55,0.09090909090909091,0.1355192713636236,-0.17470868096361133,0.35652686278179313,24,0.01002618428724746,0.20665658259293956,-0.3950207175949141,0.41507308616940897,EUR_NZD,14,1.5,range_expansion,short,79
200,-0.0530100195149953,0.06970526940284531,-0.1896323475445721,0.0836123085145815,87,-0.037574034875358944,0.10345804230345053,-0.240351797790122,0.16520372803940409,EUR_NZD,20,0.5,close_breakout,long,287
217,-0.035253915769190215,0.06716603410969513,-0.16689934262419265,0.09639151108581223,93,0.051898412960888665,0.10001995727965392,-0.144140703307233,0.24793752922901036,EUR_NZD,20,0.5,close_breakout,short,310
791,0.01483514404394459,0.034985166522828126,-0.05373578234079854,0.08340607042868772,339,0.012790916222884308,0.05192301836542256,-0.08897819977334391,0.11456003221911253,EUR_NZD,20,0.5,range_expansion,long,1130
831,-0.009788688408274866,0.03410307617528439,-0.07663071771183226,0.05705334089528254,357,-0.017455916606181236,0.050881248617693144,-0.11718316389685979,0.08227133068449732,EUR_NZD,20,0.5,range_expansion,short,1188
21,0.2844050673126749,0.20573128012736505,-0.1188282417369606,0.6876383763623104,10,-0.5128033905234484,0.258351995421973,-1.0191733015505156,-0.006433479496381289,EUR_NZD,20,1.0,close_breakout,long,31
28,-0.09432744128119117,0.18689906368872417,-0.4606496061110905,0.27199472354870824,13,0.24927910945338078,0.2746655801663717,-0.28906542767270776,0.7876236465794693,EUR_NZD,20,1.0,close_breakout,short,41
286,0.08633643377562562,0.058372451931594405,-0.028073572010299405,0.20074643956155064,123,-0.06238305634572922,0.08761324576429069,-0.23410501804373898,0.10933890535228055,EUR_NZD,20,1.0,range_expansion,long,409
285,-0.11747450671475652,0.05807393656850493,-0.23129942238902618,-0.0036495910404868576,123,0.08619370564465513,0.0863243753442059,-0.08300207002998843,0.2553894813192987,EUR_NZD,20,1.0,range_expansion,short,408
4,0.5,0.5,-0.48,1.48,2,0.7258865049411815,0.2741134950588185,0.18862405462589726,1.2631489552564656,EUR_NZD,20,1.5,close_breakout,long,6
2,0.0,1.0,-1.96,1.96,2,0.0,1.0,-1.96,1.96,EUR_NZD,20,1.5,close_breakout,short,4
48,0.04748249601679893,0.1419548772055007,-0.23074906330598244,0.3257140553395803,21,-0.23809523809523808,0.21717627144745486,-0.6637607301322496,0.1875702539417734,EUR_NZD,20,1.5,range_expansion,long,69
55,0.09090909090909091,0.1355192713636236,-0.17470868096361133,0.35652686278179313,24,0.01002618428724746,0.20665658259293956,-0.3950207175949141,0.41507308616940897,EUR_NZD,20,1.5,range_expansion,short,79
180,-0.11395257834307751,0.053609301696119854,-0.21902680966747243,-0.008878347018682592,78,0.09752757876274475,0.07848726215081656,-0.05630745505285571,0.2513626125783452,EUR_CZK,14,0.5,close_breakout,long,258
165,0.034712229404568445,0.05611933163884877,-0.07528166060757513,0.14470611941671202,72,-0.05821888901272768,0.08544485349680524,-0.22569080186646595,0.1092530238410106,EUR_CZK,14,0.5,close_breakout,short,237
763,-0.07485108751471183,0.025450130391202787,-0.12473334308146929,-0.024968831947954365,327,0.08066538673358109,0.038490194533750965,0.005224605447429198,0.15610616801973298,EUR_CZK,14,0.5,range_expansion,long,1090
725,0.09432063588760677,0.025229973295385847,0.044869888228650505,0.14377138354656302,312,-0.011238888568767706,0.04103951873486685,-0.09167634528910673,0.06919856815157133,EUR_CZK,14,0.5,range_expansion,short,1037
30,0.03778132138972192,0.11532497308301688,-0.18825562585299116,0.263818268632435,14,0.49380882575827567,0.1814403689808893,0.13818570255573265,0.8494319489608186,EUR_CZK,14,1.0,close_breakout,long,44
21,0.24668832133665566,0.1667175556544923,-0.08007808774614925,0.5734547304194606,10,-0.1394028606560843,0.22880032331243783,-0.5878514943484624,0.3090457730362939,EUR_CZK,14,1.0,close_breakout,short,31
371,-0.0016395093999352613,0.03701457613393302,-0.07418807862244398,0.07090905982257345,160,0.0835897930681819,0.055207136099660416,-0.02461619368715251,0.1917957798235163,EUR_CZK,14,1.0,range_expansion,long,531
340,0.011850948815700415,0.03660131724030203,-0.05988763297529156,0.08358953060669239,147,-0.020185116002390292,0.06017052173858255,-0.13811933861001208,0.0977491066052315,EUR_CZK,14,1.0,range_expansion,short,487
6,-0.015851012041477725,0.3343920516270625,-0.6712594332305202,0.6395574091475646,3,1.0,0.0,1.0,1.0,EUR_CZK,14,1.5,close_breakout,long,9
4,0.878224016660612,0.12177598333938795,0.6395430893154116,1.1169049440058123,3,0.22072607355015414,0.4727252488745894,-0.705815414244041,1.1472675613443493,EUR_CZK,14,1.5,close_breakout,short,7
120,0.06755366364241629,0.06567517187853766,-0.06116967323951754,0.1962770005243501,52,0.18772965870808292,0.08788417773988731,0.015476670337903786,0.35998264707826205,EUR_CZK,14,1.5,range_expansion,long,172
111,0.040372878267281816,0.06444431657674149,-0.08593798222313151,0.16668373875769513,48,0.11294360902755368,0.1067207815416212,-0.09622912279402387,0.3221163408491312,EUR_CZK,14,1.5,range_expansion,short,159
174,-0.10651723463954418,0.054490050852920156,-0.2133177343112677,0.00028326503217931953,75,0.11261736041781333,0.07891392659213385,-0.04205393570276901,0.2672886565383957,EUR_CZK,20,0.5,close_breakout,long,249
163,0.024041137169427164,0.05718312818596397,-0.08803779407506221,0.13612006841391655,70,-0.05693296475720835,0.08322616871087835,-0.2200562554305299,0.10619032591611319,EUR_CZK,20,0.5,close_breakout,short,233
763,-0.07485108751471183,0.025450130391202787,-0.12473334308146929,-0.024968831947954365,327,0.08066538673358109,0.038490194533750965,0.005224605447429198,0.15610616801973298,EUR_CZK,20,0.5,range_expansion,long,1090
725,0.09432063588760677,0.025229973295385847,0.044869888228650505,0.14377138354656302,312,-0.011238888568767706,0.04103951873486685,-0.09167634528910673,0.06919856815157133,EUR_CZK,20,0.5,range_expansion,short,1037
32,-0.005782965479500635,0.11601185638252509,-0.2331662039892498,0.22160027303024854,15,0.5275549040410573,0.17224979234414006,0.18994531104654278,0.8651644970355719,EUR_CZK,20,1.0,close_breakout,long,47
24,0.16583128472521003,0.16224622255694507,-0.15217131148640228,0.48383388093682234,11,-0.10656353840570466,0.20954689721903913,-0.5172754569550214,0.30414838014361206,EUR_CZK,20,1.0,close_breakout,short,35
371,-0.0016395093999352613,0.03701457613393302,-0.07418807862244398,0.07090905982257345,160,0.0835897930681819,0.055207136099660416,-0.02461619368715251,0.1917957798235163,EUR_CZK,20,1.0,range_expansion,long,531
340,0.011850948815700415,0.03660131724030203,-0.05988763297529156,0.08358953060669239,147,-0.020185116002390292,0.06017052173858255,-0.13811933861001208,0.0977491066052315,EUR_CZK,20,1.0,range_expansion,short,487
7,-0.04678197703813591,0.2843004680982407,-0.6040108945106877,0.5104469404344159,3,1.0,0.0,1.0,1.0,EUR_CZK,20,1.5,close_breakout,long,10
4,0.7019048232198404,0.1777738806798512,0.35346801708733205,1.0503416293523486,2,0.18372749720677434,0.8162725027932256,-1.4161666082679478,1.7836216026814966,EUR_CZK,20,1.5,close_breakout,short,6
120,0.06755366364241629,0.06567517187853766,-0.06116967323951754,0.1962770005243501,52,0.18772965870808292,0.08788417773988731,0.015476670337903786,0.35998264707826205,EUR_CZK,20,1.5,range_expansion,long,172
111,0.040372878267281816,0.06444431657674149,-0.08593798222313151,0.16668373875769513,48,0.11294360902755368,0.1067207815416212,-0.09622912279402387,0.3221163408491312,EUR_CZK,20,1.5,range_expansion,short,159
235,-0.057091831505448006,0.065004586791977,-0.1845008216177229,0.07031715860682691,102,0.0960742590291367,0.09745005802686228,-0.09492785470351338,0.28707637276178677,CAD_JPY,14,0.5,close_breakout,long,337
202,-0.041915338818545936,0.0702086752180637,-0.17952434224595082,0.09569366460885893,87,-0.05747126436781609,0.1076545429847501,-0.2684741686179263,0.15353163988229412,CAD_JPY,14,0.5,close_breakout,short,289
791,0.023955096506301184,0.03532225372310752,-0.04527652079098956,0.09318671380359192,340,0.03322743537064047,0.053526018046874,-0.07168356000123258,0.1381384307425135,CAD_JPY,14,0.5,range_expansion,long,1131
784,-0.02416238488336642,0.035420511137134375,-0.0935865867121498,0.04526181694541696,336,-0.12028161920054617,0.05349790170447183,-0.22513750654131096,-0.015425731859781383,CAD_JPY,14,0.5,range_expansion,short,1120
31,-0.1309261390327307,0.17801792718156487,-0.47984127630859785,0.21798899824313644,14,-0.14285714285714285,0.2745054065230065,-0.6808877396422355,0.39517345392794984,CAD_JPY,14,1.0,close_breakout,long,45
