tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,atr_period,k,trigger,direction,total_n
749,0.0866782553966846,0.03488053827287555,0.018312400381848518,0.15504411041152066,322,0.14304330237467358,0.0549650184808625,0.03531186615218308,0.2507747385971641,USD_JPY,14,0.5,range_expansion,long,1071
749,0.0866782553966846,0.03488053827287555,0.018312400381848518,0.15504411041152066,322,0.14304330237467358,0.0549650184808625,0.03531186615218308,0.2507747385971641,USD_JPY,20,0.5,range_expansion,long,1071
815,0.1196111327395689,0.03445080346138506,0.05208755795525419,0.18713470752388361,350,0.2221376682742078,0.05140708784909071,0.12137977608999001,0.3228955604584256,NZD_CHF,14,0.5,range_expansion,short,1165
815,0.1196111327395689,0.03445080346138506,0.05208755795525419,0.18713470752388361,350,0.2221376682742078,0.05140708784909071,0.12137977608999001,0.3228955604584256,NZD_CHF,20,0.5,range_expansion,short,1165
357,0.10619852164905386,0.05144516067523297,0.005366006725597242,0.20703103657251049,153,0.2646927987081266,0.07647357054421403,0.11480460044146712,0.4145809969747861,EUR_NOK,14,1.0,range_expansion,long,510
357,0.10619852164905386,0.05144516067523297,0.005366006725597242,0.20703103657251049,153,0.2646927987081266,0.07647357054421403,0.11480460044146712,0.4145809969747861,EUR_NOK,20,1.0,range_expansion,long,510
