tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,atr_period,k,trigger,direction,total_n
1096,-0.004359710079989889,0.029469877316824947,-0.06212066962096678,0.05340124946098701,471,-0.09477087208568684,0.0444435344751229,-0.1818801996569277,-0.007661544514445964,AUD_CAD,20,1.0,range_expansion,short,1567
118,-0.26520255742299864,0.08622863874273275,-0.43421068935875484,-0.09619442548724247,52,-0.05778612931246277,0.13642503841343703,-0.32517920460279937,0.2096069459778738,AUD_CAD,20,1.5,close_breakout,long,170
127,-0.05390479439586181,0.08679571018466296,-0.2240243863578012,0.1162147975660776,55,-0.033820194405324876,0.13039067129039184,-0.28938591013449283,0.2217455213238431,AUD_CAD,20,1.5,close_breakout,short,182
359,-0.08669124615775171,0.05128167053579678,-0.1872033204079134,0.013820828092409976,154,-0.10822612260590732,0.07771914254256625,-0.26055564198933717,0.04410339677752252,AUD_CAD,20,1.5,range_expansion,long,513
389,0.03576365772598347,0.04954653325962556,-0.06134754746288262,0.13287486291484957,167,-0.1752157673512874,0.07318293721881364,-0.31865432430016216,-0.03177721040241269,AUD_CAD,20,1.5,range_expansion,short,556
1188,0.005565094711541107,0.02832860484671163,-0.04995897078801369,0.06108916021109591,510,-0.03600052763712404,0.043292524591810246,-0.12085387583707212,0.04885282056282404,EUR_AUD,14,0.5,close_breakout,long,1698
1211,-0.011884189512230225,0.027948960935962722,-0.06666415294671715,0.04289577392225671,520,-0.02270479798698677,0.042537183367144495,-0.10607767738658998,0.06066808141261644,EUR_AUD,14,0.5,close_breakout,short,1731
1846,0.014161454875795183,0.02271432284082562,-0.03035861789222303,0.058681527643813396,792,-0.12482705002394004,0.03426358704380234,-0.19198368062979262,-0.057670419418087454,EUR_AUD,14,0.5,range_expansion,long,2638
1861,-0.02318867086198276,0.02250778534932486,-0.06730393014665949,0.020926588422693963,799,0.013337428523493322,0.03407243481232075,-0.05344454370865535,0.08011940075564199,EUR_AUD,14,0.5,range_expansion,short,2660
450,-0.020258870675484545,0.04603256436108965,-0.11048269682322025,0.06996495547225116,194,-7.199111029378361e-05,0.06979587814219758,-0.13687191226900106,0.13672793004841347,EUR_AUD,14,1.0,close_breakout,long,644
403,-0.08619013117429439,0.04851861413362561,-0.18128661487620057,0.008906352527611808,174,0.030412171301780658,0.07322902772390544,-0.113116723037074,0.17394106564063533,EUR_AUD,14,1.0,close_breakout,short,577
1116,0.018054838992576577,0.029255103445524868,-0.039285163760652164,0.07539484174580531,479,-0.014084772910618909,0.04462161150373629,-0.10154313145794203,0.07337358563670421,EUR_AUD,14,1.0,range_expansion,long,1595
1145,-0.03820226843895868,0.028711138405717703,-0.09447609971416537,0.018071562836248015,491,0.02176185650248338,0.043740204284214185,-0.06396894389457641,0.10749265689954318,EUR_AUD,14,1.0,range_expansion,short,1636
138,0.05557474400444425,0.08311873143739305,-0.10733796961284611,0.21848745762173463,60,0.028920917244332968,0.1253156940669871,-0.21669784312696172,0.27453967761562764,EUR_AUD,14,1.5,close_breakout,long,198
116,-0.19092858675314436,0.08926405535952578,-0.3658861352578149,-0.015971038248473846,51,-0.11023392066005833,0.13515472239980866,-0.3751371765636833,0.15466933524356663,EUR_AUD,14,1.5,close_breakout,short,167
430,0.043130933291261705,0.0468219268937709,-0.04864004342052926,0.13490191000305268,185,-0.02090603957270587,0.07157605931991616,-0.16119511583974155,0.11938303669432981,EUR_AUD,14,1.5,range_expansion,long,615
375,-0.144513661187666,0.05005136524785142,-0.2426143370734548,-0.04641298530187722,161,0.008057511058532816,0.07630172889340518,-0.14149387757254134,0.15760889968960695,EUR_AUD,14,1.5,range_expansion,short,536
1177,0.009478214178868821,0.028476932177415273,-0.04633657288886511,0.06529300124660276,505,-0.052244605588152596,0.04341873959850503,-0.13734533520122244,0.03285612402491726,EUR_AUD,20,0.5,close_breakout,long,1682
1197,-0.00811516293563309,0.028125665739990327,-0.06324146778601412,0.04701114191474795,514,-0.02296983453936406,0.042768875470689326,-0.10679683046191514,0.06085716138318702,EUR_AUD,20,0.5,close_breakout,short,1711
1846,0.014161454875795183,0.02271432284082562,-0.03035861789222303,0.058681527643813396,792,-0.12482705002394004,0.03426358704380234,-0.19198368062979262,-0.057670419418087454,EUR_AUD,20,0.5,range_expansion,long,2638
1861,-0.02318867086198276,0.02250778534932486,-0.06730393014665949,0.020926588422693963,799,0.013337428523493322,0.03407243481232075,-0.05344454370865535,0.08011940075564199,EUR_AUD,20,0.5,range_expansion,short,2660
448,-0.018994638993918487,0.04608563827746162,-0.10932249001774326,0.07133321202990629,192,0.005049525370955761,0.070330226850022,-0.13279771925508738,0.1428967699969989,EUR_AUD,20,1.0,close_breakout,long,640
397,-0.06838804492268584,0.04893859899105462,-0.1643076989451529,0.02753160909978121,171,0.013401858517601381,0.0738521632494876,-0.13134838145139432,0.15815209848659706,EUR_AUD,20,1.0,close_breakout,short,568
1116,0.018054838992576577,0.029255103445524868,-0.039285163760652164,0.07539484174580531,479,-0.014084772910618909,0.04462161150373629,-0.10154313145794203,0.07337358563670421,EUR_AUD,20,1.0,range_expansion,long,1595
1145,-0.03820226843895868,0.028711138405717703,-0.09447609971416537,0.018071562836248015,491,0.02176185650248338,0.043740204284214185,-0.06396894389457641,0.10749265689954318,EUR_AUD,20,1.0,range_expansion,short,1636
137,0.06327966914316284,0.08336716075337765,-0.10011996593345736,0.22667930421978305,59,-0.021436355344746128,0.12633311992040616,-0.2690492703887422,0.22617655969924993,EUR_AUD,20,1.5,close_breakout,long,196
116,-0.19092858675314434,0.08926405535952578,-0.3658861352578149,-0.015971038248473818,51,-0.13806934926287656,0.13583694734877438,-0.40430976606647434,0.12817106754072122,EUR_AUD,20,1.5,close_breakout,short,167
430,0.043130933291261705,0.0468219268937709,-0.04864004342052926,0.13490191000305268,185,-0.02090603957270587,0.07157605931991616,-0.16119511583974155,0.11938303669432981,EUR_AUD,20,1.5,range_expansion,long,615
375,-0.144513661187666,0.05005136524785142,-0.2426143370734548,-0.04641298530187722,161,0.008057511058532816,0.07630172889340518,-0.14149387757254134,0.15760889968960695,EUR_AUD,20,1.5,range_expansion,short,536
1115,-0.024712114674847827,0.02889505736482319,-0.08134642710990128,0.03192219776020562,479,0.0782456499462402,0.04105440798466376,-0.002220989703700771,0.15871228959618117,EUR_CAD,14,0.5,close_breakout,long,1594
1089,-0.028480349629700964,0.02915465385424447,-0.08562347118402013,0.028662771924618195,468,-0.1092148683205453,0.04126550120714122,-0.1900952506865421,-0.028334485954548516,EUR_CAD,14,0.5,close_breakout,short,1557
1778,0.015989895677908025,0.022738194041638293,-0.02857696464370303,0.06055675599951908,762,0.07803667363985009,0.032132148132274906,0.015057663300591273,0.1410156839791089,EUR_CAD,14,0.5,range_expansion,long,2540
1745,-0.024177575811871823,0.02291706953551236,-0.06909503210147605,0.0207398804777324,748,-0.07461753002705142,0.032864017872721175,-0.13903100505758492,-0.010204054996517914,EUR_CAD,14,0.5,range_expansion,short,2493
454,0.016634862381722806,0.04555907766044227,-0.07266092983274404,0.10593065459618965,195,0.09731977235303896,0.06445108785056289,-0.029004359834064297,0.2236439045401422,EUR_CAD,14,1.0,close_breakout,long,649
461,-0.028181448882659423,0.044831601245565025,-0.11605138732396686,0.05968848955864802,198,-0.15568484295221646,0.06287161256658362,-0.27891320358272037,-0.03245648232171257,EUR_CAD,14,1.0,close_breakout,short,659
1063,-0.008495766196565025,0.02956183284973449,-0.06643695858204463,0.04944542618891458,456,0.08614209616453579,0.04211540951263212,0.0035958935197768355,0.16868829880929476,EUR_CAD,14,1.0,range_expansion,long,1519
1091,-0.04843088897590846,0.02902227713612469,-0.10531455216271285,0.008452774210895936,468,-0.12187634051828795,0.04150568060044136,-0.20322747449515302,-0.04052520654142289,EUR_CAD,14,1.0,range_expansion,short,1559
163,0.055679654987382386,0.07648848904637699,-0.0942377835435165,0.2055970935182813,70,0.1840333490801265,0.10442612269816386,-0.020641851408274653,0.38870854956852763,EUR_CAD,14,1.5,close_breakout,long,233
162,-0.08147087173575618,0.07653329428952826,-0.23147612854323157,0.06853438507171922,70,-0.16454791066523403,0.10396942584674083,-0.36832798532484606,0.03923216399437801,EUR_CAD,14,1.5,close_breakout,short,232
482,0.010902101427689371,0.04421431002183271,-0.07575794621510273,0.09756214907048147,207,0.04887611830287745,0.062019453945350383,-0.0726820114300093,0.1704342480357642,EUR_CAD,14,1.5,range_expansion,long,689
475,-0.11844500593378371,0.043719563500243315,-0.20413535039426062,-0.032754661473306815,205,-0.1333904044633771,0.06273641448132213,-0.25635377684676847,-0.010427032079985743,EUR_CAD,14,1.5,range_expansion,short,680
1097,-0.02392871272841137,0.029162208801274146,-0.08108664197890869,0.03322921652208596,471,0.08329350964032557,0.04130883230379481,0.0023281983248877453,0.16425882095576338,EUR_CAD,20,0.5,close_breakout,long,1568
1087,-0.02816171025273156,0.029195980610859262,-0.08538583225001571,0.029062411744552593,467,-0.11501433059123842,0.041270187740426595,-0.19590389856247453,-0.03412476262000229,EUR_CAD,20,0.5,close_breakout,short,1554
1778,0.015989895677908025,0.022738194041638293,-0.02857696464370303,0.06055675599951908,762,0.07803667363985009,0.032132148132274906,0.015057663300591273,0.1410156839791089,EUR_CAD,20,0.5,range_expansion,long,2540
1745,-0.024177575811871823,0.02291706953551236,-0.06909503210147605,0.0207398804777324,748,-0.07461753002705142,0.032864017872721175,-0.13903100505758492,-0.010204054996517914,EUR_CAD,20,0.5,range_expansion,short,2493
446,0.007964635697986893,0.04594591031237476,-0.08208934851426763,0.09801861991024141,192,0.09363206046272188,0.06486731077760508,-0.033507868661384055,0.2207719895868278,EUR_CAD,20,1.0,close_breakout,long,638
446,-0.029122228970544593,0.04555324970285271,-0.1184065983881359,0.06016214044704672,192,-0.151818354806382,0.06405721622380438,-0.2773704986050386,-0.026266211007725415,EUR_CAD,20,1.0,close_breakout,short,638
1063,-0.008495766196565025,0.02956183284973449,-0.06643695858204463,0.04944542618891458,456,0.08614209616453579,0.04211540951263212,0.0035958935197768355,0.16868829880929476,EUR_CAD,20,1.0,range_expansion,long,1519
1091,-0.04843088897590846,0.02902227713612469,-0.10531455216271285,0.008452774210895936,468,-0.12187634051828795,0.04150568060044136,-0.20322747449515302,-0.04052520654142289,EUR_CAD,20,1.0,range_expansion,short,1559
159,0.05676341753365884,0.077395362227944,-0.09493149243311139,0.20845832750042909,69,0.144943556277879,0.10754777431322876,-0.06585008137604936,0.35573719393180736,EUR_CAD,20,1.5,close_breakout,long,228
161,-0.1222011798469481,0.07622422106330563,-0.27160065313102716,0.02719829343713094,70,-0.12625342097535477,0.10584287577890515,-0.33370545750200886,0.08119861555129931,EUR_CAD,20,1.5,close_breakout,short,231
482,0.010902101427689371,0.04421431002183271,-0.07575794621510273,0.09756214907048147,207,0.04887611830287745,0.062019453945350383,-0.0726820114300093,0.1704342480357642,EUR_CAD,20,1.5,range_expansion,long,689
475,-0.11844500593378371,0.043719563500243315,-0.20413535039426062,-0.032754661473306815,205,-0.1333904044633771,0.06273641448132213,-0.25635377684676847,-0.010427032079985743,EUR_CAD,20,1.5,range_expansion,short,680
1050,-0.044912975443701056,0.02570580095279105,-0.09529634531117151,0.005470394423769398,451,-0.11968983871956879,0.04018994510704703,-0.19846213112938096,-0.04091754630975661,EUR_CHF,14,0.5,close_breakout,long,1501
1029,0.04390027832626287,0.025944795918793135,-0.0069515216745716715,0.09475207832709742,441,0.04661505225610264,0.040587047601282934,-0.03293556104241191,0.1261656655546172,EUR_CHF,14,0.5,close_breakout,short,1470
1792,-0.028220910514471866,0.019585368569731514,-0.06660823291114563,0.010166411882201899,768,-0.07581071889664188,0.030359371979545188,-0.13531508797655045,-0.016306349816733318,EUR_CHF,14,0.5,range_expansion,long,2560
1698,0.031818570796808665,0.020056926793706412,-0.007493005718855902,0.07113014731247323,728,0.06452539710455257,0.03098763464267349,0.003789633204912532,0.1252611610041926,EUR_CHF,14,0.5,range_expansion,short,2426
394,-0.021049088415660746,0.0419609395978224,-0.10329253002739265,0.06119435319607115,170,-0.0738473295298808,0.06654861703008574,-0.20428261890884886,0.056587959849087266,EUR_CHF,14,1.0,close_breakout,long,564
432,0.04073282108775693,0.03994897195482345,-0.037567163943697024,0.11903280611921088,186,0.05929827761658285,0.06276095879313859,-0.06371320161796878,0.18230975685113449,EUR_CHF,14,1.0,close_breakout,short,618
1030,-0.04638571094511803,0.0259581601045593,-0.09726370475005425,0.004492282859818196,442,-0.0737619886413202,0.040540162391731034,-0.15322070692911305,0.005696729646472623,EUR_CHF,14,1.0,range_expansion,long,1472
1040,0.030748293646682884,0.02559223998216468,-0.019412496718359887,0.08090908401172565,446,0.0990240988595902,0.039811465313015194,0.020993626846080415,0.17705457087309998,EUR_CHF,14,1.0,range_expansion,short,1486
140,0.0610470851212678,0.0740712492902661,-0.08413256348765374,0.20622673373018935,60,-0.18234330486455005,0.11213211347485812,-0.40212224727527196,0.03743563754617185,EUR_CHF,14,1.5,close_breakout,long,200
155,0.048835103445215314,0.06603584161403286,-0.0805951461182891,0.1782653530087197,67,0.07357598083927189,0.10376216392000505,-0.129797860443938,0.27694982212248176,EUR_CHF,14,1.5,close_breakout,short,222
432,-0.034037813249612386,0.040758185707434356,-0.11392385723618373,0.045848230736958956,186,-0.1349453739408806,0.06422508052168042,-0.2608265317633742,-0.00906421611838698,EUR_CHF,14,1.5,range_expansion,long,618
480,0.018430521781069596,0.037675549011806184,-0.05541355428207052,0.09227459784420972,207,0.08213959849095817,0.057901309516377245,-0.03134696816114123,0.19562616514305758,EUR_CHF,14,1.5,range_expansion,short,687
1042,-0.04997571465093461,0.025799094226719364,-0.10054193933530456,0.0005905100334353403,447,-0.11370870175714083,0.040404130211377474,-0.1929007969714407,-0.034516606542840986,EUR_CHF,20,0.5,close_breakout,long,1489
1026,0.03576734970367372,0.025925492721410752,-0.015046616030291352,0.08658131543763879,440,0.03577129328566465,0.04077250163564522,-0.044142809920199984,0.11568539649152929,EUR_CHF,20,0.5,close_breakout,short,1466
1792,-0.028220910514471866,0.019585368569731514,-0.06660823291114563,0.010166411882201899,768,-0.07581071889664188,0.030359371979545188,-0.13531508797655045,-0.016306349816733318,EUR_CHF,20,0.5,range_expansion,long,2560
1698,0.031818570796808665,0.020056926793706412,-0.007493005718855902,0.07113014731247323,728,0.06452539710455257,0.03098763464267349,0.003789633204912532,0.1252611610041926,EUR_CHF,20,0.5,range_expansion,short,2426
386,-0.010607409346986596,0.04213293255956029,-0.09318795716372476,0.07197313846975158,166,-0.09667932259401135,0.0676447642148024,-0.22926306045502404,0.03590441526700133,EUR_CHF,20,1.0,close_breakout,long,552
429,0.051970168766141044,0.040144559241688756,-0.02671316734756892,0.130653504879851,185,0.060605492380785976,0.06263567969858257,-0.06216043982843585,0.1833714245900078,EUR_CHF,20,1.0,close_breakout,short,614
1030,-0.04638571094511803,0.0259581601045593,-0.09726370475005425,0.004492282859818196,442,-0.0737619886413202,0.040540162391731034,-0.15322070692911305,0.005696729646472623,EUR_CHF,20,1.0,range_expansion,long,1472
1040,0.030748293646682884,0.02559223998216468,-0.019412496718359887,0.08090908401172565,446,0.0990240988595902,0.039811465313015194,0.020993626846080415,0.17705457087309998,EUR_CHF,20,1.0,range_expansion,short,1486
138,0.016659279622740025,0.07523156540039452,-0.13079458856203324,0.1641131478075133,60,-0.168505792949971,0.11371122656061025,-0.3913797970087671,0.05436821110882509,EUR_CHF,20,1.5,close_breakout,long,198
155,0.04659829759411662,0.06648672758517646,-0.08371568847282923,0.17691228366106249,67,0.04443752955462056,0.10196084439627298,-0.15540572546207448,0.24428078457131558,EUR_CHF,20,1.5,close_breakout,short,222
432,-0.034037813249612386,0.040758185707434356,-0.11392385723618373,0.045848230736958956,186,-0.1349453739408806,0.06422508052168042,-0.2608265317633742,-0.00906421611838698,EUR_CHF,20,1.5,range_expansion,long,618
480,0.018430521781069596,0.037675549011806184,-0.05541355428207052,0.09227459784420972,207,0.08213959849095817,0.057901309516377245,-0.03134696816114123,0.19562616514305758,EUR_CHF,20,1.5,range_expansion,short,687
1207,-0.0011016498366990329,0.028288250866730966,-0.056546621535491726,0.05434332186209366,518,-0.010272182718562192,0.04274945180219591,-0.09406110825086617,0.07351674281374179,EUR_NZD,14,0.5,close_breakout,long,1725
1243,-0.029082540336327307,0.0279089064770619,-0.08378399703136863,0.02561891635871402,533,-0.03907636496811818,0.041550922990304905,-0.1205161740291158,0.04236344409287943,EUR_NZD,14,0.5,close_breakout,short,1776
1911,-0.006161547094435744,0.02248986543874431,-0.050241683354374594,0.0379185891655031,820,-0.004698313642317578,0.03368214358604246,-0.07071531507096081,0.06131868778632565,EUR_NZD,14,0.5,range_expansion,long,2731
1899,-0.01993914509569792,0.022618922258263435,-0.06427223272189425,0.02439394253049841,815,-0.06697794341298162,0.03344527090691803,-0.13253067439054095,-0.0014252124354222767,EUR_NZD,14,0.5,range_expansion,short,2714
400,0.015033945496718321,0.049555215825924814,-0.0820942775220943,0.11216216851553096,172,0.04549554705271753,0.0737337865845364,-0.09902267465297382,0.19001376875840886,EUR_NZD,14,1.0,close_breakout,long,572
373,-0.022149214448095495,0.051050021312560354,-0.12220725622071378,0.0779088273245228,161,-0.0410561492202123,0.07781477600213173,-0.1935731101843905,0.11146081174396588,EUR_NZD,14,1.0,close_breakout,short,534
1134,0.007922628512761817,0.029230059503714774,-0.04936828811451914,0.06521354514004277,487,0.009901984264593796,0.044128726854864325,-0.07659032037094028,0.09639428890012787,EUR_NZD,14,1.0,range_expansion,long,1621
1141,-0.0013563712241595983,0.029132474689915852,-0.05845602161639466,0.05574327916807547,489,-0.046065609044853136,0.04340431949296971,-0.13113807525107377,0.0390068571613675,EUR_NZD,14,1.0,range_expansion,short,1630
129,0.02170010267401269,0.0882437096569009,-0.15125756825351308,0.19465777360153844,56,0.03154548144262581,0.1290468393641484,-0.22138632371110506,0.2844772865963567,EUR_NZD,14,1.5,close_breakout,long,185
104,-0.029323732408717697,0.09683353155652731,-0.2191174542595112,0.16046998944207583,45,0.02222222222222247,0.15071844406945042,-0.27318592815390036,0.3176303725983453,EUR_NZD,14,1.5,close_breakout,short,149
371,-0.012020179197899734,0.05143057912730164,-0.11282411428741095,0.08878375589161148,159,0.0907204771248483,0.07685311721445558,-0.059911632615484614,0.24135258686518124,EUR_NZD,14,1.5,range_expansion,long,530
350,-0.0002546015026038668,0.05291370060266955,-0.10396545468383618,0.10345625167862844,151,-0.1761599954429782,0.0791914663218239,-0.33137526943375306,-0.020944721452203358,EUR_NZD,14,1.5,range_expansion,short,501
1204,-0.0016026710570383198,0.028333418260838156,-0.057136170848281105,0.05393082873420447,517,0.0029275881173820347,0.04270359997410612,-0.08077146783186596,0.08662664406663002,EUR_NZD,20,0.5,close_breakout,long,1721
1232,-0.026282294378941518,0.028019567916430514,-0.08120064749514533,0.02863605873726229,528,-0.03173403925398353,0.04179960251607791,-0.11366126018549622,0.05019318167752917,EUR_NZD,20,0.5,close_breakout,short,1760
1911,-0.006161547094435744,0.02248986543874431,-0.050241683354374594,0.0379185891655031,820,-0.004698313642317578,0.03368214358604246,-0.07071531507096081,0.06131868778632565,EUR_NZD,20,0.5,range_expansion,long,2731
1899,-0.01993914509569792,0.022618922258263435,-0.06427223272189425,0.02439394253049841,815,-0.06697794341298162,0.03344527090691803,-0.13253067439054095,-0.0014252124354222767,EUR_NZD,20,0.5,range_expansion,short,2714
396,0.0007441327392033344,0.04979449423136896,-0.09685307595427983,0.0983413414326865,171,0.04800216116841996,0.0741233774825005,-0.09727965869728103,0.19328398103412095,EUR_NZD,20,1.0,close_breakout,long,567
370,-0.035842316186863836,0.0512296836686309,-0.1362524961773804,0.06456786380365273,159,-0.054151195122353335,0.07824032208512678,-0.20750222640920182,0.09919983616449515,EUR_NZD,20,1.0,close_breakout,short,529
1134,0.007922628512761817,0.029230059503714774,-0.04936828811451914,0.06521354514004277,487,0.009901984264593796,0.044128726854864325,-0.07659032037094028,0.09639428890012787,EUR_NZD,20,1.0,range_expansion,long,1621
1141,-0.0013563712241595983,0.029132474689915852,-0.05845602161639466,0.05574327916807547,489,-0.046065609044853136,0.04340431949296971,-0.13113807525107377,0.0390068571613675,EUR_NZD,20,1.0,range_expansion,short,1630
122,-0.0016449734020685491,0.09077433064694813,-0.17956266147008687,0.1762727146659498,53,0.014463150203529134,0.13243305820571027,-0.24510564387966297,0.27403194428672123,EUR_NZD,20,1.5,close_breakout,long,175
102,-0.02989870755398667,0.09775275797659018,-0.22149411318810341,0.1616966980801301,44,2.523234146875356e-16,0.15249857033260472,-0.298897197851905,0.29889719785190555,EUR_NZD,20,1.5,close_breakout,short,146
371,-0.012020179197899734,0.05143057912730164,-0.11282411428741095,0.08878375589161148,159,0.0907204771248483,0.07685311721445558,-0.059911632615484614,0.24135258686518124,EUR_NZD,20,1.5,range_expansion,long,530
350,-0.0002546015026038668,0.05291370060266955,-0.10396545468383618,0.10345625167862844,151,-0.1761599954429782,0.0791914663218239,-0.33137526943375306,-0.020944721452203358,EUR_NZD,20,1.5,range_expansion,short,501
685,-0.10464616784213594,0.028450075685363722,-0.16040831618544885,-0.048884019498823046,294,-0.03285541032791267,0.04017466884197811,-0.11159776125818976,0.04588694060236442,EUR_CZK,14,0.5,close_breakout,long,979
702,0.05885954044911846,0.028835874434599174,0.0023412265573040797,0.11537785434093284,301,-0.03982996139680386,0.036198991666368883,-0.11077998506288686,0.03112006226927915,EUR_CZK,14,0.5,close_breakout,short,1003
1398,-0.12903701996430453,0.01892427338284824,-0.16612859579468708,-0.09194544413392197,600,-0.02931007969018362,0.027470902805601015,-0.08315304918916161,0.024532889808794367,EUR_CZK,14,0.5,range_expansion,long,1998
1409,0.06856439583234973,0.019034541791539437,0.03125669392093244,0.10587209774376702,605,-0.07121028356535701,0.026926281360555287,-0.12398579503204538,-0.01843477209866865,EUR_CZK,14,0.5,range_expansion,short,2014
259,-0.10206385417184473,0.04785787440393246,-0.19586528800355235,-0.008262420340137105,111,0.01876488631402763,0.06385723999551395,-0.10639530407717969,0.14392507670523494,EUR_CZK,14,1.0,close_breakout,long,370
260,0.12025433939520747,0.048167226279279655,0.025846575887819342,0.21466210290259558,112,-0.0696733547828691,0.06000877602189947,-0.18729055578579207,0.04794384622005386,EUR_CZK,14,1.0,close_breakout,short,372
840,-0.09181059465653997,0.024841272828545823,-0.14049948940048979,-0.043121699912590156,361,-0.01115379013950633,0.036343109860683065,-0.08238628546644514,0.06007870518743247,EUR_CZK,14,1.0,range_expansion,long,1201
857,0.08116644714639282,0.025082099184696446,0.032005532744387784,0.13032736154839786,368,-0.07811598194009743,0.03396943879262166,-0.14469608197363587,-0.011535881906558978,EUR_CZK,14,1.0,range_expansion,short,1225
86,-0.07034746068084008,0.08107895923997041,-0.22926222079118208,0.08856729942950192,37,0.1228885751078641,0.11557280307103367,-0.10363411891136187,0.3494112691270901,EUR_CZK,14,1.5,close_breakout,long,123
81,0.04455875899573497,0.08877516912741912,-0.1294405724940065,0.21855809048547645,35,0.004063721081126802,0.12831890196242804,-0.24744132676523217,0.25556876892748576,EUR_CZK,14,1.5,close_breakout,short,116
370,-0.10779366185469044,0.03722760924492501,-0.18075977597474346,-0.03482754773463742,159,0.003143642669820598,0.056031259085888865,-0.10667762513852157,0.11296491047816277,EUR_CZK,14,1.5,range_expansion,long,529
383,0.07124434925031266,0.03815571603329215,-0.0035408541749399614,0.14602955267556528,165,-0.06453592786908884,0.0537973721583194,-0.16997877729939487,0.0409069215612172,EUR_CZK,14,1.5,range_expansion,short,548
675,-0.10693883597706882,0.02864943503446956,-0.16309172864462917,-0.05078594330950849,290,-0.022436011158645616,0.040349016540533154,-0.1015200835780906,0.05664806126079937,EUR_CZK,20,0.5,close_breakout,long,965
707,0.0674110425553078,0.028720531340826385,0.011118801127288087,0.12370328398332753,303,-0.03910887083907486,0.03598107927965689,-0.10963178622720235,0.03141404454905263,EUR_CZK,20,0.5,close_breakout,short,1010
1398,-0.12903701996430453,0.01892427338284824,-0.16612859579468708,-0.09194544413392197,600,-0.02931007969018362,0.027470902805601015,-0.08315304918916161,0.024532889808794367,EUR_CZK,20,0.5,range_expansion,long,1998
1409,0.06856439583234973,0.019034541791539437,0.03125669392093244,0.10587209774376702,605,-0.07121028356535701,0.026926281360555287,-0.12398579503204538,-0.01843477209866865,EUR_CZK,20,0.5,range_expansion,short,2014
259,-0.08860748281498065,0.048004331470973036,-0.1826959724980878,0.005481006868126498,111,0.0388654445753228,0.06397283351399838,-0.08652130911211402,0.1642521982627596,EUR_CZK,20,1.0,close_breakout,long,370
255,0.1128399981606912,0.04840181755990803,0.017972435743271453,0.20770756057811093,110,-0.04096290609644265,0.0594790541794748,-0.15754185228821327,0.07561604009532795,EUR_CZK,20,1.0,close_breakout,short,365
840,-0.09181059465653997,0.024841272828545823,-0.14049948940048979,-0.043121699912590156,361,-0.01115379013950633,0.036343109860683065,-0.08238628546644514,0.06007870518743247,EUR_CZK,20,1.0,range_expansion,long,1201
857,0.08116644714639282,0.025082099184696446,0.032005532744387784,0.13032736154839786,368,-0.07811598194009743,0.03396943879262166,-0.14469608197363587,-0.011535881906558978,EUR_CZK,20,1.0,range_expansion,short,1225
83,-0.038293184219434645,0.08385528762744807,-0.20264954796923285,0.12606317953036356,36,0.12548680931146572,0.11900694868925087,-0.10776681011946598,0.3587404287423974,EUR_CZK,20,1.5,close_breakout,long,119
81,-0.002083391758608118,0.0861891810510841,-0.17101418661873294,0.16684740310151672,35,-0.026553686373829002,0.1314591765679468,-0.28421367244700474,0.23110629969934676,EUR_CZK,20,1.5,close_breakout,short,116
370,-0.10779366185469044,0.03722760924492501,-0.18075977597474346,-0.03482754773463742,159,0.003143642669820598,0.056031259085888865,-0.10667762513852157,0.11296491047816277,EUR_CZK,20,1.5,range_expansion,long,529
383,0.07124434925031266,0.03815571603329215,-0.0035408541749399614,0.14602955267556528,165,-0.06453592786908884,0.0537973721583194,-0.16997877729939487,0.0409069215612172,EUR_CZK,20,1.5,range_expansion,short,548
1240,-0.03627691361273851,0.028176391672115147,-0.0915026412900842,0.018948814064607182,532,0.08307825807568998,0.042843217007507144,-0.0008944472590240171,0.16705096341040399,CAD_JPY,14,0.5,close_breakout,long,1772
1122,0.057109420385224964,0.029650039797838357,-0.0010046576185382128,0.11522349838898814,481,-0.1599551048306279,0.04457192029693012,-0.2473160686126109,-0.07259414104864485,CAD_JPY,14,0.5,close_breakout,short,1603
1914,-0.016131908781526632,0.022701135408249584,-0.06062613418169581,0.02836231661864255,821,0.12960161011951218,0.034255675073074414,0.06246048697628634,0.19674273326273803,CAD_JPY,14,0.5,range_expansion,long,2735
1773,0.050238876989073505,0.023608219228530923,0.003966767301152897,0.09651098667699412,761,-0.08569960221513041,0.03569851385639626,-0.15566868937366707,-0.015730515056593744,CAD_JPY,14,0.5,range_expansion,short,2534
408,0.04164087948320682,0.04899635883331158,-0.054391983830083875,0.13767374279649752,175,-0.003264154528320345,0.07539502483854355,-0.1510384032118657,0.144510094155225,CAD_JPY,14,1.0,close_breakout,long,583
433,0.057974284443093375,0.047851225386062526,-0.03581411731358917,0.15176268619977593,186,-0.1262387231035049,0.07224465932608935,-0.26783825538264006,0.015360809175630236,CAD_JPY,14,1.0,close_breakout,short,619
1081,-0.0005691683839753055,0.030217090532720092,-0.059794665828106684,0.058656329060156075,464,0.10618909290144066,0.045800617419300374,0.016419882759611926,0.1959583030432694,CAD_JPY,14,1.0,range_expansion,long,1545
1012,0.06439123749453608,0.03123761974648961,0.003165502791416447,0.12561697219765572,435,-0.10642986580685639,0.04712612501540332,-0.1987970708370469,-0.014062660776665875,CAD_JPY,14,1.0,range_expansion,short,1447
