tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,multiplier,direction,total_n,raw_n,filtered_n
6,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,AUD_USD,14,2.5,short,9,257,67
5,0.2,0.48989794855663565,-0.7601999791710059,1.1601999791710058,3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,AUD_USD,14,3.0,long,8,209,53
2,0.0,1.0,-1.96,1.96,2,0.0,1.0,-1.96,1.96,AUD_USD,14,3.0,short,4,208,50
25,0.12,0.20264912204760885,-0.27719227921331335,0.5171922792133133,11,-0.09090909090909091,0.3149183286488867,-0.7081490150609089,0.526330833242727,AUD_USD,21,1.5,long,36,551,207
10,-0.6,0.26666666666666666,-1.1226666666666665,-0.07733333333333337,5,0.2,0.48989794855663565,-0.7601999791710059,1.1601999791710058,AUD_USD,21,1.5,short,15,550,189
11,-0.2727272727272727,0.30424000964875475,-0.869037691638832,0.32358314618428663,6,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,AUD_USD,21,2.0,long,17,377,124
7,0.14285714285714285,0.40406101782088427,-0.6491024520717903,0.9348167377860761,3,-1.0,0.0,-1.0,-1.0,AUD_USD,21,2.0,short,10,376,111
6,-0.44264049409894063,0.3625309376647629,-1.153201131921876,0.2679201437239947,3,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,AUD_USD,21,2.5,long,9,259,76
7,0.14285714285714285,0.40406101782088427,-0.6491024520717903,0.9348167377860761,3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,AUD_USD,21,2.5,short,10,258,67
3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,2,1.0,0.0,1.0,1.0,AUD_USD,21,3.0,long,5,206,52
2,1.0,0.0,1.0,1.0,2,0.0,1.0,-1.96,1.96,AUD_USD,21,3.0,short,4,205,49
19,0.15789473684210525,0.23274559932318592,-0.29828663783133913,0.6140761115155496,9,-0.23396488788458342,0.32314670273301666,-0.867332425241296,0.39940264947212917,USD_CAD,7,1.5,long,28,551,210
23,0.18502103721120894,0.20196358790077057,-0.21082759507430138,0.5808696694967193,11,-0.22738566905067845,0.29488363543997037,-0.8053575945130204,0.3505862564116634,USD_CAD,7,1.5,short,34,550,225
7,-0.14285714285714285,0.40406101782088427,-0.9348167377860761,0.6491024520717903,3,0.44808974089232106,0.319184834834513,-0.1775125353833244,1.0736920171679665,USD_CAD,7,2.0,long,10,371,122
11,-0.315514448368102,0.2699907879130947,-0.8446963926777677,0.2136674959415637,5,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,USD_CAD,7,2.0,short,16,370,139
2,1.0,0.0,1.0,1.0,2,1.0,0.0,1.0,1.0,USD_CAD,7,2.5,long,4,273,77
3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,2,0.0,1.0,-1.96,1.96,USD_CAD,7,2.5,short,5,273,81
2,1.0,0.0,1.0,1.0,1,1.0,,,,USD_CAD,7,3.0,long,3,223,59
4,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,2,0.0,1.0,-1.96,1.96,USD_CAD,7,3.0,short,6,223,67
