tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,confirm,direction,total_n,raw_n,filtered_n
149,-0.092603574976498,0.07848129096753785,-0.2464269052728722,0.06121975531987618,64,-0.13782866289244916,0.11822894631672831,-0.36955739767323664,0.09390007188833832,EUR_USD,100,1,long,213,263,214
158,-0.06967546072278963,0.07718665683485323,-0.22096130811910197,0.08161038667352272,69,-0.14209417353785922,0.11629661170191656,-0.37003553247361565,0.08584718539789724,EUR_USD,100,1,short,227,266,227
53,-0.009453895165419448,0.13226552462780822,-0.26869432343592353,0.24978653310508464,23,-0.2616089829501348,0.17986608185320618,-0.6141465033824189,0.0909285374821493,EUR_USD,100,2,long,76,86,76
54,-0.06546636747285445,0.13311695139027158,-0.3263755921977867,0.19544285725207783,24,-0.1274171030155295,0.19524978063342205,-0.5101066730570367,0.2552724670259777,EUR_USD,100,2,short,78,86,78
18,0.17033507433978556,0.23208424392898622,-0.28455004376102744,0.6252201924405986,8,-0.34659216162669526,0.32087367060761135,-0.9755045560176135,0.282320232764223,EUR_USD,100,3,long,26,27,26
12,0.04253863388804328,0.28494307806370606,-0.5159497991168206,0.6010270668929071,6,1.8503717077085944e-15,0.44721359549995876,-0.8765386471799173,0.876538647179921,EUR_USD,100,3,short,18,20,18
417,0.01133773790368703,0.048463106904535584,-0.08364995162920272,0.10632542743657677,180,-0.04068640389861309,0.0725940416505463,-0.18297072553368382,0.10159791773645765,GBP_USD,10,1,long,597,909,598
425,0.007439318288391732,0.0480277125805749,-0.08669499836953508,0.10157363494631853,183,0.022445803017374946,0.0724612257139726,-0.11957819938201134,0.16446980541676123,GBP_USD,10,1,short,608,880,611
152,0.013605092271036952,0.07986277322189077,-0.14292594324386895,0.17013612778594286,66,0.109363281215834,0.11657285631709735,-0.11911951716567681,0.3378460795973448,GBP_USD,10,2,long,218,319,218
142,-0.07245364158955322,0.08347596455664447,-0.23606653212057638,0.09115924894146993,62,-0.13052602039851377,0.12521911452814424,-0.37595548487367647,0.11490344407664893,GBP_USD,10,2,short,204,274,204
46,-0.032362873406591504,0.1477539436636852,-0.32196060298741447,0.2572348561742315,21,0.10580985590671806,0.21720177616334993,-0.3199056253734478,0.5315253371868839,GBP_USD,10,3,long,67,87,67
43,-0.16279069767441862,0.15224503969952957,-0.4611909754854966,0.13560958013665936,19,0.2631578947368421,0.22739441047045122,-0.18253514978524232,0.7088509392589265,GBP_USD,10,3,short,62,84,62
303,-0.01886472626347626,0.05691045422104661,-0.1304092165367276,0.0926797640097751,131,-0.04020368795912842,0.0849449506836796,-0.20669579129914045,0.1262884153808836,GBP_USD,20,1,long,434,644,435
307,0.009264321895138065,0.05667645989823401,-0.1018215395054006,0.12035018329567673,132,0.025005885027576925,0.08511106276114262,-0.1418117979842626,0.19182356803941644,GBP_USD,20,1,short,439,594,440
113,0.03938509875142493,0.09296618035776218,-0.14282861474978895,0.2215988122526388,49,0.1269840645459864,0.13435020650481982,-0.13634234020346045,0.3903104692954332,GBP_USD,20,2,long,162,223,162
105,-0.1456039724353958,0.09618997029230536,-0.3341363142083143,0.0429283693375227,45,-0.08058046099426835,0.14881279544793963,-0.37225354007223,0.21109261808369328,GBP_USD,20,2,short,150,191,150
33,0.030303030303030304,0.1766955119650091,-0.3160201731483875,0.37662623375444815,15,0.014800464936071966,0.258622737648859,-0.4921001008556917,0.5217010307278357,GBP_USD,20,3,long,48,63,48
29,-0.1724137931034483,0.1861521539674008,-0.5372720148795539,0.19244442867265732,13,0.38461538461538464,0.2664693550105965,-0.1376645512053845,0.9068953204361538,GBP_USD,20,3,short,42,52,42
205,-0.05124474585668658,0.06966109521555539,-0.1877804924791751,0.08529100076580197,89,0.10626195557270035,0.10097747546213104,-0.0916538963330765,0.3041778074784772,GBP_USD,55,1,long,294,383,295
206,0.011877294453344796,0.06909621208007284,-0.12355128122359799,0.14730587013028756,89,0.09623013105805324,0.10310614972704259,-0.10585792240695023,0.2983181845230567,GBP_USD,55,1,short,295,348,295
75,-0.07846445831225718,0.11463533906506565,-0.3031497228797858,0.14622080625527148,33,0.23545013309453855,0.15725616440229032,-0.07277194913395046,0.5436722153230276,GBP_USD,55,2,long,108,129,108
79,-0.03135799628905371,0.11261700269148603,-0.2520873215643663,0.1893713289862589,35,-0.16074630699263076,0.16711946002860456,-0.4883004486486957,0.16680783466343418,GBP_USD,55,2,short,114,123,114
18,0.2222222222222222,0.23647127470752347,-0.24126147620452376,0.6857059206489682,9,-0.07056882762936872,0.312358419499383,-0.6827913298481594,0.5416536745894218,GBP_USD,55,3,long,27,33,27
20,-0.1,0.22826577307580465,-0.5474009152285771,0.3474009152285771,9,0.3333333333333333,0.3333333333333333,-0.32,0.9866666666666666,GBP_USD,55,3,short,29,30,29
157,-0.07965078280650158,0.07941914920470641,-0.23531231524772617,0.076010749634723,68,0.167344955336919,0.11519757909209967,-0.05844229968359635,0.3931322103574344,GBP_USD,100,1,long,225,281,226
161,-0.035665477911364325,0.078169745390443,-0.18887817887663258,0.11754722305390394,70,0.001985370444107147,0.11659510226279536,-0.22654102999097175,0.23051177087918606,GBP_USD,100,1,short,231,253,231
58,-0.06014986511557257,0.1313398031206099,-0.31757587923196795,0.1972761490008228,26,0.214347904138631,0.1784999987140818,-0.13551209334096928,0.5642079016182313,GBP_USD,100,2,long,84,98,84
59,-0.041987825539580394,0.13032775990411619,-0.2974302349516481,0.2134545838724873,26,-0.3076923076923077,0.1902971827208151,-0.6806747858251053,0.0652901704404899,GBP_USD,100,2,short,85,89,85
16,0.32637543587756745,0.23580493610728445,-0.13580223889271004,0.788553110647845,7,-0.42857142857142855,0.36885555678165877,-1.1515283198634798,0.29438546272062266,GBP_USD,100,3,long,23,26,23
15,-0.06666666666666667,0.2666666666666666,-0.5893333333333332,0.45599999999999985,7,0.14285714285714285,0.40406101782088427,-0.6491024520717903,0.9348167377860761,GBP_USD,100,3,short,22,22,22
402,-0.07870037150716395,0.04959433856046697,-0.1759052750856792,0.018504532071351304,173,-0.0363165187629798,0.0759958273641575,-0.18526834039672851,0.1126353028707689,AUD_USD,10,1,long,575,966,579
415,-0.02376840677845233,0.04876292097073474,-0.1193437318810924,0.07180691832418776,178,-0.03233723194951627,0.07471855951328082,-0.17878560859554668,0.11411114469651415,AUD_USD,10,1,short,593,925,594
132,-0.019533892683338563,0.08676844613177775,-0.18960004710162298,0.15053226173494583,57,-0.04303469311545014,0.13257100226535365,-0.3028738575555433,0.216804471324643,AUD_USD,10,2,long,189,306,190
142,0.1773420733859912,0.08204591704149282,0.016532075984665273,0.3381520707873171,62,-0.12903225806451613,0.1269665424096257,-0.3778866811873825,0.11982216505835025,AUD_USD,10,2,short,204,303,205
53,0.15432472267282668,0.13572610456754192,-0.11169844227955547,0.4203478876252088,23,0.06402566701095264,0.20938398907284153,-0.34636695157181674,0.474418285593722,AUD_USD,10,3,long,76,104,76
57,0.3361860608940246,0.12357637658564201,0.09397636278616625,0.5783957590018829,25,-0.12,0.20264912204760885,-0.5171922792133133,0.27719227921331335,AUD_USD,10,3,short,82,105,82
304,-0.0667109617424001,0.05727488030998224,-0.17896972714996529,0.04554780366516509,131,0.043643070641255687,0.08731340608906903,-0.1274912052933196,0.21477734657583097,AUD_USD,20,1,long,435,699,439
307,-0.02451284030948064,0.05665377632621218,-0.1355542419088565,0.08652856128989522,132,-0.11936384308343861,0.08610332220271198,-0.2881263546007541,0.04939866843387686,AUD_USD,20,1,short,439,650,440
102,0.005128551601992513,0.0991248539130173,-0.1891561620675214,0.19941326527150643,44,-0.12393130699046952,0.14992844310270056,-0.4177910554717626,0.1699284414908236,AUD_USD,20,2,long,146,226,147
107,0.16767144977539275,0.09529364717128687,-0.0191040986803295,0.35444699823111503,47,-0.10638297872340426,0.14660525687813153,-0.393729282204542,0.18096332475773352,AUD_USD,20,2,short,154,218,154
42,0.21855262622999558,0.15054291182535642,-0.07651148094770302,0.5136167334076942,19,-0.027758403092004707,0.23108896098599482,-0.48069276662455457,0.4251759604405451,AUD_USD,20,3,long,61,77,61
44,0.23096830615816819,0.1451112768890902,-0.05344979654444862,0.515386408860785,20,-0.2,0.22478059477960655,-0.6405699657680288,0.2405699657680288,AUD_USD,20,3,short,64,75,64
200,-0.08140066184844814,0.07056715605685233,-0.21971228771987872,0.056910964022982416,87,-0.003250089034431098,0.10726050509062013,-0.21348067901204656,0.20698050094318435,AUD_USD,55,1,long,287,417,290
210,0.009789691702610357,0.0683072100668083,-0.1240924400283339,0.1436718234335546,90,-0.1448468906322515,0.10428584549732187,-0.3492471478070024,0.05955336654249935,AUD_USD,55,1,short,300,381,300
65,0.16923076923076924,0.12319705675420745,-0.07223546200747735,0.4106970004690158,28,-0.05189205384216633,0.18943591647001595,-0.4231864501233976,0.31940234243906496,AUD_USD,55,2,long,93,133,94
73,0.13617596062968526,0.11593852616880429,-0.09106355066117114,0.3634154719205417,32,-0.125,0.1781966112418093,-0.4742653580339462,0.2242653580339462,AUD_USD,55,2,short,105,130,105
28,0.18497179648785053,0.18571365460227637,-0.17902696653261116,0.5489705595083122,12,0.039382528437659214,0.2920609777756965,-0.533056988002706,0.6118220448780244,AUD_USD,55,3,long,40,48,40
28,0.24235741732760344,0.183301416465131,-0.11691335894405333,0.6016281935992602,13,0.07692307692307693,0.2878197989826109,-0.48720372908284043,0.6410498829289943,AUD_USD,55,3,short,41,46,41
154,-0.07792207792207792,0.08059939464296524,-0.23589689142228978,0.08005273557813394,66,0.04117033718188628,0.12306126562122605,-0.20002974343571675,0.2823704177994893,AUD_USD,100,1,long,220,284,223
163,0.003804187716126952,0.07727088988309473,-0.1476467564547387,0.1552551318869926,70,-0.21480314509860907,0.11669312138957233,-0.44352166302217083,0.013915372824952699,AUD_USD,100,1,short,233,284,233
53,0.24528301886792453,0.13443873645177837,-0.01821690457756109,0.5087829423134101,24,0.02279260385080593,0.2049775551313387,-0.3789634042066179,0.4245486119082298,AUD_USD,100,2,long,77,99,78
56,0.17857142857142858,0.1326726830071908,-0.08146703012266535,0.4386098872655225,24,-0.16666666666666666,0.20559798491465375,-0.569638717099388,0.23630538376605467,AUD_USD,100,2,short,80,94,80
22,0.14450955916635524,0.21102045433895206,-0.26909053133799077,0.5581096496707013,10,0.24725903412519107,0.31031866504137595,-0.3609655493559058,0.8554836176062879,AUD_USD,100,3,long,32,36,32
19,0.2631578947368421,0.2273944104704512,-0.18253514978524227,0.7088509392589264,9,0.1111111111111111,0.35136418446315326,-0.5775626904366693,0.7997849126588914,AUD_USD,100,3,short,28,32,28
443,-0.038608364683504814,0.04563034144216599,-0.12804383391015015,0.05082710454314052,191,-0.024633227571971922,0.06528184024466782,-0.15258563445152085,0.103319179307577,USD_CAD,10,1,long,634,925,636
441,-0.10986969758344999,0.04515566110543139,-0.1983747933500955,-0.021364601816804454,190,-0.1041254959733041,0.06637733190452372,-0.2342250665061706,0.02597407455956237,USD_CAD,10,1,short,631,914,638
160,0.06515514765707384,0.07559787968244865,-0.08301669652052551,0.21332699183467319,69,-0.08109277576345011,0.1053799803357383,-0.2876375372214972,0.12545198569459695,USD_CAD,10,2,long,229,324,230
161,-0.040374621646051975,0.07498054634824969,-0.1873364924886214,0.10658724919651742,69,-0.21113832129502744,0.10707101527936383,-0.42099751124258056,-0.0012791313474743438,USD_CAD,10,2,short,230,318,233
62,0.20792111949360653,0.1214867671983138,-0.03019294421508853,0.4460351832023016,27,-0.1787794133870799,0.1680907265034356,-0.5082372373338137,0.1506784105596539,USD_CAD,10,3,long,89,110,90
54,0.06395063956495788,0.12666179308532036,-0.18430647488227003,0.31220775401218576,24,-0.033088291159745105,0.1955205248080787,-0.4163085197835793,0.3501319374640891,USD_CAD,10,3,short,78,107,80
330,-0.012640179916309134,0.052742715451676365,-0.1160159022015948,0.09073554236897655,142,-0.029121649073083546,0.07594437448471264,-0.1779726230631203,0.11972932491695323,USD_CAD,20,1,long,472,651,472
327,-0.12723720565389998,0.052566186916852685,-0.23026693201093124,-0.024207479296868728,141,-0.1519759698231929,0.07733134479226705,-0.3035454056160363,-0.0004065340303494591,USD_CAD,20,1,short,468,660,475
118,0.0028581764433617826,0.08866640369619969,-0.1709279748011896,0.17664432768791316,52,-0.07078003683780125,0.12332771522785833,-0.31250235868440357,0.1709422850088011,USD_CAD,20,2,long,170,222,170
116,-0.03974104893913509,0.08858864687248647,-0.21337479680920857,0.13389269893093836,51,-0.2181848678939629,0.12985612978665345,-0.47270288227580365,0.03633314648787783,USD_CAD,20,2,short,167,218,170
46,0.11464169433208539,0.14330976974926912,-0.16624545437648208,0.39552884304065283,21,-0.23289553157221252,0.19515246010033815,-0.6153943533688753,0.14960329022445026,USD_CAD,20,3,long,67,78,67
40,0.111655869672412,0.14964237126006358,-0.18164317799731258,0.4049549173421366,18,-0.03989537305094151,0.23605422449625368,-0.5025616530635987,0.4227709069617157,USD_CAD,20,3,short,58,76,59
221,-0.09435899027175682,0.06365833053402745,-0.2191293181184506,0.030411337574936984,96,-0.045849209907634136,0.09489035857185499,-0.2318343127084699,0.14013589289320164,USD_CAD,55,1,long,317,389,317
209,-0.11976876386974078,0.06556396117465378,-0.24827412777206218,0.008736600032580616,90,-0.1349009827376386,0.09938447538972076,-0.32969455450149127,0.05989258902621408,USD_CAD,55,1,short,299,391,306
77,0.047743879660069155,0.11116196877936191,-0.17013357914748017,0.2656213384676185,33,-0.23996343212817547,0.15134489292767528,-0.536599422266419,0.05667255801006807,USD_CAD,55,2,long,110,123,110
74,-0.0403763917518523,0.11132983530974563,-0.2585828689589537,0.17783008545524914,33,-0.3203582902311557,0.15946054356787198,-0.6329009556241847,-0.007815624838126645,USD_CAD,55,2,short,107,129,110
27,0.027615706391997417,0.19442135756281007,-0.35345015443111033,0.4086815672151051,12,-0.3879096738015357,0.2347338679896368,-0.8479880550612238,0.07216870745815246,USD_CAD,55,3,long,39,43,39
29,0.1392333929509616,0.1723824022603734,-0.19863611547937027,0.47710290138129346,13,-0.07692307692307693,0.2878197989826109,-0.6410498829289943,0.48720372908284043,USD_CAD,55,3,short,42,50,43
178,-0.05444485741996112,0.07124892674777455,-0.19409275384559926,0.08520303900567701,77,-0.08079209202894162,0.10440137128421018,-0.28541877974599356,0.12383459568811032,USD_CAD,100,1,long,255,303,255
161,-0.14590497687740972,0.07339567808249578,-0.2897605059191014,-0.0020494478357180046,69,-0.05476222352611313,0.11646064772006248,-0.2830250930574356,0.17350064600520934,USD_CAD,100,1,short,230,277,237
56,0.21512005764243375,0.12710546952428556,-0.03400666262516594,0.46424677791003344,24,-0.2753254582768652,0.1765024143050474,-0.6212701903147582,0.07061927376102767,USD_CAD,100,2,long,80,88,80
49,-0.1252078250159158,0.13567018000498324,-0.3911213778256829,0.14070572779385135,21,-0.30951198582534967,0.19739725390703264,-0.6964106034831337,0.07738663183243427,USD_CAD,100,2,short,70,85,73
21,-0.05973218701981285,0.22082652445995812,-0.4925521749613308,0.37308780092170507,10,-0.2654916085618428,0.2661250240294312,-0.787096655659528,0.2561134385358424,USD_CAD,100,3,long,31,34,31
19,0.053432873703622215,0.21382468088814863,-0.3656635008371491,0.4725292482443935,9,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,USD_CAD,100,3,short,28,34,29
430,-0.050591771555022425,0.04634814658566038,-0.14143413886291678,0.04025059575287192,185,0.07127341438547598,0.07220740117777864,-0.07025309192297015,0.21279992069392212,USD_CHF,10,1,long,615,918,618
399,-0.05946269615408598,0.04872651598965012,-0.1549666674938002,0.03604127518562824,171,0.02916876570056818,0.07575747267561875,-0.11931588074364458,0.17765341214478092,USD_CHF,10,1,short,570,885,572
150,-0.05577811586139572,0.07803144554576165,-0.20871974913108854,0.0971635174082971,65,0.060904269374891865,0.11931660482855841,-0.1729562760890826,0.29476481483886635,USD_CHF,10,2,long,215,300,215
147,0.05979501355165161,0.07924480634713386,-0.09552480688873076,0.21511483399203396,64,0.017711035659710418,0.12440613284057478,-0.22612498470781614,0.261547056027237,USD_CHF,10,2,short,211,298,212
47,-0.04690990463490494,0.1409899704329141,-0.3232502466834166,0.22943043741360672,21,-0.31990942564939107,0.19290954224523157,-0.6980121284500449,0.05819327715126282,USD_CHF,10,3,long,68,84,68
58,0.15404652557145526,0.12416502250438154,-0.08931691853713256,0.39740996968004305,26,0.12306732574788913,0.19472313882776227,-0.2585900263545249,0.5047246778503032,USD_CHF,10,3,short,84,100,84
313,-0.004290699832823495,0.054405188415202935,-0.11092486912662125,0.10234346946097425,135,0.018098322676563274,0.0846171144018248,-0.14775122155101333,0.1839478669041399,USD_CHF,20,1,long,448,635,449
291,-0.06123870066222982,0.05679739358522858,-0.17256159208927785,0.050084190764818196,126,0.05199385892771785,0.08851625912521699,-0.12149800895770743,0.22548572681314313,USD_CHF,20,1,short,417,626,418
111,-0.015613639622568287,0.09045252604569468,-0.19290059067212983,0.16167331142699326,48,0.020678807612503847,0.14105479396989404,-0.25578858856848846,0.29714620379349616,USD_CHF,20,2,long,159,204,159
117,0.03477949412745488,0.08975035868445824,-0.1411312088940833,0.21069019714899304,51,-0.01151597422965981,0.14050075017491218,-0.28689744457248767,0.263865496113168,USD_CHF,20,2,short,168,216,168
32,0.061737060508599534,0.1707595082354672,-0.27295157563291617,0.3964256966501153,15,-0.1198302588986718,0.2565859696745254,-0.6227387594607416,0.383078241663398,USD_CHF,20,3,long,47,56,47
44,0.18915992457961964,0.14045939605905905,-0.0861404916961361,0.46446034085537535,20,0.05998752347225589,0.22341800680502133,-0.3779117698655859,0.49788681681009767,USD_CHF,20,3,short,64,71,64
211,-0.042514751008216105,0.06697121438141125,-0.17377833119578215,0.08874882917934993,91,-0.005103159056041882,0.10280482638379414,-0.2066006187682784,0.19639430065619462,USD_CHF,55,1,long,302,372,302
189,-0.020700173213356078,0.07067050375989624,-0.1592143605827527,0.11781401415604056,82,0.1113831614011875,0.10944002149623275,-0.10311928073142869,0.3258856035338037,USD_CHF,55,1,short,271,362,271
68,-0.08474400340731059,0.11635980490638033,-0.31280922102381603,0.14332121420919486,30,-0.14200224367798994,0.17764463293854288,-0.4901857242375339,0.20618123688155407,USD_CHF,55,2,long,98,116,98
79,0.12635338964874948,0.10937386722557246,-0.08801939011337254,0.3407261694108715,35,-0.1310661338775043,0.16839254095168912,-0.46111551414281493,0.19898324638780637,USD_CHF,55,2,short,114,136,114
23,-0.27764692418862763,0.19450875197421266,-0.6588840780580845,0.1035902296808292,11,-0.09090909090909091,0.3149183286488867,-0.7081490150609089,0.526330833242727,USD_CHF,55,3,long,34,36,34
26,0.08693779487686716,0.19748620639248818,-0.30013516965240966,0.47401075940614396,12,-0.06668746087957352,0.2884983803428719,-0.6321442863516025,0.4987693645924554,USD_CHF,55,3,short,38,39,38
167,-0.09475258963714339,0.07501964739505074,-0.24179109853144284,0.05228591925715606,72,0.024315741750013182,0.11573425123076074,-0.20252339066227784,0.2511548741623042,USD_CHF,100,1,long,239,274,239
154,-0.06470646824449887,0.07815519107415395,-0.2178906427498406,0.08847770626084285,66,0.07390963085280691,0.12276376530933626,-0.16670734915349217,0.314526610859106,USD_CHF,100,1,short,220,275,220
52,-0.06907659009886392,0.1320433041502663,-0.3278814662333859,0.18972828603565806,23,-0.07584168714222071,0.20690555750069742,-0.48137657984358767,0.3296932055591462,USD_CHF,100,2,long,75,79,75
62,0.07057227175278526,0.12588953052485097,-0.17617120807592263,0.31731575158149317,27,-0.27361348949139014,0.18243174411864005,-0.6311797079639246,0.08395272898114436,USD_CHF,100,2,short,89,100,89
18,-0.28796089384658585,0.21983645717422182,-0.7188403499080607,0.1429185622148889,9,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,USD_CHF,100,3,long,27,29,27
18,0.1111111111111111,0.24103384202072908,-0.36131521924951787,0.58353744147174,9,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,USD_CHF,100,3,short,27,28,27
401,-0.0024937655860349127,0.049999844528088325,-0.10049346086108803,0.0955059296890182,172,-0.13953488372093023,0.07572379851892287,-0.28795352881801906,0.008883761376158594,NZD_USD,10,1,long,573,913,575
431,0.06896733056679943,0.048057593560876584,-0.025225552812518662,0.16316021394611752,185,-0.02702702702702703,0.07369404803889613,-0.17146736118326344,0.11741330712920939,NZD_USD,10,1,short,616,962,620
144,-0.1388888888888889,0.08281371278223004,-0.3012037659420598,0.023425988164281986,63,-0.14285714285714285,0.12569752716115998,-0.3892242960930164,0.1035100103787307,NZD_USD,10,2,long,207,323,207
163,-0.04005790518696872,0.07833057751447096,-0.1935858371153318,0.11347002674139436,71,0.04225352112676056,0.11941611759799008,-0.19180206936529998,0.2763091116188211,NZD_USD,10,2,short,234,333,235
52,-0.15384615384615385,0.13836094888163492,-0.42503361365415826,0.11734130596185055,23,0.13043478260869565,0.21137931948017294,-0.2838686835724433,0.5447382487898346,NZD_USD,10,3,long,75,103,75
63,0.015873015873015872,0.12698412698412698,-0.233015873015873,0.26476190476190475,28,0.0,0.19245008972987526,-0.3772021758705555,0.3772021758705555,NZD_USD,10,3,short,91,114,91
293,0.010238907849829351,0.05851750600865307,-0.10445540392713067,0.12493321962678937,126,-0.1746031746031746,0.08806877909536356,-0.3472179816300872,-0.0019883675762620012,NZD_USD,20,1,long,419,647,419
331,0.06563419780752434,0.054852408366390826,-0.04187652259060168,0.17314491820565037,142,0.014084507042253521,0.08420683866794598,-0.1509608967469206,0.17912991083142765,NZD_USD,20,1,short,473,688,475
102,-0.21568627450980393,0.09716167148532692,-0.4061231506210447,-0.02524939839856316,45,-0.24444444444444444,0.14618224254646903,-0.5309616398355237,0.042072750946634846,NZD_USD,20,2,long,147,218,147
133,-0.0039807409434278315,0.08680232307340562,-0.1741132941673028,0.16615181228044718,58,0.0,0.13245323570650439,-0.2596083419847486,0.2596083419847486,NZD_USD,20,2,short,191,243,191
39,-0.07692307692307693,0.16174076401164517,-0.39393497438590147,0.24008882053974762,17,0.17647058823529413,0.24607647839237515,-0.30583930941376114,0.6587804858843495,NZD_USD,20,3,long,56,69,56
53,0.018867924528301886,0.1386503627990478,-0.2528867865578318,0.2906226356144356,23,0.043478260869565216,0.2129991080681025,-0.37399999094391567,0.46095651268304605,NZD_USD,20,3,short,76,86,76
207,0.024154589371980676,0.06965297322225623,-0.11236523814364155,0.1606744168876029,89,-0.21348314606741572,0.10414287314381877,-0.41760317742930053,-0.009363114705530945,NZD_USD,55,1,long,296,377,296
215,0.07906976744186046,0.0681445677334101,-0.05449358531562333,0.21263312019934427,93,-0.0967741935483871,0.10376786150403317,-0.3001592020962921,0.10661081499951791,NZD_USD,55,1,short,308,399,309
70,-0.11428571428571428,0.11959707569435231,-0.3486959826466448,0.12012455407521623,31,-0.16129032258064516,0.1801837425002444,-0.5144504578811242,0.19186981271983386,NZD_USD,55,2,long,101,129,101
88,0.09090909090909091,0.10676731263903698,-0.11835484186342157,0.30017302368160337,39,0.02564102564102564,0.16216808513683997,-0.29220842122718066,0.343490472509232,NZD_USD,55,2,short,127,150,127
26,-0.07692307692307693,0.19940740610485724,-0.46776159288859714,0.3139154390424433,12,0.16666666666666666,0.2972941950052816,-0.41602995554368527,0.7493632888770185,NZD_USD,55,3,long,38,45,38
32,0.1875,0.176419930663981,-0.1582830641014028,0.5332830641014028,15,0.06666666666666667,0.2666666666666666,-0.45599999999999985,0.5893333333333332,NZD_USD,55,3,short,47,51,47
156,0.08974358974358974,0.07999782610352545,-0.06705214941932013,0.2465393289064996,68,-0.14705882352941177,0.12084118740506009,-0.3839075508433295,0.08978990378450599,NZD_USD,100,1,long,224,277,224
168,-0.023809523809523808,0.07736038637891096,-0.1754358811121893,0.12781683349314168,72,-0.05555555555555555,0.11849487896742975,-0.28780551833171786,0.17669440722060675,NZD_USD,100,1,short,240,295,240
56,-0.10714285714285714,0.13406378455884793,-0.3699078748781991,0.1556221605924848,25,-0.2,0.2,-0.5920000000000001,0.192,NZD_USD,100,2,long,81,98,81
