tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,multiplier,direction,total_n,raw_n,filtered_n
37,0.023345951683884033,0.16153781730027583,-0.29326817022465657,0.33996007359242464,16,0.375,0.23935677693908453,-0.09413928280060568,0.8441392828006057,GBP_USD,7,2.5,short,53,278,54
20,0.3,0.21884866196096617,-0.1289433774434937,0.7289433774434937,9,0.08771940965514674,0.34468218106156656,-0.5878576652255236,0.7632964845358172,GBP_USD,7,3.0,long,29,224,29
26,0.07692307692307693,0.19940740610485724,-0.3139154390424433,0.46776159288859714,12,0.3333333333333333,0.2842676218074806,-0.22383120540932872,0.8904978720759953,GBP_USD,7,3.0,short,38,223,39
93,-0.1205436928897815,0.10241813374667368,-0.3212832350332619,0.08019584925369888,41,-0.10334679694826845,0.15445399448214955,-0.40607662613328155,0.19938303223674467,GBP_USD,10,1.5,long,134,528,135
88,-0.21138139792197438,0.10237940464159448,-0.4120450310194995,-0.010717764824449222,38,0.2697866927627265,0.1573107873279674,-0.038542450400089634,0.5781158359255426,GBP_USD,10,1.5,short,126,528,128
56,-0.09467263524172242,0.13313049023440235,-0.355608396101151,0.16626312561770618,25,-0.21410790914118935,0.19694730814666422,-0.6001246331086513,0.17190881482627254,GBP_USD,10,2.0,long,81,377,82
54,-0.18467887446008818,0.13211744006877477,-0.4436290569948867,0.07427130807471033,24,0.26049559687431695,0.19932436221334615,-0.1301801530638415,0.6511713468124753,GBP_USD,10,2.0,short,78,376,80
35,-0.1519320712467124,0.16470840157769592,-0.47476053833899645,0.17089639584557162,15,-0.22351318190198224,0.2551342139176698,-0.723576241180615,0.2765498773766506,GBP_USD,10,2.5,long,50,277,50
36,0.02456686290737072,0.16608432491401998,-0.30095841392410844,0.35009213973884984,16,0.375,0.23935677693908453,-0.09413928280060568,0.8441392828006057,GBP_USD,10,2.5,short,52,276,53
19,0.2631578947368421,0.22739441047045122,-0.18253514978524232,0.7088509392589265,9,-0.1345028125670755,0.3427918712157316,-0.8063748801499095,0.5373692550157585,GBP_USD,10,3.0,long,28,218,28
25,0.04,0.20396078054371142,-0.3597631298656744,0.43976312986567434,12,0.3333333333333333,0.2842676218074806,-0.22383120540932872,0.8904978720759953,GBP_USD,10,3.0,short,37,217,38
93,-0.14204906923386754,0.10211802969024532,-0.34220040742674834,0.05810226895901327,41,-0.10334679694826845,0.15445399448214955,-0.40607662613328155,0.19938303223674467,GBP_USD,14,1.5,long,134,525,135
90,-0.13806087452900567,0.10261427275430489,-0.3391848491274433,0.06306310006943192,39,0.23722805961496427,0.15664510108523502,-0.06979633851209635,0.5442524577420249,GBP_USD,14,1.5,short,129,525,131
56,-0.16610120667029385,0.13185241788793198,-0.42453194573064057,0.09232953239005284,24,-0.18136240535540557,0.2024737614993294,-0.5782109778940913,0.2154861671832801,GBP_USD,14,2.0,long,80,371,80
55,-0.12974908704902352,0.1321310441498269,-0.38872593358268426,0.1292277594846372,24,0.26049559687431695,0.19932436221334615,-0.1301801530638415,0.6511713468124753,GBP_USD,14,2.0,short,79,371,80
35,-0.1519320712467124,0.16470840157769592,-0.47476053833899645,0.17089639584557162,15,-0.22351318190198224,0.2551342139176698,-0.723576241180615,0.2765498773766506,GBP_USD,14,2.5,long,50,278,50
38,-0.0819892877719646,0.16117042926057215,-0.397883329122686,0.2339047535787568,17,0.29411764705882354,0.23894230601870473,-0.1742092727378377,0.7624445668554848,GBP_USD,14,2.5,short,55,277,56
23,0.13043478260869565,0.21137931948017294,-0.2838686835724433,0.5447382487898346,10,-0.22105253131036795,0.31858416061036243,-0.8454774861066783,0.4033724234859424,GBP_USD,14,3.0,long,33,213,33
25,0.04,0.20396078054371142,-0.3597631298656744,0.43976312986567434,12,0.16666666666666666,0.2972941950052816,-0.41602995554368527,0.7493632888770185,GBP_USD,14,3.0,short,37,212,37
95,-0.13905856251315454,0.10109272036339836,-0.3372002944254153,0.05908316939910624,42,-0.12469568273521443,0.15223603253486143,-0.42307830650354283,0.173686941033114,GBP_USD,21,1.5,long,137,528,138
91,-0.12555471107264296,0.10224808732501611,-0.3259609622296745,0.07485154008438863,39,0.1346639570508617,0.1598169103192954,-0.1785771871749573,0.4479051012766807,GBP_USD,21,1.5,short,130,528,132
54,-0.17225310321363807,0.13412860603199703,-0.43514517103635225,0.09063896460907611,24,-0.18136240535540557,0.2024737614993294,-0.5782109778940913,0.2154861671832801,GBP_USD,21,2.0,long,78,364,78
56,-0.18100356763743378,0.12986419877853148,-0.4355373972433555,0.07353026196848791,25,0.2,0.2,-0.192,0.5920000000000001,GBP_USD,21,2.0,short,81,364,82
36,-0.1754895137120815,0.16179200194383966,-0.4926018375220072,0.14162281009784422,16,-0.14704360803310834,0.25060801952481704,-0.6382353263017497,0.34414811023553304,GBP_USD,21,2.5,long,52,275,52
38,0.004303912337067091,0.163746471040815,-0.31663917090293026,0.3252469955770645,17,0.17647058823529413,0.24607647839237515,-0.30583930941376114,0.6587804858843495,GBP_USD,21,2.5,short,55,274,56
25,0.04,0.20396078054371142,-0.3597631298656744,0.43976312986567434,12,-0.35087710942530664,0.2772414620133305,-0.8942703749714345,0.19251615612082112,GBP_USD,21,3.0,long,37,211,37
26,0.0,0.20000000000000004,-0.39200000000000007,0.39200000000000007,12,0.16666666666666666,0.2972941950052816,-0.41602995554368527,0.7493632888770185,GBP_USD,21,3.0,short,38,210,38
88,-0.15452992032314602,0.10474172301582052,-0.3598236974341542,0.05076385678786219,38,0.0,0.1643989873053573,-0.3222220151185003,0.3222220151185003,AUD_USD,7,1.5,long,126,559,127
81,-0.037037037037037035,0.11172668984443226,-0.25602134913212427,0.1819472750580502,36,-0.16666666666666666,0.16666666666666666,-0.4933333333333333,0.16,AUD_USD,7,1.5,short,117,558,118
43,-0.2088140283235128,0.14752505666548074,-0.4979631393878551,0.08033508274082946,19,-0.15789473684210525,0.23274559932318592,-0.6140761115155496,0.29828663783133913,AUD_USD,7,2.0,long,62,372,62
42,0.0,0.15617376188860607,-0.3061005733016679,0.3061005733016679,19,-0.05263157894736842,0.23537557657892524,-0.5139677090420619,0.40870455114732507,AUD_USD,7,2.0,short,61,371,62
28,-0.08842528248278511,0.18627115334552874,-0.45351674304002143,0.27666617807445126,13,-0.23076923076923078,0.2808833628231621,-0.7813006219026286,0.319762160364167,AUD_USD,7,2.5,long,41,270,41
25,0.04,0.20396078054371142,-0.3597631298656744,0.43976312986567434,12,-0.16666666666666666,0.2972941950052816,-0.7493632888770185,0.41602995554368527,AUD_USD,7,2.5,short,37,269,37
18,-0.1111111111111111,0.24103384202072908,-0.58353744147174,0.36131521924951787,8,0.25,0.3659625273556999,-0.46728655361717175,0.9672865536171718,AUD_USD,7,3.0,long,26,209,26
18,0.4444444444444444,0.2172649691319564,0.018605104945809914,0.8702837839430789,9,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,AUD_USD,7,3.0,short,27,208,27
87,-0.19078888492456147,0.10464181616173406,-0.3958868446015602,0.014309074752437256,38,-0.05263157894736842,0.16417112997159045,-0.3744069936916857,0.26914383579694884,AUD_USD,10,1.5,long,125,557,126
83,-0.060240963855421686,0.11023096740059195,-0.27629365996058186,0.15581173224973852,36,-0.16666666666666666,0.16666666666666666,-0.4933333333333333,0.16,AUD_USD,10,1.5,short,119,556,120
45,-0.2884222937313567,0.14112936616313818,-0.5650358514111076,-0.011808736051605873,20,-0.1,0.22826577307580465,-0.5474009152285771,0.3474009152285771,AUD_USD,10,2.0,long,65,371,65
42,0.09523809523809523,0.15546387747761883,-0.2094711046180377,0.39994729509422816,19,0.05263157894736842,0.23537557657892524,-0.40870455114732507,0.5139677090420619,AUD_USD,10,2.0,short,61,370,62
28,-0.08842528248278511,0.18627115334552874,-0.45351674304002143,0.27666617807445126,12,-0.16666666666666666,0.2972941950052816,-0.7493632888770185,0.41602995554368527,AUD_USD,10,2.5,long,40,264,40
25,-0.04,0.20396078054371142,-0.43976312986567434,0.3597631298656744,12,0.0,0.30151134457776363,-0.5909622353724167,0.5909622353724167,AUD_USD,10,2.5,short,37,263,37
18,0.0,0.24253562503633302,-0.4753698250712127,0.4753698250712127,8,0.25,0.3659625273556999,-0.46728655361717175,0.9672865536171718,AUD_USD,10,3.0,long,26,209,26
18,0.3333333333333333,0.2286647801900118,-0.1148496358390898,0.7815163025057564,9,0.1111111111111111,0.35136418446315326,-0.5775626904366693,0.7997849126588914,AUD_USD,10,3.0,short,27,208,27
89,-0.1640295841397399,0.10399296457037335,-0.36785579469767166,0.03979662641819187,39,-0.07692307692307693,0.16174076401164517,-0.39393497438590147,0.24008882053974762,AUD_USD,14,1.5,long,128,556,129
84,-0.023809523809523808,0.10973314326050669,-0.2388864846001169,0.1912674369810693,37,-0.13513513513513514,0.16513786288129156,-0.4588053463824666,0.18853507611219633,AUD_USD,14,1.5,short,121,555,122
46,-0.30389137430241414,0.13889136860758416,-0.5761184567732791,-0.031664291831549174,20,-0.1,0.22826577307580465,-0.5474009152285771,0.3474009152285771,AUD_USD,14,2.0,long,66,377,66
44,0.09090909090909091,0.1518671035608285,-0.20675043207013297,0.38856861388831476,19,0.05263157894736842,0.23537557657892524,-0.40870455114732507,0.5139677090420619,AUD_USD,14,2.0,short,63,376,64
28,-0.08842528248278511,0.18627115334552874,-0.45351674304002143,0.27666617807445126,13,-0.23076923076923078,0.2808833628231621,-0.7813006219026286,0.319762160364167,AUD_USD,14,2.5,long,41,258,41
25,-0.04,0.20396078054371142,-0.43976312986567434,0.3597631298656744,12,0.16666666666666666,0.2972941950052816,-0.41602995554368527,0.7493632888770185,AUD_USD,14,2.5,short,37,257,37
18,-0.1111111111111111,0.24103384202072908,-0.58353744147174,0.36131521924951787,9,0.3333333333333333,0.3333333333333333,-0.32,0.9866666666666666,AUD_USD,14,3.0,long,27,209,27
18,0.3333333333333333,0.2286647801900118,-0.1148496358390898,0.7815163025057564,9,0.1111111111111111,0.35136418446315326,-0.5775626904366693,0.7997849126588914,AUD_USD,14,3.0,short,27,208,27
89,-0.09661385380266123,0.10494861814123008,-0.3023131453594722,0.10908543775414971,39,-0.02564102564102564,0.16216808513683997,-0.343490472509232,0.29220842122718066,AUD_USD,21,1.5,long,128,551,129
84,-0.047619047619047616,0.10963974008574878,-0.2625129381871152,0.16727484294901998,36,-0.1111111111111111,0.16798421022632326,-0.44036016315470466,0.21813794093248245,AUD_USD,21,1.5,short,120,550,121
49,-0.3056939432226745,0.13458346130010285,-0.5694775273708761,-0.041910359074472936,21,-0.047619047619047616,0.22335313142016333,-0.48539118520256774,0.3901530899644725,AUD_USD,21,2.0,long,70,377,70
44,0.09090909090909091,0.1518671035608285,-0.20675043207013297,0.38856861388831476,20,0.0,0.22941573387056172,-0.44965483838630094,0.44965483838630094,AUD_USD,21,2.0,short,64,376,65
30,-0.1491969303172661,0.1786990976240484,-0.499447161660401,0.20105330102586877,13,-0.07692307692307693,0.2878197989826109,-0.6410498829289943,0.48720372908284043,AUD_USD,21,2.5,long,43,259,43
26,0.0,0.20000000000000004,-0.39200000000000007,0.39200000000000007,12,0.16666666666666666,0.2972941950052816,-0.41602995554368527,0.7493632888770185,AUD_USD,21,2.5,short,38,258,38
18,-0.1111111111111111,0.24103384202072908,-0.58353744147174,0.36131521924951787,9,0.1111111111111111,0.35136418446315326,-0.5775626904366693,0.7997849126588914,AUD_USD,21,3.0,long,27,206,27
17,0.29411764705882354,0.23894230601870473,-0.1742092727378377,0.7624445668554848,8,0.0,0.3779644730092272,-0.7408103670980853,0.7408103670980853,AUD_USD,21,3.0,short,25,205,25
93,-0.03462421090796061,0.10157357730225748,-0.23370842242038528,0.16446000060446406,41,0.08822056458305946,0.14669176143975624,-0.19929528783886277,0.3757364170049817,USD_CAD,7,1.5,long,134,551,136
102,0.032349557149951476,0.09731977847164269,-0.1583972086544682,0.22309632295437115,45,-0.08041892425352787,0.13020339170572473,-0.33561757199674835,0.17477972348969262,USD_CAD,7,1.5,short,147,550,148
49,0.1534457028392738,0.1360159424488106,-0.11314554436039495,0.4200369500389426,22,0.1794796097288123,0.20101737970624123,-0.21451445449542048,0.573473673953045,USD_CAD,7,2.0,long,71,371,71
58,0.008215320471391774,0.13059912606421598,-0.2477589666144715,0.26418960755725507,25,0.01852261206494523,0.17366050542034997,-0.3218519785589407,0.35889720268883113,USD_CAD,7,2.0,short,83,370,83
29,0.09371364434558063,0.1827432062471143,-0.2644630398987634,0.4518903285899246,13,0.16733501120554964,0.2298669450608431,-0.2832042011137028,0.6178742235248021,USD_CAD,7,2.5,long,42,273,42
36,-0.07461706743075187,0.1664236894157713,-0.40080749868566357,0.25157336382415985,16,-0.08919979767602801,0.21082082722138518,-0.5024086190299429,0.324009023677887,USD_CAD,7,2.5,short,52,273,52
22,0.18181818181818182,0.2145806706734845,-0.23875993270184775,0.6023962963382115,10,-0.08534442355876704,0.27899025431515784,-0.6321653220164763,0.4614764748989423,USD_CAD,7,3.0,long,32,223,32
26,-0.02639286259642567,0.19643104181447432,-0.4113977045527953,0.358611979359944,12,-0.1824205646483642,0.2383981067158814,-0.6496808538114918,0.28483972451476336,USD_CAD,7,3.0,short,38,223,38
92,0.019347265060431103,0.10214549009102213,-0.18085789551797227,0.21955242563883448,40,0.11542607869763595,0.14779678077740924,-0.17425561162608616,0.40510776902135803,USD_CAD,10,1.5,long,132,543,134
101,0.0029668794979707904,0.0978367655557234,-0.1887931809912471,0.19472693998718865,44,-0.05813313837285417,0.13144784120309794,-0.3157709071309261,0.19950463038521776,USD_CAD,10,1.5,short,145,542,146
46,0.2320558445229617,0.13807746199249804,-0.03857598098233442,0.5026876700282579,21,0.1403309151655496,0.2068029931371583,-0.26500295138328067,0.5456647817143798,USD_CAD,10,2.0,long,67,368,67
58,-0.0226723297826419,0.13055449169989775,-0.27855913351444145,0.23321447394915767,26,-0.018218373572629034,0.17000123546679094,-0.35142079508753926,0.31498404794228124,USD_CAD,10,2.0,short,84,367,84
26,0.12561765262053834,0.19478000495086079,-0.25615115708314884,0.5073864623242255,12,0.09184723455580264,0.23730887517893132,-0.3732781607949027,0.556972629906508,USD_CAD,10,2.5,long,38,270,38
37,-0.04557336290559642,0.16444833367062286,-0.36789209690001723,0.27674537108882435,16,-0.214199797676028,0.20473663870700332,-0.6154836095417545,0.18708401418969847,USD_CAD,10,2.5,short,53,270,53
21,0.3333333333333333,0.21081851067789192,-0.07987094759533486,0.7465376142620015,10,-0.2937354357859981,0.26339436128356497,-0.8099883839017854,0.22251751232978928,USD_CAD,10,3.0,long,31,220,31
25,0.012551422899717295,0.20039345851800539,-0.38021975579557327,0.4053226015950078,12,-0.1824205646483642,0.2383981067158814,-0.6496808538114918,0.28483972451476336,USD_CAD,10,3.0,short,37,220,37
98,0.03489917257308127,0.09872157444839058,-0.15859511334576426,0.22839345849192683,42,0.1099295987596533,0.14479318303942515,-0.17386503999761999,0.3937242375169266,USD_CAD,14,1.5,long,140,546,142
106,-0.02837292209440177,0.09529501177418676,-0.2151511451718078,0.1584053009830043,46,-0.010523955656997732,0.12977049133742216,-0.26487411867834515,0.2438262073643497,USD_CAD,14,1.5,short,152,545,153
48,0.18072018433450499,0.13705161322312684,-0.08790097758282361,0.4493413462518336,21,0.23556901040364484,0.20242894636123546,-0.16119172446437666,0.6323297452716663,USD_CAD,14,2.0,long,69,365,69
58,-0.022672329782641894,0.13055449169989775,-0.27855913351444145,0.23321447394915767,26,0.003839197823520004,0.17370007094305775,-0.33661294122487323,0.3442913368719132,USD_CAD,14,2.0,short,84,364,84
25,0.2,0.2,-0.192,0.5920000000000001,12,0.09184723455580261,0.23730887517893137,-0.37327816079490284,0.5569726299065081,USD_CAD,14,2.5,long,37,268,37
35,0.008965302071226646,0.16926844127792073,-0.32280084283349797,0.34073144697595126,16,-0.339199797676028,0.19314613103668823,-0.7177662145079369,0.039366619155880966,USD_CAD,14,2.5,short,51,268,51
22,0.2727272727272727,0.20994555243259116,-0.13876601004060596,0.6842205554951514,10,-0.2937354357859981,0.2633943612835649,-0.8099883839017854,0.22251751232978917,USD_CAD,14,3.0,long,32,214,32
27,0.011621687870108614,0.19280067599981923,-0.3662676370895371,0.38951101282975426,12,-0.3000170997675656,0.21302827448330272,-0.717552517754839,0.11751831821970776,USD_CAD,14,3.0,short,39,214,39
98,-0.0059171539575309596,0.09878332103402201,-0.1995324631842141,0.1876981552691522,43,0.1771405383233823,0.1416953706419715,-0.10058238813488182,0.4548634647816464,USD_CAD,21,1.5,long,141,542,143
105,-7.17118286341721e-05,0.09577064135029187,-0.1877821688752062,0.18763874521793789,46,-0.03729598783138835,0.13142009529511156,-0.29487937460980695,0.22028739894703028,USD_CAD,21,1.5,short,151,541,152
48,0.18072018433450499,0.13705161322312684,-0.08790097758282361,0.4493413462518336,21,0.2615107747317166,0.20547572735615208,-0.14122165088634148,0.6642432003497747,USD_CAD,21,2.0,long,69,367,69
60,0.024031118009119074,0.12697280593214527,-0.22483558161788564,0.2728978176361238,27,-0.07238168756790661,0.17487322362073768,-0.4151332058645525,0.2703698307287392,USD_CAD,21,2.0,short,87,366,87
25,0.28,0.19595917942265426,-0.10407999166840232,0.6640799916684024,12,0.09184723455580261,0.23730887517893137,-0.37327816079490284,0.5569726299065081,USD_CAD,21,2.5,long,37,269,37
36,0.004676515586013502,0.164555254993312,-0.317851784200878,0.327204815372905,16,-0.21419979767602798,0.20473663870700332,-0.6154836095417544,0.1870840141896985,USD_CAD,21,2.5,short,52,269,52
21,0.14285714285714285,0.22131333406899525,-0.29091699191808784,0.5766312776323735,9,-0.14104371125130102,0.29082327202312347,-0.711057324416623,0.42896990191402096,USD_CAD,21,3.0,long,30,214,30
29,-0.05814532508645061,0.18569671728959786,-0.4221108909740624,0.3058202408011612,13,-0.2000157844008298,0.21999911241056486,-0.6312140447255369,0.2311824759238773,USD_CAD,21,3.0,short,42,214,42
88,-0.09636703734521185,0.10235379370402634,-0.29698047300510344,0.10424639831467977,39,-0.2001315967214113,0.1568841339198736,-0.5076244992043635,0.10736130576154096,USD_CHF,7,1.5,long,127,516,129
74,0.18253916040001272,0.11223766043523596,-0.037446654053049755,0.4025249748530752,33,0.06590212694650383,0.17248833866690433,-0.27217501684062867,0.4039792707336363,USD_CHF,7,1.5,short,107,516,109
53,-0.22571690358444887,0.12935135235546222,-0.4792455542011548,0.027811747032257056,24,0.12450485244602882,0.20246714807669425,-0.2723307577842919,0.5213404626763496,USD_CHF,7,2.0,long,77,360,77
44,0.1262725403216142,0.1450554638248619,-0.15803616877511514,0.4105812494183435,19,0.3495131819067202,0.20776816249546348,-0.05771241658438819,0.7567387803978286,USD_CHF,7,2.0,short,63,360,64
35,-0.10138924941372977,0.16394845047137532,-0.4227282123376254,0.21994971351016585,16,0.125,0.25617376914899,-0.37710058753202036,0.6271005875320204,USD_CHF,7,2.5,long,51,280,51
31,0.42237520671261175,0.1576013884000876,0.11347648544844002,0.7312739279767835,14,-0.16005494155896854,0.25325994517403183,-0.6564444341000709,0.33633455098213383,USD_CHF,7,2.5,short,45,280,46
23,-0.016259724856170773,0.2052152600427412,-0.4184816345399435,0.385962184827602,11,0.2727272727272727,0.30424000964875475,-0.32358314618428663,0.869037691638832,USD_CHF,7,3.0,long,34,210,34
18,0.32091887878363085,0.2154863817653636,-0.10143442947648185,0.7432721870437435,9,-0.27841380922761766,0.30365039827216417,-0.8735685898410595,0.3167409713858241,USD_CHF,7,3.0,short,27,210,28
88,-0.09636703734521185,0.10235379370402634,-0.29698047300510344,0.10424639831467977,39,-0.14884954543936,0.1583780009401835,-0.45927042728211964,0.16157133640339968,USD_CHF,10,1.5,long,127,510,129
77,0.15430014123539412,0.11001019406099459,-0.061319839124155257,0.3699201215949435,34,0.20352733789098726,0.16781604514659662,-0.1253921105963421,0.5324467863783167,USD_CHF,10,1.5,short,111,510,113
52,-0.16643974506618042,0.13262074688252923,-0.4263764089559377,0.09349691882357686,23,0.08643984603063877,0.20769908653952326,-0.32065036358682686,0.49353005564810437,USD_CHF,10,2.0,long,75,357,76
