tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,multiplier,direction,total_n,raw_n,filtered_n
9.0,0.1111111111111111,0.35136418446315326,-0.5775626904366693,0.7997849126588914,5.0,0.6,0.4000000000000001,-0.18400000000000016,1.3840000000000001,GBP_USD,7,1.5,short,14,527,126
8.0,0.25,0.3659625273556999,-0.46728655361717175,0.9672865536171718,4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,GBP_USD,7,2.0,long,12,375,78
2.0,0.0,1.0,-1.96,1.96,1.0,1.0,,,,GBP_USD,7,2.0,short,3,374,75
2.0,0.0,1.0,-1.96,1.96,2.0,0.0,1.0,-1.96,1.96,GBP_USD,7,2.5,long,4,279,48
2.0,-0.372978631665219,0.6270213683347808,-1.6019405136013896,0.8559832502709515,1.0,-1.0,,,,GBP_USD,7,2.5,short,3,278,54
1.0,-1.0,,,,1.0,1.0,,,,GBP_USD,7,3.0,long,2,224,29
3.0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,2.0,1.0,0.0,1.0,1.0,GBP_USD,7,3.0,short,5,223,39
16.0,-0.125,0.25617376914899,-0.6271005875320204,0.37710058753202036,8.0,-0.012949971655330794,0.3732624448313728,-0.7445443635248215,0.7186444202141598,GBP_USD,10,1.5,long,24,528,135
9.0,-0.3333333333333333,0.3333333333333333,-0.9866666666666666,0.32,4.0,1.0,0.0,1.0,1.0,GBP_USD,10,1.5,short,13,528,128
8.0,-0.25,0.3659625273556999,-0.9672865536171718,0.46728655361717175,4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,GBP_USD,10,2.0,long,12,377,82
2.0,0.0,1.0,-1.96,1.96,2.0,0.0,1.0,-1.96,1.96,GBP_USD,10,2.0,short,4,376,80
4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,GBP_USD,10,2.5,long,7,277,50
2.0,0.0,1.0,-1.96,1.96,2.0,1.0,0.0,1.0,1.0,GBP_USD,10,2.5,short,4,276,53
1.0,-1.0,,,,1.0,1.0,,,,GBP_USD,10,3.0,long,2,218,28
3.0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,2.0,1.0,0.0,1.0,1.0,GBP_USD,10,3.0,short,5,217,38
15.0,-0.2,0.26186146828319085,-0.7132484778350541,0.313248477835054,7.0,0.1280571752510505,0.39906864445909684,-0.6541173678887793,0.9102317183908804,GBP_USD,14,1.5,long,22,525,135
10.0,-0.2,0.3265986323710904,-0.840133319447337,0.4401333194473371,5.0,0.6,0.4000000000000001,-0.18400000000000016,1.3840000000000001,GBP_USD,14,1.5,short,15,525,131
8.0,0.0,0.3779644730092272,-0.7408103670980853,0.7408103670980853,4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,GBP_USD,14,2.0,long,12,371,80
4.0,-0.18648931583260953,0.4937462786674702,-1.154232022020851,0.781253390355632,2.0,0.0,1.0,-1.96,1.96,GBP_USD,14,2.0,short,6,371,80
4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,2.0,1.0,0.0,1.0,1.0,GBP_USD,14,2.5,long,6,278,50
3.0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,2.0,0.0,1.0,-1.96,1.96,GBP_USD,14,2.5,short,5,277,56
3.0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,2.0,0.0,1.0,-1.96,1.96,GBP_USD,14,3.0,long,5,213,33
2.0,0.0,1.0,-1.96,1.96,2.0,0.0,1.0,-1.96,1.96,GBP_USD,14,3.0,short,4,212,37
11.0,-0.09090909090909091,0.3149183286488867,-0.7081490150609089,0.526330833242727,6.0,0.3160667044595589,0.4164990754900935,-0.5002714835010245,1.1324048924201422,GBP_USD,21,1.5,long,17,528,138
11.0,-0.2727272727272727,0.30424000964875475,-0.869037691638832,0.32358314618428663,5.0,0.6,0.4,-0.18400000000000005,1.384,GBP_USD,21,1.5,short,16,528,132
9.0,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,GBP_USD,21,2.0,long,13,364,78
6.0,-0.45765954388840635,0.35626882001197246,-1.1559464311118723,0.24062734333505964,3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,GBP_USD,21,2.0,short,9,364,82
4.0,-0.5,0.5,-1.48,0.48,3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,GBP_USD,21,2.5,long,7,275,52
3.0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,2.0,0.0,1.0,-1.96,1.96,GBP_USD,21,2.5,short,5,274,56
2.0,0.0,1.0,-1.96,1.96,1.0,1.0,,,,GBP_USD,21,3.0,long,3,211,37
2.0,0.0,1.0,-1.96,1.96,2.0,0.0,1.0,-1.96,1.96,GBP_USD,21,3.0,short,4,210,38
18.0,0.2222222222222222,0.23647127470752347,-0.24126147620452376,0.6857059206489682,8.0,0.0,0.3779644730092272,-0.7408103670980853,0.7408103670980853,AUD_USD,7,1.5,long,26,559,127
7.0,0.3068382249647498,0.3573319433686134,-0.3935323840377325,1.007208833967232,4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,AUD_USD,7,1.5,short,11,558,118
2.0,-1.0,0.0,-1.0,-1.0,2.0,0.0,1.0,-1.96,1.96,AUD_USD,7,2.0,long,4,372,62
5.0,0.2,0.48989794855663565,-0.7601999791710059,1.1601999791710058,3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,AUD_USD,7,2.0,short,8,371,62
2.0,0.6720785177031781,0.32792148229682194,0.02935241240140707,1.314804623004949,2.0,0.0,1.0,-1.96,1.96,AUD_USD,7,2.5,long,4,270,41
2.0,1.0,0.0,1.0,1.0,2.0,-1.0,0.0,-1.0,-1.0,AUD_USD,7,2.5,short,4,269,37
2.0,0.0,1.0,-1.96,1.96,1.0,1.0,,,,AUD_USD,7,3.0,long,3,209,26
1.0,1.0,,,,1.0,1.0,,,,AUD_USD,7,3.0,short,2,208,27
19.0,0.05263157894736842,0.23537557657892524,-0.40870455114732507,0.5139677090420619,9.0,0.1111111111111111,0.35136418446315326,-0.5775626904366693,0.7997849126588914,AUD_USD,10,1.5,long,28,557,126
5.0,-0.6,0.4,-1.384,0.18400000000000005,3.0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,AUD_USD,10,1.5,short,8,556,120
3.0,-1.0,0.0,-1.0,-1.0,2.0,0.0,1.0,-1.96,1.96,AUD_USD,10,2.0,long,5,371,65
4.0,0.5,0.5,-0.48,1.48,2.0,0.0,1.0,-1.96,1.96,AUD_USD,10,2.0,short,6,370,62
1.0,0.344157035406356,,,,1.0,1.0,,,,AUD_USD,10,2.5,long,2,264,40
2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,-1.96,1.96,AUD_USD,10,2.5,short,4,263,37
3.0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,2.0,1.0,0.0,1.0,1.0,AUD_USD,10,3.0,long,5,209,26
2.0,1.0,0.0,1.0,1.0,1.0,-1.0,,,,AUD_USD,10,3.0,short,3,208,27
14.0,0.0,0.2773500981126146,-0.5436061923007246,0.5436061923007246,7.0,0.7142857142857143,0.28571428571428575,0.15428571428571425,1.2742857142857145,AUD_USD,14,1.5,long,21,556,129
4.0,-0.5,0.5,-1.48,0.48,2.0,0.0,1.0,-1.96,1.96,AUD_USD,14,1.5,short,6,555,122
2.0,-1.0,0.0,-1.0,-1.0,2.0,0.0,1.0,-1.96,1.96,AUD_USD,14,2.0,long,4,377,66
4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,AUD_USD,14,2.0,short,7,376,64
2.0,-0.327921482296822,0.672078517703178,-1.6451953769950507,0.9893524124014068,2.0,-1.0,0.0,-1.0,-1.0,AUD_USD,14,2.5,long,4,258,41
3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,2.0,1.0,0.0,1.0,1.0,AUD_USD,14,2.5,short,5,257,37
3.0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,2.0,1.0,0.0,1.0,1.0,AUD_USD,14,3.0,long,5,209,27
2.0,0.0,1.0,-1.96,1.96,2.0,0.0,1.0,-1.96,1.96,AUD_USD,14,3.0,short,4,208,27
15.0,0.2,0.26186146828319085,-0.313248477835054,0.7132484778350541,7.0,0.42857142857142855,0.36885555678165877,-0.29438546272062266,1.1515283198634798,AUD_USD,21,1.5,long,22,551,129
4.0,-0.5,0.5,-1.48,0.48,2.0,0.0,1.0,-1.96,1.96,AUD_USD,21,1.5,short,6,550,121
6.0,-0.3333333333333333,0.421637021355784,-1.15974189519067,0.4930752285240034,3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,AUD_USD,21,2.0,long,9,377,70
3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,2.0,0.0,1.0,-1.96,1.96,AUD_USD,21,2.0,short,5,376,65
2.0,-0.327921482296822,0.672078517703178,-1.6451953769950507,0.9893524124014068,2.0,-1.0,0.0,-1.0,-1.0,AUD_USD,21,2.5,long,4,259,43
2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,AUD_USD,21,2.5,short,4,258,38
2.0,0.0,1.0,-1.96,1.96,2.0,1.0,0.0,1.0,1.0,AUD_USD,21,3.0,long,4,206,27
2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,-1.96,1.96,AUD_USD,21,3.0,short,4,205,25
12.0,0.0,0.30151134457776363,-0.5909622353724167,0.5909622353724167,6.0,0.14905266817312487,0.40323148515496376,-0.641281042730604,0.9393863790768539,USD_CAD,7,1.5,long,18,551,136
18.0,0.2722901292245878,0.22633195131083353,-0.17132049534464594,0.7159007537938216,8.0,-0.4613894721598737,0.3211196666532644,-1.090784018800272,0.1680050744805246,USD_CAD,7,1.5,short,26,550,148
3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,2.0,0.44715800451937454,0.5528419954806254,-0.6364123066226512,1.5307283156614004,USD_CAD,7,2.0,long,5,371,71
6.0,-0.533057237306389,0.3333886622903062,-1.1864990153953892,0.12038454078261118,3.0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,USD_CAD,7,2.0,short,9,370,83
0.0,,,,,1.0,1.0,,,,USD_CAD,7,2.5,long,1,273,42
2.0,1.0,0.0,1.0,1.0,1.0,-1.0,,,,USD_CAD,7,2.5,short,3,273,52
2.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,USD_CAD,7,3.0,long,3,223,32
2.0,1.0,0.0,1.0,1.0,2.0,-1.0,0.0,-1.0,-1.0,USD_CAD,7,3.0,short,4,223,38
11.0,-0.09090909090909091,0.3149183286488867,-0.7081490150609089,0.526330833242727,6.0,0.14905266817312487,0.40323148515496376,-0.641281042730604,0.9393863790768539,USD_CAD,10,1.5,long,17,543,134
16.0,0.18132639537766124,0.24565973115183412,-0.30016667767993366,0.6628194684352561,7.0,-0.3844451110398556,0.35999519552967363,-1.0900356942780158,0.32114547219830464,USD_CAD,10,1.5,short,23,542,146
3.0,0.6623135113305277,0.17443146437020768,0.3204278411649207,1.0041991814961349,2.0,0.44715800451937454,0.5528419954806254,-0.6364123066226512,1.5307283156614004,USD_CAD,10,2.0,long,5,368,67
7.0,-0.14285714285714285,0.40406101782088427,-0.9348167377860761,0.6491024520717903,4.0,-1.0,0.0,-1.0,-1.0,USD_CAD,10,2.0,short,11,367,84
2.0,0.0,1.0,-1.96,1.96,1.0,1.0,,,,USD_CAD,10,2.5,long,3,270,38
2.0,0.0,1.0,-1.96,1.96,2.0,0.0,1.0,-1.96,1.96,USD_CAD,10,2.5,short,4,270,53
2.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,USD_CAD,10,3.0,long,3,220,31
2.0,0.0,1.0,-1.96,1.96,1.0,-1.0,,,,USD_CAD,10,3.0,short,3,220,37
12.0,0.0,0.30151134457776363,-0.5909622353724167,0.5909622353724167,6.0,0.14905266817312487,0.40323148515496376,-0.641281042730604,0.9393863790768539,USD_CAD,14,1.5,long,18,546,142
16.0,0.05632639537766124,0.24965805300961644,-0.433003388521187,0.5456561792765094,8.0,-0.4613894721598737,0.3211196666532644,-1.090784018800272,0.1680050744805246,USD_CAD,14,1.5,short,24,545,153
5.0,0.7973881067983166,0.12637179513837557,0.5496993883271005,1.0450768252695328,3.0,-0.03522799698708364,0.5784240184372147,-1.1689390731240246,1.0984830791498572,USD_CAD,14,2.0,long,8,365,69
7.0,-0.42857142857142855,0.36885555678165877,-1.1515283198634798,0.29438546272062266,4.0,-1.0,0.0,-1.0,-1.0,USD_CAD,14,2.0,short,11,364,84
2.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,,,,USD_CAD,14,2.5,long,3,268,37
2.0,1.0,0.0,1.0,1.0,1.0,-1.0,,,,USD_CAD,14,2.5,short,3,268,51
3.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,-1.96,1.96,USD_CAD,14,3.0,long,5,214,32
2.0,0.0,1.0,-1.96,1.96,1.0,-1.0,,,,USD_CAD,14,3.0,short,3,214,39
15.0,0.06666666666666667,0.2666666666666666,-0.45599999999999985,0.5893333333333332,7.0,-0.015097712994464416,0.37826589034012315,-0.7564988580611057,0.726303432072177,USD_CAD,21,1.5,long,22,542,143
16.0,-0.06867360462233876,0.2494518992154202,-0.5575993270845623,0.4202521178398848,8.0,-0.2113894721598737,0.356574900619063,-0.9102762773732371,0.48749733305348975,USD_CAD,21,1.5,short,24,541,152
5.0,0.5762513086060664,0.2060796968458328,0.17233510278823416,0.9801675144238987,3.0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,USD_CAD,21,2.0,long,8,367,69
7.0,-0.14285714285714285,0.40406101782088427,-0.9348167377860761,0.6491024520717903,4.0,-1.0,0.0,-1.0,-1.0,USD_CAD,21,2.0,short,11,366,87
,,,,,,,,,,USD_CAD,21,2.5,long,0,269,37
2.0,1.0,0.0,1.0,1.0,1.0,-1.0,,,,USD_CAD,21,2.5,short,3,269,52
2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,-1.96,1.96,USD_CAD,21,3.0,long,4,214,30
4.0,-0.5,0.5,-1.48,0.48,2.0,0.0,1.0,-1.96,1.96,USD_CAD,21,3.0,short,6,214,42
16.0,-0.15662665575566187,0.23941192825441554,-0.6258740351343164,0.3126207236229926,7.0,0.14285714285714285,0.40406101782088427,-0.6491024520717903,0.9348167377860761,USD_CHF,7,1.5,long,23,516,129
11.0,-0.1679280942850989,0.29715540447535627,-0.7503526870567971,0.4144964984865993,6.0,-0.3333333333333333,0.421637021355784,-1.15974189519067,0.4930752285240034,USD_CHF,7,1.5,short,17,516,109
5.0,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,3.0,-0.11834451031486586,0.589354525268958,-1.2734793798420236,1.0367903592122918,USD_CHF,7,2.0,long,8,360,77
5.0,0.2,0.48989794855663565,-0.7601999791710059,1.1601999791710058,3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,USD_CHF,7,2.0,short,8,360,64
4.0,0.5,0.5,-0.48,1.48,3.0,0.8205282276786946,0.17947177232130543,0.468763553928936,1.1722929014284533,USD_CHF,7,2.5,long,7,280,51
2.0,0.0,1.0,-1.96,1.96,2.0,0.0,1.0,-1.96,1.96,USD_CHF,7,2.5,short,4,280,46
1.0,-1.0,,,,1.0,0.46158468303608374,,,,USD_CHF,7,3.0,long,2,210,34
2.0,-5.551115123125783e-15,0.9999999999999943,-1.9599999999999944,1.9599999999999833,1.0,-1.0,,,,USD_CHF,7,3.0,short,3,210,28
16.0,-0.031626655755661884,0.24266612657399286,-0.5072522638406879,0.44399895232936415,7.0,0.14285714285714285,0.40406101782088427,-0.6491024520717903,0.9348167377860761,USD_CHF,10,1.5,long,23,510,129
9.0,-0.42746767079289866,0.2976478995617815,-1.0108575539339903,0.1559222123481931,5.0,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,USD_CHF,10,1.5,short,14,510,113
5.0,-0.4710067061889195,0.3883820426925215,-1.2322355098662616,0.29022209748842265,3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,USD_CHF,10,2.0,long,8,357,76
5.0,0.2,0.48989794855663565,-0.7601999791710059,1.1601999791710058,3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,USD_CHF,10,2.0,short,8,357,60
4.0,0.5,0.5,-0.48,1.48,2.0,0.7307923415180418,0.2692076584819581,0.20314533089340403,1.2584393521426795,USD_CHF,10,2.5,long,6,276,50
2.0,0.0,1.0,-1.96,1.96,1.0,1.0,,,,USD_CHF,10,2.5,short,3,276,46
1.0,0.46158468303608374,,,,1.0,1.0,,,,USD_CHF,10,3.0,long,2,205,33
2.0,0.9999999999999944,5.551115123125783e-15,0.9999999999999836,1.0000000000000053,2.0,-1.0,0.0,-1.0,-1.0,USD_CHF,10,3.0,short,4,205,30
14.0,-0.179001892292185,0.2535491390719602,-0.6759582048732269,0.31795442028885695,7.0,0.14285714285714285,0.40406101782088427,-0.6491024520717903,0.9348167377860761,USD_CHF,14,1.5,long,21,503,135
9.0,-0.2052454485706752,0.32583682502183015,-0.8438856256134623,0.4333947284721119,5.0,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,USD_CHF,14,1.5,short,14,503,115
7.0,-0.050719075849228225,0.38135228793353615,-0.798169560198959,0.6967314085005026,4.0,0.5,0.5,-0.48,1.48,USD_CHF,14,2.0,long,11,354,77
4.0,0.5,0.5,-0.48,1.48,3.0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,USD_CHF,14,2.0,short,7,354,62
3.0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,2.0,0.7307923415180418,0.2692076584819581,0.20314533089340403,1.2584393521426795,USD_CHF,14,2.5,long,5,275,49
0.0,,,,,1.0,1.0,,,,USD_CHF,14,2.5,short,1,275,45
0.0,,,,,1.0,0.46158468303608374,,,,USD_CHF,14,3.0,long,1,205,33
3.0,0.33333333333332965,0.6666666666666649,-0.9733333333333334,1.6399999999999928,2.0,-1.0,0.0,-1.0,-1.0,USD_CHF,14,3.0,short,5,205,30
16.0,-0.15662665575566187,0.23941192825441554,-0.6258740351343164,0.3126207236229926,8.0,0.25,0.3659625273556999,-0.46728655361717175,0.9672865536171718,USD_CHF,21,1.5,long,24,503,134
9.0,-0.20524544857067523,0.32583682502183015,-0.8438856256134624,0.43339472847211186,5.0,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,USD_CHF,21,1.5,short,14,502,116
10.0,0.06449664690554024,0.3177079482353847,-0.5582109316358137,0.6872042254468942,5.0,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,USD_CHF,21,2.0,long,15,360,82
4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,3.0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,USD_CHF,21,2.0,short,7,360,64
3.0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,2.0,-0.26920765848195816,0.7307923415180418,-1.70156064785732,1.1631453308934039,USD_CHF,21,2.5,long,5,271,50
1.0,1.0,,,,1.0,1.0,,,,USD_CHF,21,2.5,short,2,271,43
0.0,,,,,1.0,0.46158468303608374,,,,USD_CHF,21,3.0,long,1,203,34
2.0,0.9999999999999944,5.551115123125783e-15,0.9999999999999836,1.0000000000000053,2.0,-0.5624535147134863,0.4375464852865137,-1.420044625875053,0.2951375964480806,USD_CHF,21,3.0,short,4,203,30
14.0,0.0,0.2773500981126146,-0.5436061923007246,0.5436061923007246,7.0,0.42857142857142855,0.36885555678165877,-0.29438546272062266,1.1515283198634798,NZD_USD,7,1.5,long,21,534,114
10.0,0.0,0.3333333333333333,-0.6533333333333333,0.6533333333333333,5.0,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,NZD_USD,7,1.5,short,15,533,113
8.0,0.0,0.3779644730092272,-0.7408103670980853,0.7408103670980853,4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,NZD_USD,7,2.0,long,12,371,65
4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,2.0,-1.0,0.0,-1.0,-1.0,NZD_USD,7,2.0,short,6,370,72
5.0,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,3.0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,NZD_USD,7,2.5,long,8,267,37
4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,2.0,0.0,1.0,-1.96,1.96,NZD_USD,7,2.5,short,6,266,40
2.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,,,,NZD_USD,7,3.0,long,3,202,21
,,,,,,,,,,NZD_USD,7,3.0,short,0,201,25
12.0,-0.3333333333333333,0.2842676218074806,-0.8904978720759953,0.22383120540932872,6.0,0.6666666666666666,0.33333333333333337,0.013333333333333197,1.32,NZD_USD,10,1.5,long,18,532,114
9.0,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,4.0,-0.5,0.5,-1.48,0.48,NZD_USD,10,1.5,short,13,531,112
7.0,0.14285714285714285,0.40406101782088427,-0.6491024520717903,0.9348167377860761,3.0,1.0,0.0,1.0,1.0,NZD_USD,10,2.0,long,10,367,64
