tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,multiplier,direction,total_n,raw_n,filtered_n
32,0.125,0.1781966112418093,-0.2242653580339462,0.4742653580339462,15,0.4666666666666667,0.23637473611411156,0.0033721838830080286,0.9299611494503253,EUR_USD,14,1.5,long,47,515,313
32,0.125,0.1781966112418093,-0.2242653580339462,0.4742653580339462,15,0.1637521245088883,0.24060892137422848,-0.3078413613845995,0.6353456104023761,EUR_USD,14,1.5,short,47,515,317
21,0.14285714285714285,0.2213133340689953,-0.29091699191808795,0.5766312776323737,9,0.4623300674185773,0.291122580975819,-0.10827019129402793,1.0329303261311824,EUR_USD,14,2.0,long,30,381,217
24,-0.3955567144575784,0.18789568141875604,-0.7638322500383402,-0.02728117887681658,11,-0.09090909090909091,0.3149183286488867,-0.7081490150609089,0.526330833242727,EUR_USD,14,2.0,short,35,380,227
14,-0.032036590773141756,0.27022345160746436,-0.5616745559237719,0.49760137437748836,6,-0.3333333333333333,0.421637021355784,-1.15974189519067,0.4930752285240034,EUR_USD,14,2.5,long,20,284,160
11,-0.45454545454545453,0.2816715160878121,-1.0066216260775662,0.09753071698665722,6,0.26299551459921905,0.40493016047167996,-0.5306675999252737,1.0566586291237117,EUR_USD,14,2.5,short,17,283,163
13,-0.07692307692307693,0.2878197989826109,-0.6410498829289943,0.48720372908284043,6,0.6666666666666666,0.33333333333333337,0.013333333333333197,1.32,EUR_USD,14,3.0,long,19,225,129
11,-0.09090909090909091,0.3149183286488867,-0.7081490150609089,0.526330833242727,6,0.26299551459921905,0.40493016047167996,-0.5306675999252737,1.0566586291237117,EUR_USD,14,3.0,short,17,224,126
34,0.17647058823529413,0.17134566617751038,-0.15936691747262619,0.5123080939432144,15,0.3333333333333333,0.25197631533948484,-0.16054024473205697,0.8272069113987236,EUR_USD,21,1.5,long,49,516,314
34,0.058823529411764705,0.173776222559058,-0.281777866803989,0.3994249256275184,15,0.2970854578422216,0.2313087194403722,-0.1562796322609079,0.7504505479453512,EUR_USD,21,1.5,short,49,516,319
18,0.1111111111111111,0.24103384202072908,-0.36131521924951787,0.58353744147174,8,0.3951213258458995,0.32118487775559895,-0.2344010345550745,1.0246436862468735,EUR_USD,21,2.0,long,26,378,217
24,-0.4788900477909117,0.17926656611134473,-0.8302525173691473,-0.12752757821267607,11,-0.2727272727272727,0.30424000964875475,-0.869037691638832,0.32358314618428663,EUR_USD,21,2.0,short,35,378,226
14,-0.032036590773141756,0.27022345160746436,-0.5616745559237719,0.49760137437748836,7,-0.14285714285714285,0.40406101782088427,-0.9348167377860761,0.6491024520717903,EUR_USD,21,2.5,long,21,284,160
10,0.0,0.3333333333333333,-0.6533333333333333,0.6533333333333333,5,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,EUR_USD,21,2.5,short,15,283,162
16,-0.07823392177641861,0.24971188120110804,-0.5676692089305904,0.4112013653777532,8,0.1700915271286232,0.35098531490431817,-0.5178396900838405,0.8580227443410868,EUR_USD,21,3.0,long,24,230,133
10,0.0,0.3333333333333333,-0.6533333333333333,0.6533333333333333,5,0.5155946175190629,0.3876121671149731,-0.2441252300262844,1.2753144650644102,EUR_USD,21,3.0,short,15,229,131
33,0.1084014874022704,0.17350808648302948,-0.2316743621044674,0.4484773369090082,15,-0.6069066515495097,0.21019829765865267,-1.018895314960469,-0.1949179881385505,GBP_USD,7,1.5,long,48,527,334
35,0.07717887609295469,0.1697335684199611,-0.25549891801016905,0.40985667019607847,16,0.27188841321440993,0.24357962510024608,-0.2055276519820724,0.7493044784108922,GBP_USD,7,1.5,short,51,527,347
19,0.15789473684210525,0.23274559932318592,-0.29828663783133913,0.6140761115155496,9,0.1111111111111111,0.35136418446315326,-0.5775626904366693,0.7997849126588914,GBP_USD,7,2.0,long,28,375,229
18,-0.11336792822348972,0.24043168977880716,-0.5846140401899518,0.3578781837429723,9,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,GBP_USD,7,2.0,short,27,374,240
11,0.2727272727272727,0.30424000964875475,-0.32358314618428663,0.869037691638832,6,0.3333333333333333,0.421637021355784,-0.4930752285240034,1.15974189519067,GBP_USD,7,2.5,long,17,279,161
14,0.23243162404782586,0.2600527764910637,-0.277271817874659,0.7421350659703108,6,0.1958771180671612,0.40002124712998954,-0.5881645263076183,0.9799187624419408,GBP_USD,7,2.5,short,20,278,166
11,-0.2727272727272727,0.30424000964875475,-0.869037691638832,0.32358314618428663,6,0.3333333333333333,0.421637021355784,-0.4930752285240034,1.15974189519067,GBP_USD,7,3.0,long,17,224,131
11,0.09090909090909091,0.3149183286488867,-0.526330833242727,0.7081490150609089,6,0.0583691019050932,0.4243339619865112,-0.7733254635884688,0.8900636673986551,GBP_USD,7,3.0,short,17,223,132
36,0.07159025234097009,0.1666528861551916,-0.25504940452320546,0.39822990920514567,16,-0.5064749858276654,0.2207870654633903,-0.9392176341359104,-0.07373233751942038,GBP_USD,10,1.5,long,52,528,336
32,-0.1968356042733308,0.1746308039719367,-0.5391119800583267,0.14544077151166512,14,0.4535867579593256,0.2406703983091244,-0.0181272227265582,0.9253007386452095,GBP_USD,10,1.5,short,46,528,346
21,-0.14285714285714285,0.22131333406899525,-0.5766312776323735,0.29091699191808784,10,0.0,0.3333333333333333,-0.6533333333333333,0.6533333333333333,GBP_USD,10,2.0,long,31,377,233
20,-0.2,0.22478059477960655,-0.6405699657680288,0.2405699657680288,9,0.1111111111111111,0.35136418446315326,-0.5775626904366693,0.7997849126588914,GBP_USD,10,2.0,short,29,376,243
16,0.25,0.25,-0.24,0.74,7,0.42857142857142855,0.36885555678165877,-0.29438546272062266,1.1515283198634798,GBP_USD,10,2.5,long,23,277,161
14,0.2857142857142857,0.26578871697687523,-0.23523159956038975,0.8066601709889611,6,0.1958771180671612,0.40002124712998954,-0.5881645263076183,0.9799187624419408,GBP_USD,10,2.5,short,20,276,166
10,-0.2,0.32659863237109044,-0.8401333194473373,0.4401333194473372,5,0.2,0.48989794855663565,-0.7601999791710059,1.1601999791710058,GBP_USD,10,3.0,long,15,218,130
11,-0.09090909090909091,0.3149183286488867,-0.7081490150609089,0.526330833242727,5,0.2700429222861119,0.45042231027193935,-0.6127848058468892,1.152870650419113,GBP_USD,10,3.0,short,16,217,132
31,-0.013637126313712156,0.18012227993844954,-0.36667679499307326,0.33940254236564893,14,-0.2931142695173318,0.263124815957286,-0.8088389087936123,0.2226103697589487,GBP_USD,14,1.5,long,45,525,337
33,-0.16056785868929047,0.17309832358956984,-0.49984057292484735,0.17870485554626642,15,0.22334764076203728,0.25517462295165283,-0.2767946202232022,0.7234899017472768,GBP_USD,14,1.5,short,48,525,347
19,0.15789473684210525,0.23274559932318592,-0.29828663783133913,0.6140761115155496,9,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,GBP_USD,14,2.0,long,28,371,227
20,0.0627021368334781,0.2235238510338725,-0.375404611192912,0.5008088848598682,9,0.01947363426699638,0.3339016824496035,-0.6349736633342266,0.6739209318682192,GBP_USD,14,2.0,short,29,371,238
18,0.2222222222222222,0.23647127470752347,-0.24126147620452376,0.6857059206489682,9,0.1111111111111111,0.35136418446315326,-0.5775626904366693,0.7997849126588914,GBP_USD,14,2.5,long,27,278,164
13,0.1572485884373332,0.2736330115023745,-0.37907211410732083,0.6935692909819873,6,-0.1374562152661721,0.40486013017933914,-0.9309820704176768,0.6560696398853325,GBP_USD,14,2.5,short,19,277,169
12,-0.3333333333333333,0.2842676218074806,-0.8904978720759953,0.22383120540932872,6,0.3333333333333333,0.421637021355784,-0.4930752285240034,1.15974189519067,GBP_USD,14,3.0,long,18,213,131
10,0.2,0.32659863237109044,-0.4401333194473372,0.8401333194473373,5,-0.12995707771388815,0.46571326161913573,-1.0427550704873942,0.7828409150596178,GBP_USD,14,3.0,short,15,212,129
30,0.025158044588004667,0.17769121109556538,-0.32311672915930345,0.37343281833531283,13,-0.23873844409558814,0.27807240324413646,-0.7837603544540956,0.3062834662629193,GBP_USD,21,1.5,long,43,528,339
35,-0.03710683819275959,0.1701298920657054,-0.3705614266415421,0.296347750256023,15,0.09001430742870395,0.2609568694345804,-0.4214611566630736,0.6014897715204816,GBP_USD,21,1.5,short,50,528,351
18,0.2222222222222222,0.23647127470752347,-0.24126147620452376,0.6857059206489682,9,0.1111111111111111,0.35136418446315326,-0.5775626904366693,0.7997849126588914,GBP_USD,21,2.0,long,27,364,225
22,0.057001942575889177,0.21316545836667256,-0.360802355822789,0.4748062409745674,10,0.11752627084029672,0.3143351497575738,-0.49857062268454794,0.7336231643651414,GBP_USD,21,2.0,short,32,364,237
18,-0.2222222222222222,0.23647127470752347,-0.6857059206489682,0.24126147620452376,8,0.0,0.3779644730092272,-0.7408103670980853,0.7408103670980853,GBP_USD,21,2.5,long,26,275,164
11,0.09090909090909091,0.3149183286488867,-0.526330833242727,0.7081490150609089,6,-0.1374562152661721,0.40486013017933914,-0.9309820704176768,0.6560696398853325,GBP_USD,21,2.5,short,17,274,166
12,0.0,0.30151134457776363,-0.5909622353724167,0.5909622353724167,6,0.3333333333333333,0.421637021355784,-0.4930752285240034,1.15974189519067,GBP_USD,21,3.0,long,18,211,132
9,0.1111111111111111,0.35136418446315326,-0.5775626904366693,0.7997849126588914,5,0.2700429222861119,0.45042231027193935,-0.6127848058468892,1.152870650419113,GBP_USD,21,3.0,short,14,210,125
35,0.2571428571428571,0.1657316710671738,-0.06769121814880352,0.5819769324345178,16,0.0,0.2581988897471611,-0.5060698239044358,0.5060698239044358,AUD_USD,7,1.5,long,51,559,311
30,-0.22840441417489168,0.1776500742523603,-0.5765985597095179,0.1197897313597345,14,0.14285714285714285,0.2745054065230065,-0.39517345392794984,0.6808877396422355,AUD_USD,7,1.5,short,44,558,306
18,-0.1111111111111111,0.24103384202072908,-0.58353744147174,0.36131521924951787,9,0.1111111111111111,0.35136418446315326,-0.5775626904366693,0.7997849126588914,AUD_USD,7,2.0,long,27,372,186
16,0.125,0.25617376914899,-0.37710058753202036,0.6271005875320204,8,0.0,0.3779644730092272,-0.7408103670980853,0.7408103670980853,AUD_USD,7,2.0,short,24,371,187
11,-0.15053117859942217,0.2995327887952996,-0.7376154446382093,0.436553087439365,6,-0.3333333333333333,0.421637021355784,-1.15974189519067,0.4930752285240034,AUD_USD,7,2.5,long,17,270,129
11,0.2727272727272727,0.30424000964875475,-0.32358314618428663,0.869037691638832,6,-0.3333333333333333,0.421637021355784,-1.15974189519067,0.4930752285240034,AUD_USD,7,2.5,short,17,269,132
6,0.3333333333333333,0.421637021355784,-0.4930752285240034,1.15974189519067,3,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,AUD_USD,7,3.0,long,9,209,95
8,0.75,0.25,0.26,1.24,4,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,AUD_USD,7,3.0,short,12,208,106
41,0.12195121951219512,0.15693373602093086,-0.18563890308882935,0.4295413421132196,18,0.2222222222222222,0.23647127470752347,-0.24126147620452376,0.6857059206489682,AUD_USD,10,1.5,long,59,557,312
24,-0.25,0.2018932132718121,-0.6457106980127516,0.14571069801275166,11,-0.09090909090909091,0.3149183286488867,-0.7081490150609089,0.526330833242727,AUD_USD,10,1.5,short,35,556,305
20,0.0,0.22941573387056172,-0.44965483838630094,0.44965483838630094,9,0.1111111111111111,0.35136418446315326,-0.5775626904366693,0.7997849126588914,AUD_USD,10,2.0,long,29,371,193
16,0.375,0.23935677693908453,-0.09413928280060568,0.8441392828006057,7,-0.14285714285714285,0.40406101782088427,-0.9348167377860761,0.6491024520717903,AUD_USD,10,2.0,short,23,370,187
12,0.11201308628386301,0.28825337243465504,-0.45296352368806087,0.6769896962557869,6,-0.3333333333333333,0.421637021355784,-1.15974189519067,0.4930752285240034,AUD_USD,10,2.5,long,18,264,129
10,0.4,0.30550504633038933,-0.19878989080756304,0.9987898908075631,5,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,AUD_USD,10,2.5,short,15,263,126
7,0.42857142857142855,0.36885555678165877,-0.29438546272062266,1.1515283198634798,4,0.5,0.5,-0.48,1.48,AUD_USD,10,3.0,long,11,209,97
5,1.0,0.0,1.0,1.0,3,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,AUD_USD,10,3.0,short,8,208,104
35,0.14285714285714285,0.16973957879600132,-0.1898324315830197,0.4755467172973054,16,0.375,0.23935677693908453,-0.09413928280060568,0.8441392828006057,AUD_USD,14,1.5,long,51,556,312
21,-0.3333333333333333,0.21081851067789192,-0.7465376142620015,0.07987094759533486,10,0.0,0.3333333333333333,-0.6533333333333333,0.6533333333333333,AUD_USD,14,1.5,short,31,555,308
19,0.15789473684210525,0.23274559932318592,-0.29828663783133913,0.6140761115155496,9,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,AUD_USD,14,2.0,long,28,377,200
16,0.25,0.25,-0.24,0.74,8,0.0,0.3779644730092272,-0.7408103670980853,0.7408103670980853,AUD_USD,14,2.0,short,24,376,195
14,-0.3325602117566889,0.25213479674514827,-0.8267444133771795,0.16162398986380172,6,-0.3333333333333333,0.421637021355784,-1.15974189519067,0.4930752285240034,AUD_USD,14,2.5,long,20,258,133
9,0.1111111111111111,0.35136418446315326,-0.5775626904366693,0.7997849126588914,4,0.5,0.5,-0.48,1.48,AUD_USD,14,2.5,short,13,257,128
11,0.45454545454545453,0.2816715160878121,-0.09753071698665722,1.0066216260775662,5,0.2,0.48989794855663565,-0.7601999791710059,1.1601999791710058,AUD_USD,14,3.0,long,16,209,100
4,0.5,0.5,-0.48,1.48,3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,AUD_USD,14,3.0,short,7,208,104
37,0.08108108108108109,0.16611791814942142,-0.24451003849178488,0.40667220065394705,17,0.17647058823529413,0.24607647839237515,-0.30583930941376114,0.6587804858843495,AUD_USD,21,1.5,long,54,551,314
22,-0.2727272727272727,0.20994555243259116,-0.6842205554951514,0.13876601004060596,10,0.0,0.3333333333333333,-0.6533333333333333,0.6533333333333333,AUD_USD,21,1.5,short,32,550,307
21,0.047619047619047616,0.22335313142016333,-0.3901530899644725,0.48539118520256774,9,0.1111111111111111,0.35136418446315326,-0.5775626904366693,0.7997849126588914,AUD_USD,21,2.0,long,30,377,203
18,0.15515298498322008,0.23298045402509632,-0.3014887049059687,0.6117946748724089,8,-0.5,0.32732683535398854,-1.1415605972938176,0.14156059729381754,AUD_USD,21,2.0,short,26,376,202
12,-0.38798691371613697,0.2656044838414193,-0.9085717020453188,0.1325978746130449,6,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,AUD_USD,21,2.5,long,18,259,131
8,0.0,0.3779644730092272,-0.7408103670980853,0.7408103670980853,4,0.5,0.5,-0.48,1.48,AUD_USD,21,2.5,short,12,258,130
9,0.5555555555555556,0.2939723678960656,-0.020630285520732983,1.1317413966318441,4,0.5,0.5,-0.48,1.48,AUD_USD,21,3.0,long,13,206,100
6,0.6666666666666666,0.33333333333333337,0.013333333333333197,1.32,3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,AUD_USD,21,3.0,short,9,205,104
34,0.11448115056618441,0.161050969355095,-0.2011787493698018,0.4301410505021706,15,0.031662107028746195,0.25044736210203516,-0.45921472269124275,0.5225389367487351,USD_CAD,7,1.5,long,49,551,327
32,0.2068288941331557,0.16455223001468272,-0.11569347669562241,0.5293512649619339,15,-0.30008282397049757,0.24672329380527944,-0.7836604798288452,0.1834948318878501,USD_CAD,7,1.5,short,47,550,342
14,-0.14285714285714285,0.2745054065230065,-0.6808877396422355,0.39517345392794984,7,0.1920384603824233,0.3434931069020195,-0.48120802914553484,0.8652849499103815,USD_CAD,7,2.0,long,21,371,209
21,-0.11962973923589025,0.1923319819128642,-0.4966004237851041,0.2573409453133236,9,-0.3333333333333333,0.3333333333333333,-0.9866666666666666,0.32,USD_CAD,7,2.0,short,30,370,218
10,0.0,0.3333333333333333,-0.6533333333333333,0.6533333333333333,5,0.14590444172170383,0.38826986162581095,-0.6151044870648856,0.9069133705082932,USD_CAD,7,2.5,long,15,273,148
11,-0.21834579426956305,0.2959886745132462,-0.7984835963155256,0.3617920077763995,5,0.2,0.48989794855663565,-0.7601999791710059,1.1601999791710058,USD_CAD,7,2.5,short,16,273,155
9,0.4705731629403734,0.2901711082666004,-0.0981622092621634,1.03930853514291,5,-0.6,0.4,-1.384,0.18400000000000005,USD_CAD,7,3.0,long,14,223,120
9,-0.024667544948930618,0.3342448187854505,-0.6797873897684136,0.6304522998705523,4,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,USD_CAD,7,3.0,short,13,223,129
32,0.05913622247657094,0.16630312062994831,-0.2668178939581277,0.38509033891126965,15,0.031662107028746195,0.25044736210203516,-0.45921472269124275,0.5225389367487351,USD_CAD,10,1.5,long,47,543,321
30,0.1421421027481919,0.17355846192771981,-0.19803248263013895,0.48231668812652273,13,-0.30936218396364423,0.25521065326315295,-0.8095750643594241,0.1908506964321356,USD_CAD,10,1.5,short,43,542,338
16,0.061683783374473965,0.24526904742840314,-0.4190435495851962,0.5424111163341441,7,-0.09367582533186239,0.3502448422055775,-0.7801557160547943,0.5928040653910696,USD_CAD,10,2.0,long,23,368,210
20,-0.11569405500576808,0.202159152360551,-0.5119259936324481,0.28053788362091187,9,-0.7777777777777778,0.2222222222222222,-1.2133333333333334,-0.34222222222222226,USD_CAD,10,2.0,short,29,367,216
11,0.09090909090909091,0.3149183286488867,-0.526330833242727,0.7081490150609089,5,0.1459044417217038,0.38826986162581095,-0.6151044870648856,0.9069133705082932,USD_CAD,10,2.5,long,16,270,144
9,0.033683596035550156,0.3170674192990936,-0.5877685457906733,0.6551357378617736,5,0.2,0.48989794855663565,-0.7601999791710059,1.1601999791710058,USD_CAD,10,2.5,short,14,270,154
8,0.15439480830792007,0.3501172622363696,-0.5318350256753643,0.8406246422912045,4,-0.5,0.5,-1.48,0.48,USD_CAD,10,3.0,long,12,220,121
9,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,4,-0.5,0.5,-1.48,0.48,USD_CAD,10,3.0,short,13,220,129
32,-0.0033637775234290485,0.16664084846378208,-0.3299798405124419,0.3232522854655838,14,-0.037504885326343364,0.25856067957448947,-0.5442838172923427,0.46927404663965594,USD_CAD,14,1.5,long,46,546,325
30,-0.051197249809038385,0.17647186340499046,-0.3970821020828197,0.2946876024647429,13,-0.30936218396364423,0.25521065326315295,-0.8095750643594241,0.1908506964321356,USD_CAD,14,1.5,short,43,545,344
20,0.21655965746544056,0.20950495368323005,-0.19407005175369033,0.6271893666845715,9,-0.07285897525811519,0.3154769565437539,-0.6911938100838728,0.5454758595676426,USD_CAD,14,2.0,long,29,365,210
20,-0.18124881669788745,0.1935636883920637,-0.5606336459463324,0.1981360125505574,9,-0.8378266908023493,0.16217330919765077,-1.1556863768297447,-0.5199670047749538,USD_CAD,14,2.0,short,29,364,214
9,0.1111111111111111,0.35136418446315326,-0.5775626904366693,0.7997849126588914,5,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,USD_CAD,14,2.5,long,14,268,145
10,0.4030836856109163,0.25161452672167123,-0.0900807867635593,0.8962481579853918,5,0.2,0.48989794855663565,-0.7601999791710059,1.1601999791710058,USD_CAD,14,2.5,short,15,268,157
10,0.12351584664633605,0.3145144027901811,-0.4929323828224189,0.7399640761150911,5,-0.6,0.4000000000000001,-1.3840000000000001,0.18400000000000016,USD_CAD,14,3.0,long,15,214,119
9,-0.3333333333333333,0.3333333333333333,-0.9866666666666666,0.32,4,-0.5,0.5,-1.48,0.48,USD_CAD,14,3.0,short,13,214,127
33,0.001853589657435563,0.16911053663728381,-0.32960306215164076,0.33331024146651184,15,0.031662107028746195,0.25044736210203516,-0.45921472269124275,0.5225389367487351,USD_CAD,21,1.5,long,48,542,325
28,-0.16073505039009334,0.18346965383507646,-0.5203355719068432,0.19886547112665653,13,-0.19240325842749714,0.273307131133362,-0.7280852354488867,0.34327871859389236,USD_CAD,21,1.5,short,41,541,341
19,0.2569082391068596,0.2112042168755275,-0.15705202596917428,0.6708685041828935,9,-0.39444964292908735,0.3073665746484651,-0.996888129240079,0.20798884338190426,USD_CAD,21,2.0,long,28,367,212
19,-0.1074508206265565,0.21291722953638803,-0.524768590517877,0.309866949264764,9,-0.8378266908023493,0.16217330919765077,-1.1556863768297447,-0.5199670047749538,USD_CAD,21,2.0,short,28,366,214
11,0.021378042405760054,0.3022682775386683,-0.5710677815700298,0.6138238663815498,5,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,USD_CAD,21,2.5,long,16,269,149
10,0.5692348408440674,0.23178345580138196,0.11493926747335875,1.023530414214776,5,0.2,0.48989794855663565,-0.7601999791710059,1.1601999791710058,USD_CAD,21,2.5,short,15,269,158
11,0.09090909090909091,0.3149183286488867,-0.526330833242727,0.7081490150609089,5,-0.2181763985771668,0.37370872846284525,-0.9506455063643435,0.5142927092100098,USD_CAD,21,3.0,long,16,214,121
12,-0.3333333333333333,0.2842676218074806,-0.8904978720759953,0.22383120540932872,6,-0.3333333333333333,0.421637021355784,-1.15974189519067,0.4930752285240034,USD_CAD,21,3.0,short,18,214,131
32,-0.013953018072008522,0.16855657555506484,-0.3443239061599356,0.3164178700159186,15,0.06666666666666667,0.2666666666666666,-0.45599999999999985,0.5893333333333332,USD_CHF,7,1.5,long,47,516,312
32,0.010011204557584127,0.17227163141831459,-0.3276411930223124,0.3476636021374807,15,-0.06666666666666667,0.2666666666666666,-0.5893333333333332,0.45599999999999985,USD_CHF,7,1.5,short,47,516,295
12,-0.16666666666666574,0.2972941950052819,-0.7493632888770183,0.4160299555436868,6,0.10749441150923378,0.41055728455603246,-0.6971978662205899,0.9121866892390574,USD_CHF,7,2.0,long,18,360,208
15,0.26454318628231804,0.2483398986209762,-0.22220301501479528,0.7512893875794313,7,-0.14285714285714285,0.40406101782088427,-0.9348167377860761,0.6491024520717903,USD_CHF,7,2.0,short,22,360,198
16,-0.033650957310244756,0.2516192744734193,-0.5268247352781465,0.4595228206576571,7,-0.14285714285714285,0.40406101782088427,-0.9348167377860761,0.6491024520717903,USD_CHF,7,2.5,long,23,280,163
11,-0.2727272727272727,0.30424000964875475,-0.869037691638832,0.32358314618428663,5,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,USD_CHF,7,2.5,short,16,280,150
11,-0.32167411972399235,0.28722566021274604,-0.8846364137409746,0.24128817429298982,5,0.2,0.48989794855663565,-0.7601999791710059,1.1601999791710058,USD_CHF,7,3.0,long,16,210,124
11,-0.35072227725480015,0.2806990030666104,-0.9008923232653565,0.19944776875575615,6,0.6666666666666666,0.33333333333333337,0.013333333333333197,1.32,USD_CHF,7,3.0,short,17,210,111
32,-0.07645301807200813,0.16801502590152165,-0.4057624688389906,0.25285643269497426,15,0.2,0.26186146828319085,-0.313248477835054,0.7132484778350541,USD_CHF,10,1.5,long,47,510,313
28,0.08286994806581041,0.18275889100449408,-0.27533747830299793,0.4410773744346188,13,-0.07692307692307693,0.2878197989826109,-0.6410498829289943,0.48720372908284043,USD_CHF,10,1.5,short,41,510,297
14,-0.38250239506747047,0.24671173347289002,-0.8660573926743349,0.10105260253939397,7,1.0,0.0,1.0,1.0,USD_CHF,10,2.0,long,21,357,209
16,0.31050923713967316,0.2368047611907605,-0.1536280947942174,0.7746465690735638,8,0.25,0.3659625273556999,-0.46728655361717175,0.9672865536171718,USD_CHF,10,2.0,short,24,357,195
17,0.1447990990021226,0.2414465077113391,-0.328436056112102,0.6180342541163473,8,-0.5,0.32732683535398854,-1.1415605972938176,0.14156059729381754,USD_CHF,10,2.5,long,25,276,161
9,-0.4256487796585407,0.2980963557301524,-1.0099176368896394,0.15862007757255808,5,0.6,0.4,-0.18400000000000005,1.384,USD_CHF,10,2.5,short,14,276,149
9,-0.3931572574404351,0.30781277584106675,-0.996470298088926,0.21015578320805567,5,0.6,0.4,-0.18400000000000005,1.384,USD_CHF,10,3.0,long,14,205,118
14,0.224432496442657,0.2601246570612326,-0.2854118313973589,0.7342768242826729,6,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,USD_CHF,10,3.0,short,20,205,113
