tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,confirm,direction,total_n,raw_n,filtered_n
65,-0.16923076923076924,0.12319705675420745,-0.4106970004690158,0.07223546200747735,28,-0.14285714285714285,0.1904761904761905,-0.5161904761904762,0.2304761904761905,NZD_USD,100,1,short,93,295,125
23,0.13043478260869565,0.21137931948017294,-0.2838686835724433,0.5447382487898346,10,-0.4,0.30550504633038933,-0.9987898908075631,0.19878989080756304,NZD_USD,100,2,long,33,98,53
21,0.047619047619047616,0.22335313142016333,-0.3901530899644725,0.48539118520256774,10,-0.4,0.30550504633038933,-0.9987898908075631,0.19878989080756304,NZD_USD,100,2,short,31,114,54
7,-0.14285714285714285,0.40406101782088427,-0.9348167377860761,0.6491024520717903,4,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,NZD_USD,100,3,long,11,33,21
12,0.0,0.30151134457776363,-0.5909622353724167,0.5909622353724167,6,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,NZD_USD,100,3,short,18,40,22
130,0.015384615384615385,0.08803467047859578,-0.15716333875343236,0.18793256952266313,57,0.12280701754385964,0.13261911333657098,-0.13712644459581946,0.38274047968353875,USD_SEK,10,1,long,187,892,276
117,-0.11111111111111102,0.09227275539304443,-0.2919657116814781,0.06974348945925604,51,-0.07230542600519631,0.13979112779478525,-0.3462960364829754,0.20168518447258282,USD_SEK,10,1,short,168,821,243
47,0.06382978723404255,0.14714129251236696,-0.22456714609019668,0.35222672055828175,21,0.14285714285714285,0.2213133340689953,-0.29091699191808795,0.5766312776323737,USD_SEK,10,2,long,68,290,90
37,0.13513513513513514,0.16513786288129156,-0.18853507611219633,0.4588053463824666,17,-0.17647058823529413,0.24607647839237515,-0.6587804858843495,0.30583930941376114,USD_SEK,10,2,short,54,272,82
16,0.5,0.22360679774997896,0.06173067641004126,0.9382693235899587,7,-0.7142857142857143,0.28571428571428575,-1.2742857142857145,-0.15428571428571425,USD_SEK,10,3,long,23,73,32
7,0.14285714285714285,0.40406101782088427,-0.6491024520717903,0.9348167377860761,4,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,USD_SEK,10,3,short,11,75,19
97,0.05154639175257732,0.10192639140868655,-0.1482293354084483,0.25132211891360295,42,0.14285714285714285,0.15457193737155983,-0.1601038543911144,0.4458181401054001,USD_SEK,20,1,long,139,645,211
85,-0.08235294117647046,0.10873832685460043,-0.29548006181148734,0.13077417945854639,37,-0.04561018179094626,0.16444610283087094,-0.3679245433394533,0.27670417975756073,USD_SEK,20,1,short,122,593,182
35,0.08571428571428572,0.17086742893632048,-0.24918587500090242,0.4206144464294739,16,0.375,0.23935677693908453,-0.09413928280060568,0.8441392828006057,USD_SEK,20,2,long,51,193,73
30,0.26666666666666666,0.17897109079679924,-0.08411667129505984,0.6174500046283932,13,-0.23076923076923078,0.2808833628231621,-0.7813006219026286,0.319762160364167,USD_SEK,20,2,short,43,186,63
11,0.6363636363636364,0.24393468845452249,0.15825164699277228,1.1144756257345003,6,-0.3333333333333333,0.421637021355784,-1.15974189519067,0.4930752285240034,USD_SEK,20,3,long,17,47,26
8,0.25,0.3659625273556999,-0.46728655361717175,0.9672865536171718,4,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,USD_SEK,20,3,short,12,54,20
82,0.0,0.1111111111111111,-0.21777777777777776,0.21777777777777776,36,0.05555555555555555,0.16876979928266733,-0.2752332510384724,0.38634436214958356,USD_SEK,55,1,long,118,382,176
62,-0.03225806451612885,0.12797024611108768,-0.2830797468938607,0.218563617861603,27,0.037037037037037035,0.19598157859737708,-0.347086857013822,0.4211609310878961,USD_SEK,55,1,short,89,352,133
27,0.037037037037037035,0.19598157859737708,-0.347086857013822,0.4211609310878961,12,0.3333333333333333,0.2842676218074806,-0.22383120540932872,0.8904978720759953,USD_SEK,55,2,long,39,121,63
25,0.28,0.19595917942265426,-0.10407999166840232,0.6640799916684024,11,-0.2727272727272727,0.30424000964875475,-0.869037691638832,0.32358314618428663,USD_SEK,55,2,short,36,107,49
9,0.5555555555555556,0.2939723678960656,-0.020630285520732983,1.1317413966318441,5,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,USD_SEK,55,3,long,14,33,20
6,-1.8503717077085944e-15,0.44721359549995715,-0.8765386471799179,0.8765386471799141,3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,USD_SEK,55,3,short,9,30,15
70,-0.02857142857142857,0.12033670597080583,-0.264431372274208,0.20728851513135083,30,-0.06666666666666667,0.18528222234124034,-0.4298198224554977,0.2964864891221644,USD_SEK,100,1,long,100,278,150
52,2.135044278125301e-16,0.14002800840280102,-0.2744548964694898,0.27445489646949023,23,0.043478260869565216,0.21299910806810243,-0.37399999094391556,0.46095651268304594,USD_SEK,100,1,short,75,250,105
22,0.09090909090909091,0.21731429260625335,-0.33502692259916567,0.5168451044173474,10,0.4,0.30550504633038933,-0.19878989080756304,0.9987898908075631,USD_SEK,100,2,long,32,87,51
21,0.23809523809523808,0.21717627144745486,-0.1875702539417734,0.6637607301322496,10,-0.2,0.3265986323710904,-0.840133319447337,0.4401333194473371,USD_SEK,100,2,short,31,83,43
8,0.5,0.32732683535398854,-0.14156059729381754,1.1415605972938176,4,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,USD_SEK,100,3,long,12,28,18
4,-2.7755575615628914e-15,0.5773502691896242,-1.131606527611666,1.1316065276116607,3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,USD_SEK,100,3,short,7,21,13
91,-0.2418084936458283,0.10168250538971649,-0.4411062042096726,-0.04251078308198397,39,-0.3333333333333333,0.1529438225803745,-0.6331032255908673,-0.03356344107579928,AUD_CHF,10,1,long,130,908,180
118,0.19762926064015252,0.09026727962034369,0.020705392584278892,0.37455312869602614,51,-0.0196078431372549,0.14139416766525448,-0.2967404117611537,0.2575247254866439,AUD_CHF,10,1,short,169,845,232
28,-0.28227858394465005,0.17775951776446092,-0.6306872387629934,0.06613007087369333,13,0.07692307692307693,0.2878197989826109,-0.48720372908284043,0.6410498829289943,AUD_CHF,10,2,long,41,303,62
45,0.053320620146612936,0.14912472521686695,-0.23896384127844628,0.34560508157167213,20,0.3214797631824956,0.21311213258290712,-0.09622001668000235,0.7391795430449936,AUD_CHF,10,2,short,65,292,98
10,-0.2,0.32659863237109044,-0.8401333194473373,0.4401333194473372,5,-0.6,0.4000000000000001,-1.3840000000000001,0.18400000000000016,AUD_CHF,10,3,long,15,98,23
21,-0.14285714285714285,0.2213133340689953,-0.5766312776323737,0.29091699191808795,9,0.5555555555555556,0.2939723678960656,-0.020630285520732983,1.1317413966318441,AUD_CHF,10,3,short,30,99,40
65,-0.30776266033492883,0.11791799661444302,-0.5388819336992372,-0.07664338697062051,28,-0.42857142857142855,0.17388017698576702,-0.7693765754635319,-0.08776628167932521,AUD_CHF,20,1,long,93,632,121
95,0.171792134268821,0.1011129947768232,-0.02638933549375247,0.36997360403139445,42,0.1530856015154741,0.1530584121468919,-0.146908886292434,0.4530800893233822,AUD_CHF,20,1,short,137,594,185
21,-0.423990492878581,0.19113926713669285,-0.7986234564664989,-0.049357529290663005,9,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,AUD_CHF,20,2,long,30,215,49
41,0.05852263186823372,0.1562110865036293,-0.2476510976788797,0.3646963614153471,18,0.3333333333333333,0.22866478019001182,-0.11484963583908986,0.7815163025057565,AUD_CHF,20,2,short,59,211,88
7,-0.42857142857142855,0.36885555678165877,-1.1515283198634798,0.29438546272062266,3,-1.0,0.0,-1.0,-1.0,AUD_CHF,20,3,long,10,68,18
19,-0.05263157894736842,0.23537557657892524,-0.5139677090420619,0.40870455114732507,9,0.3333333333333333,0.3333333333333333,-0.32,0.9866666666666666,AUD_CHF,20,3,short,28,76,37
49,-0.4082565902402117,0.13013765308540867,-0.6633263902876128,-0.15318679019281073,22,-0.45454545454545453,0.19437181229994505,-0.8355142066533467,-0.07357670243756226,AUD_CHF,55,1,long,71,359,91
81,0.27555867599429623,0.10682859708853075,0.06617462570077598,0.4849427262878165,36,0.16666666666666666,0.16666666666666666,-0.16,0.4933333333333333,AUD_CHF,55,1,short,117,344,156
16,-0.24398752190313755,0.23422763403561048,-0.7030736846129341,0.21509864080665897,8,-0.5,0.32732683535398854,-1.1415605972938176,0.14156059729381754,AUD_CHF,55,2,long,24,122,40
39,0.11280584375891237,0.15941708397670584,-0.1996516408354311,0.42526332835325587,17,0.29411764705882354,0.2389423060187047,-0.17420927273783765,0.7624445668554847,AUD_CHF,55,2,short,56,131,82
4,-0.5,0.5,-1.48,0.48,3,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,AUD_CHF,55,3,long,7,42,12
18,-0.2222222222222222,0.23647127470752347,-0.6857059206489682,0.24126147620452376,8,0.5,0.32732683535398854,-0.14156059729381754,1.1415605972938176,AUD_CHF,55,3,short,26,49,35
42,-0.4048707838516756,0.1407532543027471,-0.6807471622850598,-0.12899440541829127,19,-0.3684210526315789,0.21912273678590868,-0.7979016167319599,0.061059511468802063,AUD_CHF,100,1,long,61,236,78
71,0.2580317289512394,0.1146908672782674,0.033237629085835274,0.4828258288166435,31,0.0967741935483871,0.18171724881099013,-0.2593916141211535,0.45294000121792777,AUD_CHF,100,1,short,102,251,137
12,-0.1586500292041834,0.2727172595594568,-0.6931758579407187,0.37587579953235195,6,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,AUD_CHF,100,2,long,18,83,29
34,-0.017663885100071115,0.17188514958816373,-0.354558778292872,0.3192310080927298,15,0.3333333333333333,0.25197631533948484,-0.16054024473205697,0.8272069113987236,AUD_CHF,100,2,short,49,96,70
4,-0.5,0.5,-1.48,0.48,2,0.0,1.0,-1.96,1.96,AUD_CHF,100,3,long,6,31,11
14,0.0,0.2773500981126146,-0.5436061923007246,0.5436061923007246,7,0.14285714285714285,0.40406101782088427,-0.6491024520717903,0.9348167377860761,AUD_CHF,100,3,short,21,35,27
128,-0.03206185558881873,0.0834001869131237,-0.1955262219385412,0.1314025107609037,56,0.05877231571007378,0.10973366521287775,-0.15630566810716662,0.27385029952731416,AUD_NZD,10,1,long,184,902,248
103,-0.04820860393431417,0.09161216817675849,-0.2277684535607608,0.13135124569213247,45,-0.14044971669181053,0.13244869616030253,-0.4000491611660034,0.11914972778238239,AUD_NZD,10,1,short,148,824,221
45,-0.03834355979592567,0.13297005599700268,-0.2989648695500509,0.22227774995819954,20,0.17511416780912004,0.17115535293946152,-0.16035032395222454,0.5105786595704647,AUD_NZD,10,2,long,65,293,93
29,-0.02893696570693695,0.1822040512337881,-0.38605690612516164,0.32818297471128777,13,0.18315894651800615,0.24203791550782966,-0.29123536787733995,0.6575532609133523,AUD_NZD,10,2,short,42,269,63
12,0.3333333333333333,0.2842676218074806,-0.22383120540932872,0.8904978720759953,6,-0.004990069558634051,0.37400528291334184,-0.738040424068784,0.728060284951516,AUD_NZD,10,3,long,18,88,26
9,-0.03212926570590854,0.33487818804143094,-0.6884905142671132,0.624231982855296,4,0.5507359436971755,0.3306817228593371,-0.0974002331071252,1.198872120501476,AUD_NZD,10,3,short,13,80,21
102,-0.007576173257245745,0.09370738273485266,-0.19124264341755695,0.17609029690306546,44,0.09541014369628856,0.12207468653611869,-0.14385624191450408,0.3346765293070812,AUD_NZD,20,1,long,146,649,201
79,-0.12537348411282662,0.10483844902830851,-0.3308568442083113,0.08010987598265806,35,-0.08332807633600162,0.15373219006999514,-0.38464316887319205,0.21798701620118885,AUD_NZD,20,1,short,114,580,175
35,0.10101163872187545,0.15728292891690163,-0.2072629019552517,0.40928617939900264,16,0.1837853295248131,0.19412237724605905,-0.19669452987746264,0.5642651889270889,AUD_NZD,20,2,long,51,198,74
27,-0.18225212460039855,0.1853810885926418,-0.5455990582419765,0.1810948090411794,12,0.28175552539450666,0.2403016803376215,-0.18923576806723147,0.7527468188562447,AUD_NZD,20,2,short,39,187,55
9,0.1371289454845908,0.34191598619264235,-0.5330263874529882,0.8072842784221698,5,-0.06561987344738451,0.4520021767549916,-0.951544139887168,0.820304392992399,AUD_NZD,20,3,long,14,61,19
7,0.14285714285714285,0.40406101782088427,-0.6491024520717903,0.9348167377860761,3,0.40098125826290065,0.4169506829918877,-0.41624208040119925,1.2182045969270006,AUD_NZD,20,3,short,10,57,16
91,-0.0269303936829973,0.09906288587528775,-0.22109364999856126,0.16723286263256668,39,0.05012530989943888,0.1284140725513409,-0.2015662723011893,0.301816892100067,AUD_NZD,55,1,long,130,395,174
62,-0.1582831758344336,0.11658743925184392,-0.3867945567680477,0.07022820509918049,27,-0.027187082891720588,0.17934788143157793,-0.37870893049761334,0.3243347647141721,AUD_NZD,55,1,short,89,334,145
31,0.08728035341601136,0.16765786324626009,-0.24132905854665837,0.4158897653786811,14,0.21004037659978642,0.19565099399023636,-0.17343557162107687,0.5935163248206496,AUD_NZD,55,2,long,45,122,63
19,-0.2406830614802995,0.21962154020467775,-0.6711412802814678,0.18977515732086886,9,0.4600425208591516,0.27832600365681476,-0.08547644630820533,1.0055614880265085,AUD_NZD,55,2,short,28,95,39
7,0.42857142857142855,0.36885555678165877,-0.29438546272062266,1.1515283198634798,4,-0.33202484180923064,0.4714063367969197,-1.2559812619311932,0.5919315783127319,AUD_NZD,55,3,long,11,34,15
5,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,3,0.40098125826290065,0.4169506829918877,-0.41624208040119925,1.2182045969270006,AUD_NZD,55,3,short,8,28,12
81,-0.00664453263271678,0.1053218560747056,-0.21307537053913975,0.1997863052737062,35,0.005301923961310351,0.14228021239358948,-0.27356729233012506,0.28417114025274576,AUD_NZD,100,1,long,116,303,151
48,-0.134016796698422,0.13343396532195273,-0.3955473687294494,0.12751377533260536,21,-0.12043944830498164,0.2085707794291589,-0.529238175986133,0.28835927937616973,AUD_NZD,100,1,short,69,247,115
25,0.14647555881365185,0.1880538393977195,-0.22210996640587835,0.5150610840331821,12,0.06270548761364514,0.23862151845575547,-0.40499268855963555,0.5304036637869258,AUD_NZD,100,2,long,37,91,54
16,-0.34831113550785564,0.22963200984553458,-0.7983898748051035,0.10176760378939215,7,0.47610254442552574,0.34011727984713713,-0.190527324074863,1.1427324129259144,AUD_NZD,100,2,short,23,71,30
6,0.3333333333333333,0.421637021355784,-0.4930752285240034,1.15974189519067,3,-0.1093664557456409,0.5876175243946496,-1.261096803559154,1.0423638920678724,AUD_NZD,100,3,long,9,25,13
4,-0.5,0.5,-1.48,0.48,2,0.8019460283016663,0.1980539716983337,0.41376024377293225,1.1901318128304004,AUD_NZD,100,3,short,6,20,10
86,-0.2102689203979483,0.10260247186957694,-0.4113697652623191,-0.009168075533577513,37,-0.2198274537414513,0.15699946777870905,-0.527546410587721,0.08789150310481841,AUD_CAD,10,1,long,123,861,184
91,0.1480063611679022,0.10075128789695152,-0.04946616311012278,0.3454788854459272,39,-0.008012098702126517,0.1603284733496775,-0.3222559064674944,0.30623170906324143,AUD_CAD,10,1,short,130,849,182
30,-0.22132906231303592,0.17543849756567972,-0.5651885175417681,0.12253039291569631,14,-0.049046697982867905,0.2679235145756741,-0.5741767865511891,0.4760833905854533,AUD_CAD,10,2,long,44,260,61
30,0.19323558313664943,0.17765541526584291,-0.1549690307844027,0.5414401970577015,13,0.23076923076923078,0.2808833628231621,-0.319762160364167,0.7813006219026286,AUD_CAD,10,2,short,43,265,57
13,-0.23076923076923078,0.2808833628231621,-0.7813006219026286,0.319762160364167,6,0.3333333333333333,0.421637021355784,-0.4930752285240034,1.15974189519067,AUD_CAD,10,3,long,19,86,26
12,0.026735535974217683,0.29455538231740525,-0.5505930133678967,0.6040640853163319,6,1.0,0.0,1.0,1.0,AUD_CAD,10,3,short,18,87,22
66,-0.2563376518412249,0.11599064932490785,-0.4836793245180443,-0.02899597916440555,29,-0.21150399270461026,0.17659530848682323,-0.5576307973387837,0.13462281192956324,AUD_CAD,20,1,long,95,580,137
65,0.18428490894355334,0.11984986411071957,-0.050620824713457024,0.4191906426005637,28,-0.04687399462081909,0.18910859488415463,-0.41752684059376216,0.323778851352124,AUD_CAD,20,1,short,93,581,132
24,-0.2989364128232398,0.19451598072741993,-0.6801877350489829,0.08231490940250324,11,0.028486020749077214,0.3028539983015046,-0.5651078159218718,0.6220798574200262,AUD_CAD,20,2,long,35,184,45
23,0.13830661377042566,0.2073702401302967,-0.2681390568849559,0.5447522844258071,11,0.45454545454545453,0.2816715160878121,-0.09753071698665722,1.0066216260775662,AUD_CAD,20,2,short,34,182,45
9,-0.3333333333333333,0.3333333333333333,-0.9866666666666666,0.32,5,0.2,0.48989794855663565,-0.7601999791710059,1.1601999791710058,AUD_CAD,20,3,long,14,63,21
11,-0.0617430516644898,0.3077682493986909,-0.664968820485924,0.5414827171569444,5,1.0,0.0,1.0,1.0,AUD_CAD,20,3,short,16,61,21
57,-0.27926815827229595,0.12340239355947505,-0.5211368496488671,-0.03739946689572485,25,-0.24534463153734795,0.18759614309630018,-0.6130330720060964,0.12234380893140043,AUD_CAD,55,1,long,82,330,116
55,0.10614669704112728,0.1311446519949991,-0.15089682086907097,0.36319021495132553,24,-0.08333333333333333,0.20778914433245896,-0.49060005622495284,0.3239333895582862,AUD_CAD,55,1,short,79,346,107
18,-0.39858188376431913,0.21519732409679032,-0.8203686389940281,0.02320487146538991,9,-0.18740597464001674,0.3287623437643565,-0.8317801684181554,0.4569682191381219,AUD_CAD,55,2,long,27,102,38
16,0.020093928799298166,0.253754294810324,-0.4772644890289369,0.5174523466275333,8,0.5,0.32732683535398854,-0.14156059729381754,1.1415605972938176,AUD_CAD,55,2,short,24,106,36
7,-0.42857142857142855,0.36885555678165877,-1.1515283198634798,0.29438546272062266,3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,AUD_CAD,55,3,long,10,34,16
9,-0.2976859520343764,0.32625238188876343,-0.9371406205363527,0.3417687164675999,5,1.0,0.0,1.0,1.0,AUD_CAD,55,3,short,14,39,18
51,-0.2508280094489889,0.132589870126,-0.5107041548959489,0.009048135997971052,22,-0.34039291446372727,0.19548567332826491,-0.7235448341871265,0.04275900525967197,AUD_CAD,100,1,long,73,237,101
41,-0.1508699611440286,0.15303010271057688,-0.4508089624567593,0.14906904016870207,18,0.14056902132285787,0.23476450808436808,-0.31956941452250354,0.6007074571682193,AUD_CAD,100,1,short,59,238,82
17,-0.36320434751516145,0.22514574836265144,-0.8044900143059583,0.07808131927563539,8,-0.33583172147001883,0.3326281250883423,-0.9877828466431696,0.31611940370313196,AUD_CAD,100,2,long,25,78,36
12,-0.1398747616009358,0.29162006962051795,-0.711450098057151,0.43170057485527935,6,0.3333333333333333,0.421637021355784,-0.4930752285240034,1.15974189519067,AUD_CAD,100,2,short,18,73,30
7,-0.42857142857142855,0.36885555678165877,-1.1515283198634798,0.29438546272062266,3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,AUD_CAD,100,3,long,10,25,16
8,-0.45989669603867345,0.3209705418078504,-1.0889989579820603,0.16920556590471336,4,1.0,0.0,1.0,1.0,AUD_CAD,100,3,short,12,30,14
118,0.248092694445412,0.08694109838195661,0.07768814161677703,0.4184972472740469,51,0.014144967711388168,0.13866254267964945,-0.25763361594072476,0.2859235513635011,EUR_AUD,10,1,long,169,880,231
105,-0.08820382526732978,0.09556088800769673,-0.2755031657624154,0.09909551522775581,46,0.08041337258417074,0.14571615414494452,-0.20519028953992047,0.36601703470826197,EUR_AUD,10,1,short,151,946,216
37,0.6571957723613527,0.11467583447026307,0.43243113679963713,0.8819604079230683,17,0.058823529411764705,0.2495670992423109,-0.43032798510316467,0.547975043926694,EUR_AUD,10,2,long,54,293,84
35,-0.1925448191326909,0.1642084894893118,-0.514393458531742,0.12930382026636023,15,0.2,0.26186146828319085,-0.313248477835054,0.7132484778350541,EUR_AUD,10,2,short,50,313,74
16,0.5421151982748522,0.20820818973027858,0.13402714640350621,0.9502032501461982,8,0.5,0.32732683535398854,-0.14156059729381754,1.1415605972938176,EUR_AUD,10,3,long,24,107,38
15,-0.4666666666666667,0.23637473611411156,-0.9299611494503253,-0.0033721838830080286,7,0.14285714285714285,0.40406101782088427,-0.6491024520717903,0.9348167377860761,EUR_AUD,10,3,short,22,99,33
92,0.2608202971545458,0.09792548097804661,0.06888635443757443,0.4527542398715172,40,0.1,0.1593255013631383,-0.21227798267175105,0.4122779826717511,EUR_AUD,20,1,long,132,612,181
67,-0.08082421202646431,0.11856645451773411,-0.3132144628812231,0.15156603882829453,30,0.06666666666666667,0.18528222234124034,-0.2964864891221644,0.4298198224554977,EUR_AUD,20,1,short,97,662,144
31,0.5908465670119372,0.13390323684832262,0.32839622278922487,0.8532969112346495,14,0.14285714285714285,0.2745054065230065,-0.39517345392794984,0.6808877396422355,EUR_AUD,20,2,long,45,215,70
26,-0.09424954164382807,0.19639444598370204,-0.479182655771884,0.29068357248422794,12,0.16666666666666666,0.2972941950052816,-0.41602995554368527,0.7493632888770185,EUR_AUD,20,2,short,38,209,49
15,0.5115895448265089,0.2201787189724652,0.08003925564047709,0.9431398340125406,7,0.42857142857142855,0.3688555567816587,-0.29438546272062255,1.1515283198634796,EUR_AUD,20,3,long,22,82,36
11,-0.6363636363636364,0.24393468845452249,-1.1144756257345003,-0.15825164699277228,6,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,EUR_AUD,20,3,short,17,68,27
81,0.28389465849652123,0.10319933808318889,0.08162395585347101,0.48616536113957143,35,0.02857142857142857,0.17142857142857143,-0.30742857142857144,0.3645714285714286,EUR_AUD,55,1,long,116,371,155
54,-0.0021370547459718197,0.13416736478500202,-0.26510508972457575,0.2608309802326321,24,0.16666666666666666,0.20559798491465375,-0.23630538376605467,0.569638717099388,EUR_AUD,55,1,short,78,396,120
29,0.49366357163345015,0.15065396507770265,0.19838180008115297,0.7889453431857474,13,0.23076923076923078,0.2808833628231621,-0.319762160364167,0.7813006219026286,EUR_AUD,55,2,long,42,131,62
19,0.13418483775055107,0.22915977663805415,-0.31496832446003503,0.5833379999611372,9,0.3333333333333333,0.3333333333333333,-0.32,0.9866666666666666,EUR_AUD,55,2,short,28,124,38
13,0.43644947479981805,0.24845719338656036,-0.05052662423784027,0.9234255738374764,6,0.3333333333333333,0.421637021355784,-0.4930752285240034,1.15974189519067,EUR_AUD,55,3,long,19,43,32
9,-0.3333333333333333,0.3333333333333333,-0.9866666666666666,0.32,5,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,EUR_AUD,55,3,short,14,43,20
67,0.1712090910935202,0.11677674212597657,-0.05767332347339388,0.4000915056604343,29,0.10344827586206896,0.18796831555013707,-0.2649696226161997,0.4718661743403376,EUR_AUD,100,1,long,96,265,128
49,0.018053041708520852,0.14061151756995563,-0.2575455327285922,0.2936516161456339,21,0.14285714285714285,0.2213133340689953,-0.29091699191808795,0.5766312776323737,EUR_AUD,100,1,short,70,283,107
23,0.21682186947512233,0.19533758277593102,-0.16603979276570247,0.5996835317159471,10,0.2,0.3265986323710904,-0.4401333194473371,0.840133319447337,EUR_AUD,100,2,long,33,88,49
18,0.19719510651447056,0.2329269357700631,-0.2593416875948531,0.6537319006237943,8,0.0,0.3779644730092272,-0.7408103670980853,0.7408103670980853,EUR_AUD,100,2,short,26,86,33
11,0.3339857429452395,0.28411532605286954,-0.22288029611838478,0.8908517820088638,6,0.3333333333333333,0.421637021355784,-0.4930752285240034,1.15974189519067,EUR_AUD,100,3,long,17,31,26
8,-0.25,0.3659625273556999,-0.9672865536171718,0.46728655361717175,4,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,EUR_AUD,100,3,short,12,31,18
117,0.06999940506631447,0.09118509676816404,-0.10872338459928704,0.24872219473191598,51,0.08616328053004758,0.12650796932574862,-0.1617923393484197,0.3341189004085149,EUR_CAD,10,1,long,168,888,238
117,-0.03541228284079297,0.09086516423366696,-0.2135080047387802,0.14268343905719424,51,-0.21699949260407475,0.12638653383765888,-0.4647170989258862,0.030718113717736667,EUR_CAD,10,1,short,168,876,256
31,-0.03225806451612903,0.1824791693384639,-0.38991723641951825,0.32540110738726025,14,0.17310352212594754,0.2663644438783645,-0.3489707878756469,0.6951778321275419,EUR_CAD,10,2,long,45,285,79
33,-0.04656224832869911,0.16946029569512328,-0.3787044278911407,0.28557993123374253,15,-0.2896689632684276,0.22697339865004582,-0.7345368246225175,0.15519889808566217,EUR_CAD,10,2,short,48,274,83
13,0.07692307692307693,0.2878197989826109,-0.48720372908284043,0.6410498829289943,6,-0.25622822073126544,0.40393268350877964,-1.0479362804084735,0.5354798389459428,EUR_CAD,10,3,long,19,79,27
9,-0.030605595887661825,0.33473543823555635,-0.6866870548293523,0.6254758630540286,5,-0.040706696077542445,0.4490623955594025,-0.9208689913739714,0.8394555992188866,EUR_CAD,10,3,short,14,74,24
85,0.050294238162070855,0.1078490232486316,-0.1610898474052471,0.2616783237293888,37,0.04923844618769536,0.15006626090366101,-0.24489142518348023,0.34336831755887093,EUR_CAD,20,1,long,122,623,171
80,-0.03454760814906745,0.1094600165624905,-0.24908924061154886,0.17999402431341394,35,-0.264323087745149,0.15340715709632838,-0.5650011156539526,0.03635494016365459,EUR_CAD,20,1,short,115,589,180
27,-0.037037037037037035,0.19598157859737708,-0.4211609310878961,0.347086857013822,12,0.03528744248027212,0.29281119492449853,-0.5386224995717449,0.6091973845322892,EUR_CAD,20,2,long,39,201,63
25,0.018537832206117155,0.19316610423956132,-0.360067732103423,0.39714339651565733,12,-0.3626121655430799,0.253748933023724,-0.8599600742695789,0.13473574318341908,EUR_CAD,20,2,short,37,177,59
11,0.09090909090909091,0.3149183286488867,-0.526330833242727,0.7081490150609089,6,0.07710511260206791,0.4184532869372045,-0.743063329794853,0.8972735549989888,EUR_CAD,20,3,long,17,58,23
9,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,4,0.19911662990307194,0.49013910852115133,-0.7615560227983846,1.1597892826045286,EUR_CAD,20,3,short,13,48,21
72,-0.018707552341728766,0.11793009052600288,-0.24985052977269442,0.21243542508923688,32,0.08994694556713606,0.15855020591914304,-0.2208114580343843,0.4007053491686564,EUR_CAD,55,1,long,104,350,145
67,-0.056176248536199944,0.11898779355381786,-0.28939232390168296,0.17703982682928304,29,-0.0614654619813848,0.18448113150655251,-0.4230484797342277,0.3001175557714581,EUR_CAD,55,1,short,96,347,153
22,0.0,0.21821789023599236,-0.427707064862545,0.427707064862545,10,0.04234493097632654,0.32170517501136825,-0.5881972120459552,0.6728870739986083,EUR_CAD,55,2,long,32,109,55
18,-0.02980856638039284,0.22419415361396125,-0.4692291074637569,0.40961197470297117,9,-0.45420934952995345,0.29228430851450665,-1.0270865942183864,0.11866789515847959,EUR_CAD,55,2,short,27,104,47
10,0.0,0.3333333333333333,-0.6533333333333333,0.6533333333333333,5,-0.1074738648775185,0.4599463355998296,-1.0089686826531845,0.7940209528981474,EUR_CAD,55,3,long,15,29,19
7,-0.42857142857142855,0.36885555678165877,-1.1515283198634798,0.29438546272062266,4,0.19911662990307194,0.49013910852115133,-0.7615560227983846,1.1597892826045286,EUR_CAD,55,3,short,11,33,17
54,0.0,0.13736056394868904,-0.2692267053394305,0.2692267053394305,24,0.20326259408951475,0.17133523256832772,-0.1325544617444076,0.5390796499234372,EUR_CAD,100,1,long,78,239,118
57,-0.05042531994282126,0.12965807449749683,-0.304555145957915,0.2037045060722725,25,-0.07692159425364276,0.19940745377304292,-0.4677602036488069,0.31391701514152137,EUR_CAD,100,1,short,82,259,130
