tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,confirm,direction,total_n,raw_n,filtered_n
27,0.18481542076997998,0.18539188200473722,-0.17855266795930497,0.5481835094992649,12,0.0011542547413749226,0.2709452086017308,-0.5298983541180176,0.5322068636007673,EUR_USD,100,2,long,39,86,76
33,0.1538608066521797,0.1669489607168342,-0.17335915635281537,0.4810807696571747,15,-0.10219590220241521,0.2587652583724509,-0.609375808612419,0.40498400420758857,EUR_USD,100,2,short,48,86,78
9,0.3333333333333333,0.3333333333333333,-0.32,0.9866666666666666,4,-0.7133601391006078,0.25308273428043154,-1.2094022982902537,-0.21731797991096197,EUR_USD,100,3,long,13,27,26
7,-0.03989941406971463,0.3800646077974761,-0.7848260453527678,0.7050272172133385,3,0.33333333333333703,0.6666666666666684,-0.9733333333333329,1.640000000000007,EUR_USD,100,3,short,10,20,18
279,-0.016393164777607935,0.05908972514514899,-0.13220902606209994,0.09942269650688408,120,-0.0013561168799851586,0.08850395180245424,-0.17482386241279546,0.17211162865282514,GBP_USD,10,1,long,399,909,598
284,0.0011817433125118125,0.0589959149678675,-0.11445025002450848,0.1168137366495321,122,0.024623656294253365,0.08879339126757774,-0.149411390590199,0.19865870317870574,GBP_USD,10,1,short,406,880,611
97,0.005234664323515597,0.10019813728601965,-0.1911536847570829,0.2016230134041141,42,0.15790840532867895,0.14917420348255325,-0.13447303349712542,0.4502898441544833,GBP_USD,10,2,long,139,319,218
84,-0.16288911490632066,0.1079441345972463,-0.3744596187169234,0.048681388904282086,37,-0.09669134185318211,0.16253515545043173,-0.41526024653602833,0.2218775628296641,GBP_USD,10,2,short,121,274,204
26,-0.01091081839014636,0.19245041276338015,-0.38811362740637145,0.36629199062607876,12,-0.06583758783380737,0.2885709763050115,-0.6314367013916299,0.49976152572401517,GBP_USD,10,3,long,38,87,67
26,0.07692307692307693,0.19940740610485724,-0.3139154390424433,0.46776159288859714,12,0.0,0.30151134457776363,-0.5909622353724167,0.5909622353724167,GBP_USD,10,3,short,38,84,62
198,-0.024843258995934526,0.07025670046742469,-0.16254639191208692,0.11285987392021786,86,0.00549575776218936,0.10466297956416405,-0.19964368218357217,0.2106351977079509,GBP_USD,20,1,long,284,644,435
210,0.04275980711816765,0.06865602022279367,-0.09180599251850793,0.17732560675484324,91,-0.040124779242985124,0.10286326624049102,-0.24173678107434754,0.16148722258837728,GBP_USD,20,1,short,301,594,440
70,-0.012043738459892492,0.11899031306616266,-0.2452647520695713,0.22117727514978633,31,0.24619848463885532,0.1687646959541655,-0.08458031943130903,0.5769772887090197,GBP_USD,20,2,long,101,223,162
62,-0.22068847826017637,0.12431350211109153,-0.46434294239791574,0.022965985877563017,27,-0.2170425257494926,0.18775801681942836,-0.5850482387155722,0.150963187216587,GBP_USD,20,2,short,89,191,150
19,0.05263157894736842,0.23537557657892524,-0.40870455114732507,0.5139677090420619,9,-0.1988945615561876,0.326769693370118,-0.8393631605616189,0.44157403744924373,GBP_USD,20,3,long,28,63,48
16,-0.125,0.25617376914899,-0.6271005875320204,0.37710058753202036,8,0.25,0.3659625273556999,-0.46728655361717175,0.9672865536171718,GBP_USD,20,3,short,24,52,42
132,-0.15474630791642618,0.08545171621062755,-0.32223167168925615,0.012739055856403808,57,0.18242152216667662,0.12286721882705258,-0.05839822673434644,0.4232412710676997,GBP_USD,55,1,long,189,383,295
145,0.07983916869693855,0.0828303579029914,-0.08250833279292458,0.24218667018680168,63,-0.030697197742542974,0.12314118175436932,-0.27205391398110684,0.21065951849602088,GBP_USD,55,1,short,208,348,295
44,0.026294052450171027,0.14964056292517033,-0.26700145088316285,0.3195895557835049,19,0.35298744357117023,0.2093841676351707,-0.057405524993764334,0.7633804121361047,GBP_USD,55,2,long,63,129,108
47,-0.14218480110916884,0.14509539968216734,-0.4265717844862168,0.14220218226787915,21,-0.2790546759636333,0.2092176855151632,-0.6891213395733532,0.13101198764608657,GBP_USD,55,2,short,68,123,114
11,0.09090909090909091,0.3149183286488867,-0.526330833242727,0.7081490150609089,5,-0.3580102108011377,0.41250587903293856,-1.1665217337056972,0.4505013121034218,GBP_USD,55,3,long,16,33,27
11,0.09090909090909091,0.3149183286488867,-0.526330833242727,0.7081490150609089,6,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,GBP_USD,55,3,short,17,30,29
102,-0.18065208475459074,0.09658217221306083,-0.36995314229218995,0.008648972783008468,45,0.15921941335149953,0.14191292590972074,-0.11892992143155312,0.4373687481345522,GBP_USD,100,1,long,147,281,226
114,0.022602451412772718,0.09370869622922148,-0.16106659319650138,0.20627149602204684,49,-0.13179855207422325,0.1368007735808414,-0.39992806829267236,0.13633096414422585,GBP_USD,100,1,short,163,253,231
35,0.16348918811765747,0.16688372493646036,-0.16360291275780484,0.4905812889931198,15,0.04711742852348231,0.25192566300063285,-0.446656870957758,0.5408917280047226,GBP_USD,100,2,long,50,98,84
37,-0.2887212338413766,0.15830782515579428,-0.5990045711467333,0.021562103463980187,17,-0.29411764705882354,0.23894230601870473,-0.7624445668554848,0.1742092727378377,GBP_USD,100,2,short,54,89,85
9,0.24554988288825685,0.32277929024176083,-0.3870975259855943,0.878197291762108,4,-0.5,0.5,-1.48,0.48,GBP_USD,100,3,long,13,26,23
8,0.25,0.3659625273556999,-0.46728655361717175,0.9672865536171718,4,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,GBP_USD,100,3,short,12,22,22
280,-0.08236063012855384,0.059558067116186796,-0.19909444167627996,0.03437318141917228,121,0.013822479580511913,0.09094095076468323,-0.1644217839182672,0.19206674307929103,AUD_USD,10,1,long,401,966,579
282,0.013211686108345735,0.05929855090640792,-0.10301347366821378,0.12943684588490525,121,-0.08071727257722798,0.09063064868437355,-0.25835334399860016,0.09691879884414419,AUD_USD,10,1,short,403,925,594
90,0.15331063250184107,0.10356105050660572,-0.04966902649110613,0.3562902914947883,39,0.03783472897055553,0.16058936651722355,-0.27692042940320266,0.3525898873443137,AUD_USD,10,2,long,129,306,190
98,0.13721361848492997,0.10015486009984753,-0.059089907310771184,0.3335171442806311,43,-0.023255813953488372,0.15426161815606512,-0.325608585539376,0.2790969576323993,AUD_USD,10,2,short,141,303,205
34,0.00240903650694697,0.1688893462609364,-0.3286140821644884,0.3334321551783823,15,0.11531035030621688,0.25703102580977133,-0.38847046028093496,0.6190911608933687,AUD_USD,10,3,long,49,104,76
37,0.24324324324324326,0.1616608868912285,-0.07361209506356464,0.5600985815500512,17,0.058823529411764705,0.2495670992423109,-0.43032798510316467,0.547975043926694,AUD_USD,10,3,short,54,105,82
219,-0.0593607305936073,0.06760911342888189,-0.1918745929142158,0.07315313172700119,94,0.07098425563023342,0.10293874480638761,-0.1307756841902863,0.2727441954507531,AUD_USD,20,1,long,313,699,439
207,0.00925728418763803,0.06927418766038905,-0.12652012362672452,0.14503469200200056,89,-0.1322111233915122,0.10509169982257452,-0.33819085504375823,0.07376860826073386,AUD_USD,20,1,short,296,650,440
70,0.18390118302552164,0.11746875961455093,-0.04633758581899819,0.4141399518700415,30,-0.050814852338277795,0.18319507434370882,-0.4098771980519471,0.3082474933753915,AUD_USD,20,2,long,100,226,147
74,0.12766127853409645,0.11544365975491559,-0.0986082945855381,0.353930851653731,33,-0.09090909090909091,0.17604469755488258,-0.4359566981166608,0.25413851629847894,AUD_USD,20,2,short,107,218,154
25,-0.03672371035055212,0.19566115864612943,-0.4202195812969658,0.3467721605958616,12,0.06080460454943776,0.28905173965598635,-0.5057368051762954,0.627346014275171,AUD_USD,20,3,long,37,77,61
28,0.14285714285714285,0.1904761904761905,-0.2304761904761905,0.5161904761904762,13,-0.07692307692307693,0.2878197989826109,-0.6410498829289943,0.48720372908284043,AUD_USD,20,3,short,41,75,64
141,-0.02127659574468085,0.08449629351437837,-0.18688933103286245,0.14433613954350075,61,0.06020524638101544,0.12791533461656485,-0.1905088094674517,0.31091930222948255,AUD_USD,55,1,long,202,417,290
145,-0.0005775322286822748,0.08265613993928542,-0.1625835665096817,0.16142850205231712,63,-0.1111111111111111,0.1262137409437922,-0.3584900433609438,0.1362678211387216,AUD_USD,55,1,short,208,381,300
45,0.2,0.14770978917519925,-0.08951118678339054,0.48951118678339056,20,0.02377772149258328,0.22515337202648422,-0.41752288767932577,0.46507833066449233,AUD_USD,55,2,long,65,133,94
46,0.17391304347826086,0.14679950448812287,-0.11381398531845999,0.4616400722749817,21,0.047619047619047616,0.22335313142016333,-0.3901530899644725,0.48539118520256774,AUD_USD,55,2,short,67,130,105
18,-0.10656070882021128,0.22722606757388797,-0.5519238012650317,0.3388023836246091,9,0.19218391717702815,0.3278862090720795,-0.4504730526042477,0.8348408869583039,AUD_USD,55,3,long,27,48,40
18,0.2222222222222222,0.23647127470752347,-0.24126147620452376,0.6857059206489682,8,0.25,0.3659625273556999,-0.46728655361717175,0.9672865536171718,AUD_USD,55,3,short,26,46,41
112,0.0,0.09491579957524988,-0.18603496716748977,0.18603496716748977,49,0.07494938835187637,0.14260690881843402,-0.20456015293225432,0.35445892963600706,AUD_USD,100,1,long,161,284,223
113,-0.08923665639963654,0.09312370927283807,-0.27175912657439916,0.09328581377512607,49,-0.2653061224489796,0.13916511935699852,-0.5380697563886967,0.007457511490737478,AUD_USD,100,1,short,162,284,233
39,0.23076923076923078,0.157842823397716,-0.07860270309029255,0.5401411646287542,17,-0.030849739420490258,0.2444897458669317,-0.5100496413196765,0.4483501624786959,AUD_USD,100,2,long,56,99,78
36,0.2777777777777778,0.1623787025244065,-0.04048447917005893,0.5960400347256145,16,0.0,0.2581988897471611,-0.5060698239044358,0.5060698239044358,AUD_USD,100,2,short,52,94,80
15,-0.1945395172509202,0.24334968781581973,-0.6715049053699268,0.28242587086808646,7,0.5328078935133219,0.31190262986258704,-0.07852126101734869,1.1441370480439925,AUD_USD,100,3,long,22,36,32
12,0.16666666666666666,0.2972941950052816,-0.41602995554368527,0.7493632888770185,6,0.3333333333333333,0.421637021355784,-0.4930752285240034,1.15974189519067,AUD_USD,100,3,short,18,32,28
312,0.014034903709815048,0.05462722123830648,-0.09303444991726564,0.12110425733689575,135,0.05087652080990903,0.07800304607135823,-0.10200944948995308,0.20376249110977115,USD_CAD,10,1,long,447,925,636
297,-0.08613518652973193,0.055661406594252845,-0.1952315434544675,0.022961170395003644,128,-0.15681965231295925,0.07948597713464925,-0.31261216749687176,-0.001027137129046729,USD_CAD,10,1,short,425,914,638
105,0.08074502313854916,0.09422812587758052,-0.10394210358150864,0.26543214985860697,45,-0.09646914657687969,0.13015501668389523,-0.35157297927731435,0.15863468612355494,USD_CAD,10,2,long,150,324,230
104,-0.025195559045954333,0.09219792749476102,-0.20590349693568594,0.15551237884377728,45,-0.20230944935650824,0.14084704740128356,-0.478369662263024,0.07375076355000754,USD_CAD,10,2,short,149,318,233
41,0.3013780357100147,0.1489866468299679,0.009364207923277634,0.5933918634967518,18,-0.1289755231041164,0.22252013540753154,-0.5651149885028782,0.3071639422946454,USD_CAD,10,3,long,59,110,90
35,0.017028691403874658,0.15599971165848253,-0.2887307434467511,0.3227881262545004,16,-0.06197989200851038,0.23277093626432255,-0.5182109270865826,0.39425114306956177,USD_CAD,10,3,short,51,107,80
232,0.011118206993544717,0.06354782639231352,-0.11343553273538978,0.1356719467224792,100,0.018926892925716973,0.09106698002084909,-0.15956438791514724,0.1974181737665812,USD_CAD,20,1,long,332,651,472
221,-0.10481476610447232,0.06414351137211706,-0.23053604839382175,0.0209065161848771,95,-0.18443798515479704,0.09507133731813844,-0.37077780629834833,0.0019018359887542913,USD_CAD,20,1,short,316,660,475
80,0.02763208665259323,0.10731536407113824,-0.18270602692683774,0.2379702002320242,35,-0.09801128989786329,0.15368394170841976,-0.399231815646366,0.20320923585063944,USD_CAD,20,2,long,115,222,170
74,-0.0810643640256152,0.11042290625641515,-0.2974932602881889,0.1353645322369585,32,-0.19107965453763315,0.17070440821195243,-0.52566029463306,0.14350098555779361,USD_CAD,20,2,short,106,218,170
30,0.2,0.18194353045893685,-0.1566093196995162,0.5566093196995162,13,-0.02501567874711502,0.270835960458616,-0.5558541612460024,0.5058228037517725,USD_CAD,20,3,long,43,78,67
27,0.06942358282254926,0.18468769480949915,-0.2925642990040691,0.4314114646491676,12,0.10026713065271274,0.2876320583784373,-0.4634917037690244,0.6640259650744499,USD_CAD,20,3,short,39,76,59
161,-0.04510486444237765,0.07574719243810418,-0.19356936162106186,0.10335963273630655,69,-0.036777970908095405,0.11198846502963596,-0.25627536236618187,0.18271942054999107,USD_CAD,55,1,long,230,389,317
147,-0.11357263013977795,0.0783203906089407,-0.2670805957333017,0.03993533545374581,63,-0.2192126571346816,0.11863136523221218,-0.45173013298981746,0.013304818720454276,USD_CAD,55,1,short,210,391,306
51,0.014022764922770232,0.13712358687701193,-0.25473946535617314,0.2827849952017136,22,-0.31324846963499037,0.18124857493279084,-0.6684956765032604,0.04199873723327968,USD_CAD,55,2,long,73,123,110
49,-0.0032871745392760244,0.13403017138823484,-0.2659863104602163,0.2594119613816643,21,-0.2095778527760167,0.21308800442837544,-0.6272303414556326,0.20807463590359915,USD_CAD,55,2,short,70,129,110
18,0.31508925232725077,0.2262510107754225,-0.12836272879257732,0.7585412334470789,8,-0.6246012957003761,0.2631877366689195,-1.1404492595714584,-0.10875333182929392,USD_CAD,55,3,long,26,43,39
18,-0.06556760115328925,0.22133961051524403,-0.4993932377631675,0.36825803545658903,9,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,USD_CAD,55,3,short,27,50,43
125,0.0005284955228701413,0.08617576224003633,-0.16837599846760104,0.16943298951334135,55,-0.13888550885895865,0.12290883156301045,-0.3797868187224591,0.10201580100454183,USD_CAD,100,1,long,180,303,255
109,-0.13794956198354127,0.08918118866442895,-0.312744691765822,0.03684556779873946,47,-0.17441361741301326,0.14002603577457545,-0.44886464753118116,0.10003741270515465,USD_CAD,100,1,short,156,277,237
40,0.16952058930680405,0.1493837555049553,-0.12327157148290832,0.4623127500965164,18,-0.3620630929668922,0.20435139374368802,-0.7625918247045207,0.03846563877073628,USD_CAD,100,2,long,58,88,80
30,-0.03748129211321805,0.17018771614605413,-0.37104921575948413,0.29608663153304804,14,-0.3813178970448113,0.2467247213650198,-0.8648983509202501,0.10226255683062752,USD_CAD,100,2,short,44,85,73
14,0.11940046727789382,0.2698337374219888,-0.40947365806920416,0.6482745926249918,6,-0.4994683942671682,0.3417210418131845,-1.1692416362210099,0.17030484768667348,USD_CAD,100,3,long,20,34,31
9,-0.3584114245754535,0.2865140233177977,-0.9199789102783369,0.2031560611274299,5,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,USD_CAD,100,3,short,14,34,29
309,-0.11134945259333363,0.05444818665807694,-0.21806789844316443,-0.004631006743502822,133,0.07616318478004185,0.08506521151993394,-0.09056462979902867,0.24289099935911235,USD_CHF,10,1,long,442,918,618
289,-0.03042092755097316,0.057025156313595414,-0.14219023392562016,0.08134837882367385,124,-0.011835632398492273,0.08896151922497544,-0.18620021007944415,0.1625289452824596,USD_CHF,10,1,short,413,885,572
95,-0.07794394229220915,0.0985340030739055,-0.27107058831706393,0.11518270373264562,42,-0.0916914361412698,0.14837025768579326,-0.38249714120542455,0.19911426892288497,USD_CHF,10,2,long,137,300,215
91,0.10817012920782106,0.1015383077989945,-0.09084495407820818,0.3071852124938503,39,0.15102863427710064,0.15826850305329113,-0.15917763170734997,0.46123490026155123,USD_CHF,10,2,short,130,298,212
28,-0.06461566481885346,0.18297483915831872,-0.42324634956915813,0.29401501993145124,12,-0.34010817964717144,0.2558922950006781,-0.8416570778485005,0.16144071855415765,USD_CHF,10,3,long,40,84,68
35,0.1438409230778777,0.16098784259069826,-0.17169524839989087,0.4593770945556463,15,-0.06666666666666667,0.2666666666666666,-0.5893333333333332,0.45599999999999985,USD_CHF,10,3,short,50,100,84
228,-0.08384228587446813,0.06347868996189873,-0.20826051819978963,0.040575946450853384,99,-0.026709948110454414,0.0989512800944216,-0.22065445709552073,0.16723456087461191,USD_CHF,20,1,long,327,635,449
210,-0.014386514654711687,0.06669126330995856,-0.14510139074223047,0.11632836143280709,90,0.011388680370182315,0.10514821287954158,-0.19470181687371918,0.2174791776140838,USD_CHF,20,1,short,300,626,418
70,-0.04744057972799058,0.11431087988354383,-0.27148990429973646,0.17660874484375533,30,-0.033095327379352404,0.18096274291071382,-0.3877823034843515,0.3215916487256467,USD_CHF,20,2,long,100,204,159
74,0.05457486606934889,0.11357634656261735,-0.16803477319338112,0.2771845053320789,32,0.09031614802521643,0.17606544936528556,-0.2547721327307433,0.43540442878117613,USD_CHF,20,2,short,106,216,168
19,0.06267165184590018,0.2186682227915335,-0.3659180648255055,0.49126136851730584,9,0.00868944542717958,0.33344657379097936,-0.64486583920314,0.6622447300574991,USD_CHF,20,3,long,28,56,47
25,0.2683917946922905,0.18178982492384013,-0.08791626215843612,0.6246998515430171,11,-0.09090909090909091,0.3149183286488867,-0.7081490150609089,0.526330833242727,USD_CHF,20,3,short,36,71,64
149,-0.16669518866788152,0.07815834014482032,-0.31988553535172937,-0.013504841984033705,65,-0.009912074814384407,0.12115229687349446,-0.24737057668643356,0.22754642705766473,USD_CHF,55,1,long,214,372,302
143,0.004220435029292947,0.08088945204737155,-0.15432289098355528,0.1627637610421412,62,0.04879001989220014,0.12639890847615895,-0.1989518407210714,0.29653188050547163,USD_CHF,55,1,short,205,362,271
49,-0.09799954587758586,0.13958335011611428,-0.37158291210516986,0.17558382034999814,21,-0.16223338635421142,0.21711886795153473,-0.5877863675392194,0.26331959483079664,USD_CHF,55,2,long,70,116,98
46,0.08504478279101883,0.14601018634493015,-0.20113518244504425,0.37122474802708194,20,-0.05549416315965372,0.2233152261563187,-0.4931920064260384,0.38220368010673095,USD_CHF,55,2,short,66,136,114
14,-0.22377501288518298,0.2526980748010202,-0.7190632394951826,0.27151321372481657,7,0.14285714285714285,0.40406101782088427,-0.6491024520717903,0.9348167377860761,USD_CHF,55,3,long,21,36,34
13,0.10167427753155142,0.2810877717578889,-0.44925775511391075,0.6526063101770136,6,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,USD_CHF,55,3,short,19,39,38
119,-0.1638030188609318,0.08710391778580948,-0.33452669772111837,0.006920659999254786,52,0.026200043726928086,0.135971205251412,-0.24030351856583942,0.2927036060196956,USD_CHF,100,1,long,171,274,239
112,0.0012491017972695584,0.09214745748555146,-0.1793599148744113,0.18185811846895042,49,0.035340158051716,0.1428732205053099,-0.2446913541386914,0.3153716702421234,USD_CHF,100,1,short,161,275,220
37,-0.01625474703569026,0.1612798801082752,-0.33236331204790964,0.29985381797652916,16,0.0995686804100968,0.25160438138195257,-0.39357590709853024,0.5927132679187238,USD_CHF,100,2,long,53,79,75
36,0.03986526155834808,0.16698099503941388,-0.2874174887189031,0.36714801183559925,16,-0.06936770394956715,0.24945844909448517,-0.558306264174758,0.4195708562756238,USD_CHF,100,2,short,52,100,89
11,-0.17862346114902108,0.2904494386073289,-0.7479043608193857,0.3906574385213436,5,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,USD_CHF,100,3,long,16,29,27
9,0.1111111111111111,0.35136418446315326,-0.5775626904366693,0.7997849126588914,4,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,USD_CHF,100,3,short,13,28,27
277,-0.06859205776173286,0.060051159638732726,-0.186292330653649,0.04910821513018329,120,-0.2,0.08981774262781438,-0.3760427755505162,-0.023957224449483838,NZD_USD,10,1,long,397,913,575
309,0.0744336569579288,0.0568222230714251,-0.036937900262064394,0.185805214177922,133,0.007518796992481203,0.08703636769015206,-0.16307248368021685,0.17811007766517925,NZD_USD,10,1,short,442,962,620
97,-0.09278350515463918,0.10162180812798105,-0.2919622490854821,0.10639523877620369,42,-0.09523809523809523,0.15546387747761883,-0.39994729509422816,0.2094711046180377,NZD_USD,10,2,long,139,323,207
107,0.009345794392523364,0.09712434434965665,-0.18101792053280366,0.1997095093178504,46,-0.043478260869565216,0.14893023279611745,-0.33538151714995545,0.248424995410825,NZD_USD,10,2,short,153,333,235
28,0.0,0.19245008972987526,-0.3772021758705555,0.3772021758705555,12,0.16666666666666666,0.2972941950052816,-0.41602995554368527,0.7493632888770185,NZD_USD,10,3,long,40,103,75
47,-0.10638297872340426,0.14660525687813158,-0.3937292822045421,0.18096332475773363,21,0.047619047619047616,0.22335313142016333,-0.3901530899644725,0.48539118520256774,NZD_USD,10,3,short,68,114,91
206,-0.05825242718446602,0.06972442812040593,-0.19491230630046164,0.07840745193152959,89,-0.21348314606741572,0.10414287314381877,-0.41760317742930053,-0.009363114705530945,NZD_USD,20,1,long,295,647,419
244,0.09836065573770492,0.0638389557335294,-0.02676369750001273,0.22348500897542256,105,0.02857142857142857,0.09801803569660555,-0.1635439213939183,0.22068677853677546,NZD_USD,20,1,short,349,688,475
67,-0.13432835820895522,0.12197589753102159,-0.37340111736975756,0.10474440095184709,29,-0.10344827586206896,0.18796831555013707,-0.4718661743403376,0.2649696226161997,NZD_USD,20,2,long,96,218,147
89,0.056179775280898875,0.1064320009575783,-0.15242694659595457,0.2647864971577523,39,-0.07692307692307693,0.16174076401164517,-0.39393497438590147,0.24008882053974762,NZD_USD,20,2,short,128,243,191
20,0.0,0.22941573387056172,-0.44965483838630094,0.44965483838630094,9,0.1111111111111111,0.35136418446315326,-0.5775626904366693,0.7997849126588914,NZD_USD,20,3,long,29,69,56
40,-0.05,0.15992786835609066,-0.36345862197793766,0.2634586219779377,18,-0.1111111111111111,0.24103384202072908,-0.58353744147174,0.36131521924951787,NZD_USD,20,3,short,58,86,76
144,-0.09722222222222222,0.08322804796806564,-0.2603491962396309,0.06590475179518644,62,-0.1935483870967742,0.12561579608905027,-0.4397553474313127,0.05265857323776432,NZD_USD,55,1,long,206,377,296
162,0.1111111111111111,0.07832304187224905,-0.04240205095849703,0.26462427318071924,70,-0.11428571428571428,0.11959707569435228,-0.34869598264664475,0.12012455407521618,NZD_USD,55,1,short,232,399,309
49,-0.02040816326530612,0.14430750636460155,-0.30325087573992515,0.26243454920931286,21,-0.14285714285714285,0.2213133340689953,-0.5766312776323737,0.29091699191808795,NZD_USD,55,2,long,70,129,101
58,0.13793103448275862,0.13118722590563484,-0.11919592829228565,0.3950579972578029,25,-0.12,0.20264912204760885,-0.5171922792133133,0.27719227921331335,NZD_USD,55,2,short,83,150,127
14,0.0,0.2773500981126146,-0.5436061923007246,0.5436061923007246,7,-0.14285714285714285,0.40406101782088427,-0.9348167377860761,0.6491024520717903,NZD_USD,55,3,long,21,45,38
25,0.04,0.20396078054371142,-0.3597631298656744,0.43976312986567434,12,0.0,0.30151134457776363,-0.5909622353724167,0.5909622353724167,NZD_USD,55,3,short,37,51,47
109,-0.009174311926605505,0.09622099524496802,-0.19776746260674283,0.17941883875353182,48,-0.25,0.14123317071650804,-0.5268170146043558,0.02681701460435576,NZD_USD,100,1,long,157,277,224
130,-0.03076923076923077,0.08800340261382734,-0.20325589989233236,0.14171743835387082,57,-0.05263157894736842,0.13344540864134474,-0.3141845798844041,0.2089214219896673,NZD_USD,100,1,short,187,295,240
36,0.16666666666666666,0.16666666666666666,-0.16,0.4933333333333333,16,-0.375,0.23935677693908453,-0.8441392828006057,0.09413928280060568,NZD_USD,100,2,long,52,98,81
45,0.06666666666666667,0.15042028661807097,-0.22815709510475246,0.36149042843808576,20,-0.1,0.22826577307580465,-0.5474009152285771,0.3474009152285771,NZD_USD,100,2,short,65,114,104
