tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,confirm,direction,total_n,raw_n,filtered_n
39,-0.20218191305801467,0.15029130727973095,-0.4967528753262873,0.092389049210258,17,0.07130796209019946,0.23567537114413928,-0.3906157653523135,0.5332316895327125,EUR_USD,55,2,short,56,119,56
18,0.17033507433978556,0.23208424392898622,-0.28455004376102744,0.6252201924405986,8,-0.09659216162669529,0.34465624038158055,-0.7721183927745932,0.5789340695212026,EUR_USD,55,3,long,26,38,26
8,-0.18619204916793508,0.3396897800172459,-0.8519840180017371,0.4795999196658669,4,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,EUR_USD,55,3,short,12,27,12
91,-0.041252538388780007,0.10351402720045418,-0.2441400317016702,0.16163495492411017,39,-0.42857833149351693,0.13801006076727082,-0.6990780505973677,-0.15807861238966614,EUR_USD,100,1,long,130,263,131
98,-0.0941026499986443,0.09722991142327041,-0.2846732763882543,0.0964679763909657,43,-0.05579382413712424,0.1479910229662819,-0.34585622915103675,0.23426858087678826,EUR_USD,100,1,short,141,266,141
35,-0.08592081123604521,0.16234942708985833,-0.40412568833216755,0.2322840658600771,15,-0.19303444079361884,0.2381246178994115,-0.6597586918764654,0.2736898102892277,EUR_USD,100,2,long,50,86,50
33,-0.25864193465255003,0.16207365541095223,-0.5763062992580164,0.059022429952916344,15,-0.024186654205386748,0.2575181437634806,-0.5289222159818088,0.48054890757103524,EUR_USD,100,2,short,48,86,48
16,0.19162695863225876,0.24509203949077152,-0.2887534387696534,0.6720073560341709,7,-0.2532481847162232,0.3544889550959035,-0.9480465367041939,0.4415501672717476,EUR_USD,100,3,long,23,27,23
7,-0.06993377047764009,0.3685524101746085,-0.7922964944198727,0.6524289534645926,3,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,EUR_USD,100,3,short,10,20,10
170,-0.0050033013808871585,0.07662246883485381,-0.15518334029720063,0.1451767375354263,74,-0.09367380442411508,0.11358520624047233,-0.31630080865544086,0.12895319980721068,GBP_USD,10,1,long,244,909,244
182,-0.017264448720012936,0.07313343541377634,-0.16060598213101457,0.12607708469098872,79,0.17058548484025782,0.10979887534377206,-0.044620310833535404,0.38579128051405104,GBP_USD,10,1,short,261,880,263
58,-0.044874197908146,0.13135370652342193,-0.302327462694053,0.21257906687776096,25,-0.06920525672510833,0.19139183915819208,-0.44433326147516483,0.3059227480249481,GBP_USD,10,2,long,83,319,83
68,-0.051136495688753565,0.12131303682264327,-0.2889100478611344,0.18663705648362724,30,-0.2875373581580692,0.17505156457855023,-0.6306384247320276,0.05556370841588926,GBP_USD,10,2,short,98,274,98
17,0.08890046019392887,0.24332609506363265,-0.3880186861307911,0.5658196065186488,8,-0.3472491282448651,0.32962726352189736,-0.9933185647477839,0.2988203082580537,GBP_USD,10,3,long,25,87,25
23,-0.21739130434782608,0.20810192223064325,-0.6252710719198868,0.19048846322423466,11,0.2727272727272727,0.30424000964875475,-0.32358314618428663,0.869037691638832,GBP_USD,10,3,short,34,84,34
125,-0.030804489878006536,0.08928372661119192,-0.20580059403594272,0.14419161427992963,55,-0.10406200405184271,0.13119706972249953,-0.36120826070794176,0.15308425260425637,GBP_USD,20,1,long,180,644,180
134,-0.001110922342059366,0.08588065338055523,-0.16943700296794761,0.16721515828382888,58,0.21076480995511657,0.12715239799537237,-0.038453890115813266,0.4599835100260464,GBP_USD,20,1,short,192,594,193
44,-0.18389535580399266,0.14704397827432736,-0.47210155322167424,0.10431084161368895,20,0.08112831552010125,0.21489042216502438,-0.3400569119233465,0.502313542963549,GBP_USD,20,2,long,64,223,64
53,-0.04674116427991025,0.13750842010958858,-0.31625766769470387,0.22277533913488334,24,-0.19275503103091984,0.20075977808322712,-0.586244196074045,0.2007341340122053,GBP_USD,20,2,short,77,191,77
14,0.0,0.2773500981126146,-0.5436061923007246,0.5436061923007246,7,-0.25399900370841727,0.365072681587053,-0.9695414596190413,0.46154345220220666,GBP_USD,20,3,long,21,63,21
18,-0.2222222222222222,0.23647127470752347,-0.6857059206489682,0.24126147620452376,9,0.5555555555555556,0.2939723678960656,-0.020630285520732983,1.1317413966318441,GBP_USD,20,3,short,27,52,27
106,0.015739803975488596,0.09732289125887611,-0.17501306289190857,0.20649267084288578,46,-0.015726309192420636,0.14363440934337748,-0.2972497515054405,0.2657971331205992,GBP_USD,55,1,long,152,383,152
112,-0.0013291392306781819,0.09382730195577094,-0.1852306510639892,0.18257237260263284,48,0.08800747869576586,0.14225765218701159,-0.19081751959077686,0.3668324769823086,GBP_USD,55,1,short,160,348,160
39,-0.21765877376162074,0.1567017972073369,-0.524794296288001,0.08947674876475958,17,0.15426860649423677,0.2290859070656574,-0.29473977135445173,0.6032769843429253,GBP_USD,55,2,long,56,129,56
49,-0.009740442996637618,0.1431888246165771,-0.2903905392451287,0.27090965325185346,21,-0.26791051165438456,0.21062542248175245,-0.6807363397186194,0.14491531640985023,GBP_USD,55,2,short,70,123,70
12,0.16666666666666666,0.2972941950052816,-0.41602995554368527,0.7493632888770185,6,-0.46299883765982014,0.35416943000381473,-1.157170920467297,0.23117324514765675,GBP_USD,55,3,long,18,33,18
14,-0.2857142857142857,0.26578871697687523,-0.8066601709889611,0.23523159956038975,7,0.42857142857142855,0.3688555567816587,-0.29438546272062255,1.1515283198634796,GBP_USD,55,3,short,21,30,21
86,-0.0736230323092815,0.10782048849818568,-0.2849511897657254,0.13770512514716243,37,0.08122101466039518,0.16070292884870502,-0.23375672588306667,0.396198755203857,GBP_USD,100,1,long,123,281,123
95,-0.033145932566694285,0.10168882776282115,-0.23245603498182374,0.16616416984843516,41,0.11215215201596793,0.15151887735071948,-0.18482484759144227,0.40912915162337815,GBP_USD,100,1,short,136,253,136
31,-0.14479652182913577,0.17837038011987974,-0.49440246686410005,0.2048094232058285,14,-0.026959549256998252,0.2532108118576855,-0.5232527404980618,0.46933364198406535,GBP_USD,100,2,long,45,98,45
41,-0.10920199284964008,0.1556631559998045,-0.4143017786092569,0.1958977929099767,18,-0.2222222222222222,0.23647127470752347,-0.6857059206489682,0.24126147620452376,GBP_USD,100,2,short,59,89,59
11,0.2727272727272727,0.30424000964875475,-0.32358314618428663,0.869037691638832,5,-0.35559860519178416,0.41334218611527934,-1.1657492899777318,0.4545520795941634,GBP_USD,100,3,long,16,26,16
11,-0.45454545454545453,0.2816715160878121,-1.0066216260775662,0.09753071698665722,6,0.3333333333333333,0.421637021355784,-0.4930752285240034,1.15974189519067,GBP_USD,100,3,short,17,22,17
170,-0.14916127633053108,0.07548002016722233,-0.29710211585828683,-0.0012204368027753099,73,0.050921126767184854,0.1169522481380147,-0.17830527958332396,0.2801475331176937,AUD_USD,10,1,long,243,966,246
169,-0.08661354871380297,0.07641671125770083,-0.2363903027788966,0.06316320535129066,73,-0.13748246790277582,0.11591531344237961,-0.36467648224983984,0.08971154644428822,AUD_USD,10,1,short,242,925,243
54,0.01663729448881617,0.13607682265055002,-0.2500732779062618,0.2833478668838942,24,0.2727926038508059,0.1969845562860504,-0.1132971264698529,0.6588823341714647,AUD_USD,10,2,long,78,306,79
58,0.3955318125166728,0.12040673312178118,0.15953461559798168,0.6315290094353639,26,-0.38461538461538464,0.18461538461538463,-0.7464615384615385,-0.022769230769230764,AUD_USD,10,2,short,84,303,84
17,0.4117647058823529,0.22782254977690689,-0.034767491680384566,0.8582969034450905,8,0.5590737926564888,0.2920877101347388,-0.013418119207599166,1.1315657045205767,AUD_USD,10,3,long,25,104,25
24,0.390691574407771,0.1878485559303351,0.022508404784314262,0.7588747440312278,11,0.09090909090909091,0.3149183286488867,-0.526330833242727,0.7081490150609089,AUD_USD,10,3,short,35,105,35
129,-0.17829457364341086,0.08697211500898014,-0.3487599190610119,-0.007829228225809809,56,0.15566504025008027,0.13207015805336433,-0.10319246953451383,0.41452255003467436,AUD_USD,20,1,long,185,699,188
128,-0.05966945103619299,0.08790246311387694,-0.2319582787393918,0.11261937666700579,56,-0.19707535994468992,0.1309633943600664,-0.4537636128904201,0.05961289300104025,AUD_USD,20,1,short,184,650,184
44,0.045454545454545456,0.15234094902916004,-0.2531337146426082,0.34404280555169914,20,0.2273511246209671,0.2186767498112563,-0.2012553050090952,0.6559575542510294,AUD_USD,20,2,long,64,226,65
48,0.35293427345764633,0.1348503478920582,0.0886275915892123,0.6172409553260804,21,-0.42857142857142855,0.20203050891044214,-0.8245512260358951,-0.03259163110696195,AUD_USD,20,2,short,69,218,69
15,0.4666666666666667,0.23637473611411156,0.0033721838830080286,0.9299611494503253,7,0.49608433446455863,0.32933783782704,-0.1494178276764398,1.141586496605557,AUD_USD,20,3,long,22,77,22
21,0.30364751360888115,0.2081985535224976,-0.10442165129521414,0.7117166785129765,9,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,AUD_USD,20,3,short,30,75,30
104,-0.15384615384615385,0.09735987495837366,-0.3446715087645662,0.03697920107225852,45,0.0826053834223221,0.14868597462820346,-0.2088191268489567,0.3740298936936009,AUD_USD,55,1,long,149,417,152
112,-0.07375974952541249,0.09346219733292353,-0.25694565629794264,0.10942615724711764,49,-0.24563714605923745,0.13838962228336674,-0.5168808057346362,0.02560651361616137,AUD_USD,55,1,short,161,381,161
35,0.08571428571428572,0.17086742893632048,-0.24918587500090242,0.4206144464294739,16,0.28418890577620887,0.24077111603237006,-0.18772248164723643,0.7561002931996541,AUD_USD,55,2,long,51,133,52
42,0.2128772649039768,0.1506859974496503,-0.08246729009733778,0.5082218199052914,19,-0.3684210526315789,0.21912273678590868,-0.7979016167319599,0.061059511468802063,AUD_USD,55,2,short,61,130,61
13,0.38461538461538464,0.2664693550105965,-0.1376645512053845,0.9068953204361538,6,0.7454317235419851,0.25456827645801494,0.2464779016842758,1.2443855453996944,AUD_USD,55,3,long,19,48,19
15,0.3333333333333333,0.25197631533948484,-0.16054024473205697,0.8272069113987236,7,0.14285714285714285,0.40406101782088427,-0.6491024520717903,0.9348167377860761,AUD_USD,55,3,short,22,46,22
88,-0.11363636363636363,0.10651678281554325,-0.3224092579548284,0.09513653068210114,38,0.07150637510538144,0.16197055516054087,-0.24595591300927866,0.38896866322004153,AUD_USD,100,1,long,126,284,129
96,-0.06975879798610081,0.10076442061911423,-0.2672570623995647,0.12773946642736306,42,-0.2627671465929199,0.1487488584560097,-0.5543149091666989,0.028780615980859126,AUD_USD,100,1,short,138,284,138
32,0.1875,0.176419930663981,-0.1582830641014028,0.5332830641014028,15,0.23646816616128946,0.2522888623917956,-0.2580180041266299,0.7309543364492088,AUD_USD,100,2,long,47,99,48
37,0.13513513513513514,0.16513786288129156,-0.18853507611219633,0.4588053463824666,16,-0.375,0.23935677693908453,-0.8441392828006057,0.09413928280060568,AUD_USD,100,2,short,53,94,53
12,0.3333333333333333,0.2842676218074806,-0.22383120540932872,0.8904978720759953,6,0.7454317235419851,0.25456827645801494,0.2464779016842758,1.2443855453996944,AUD_USD,100,3,long,18,36,18
11,0.2727272727272727,0.30424000964875475,-0.32358314618428663,0.869037691638832,6,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,AUD_USD,100,3,short,17,32,17
197,-0.08830410857740628,0.06844353364672887,-0.22245343452499486,0.045845217370182295,85,-0.02832460693224489,0.09976536860620397,-0.22386472940040467,0.16721551553591488,USD_CAD,10,1,long,282,925,283
181,-0.10762109168521897,0.07006623838014032,-0.244950918910294,0.029708735539856063,78,-0.09838098058667036,0.10443833544546295,-0.30308011805977775,0.10631815688643703,USD_CAD,10,1,short,259,914,263
66,0.013004343797290874,0.12133314106420086,-0.2248086126885428,0.25081730028312454,29,-0.24533700304897918,0.1522071014705795,-0.543662921931315,0.05298891583335666,USD_CAD,10,2,long,95,324,95
65,-0.14053433484525105,0.11625352500978436,-0.3683912438644284,0.0873225741739263,29,-0.21025993650394484,0.15774796925379317,-0.5194459562413795,0.09892608323348975,USD_CAD,10,2,short,94,318,95
28,0.07954825590287758,0.18870365752059934,-0.29031091283749716,0.4494074246432523,12,-0.2194301000552921,0.247144717843496,-0.7038337470285443,0.26497354691796005,USD_CAD,10,3,long,40,110,40
21,-0.024092743613237738,0.20484889773089487,-0.42559658316579163,0.3774110959393162,9,0.012617093749357267,0.3335720344480202,-0.6411840937687623,0.6664182812674768,USD_CAD,10,3,short,30,107,31
154,-0.1465844795333194,0.07692538901661929,-0.2973582420058932,0.004189282939254385,67,-0.01822948319550616,0.11128828914086152,-0.23635452991159472,0.1998955635205824,USD_CAD,20,1,long,221,651,221
136,-0.1244956246346586,0.08039938184751197,-0.2820784130557821,0.03308716378646484,59,-0.20762324640661506,0.11840642138777491,-0.4396998323266539,0.024453339513423766,USD_CAD,20,1,short,195,660,199
53,-0.010046903693801373,0.1350432799284232,-0.2747317323535108,0.2546379249659081,23,-0.3067753926686904,0.17868431085717945,-0.6569966419487621,0.043445856611381284,USD_CAD,20,2,long,76,222,76
50,-0.17044948275486926,0.13240178584303855,-0.4299569830072248,0.08905801749748626,22,-0.28138526307396405,0.18441239435509277,-0.6428335560099459,0.08006302986201774,USD_CAD,20,2,short,72,218,73
23,0.053363094142633585,0.20866668694673363,-0.35562361227296435,0.4623498005582315,10,-0.36943718098975675,0.27309929896025514,-0.9047118069518568,0.16583744497234332,USD_CAD,20,3,long,33,78,33
18,0.004286887316336024,0.223579974491408,-0.43392986268682365,0.4425036373194957,8,0.0,0.3779644730092272,-0.7408103670980853,0.7408103670980853,USD_CAD,20,3,short,26,76,27
123,-0.2079187792530991,0.08421307545120954,-0.3729764071374698,-0.042861151368728395,54,0.027068239264775237,0.12579724756622027,-0.21949436596501648,0.2736308444945669,USD_CAD,55,1,long,177,389,177
107,-0.17497858258028895,0.08832118258143982,-0.348088100439911,-0.0018690647206668909,46,-0.22468016406122707,0.14053166667969888,-0.5001222307534369,0.05076190263098271,USD_CAD,55,1,short,153,391,157
45,-0.011833019906032739,0.14609281597436766,-0.29817493921579336,0.27450889940372786,20,-0.3663097827645482,0.2001209582319854,-0.7585468608992396,0.02592729537014321,USD_CAD,55,2,long,65,123,65
41,-0.14963862014097248,0.1463831426079307,-0.4365495796525166,0.13727233937057168,18,-0.19843464320156323,0.21790454812918678,-0.6255275575347693,0.22865827113164283,USD_CAD,55,2,short,59,129,60
18,-0.1111111111111111,0.24103384202072908,-0.58353744147174,0.36131521924951787,9,-0.29937464554417414,0.2951153762080166,-0.8778007829118867,0.2790514918235384,USD_CAD,55,3,long,27,43,27
16,-0.06379568357290494,0.23826119544313895,-0.5307876266414573,0.4031962594956474,7,-0.14285714285714285,0.40406101782088427,-0.9348167377860761,0.6491024520717903,USD_CAD,55,3,short,23,50,24
104,-0.22993943801513195,0.09150683373897021,-0.40929283214351353,-0.05058604388675034,45,0.054704109339952525,0.13520635311615223,-0.21030034276770587,0.3197085614476109,USD_CAD,100,1,long,149,303,149
95,-0.19708114037990435,0.0922900998388007,-0.3779697360639537,-0.016192544695854988,41,-0.18066730297834732,0.14964522310835235,-0.47397194027071793,0.11263733431402329,USD_CAD,100,1,short,136,277,140
39,-0.029795933374884804,0.15820733084026023,-0.33988230182179485,0.2802904350720253,17,-0.37212915619358605,0.21478346225346004,-0.7931047422103676,0.04884642982319559,USD_CAD,100,2,long,56,88,56
31,-0.19790914276709265,0.16345007317306112,-0.5182712861862924,0.12245300065210712,14,-0.3928394073094531,0.22503742930048332,-0.8339127687384004,0.04823395411949416,USD_CAD,100,2,short,45,85,46
16,-0.125,0.25617376914899,-0.6271005875320204,0.37710058753202036,7,-0.38491025855679534,0.3101550071493908,-0.9928140725696013,0.22299355545601068,USD_CAD,100,3,long,23,34,23
11,-0.0018846306514981063,0.28106121136408907,-0.5527646049251127,0.5489953436221164,6,-0.3333333333333333,0.421637021355784,-1.15974189519067,0.4930752285240034,USD_CAD,100,3,short,17,34,18
172,-0.1498054981439502,0.0726920580200146,-0.29228193186317886,-0.00732906442472156,75,0.18748923676007975,0.11095720851367608,-0.02998689192672535,0.4049653654468849,USD_CHF,10,1,long,247,918,248
163,0.0065676123446708305,0.07582471248607132,-0.14204882412802897,0.1551840488173706,71,-0.025129970217269065,0.11710028693056655,-0.25464653260117953,0.20438659216664137,USD_CHF,10,1,short,234,885,236
55,-0.1506998288625147,0.1248597550468722,-0.3954249487543842,0.09402529102935481,24,-0.14324489896509207,0.19889716610455585,-0.5330833445300216,0.2465935465998374,USD_CHF,10,2,long,79,300,79
62,0.2686322556123803,0.11874685846968756,0.035888413011792686,0.5013760982129679,27,-0.2913516191769827,0.1815215989050832,-0.6471339530309458,0.06443071467698036,USD_CHF,10,2,short,89,298,90
18,-0.2992155142410242,0.21621604971540262,-0.7229989716832134,0.12456794320116493,9,-0.23184119763159325,0.32325904282807233,-0.865428921574615,0.4017465263114285,USD_CHF,10,3,long,27,84,27
24,0.26420221891421597,0.1927764256054223,-0.11363957527241175,0.6420440131008437,11,0.018159133585919796,0.30205768495716545,-0.5738739289301245,0.6101921961019641,USD_CHF,10,3,short,35,100,35
123,-0.11559286139251135,0.08611738325509395,-0.2843829325724955,0.053197209787472804,54,-0.03464215331432795,0.13390674256987598,-0.29709936875128484,0.22781506212262892,USD_CHF,20,1,long,177,635,177
130,-0.01747870068876237,0.0843517285477352,-0.18280808864232337,0.14785068726479864,57,-0.0474413574336784,0.13133824052538923,-0.3048643088634413,0.20998159399608451,USD_CHF,20,1,short,187,626,188
41,-0.061380253322924336,0.1435630051520929,-0.3427637434210264,0.2200032367751777,18,-0.4681107796592723,0.2091469150314795,-0.878038733120972,-0.05818282619757248,USD_CHF,20,2,long,59,204,59
52,0.18407344091722197,0.1331928592158802,-0.07698456314590321,0.4451314449803472,23,-0.1994484645962022,0.20579550495677149,-0.6028076543114743,0.20391072511906994,USD_CHF,20,2,short,75,216,75
14,-0.09899137545274546,0.25440794082758733,-0.5976309394748166,0.3996481885693257,7,-0.14285714285714285,0.40406101782088427,-0.9348167377860761,0.6491024520717903,USD_CHF,20,3,long,21,56,21
21,0.18601153331458462,0.2073092651673933,-0.22031462641350621,0.5923376930426755,10,0.11997504694451178,0.3143946587606476,-0.4962384842263575,0.7361885781153811,USD_CHF,20,3,short,31,71,31
100,-0.16774628430373667,0.09530045612259422,-0.35453517830402137,0.019042609696548002,43,-0.08786830963743167,0.15075088654227245,-0.3833400472602857,0.20760342798542233,USD_CHF,55,1,long,143,372,143
107,-0.02030503665563332,0.09350634340186964,-0.20357746972329782,0.16296739641203117,47,-0.0025949864620158167,0.14588807250566752,-0.28853560857312416,0.2833456356490925,USD_CHF,55,1,short,154,362,154
32,-0.22945252094388274,0.15923760067269346,-0.541558218262362,0.08265317637459646,15,-0.2283996022577934,0.25398713104335874,-0.7262143791027765,0.26941517458718967,USD_CHF,55,2,long,47,116,47
48,0.28119697832306134,0.13471947887335842,0.01714679973127886,0.5452471569148438,21,-0.21844355646250715,0.21460300671069685,-0.639065449615473,0.20217833669045868,USD_CHF,55,2,short,69,136,69
11,-0.21689811421258517,0.2763291227236409,-0.7585031947509213,0.3247069663257509,6,-0.3333333333333333,0.421637021355784,-1.15974189519067,0.4930752285240034,USD_CHF,55,3,long,17,36,17
16,0.14127391667490913,0.2518903588125308,-0.3524311865976512,0.6349790199474694,8,-0.10003119131936028,0.35253800038712596,-0.7910056720781271,0.5909432894394067,USD_CHF,55,3,short,24,39,24
85,-0.23575884879135062,0.1021969638455135,-0.43606489792855707,-0.03545279965414416,37,-0.048063170659717894,0.1627683097690778,-0.3670890578071104,0.2709627164876746,USD_CHF,100,1,long,122,274,122
93,-0.06709857151921736,0.10015270953579311,-0.2633978822093719,0.12920073917093713,40,0.021950890907131405,0.1581049668399326,-0.2879348440991365,0.33183662591339935,USD_CHF,100,1,short,133,275,133
27,-0.15451374532029818,0.17502955103951506,-0.49757166535774766,0.18854417471715132,12,-0.20216616948890842,0.2865551526601998,-0.7638142687029,0.3594819297250832,USD_CHF,100,2,long,39,79,39
38,0.12871100068232688,0.16086172031509283,-0.18657797113525504,0.4439999724999088,17,-0.1992684833098549,0.23255141751663444,-0.6550692616424584,0.25653229502274866,USD_CHF,100,2,short,55,100,55
11,-0.01666328083986782,0.2904216533219546,-0.5858897213508988,0.5525631596711632,5,-0.6,0.4,-1.384,0.18400000000000005,USD_CHF,100,3,long,16,29,16
12,0.16666666666666666,0.2972941950052816,-0.41602995554368527,0.7493632888770185,6,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,USD_CHF,100,3,short,18,28,18
143,0.02097902097902098,0.08389966680081071,-0.143464325950568,0.18542236790860997,62,-0.06451612903225806,0.12777013614329807,-0.31494559587312226,0.18591333780860614,NZD_USD,10,1,long,205,913,205
169,0.0650887573964497,0.07698807319738783,-0.08580786607043045,0.21598538086332986,73,-0.1232876712328767,0.11695204086635341,-0.35251367133092937,0.10593832886517598,NZD_USD,10,1,short,242,962,243
58,-0.1724137931034483,0.1304696969554369,-0.42813439913610457,0.083306812929208,26,-0.23076923076923078,0.19460170216420797,-0.6121885670110784,0.1506501054726168,NZD_USD,10,2,long,84,323,84
61,0.04918032786885246,0.12894322363936725,-0.20354839046430734,0.30190904620201225,27,-0.18518518518518517,0.1927240401742195,-0.5629243039266554,0.19255393355628508,NZD_USD,10,2,short,88,333,88
23,-0.21739130434782608,0.20810192223064325,-0.6252710719198868,0.19048846322423466,11,0.2727272727272727,0.30424000964875475,-0.32358314618428663,0.869037691638832,NZD_USD,10,3,long,34,103,34
25,0.04,0.20396078054371142,-0.3597631298656744,0.43976312986567434,12,-0.16666666666666666,0.2972941950052816,-0.7493632888770185,0.41602995554368527,NZD_USD,10,3,short,37,114,37
103,0.04854368932038835,0.09889802185947559,-0.1452964335241838,0.24238381216496052,45,0.06666666666666667,0.15042028661807097,-0.22815709510475246,0.36149042843808576,NZD_USD,20,1,long,148,647,148
128,0.03125,0.08869231240376788,-0.14258693231138503,0.20508693231138503,56,-0.03571428571428571,0.13475395017289296,-0.2998320280531559,0.2284034566245845,NZD_USD,20,1,short,184,688,184
46,-0.17391304347826086,0.1467995044881229,-0.46164007227498177,0.11381398531846004,21,-0.23809523809523808,0.21717627144745486,-0.6637607301322496,0.1875702539417734,NZD_USD,20,2,long,67,218,67
49,-0.02040816326530612,0.14430750636460155,-0.30325087573992515,0.26243454920931286,22,-0.09090909090909091,0.21731429260625335,-0.5168451044173474,0.33502692259916567,NZD_USD,20,2,short,71,243,71
21,-0.23809523809523808,0.21717627144745486,-0.6637607301322496,0.1875702539417734,10,0.2,0.32659863237109044,-0.4401333194473372,0.8401333194473373,NZD_USD,20,3,long,31,69,31
21,0.047619047619047616,0.22335313142016333,-0.3901530899644725,0.48539118520256774,9,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,NZD_USD,20,3,short,30,86,30
91,0.054945054945054944,0.10525002195497712,-0.15134498808670022,0.2612350979768101,39,0.02564102564102564,0.16216808513683997,-0.29220842122718066,0.343490472509232,NZD_USD,55,1,long,130,377,130
108,-0.05555555555555555,0.09652434588279785,-0.24474327348583932,0.13363216237472822,47,-0.06382978723404255,0.14714129251236696,-0.35222672055828175,0.22456714609019668,NZD_USD,55,1,short,155,399,155
39,-0.1282051282051282,0.16088271677005372,-0.4435352530744335,0.1871249966641771,18,-0.2222222222222222,0.23647127470752347,-0.6857059206489682,0.24126147620452376,NZD_USD,55,2,long,57,129,57
42,-0.09523809523809523,0.15546387747761883,-0.39994729509422816,0.2094711046180377,18,0.0,0.24253562503633302,-0.4753698250712127,0.4753698250712127,NZD_USD,55,2,short,60,150,60
17,-0.17647058823529413,0.24607647839237515,-0.6587804858843495,0.30583930941376114,8,0.25,0.3659625273556999,-0.46728655361717175,0.9672865536171718,NZD_USD,55,3,long,25,45,25
16,0.125,0.25617376914899,-0.37710058753202036,0.6271005875320204,8,-0.25,0.3659625273556999,-0.9672865536171718,0.46728655361717175,NZD_USD,55,3,short,24,51,24
82,0.07317073170731707,0.11081326992011314,-0.1440232773361047,0.2903647407507388,36,0.1111111111111111,0.16798421022632323,-0.2181379409324824,0.4403601631547046,NZD_USD,100,1,long,118,277,118
87,-0.1724137931034483,0.1062179354598136,-0.3806009466046829,0.03577336039778636,38,-0.05263157894736842,0.16417112997159045,-0.3744069936916857,0.26914383579694884,NZD_USD,100,1,short,125,295,125
37,-0.1891891891891892,0.16365677589716174,-0.5099564699476262,0.13157809156924782,16,-0.125,0.25617376914899,-0.6271005875320204,0.37710058753202036,NZD_USD,100,2,long,53,98,53
