tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,confirm,direction,total_n,raw_n,filtered_n
21.0,-0.1662054582036693,0.2164632919677368,-0.5904735104604334,0.25806259405309484,9.0,0.4663647045334305,0.28468178806541433,-0.09161160007478164,1.0243410091416427,EUR_USD,55,1,short,30,372,169
8.0,-0.1257473407120367,0.34621309285547175,-0.8043250027087614,0.5528303212846879,4.0,-0.5,0.5,-1.48,0.48,EUR_USD,55,2,long,12,117,62
7.0,-0.0403682224814537,0.38011410950325825,-0.7853918771078399,0.7046554321449325,4.0,0.32314784144860165,0.47151454533996734,-0.6010206674177343,1.2473163503149376,EUR_USD,55,2,short,11,119,56
3.0,-0.0214482003619334,0.5777485254261572,-1.1538353101972014,1.1109389094733346,2.0,0.0,1.0,-1.96,1.96,EUR_USD,55,3,long,5,38,26
,,,,,,,,,,EUR_USD,55,3,short,0,27,12
16.0,0.13056581245839557,0.2545998947359615,-0.368449981224089,0.6295816061408801,8.0,-0.75,0.25,-1.24,-0.26,EUR_USD,100,1,long,24,263,131
16.0,0.0,0.2581988897471611,-0.5060698239044358,0.5060698239044358,8.0,0.39966029260010927,0.3138125411685776,-0.21541228809030277,1.0147328732905212,EUR_USD,100,1,short,24,266,141
6.0,0.1508280458282296,0.40301101855541216,-0.6390735505403782,0.9407296421968374,3.0,-1.0,0.0,-1.0,-1.0,EUR_USD,100,2,long,9,86,50
7.0,-0.040368222481453664,0.38011410950325825,-0.7853918771078399,0.7046554321449325,3.0,0.09753045526480218,0.5855301213750603,-1.050108582630316,1.2451694931599204,EUR_USD,100,2,short,10,86,48
3.0,-0.0214482003619334,0.5777485254261572,-1.1538353101972014,1.1109389094733346,2.0,0.0,1.0,-1.96,1.96,EUR_USD,100,3,long,5,27,23
,,,,,,,,,,EUR_USD,100,3,short,0,20,10
25.0,0.04,0.20396078054371142,-0.3597631298656744,0.43976312986567434,11.0,0.2727272727272727,0.30424000964875475,-0.32358314618428663,0.869037691638832,GBP_USD,10,1,long,36,909,244
21.0,-0.13680618445354828,0.2109368286252148,-0.5502423685589692,0.27662999965187274,9.0,0.1111111111111111,0.35136418446315326,-0.5775626904366693,0.7997849126588914,GBP_USD,10,1,short,30,880,263
11.0,0.09090909090909091,0.3149183286488867,-0.526330833242727,0.7081490150609089,6.0,-0.3333333333333333,0.421637021355784,-1.15974189519067,0.4930752285240034,GBP_USD,10,2,long,17,319,83
14.0,-0.0992887622863734,0.2674063219924564,-0.623405153391588,0.4248276288188412,7.0,-0.7142857142857143,0.2857142857142857,-1.2742857142857142,-0.15428571428571436,GBP_USD,10,2,short,21,274,98
4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,3.0,0.12389650632544369,0.5904944348704602,-1.0334725860206584,1.2812655986715455,GBP_USD,10,3,long,7,87,25
5.0,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,3.0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,GBP_USD,10,3,short,8,84,34
19.0,-0.15789473684210525,0.23274559932318592,-0.6140761115155496,0.29828663783133913,9.0,0.1111111111111111,0.35136418446315326,-0.5775626904366693,0.7997849126588914,GBP_USD,20,1,long,28,644,180
16.0,-0.19543578813712975,0.24499149379096646,-0.6756191159674241,0.2847475396931645,8.0,0.0,0.3779644730092272,-0.7408103670980853,0.7408103670980853,GBP_USD,20,1,short,24,594,193
7.0,0.14285714285714285,0.40406101782088427,-0.6491024520717903,0.9348167377860761,4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,GBP_USD,20,2,long,11,223,64
11.0,-0.0354584247281116,0.3035891809555968,-0.6304932194010813,0.5595763699448582,5.0,-1.0,0.0,-1.0,-1.0,GBP_USD,20,2,short,16,191,77
4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,3.0,0.12389650632544369,0.5904944348704602,-1.0334725860206584,1.2812655986715455,GBP_USD,20,3,long,7,63,21
4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,3.0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,GBP_USD,20,3,short,7,52,27
17.0,-0.058823529411764705,0.2495670992423109,-0.547975043926694,0.43032798510316467,8.0,0.25,0.3659625273556999,-0.46728655361717175,0.9672865536171718,GBP_USD,55,1,long,25,383,152
14.0,-0.223355186442434,0.26015313002648666,-0.7332553212943479,0.28654494840947986,7.0,-0.14285714285714285,0.40406101782088427,-0.9348167377860761,0.6491024520717903,GBP_USD,55,1,short,21,348,160
6.0,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,GBP_USD,55,2,long,9,129,56
11.0,-0.0354584247281116,0.3035891809555968,-0.6304932194010813,0.5595763699448582,5.0,-1.0,0.0,-1.0,-1.0,GBP_USD,55,2,short,16,123,70
3.0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,2.0,0.6858447594881656,0.31415524051183447,0.07010048808497005,1.3015890308913611,GBP_USD,55,3,long,5,33,18
4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,2.0,0.0,1.0,-1.96,1.96,GBP_USD,55,3,short,6,30,21
11.0,-0.2727272727272727,0.30424000964875475,-0.869037691638832,0.32358314618428663,6.0,0.3333333333333333,0.421637021355784,-0.4930752285240034,1.15974189519067,GBP_USD,100,1,long,17,281,123
11.0,-0.3751793281994615,0.2774521618446438,-0.9189855654149632,0.16862690901604033,6.0,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,GBP_USD,100,1,short,17,253,136
6.0,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,GBP_USD,100,2,long,9,98,45
10.0,0.06099573279907724,0.3182404487838146,-0.5627555468171993,0.6847470124153537,5.0,-1.0,0.0,-1.0,-1.0,GBP_USD,100,2,short,15,89,59
2.0,0.0,1.0,-1.96,1.96,2.0,0.6858447594881656,0.31415524051183447,0.07010048808497005,1.3015890308913611,GBP_USD,100,3,long,4,26,16
3.0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,2.0,0.0,1.0,-1.96,1.96,GBP_USD,100,3,short,5,22,17
30.0,0.044805234513545206,0.18275735686192088,-0.31339918493581975,0.4030096539629101,13.0,0.07692307692307693,0.2878197989826109,-0.48720372908284043,0.6410498829289943,AUD_USD,10,1,long,43,966,246
14.0,0.0,0.2773500981126146,-0.5436061923007246,0.5436061923007246,7.0,-0.42857142857142855,0.36885555678165877,-1.1515283198634798,0.29438546272062266,AUD_USD,10,1,short,21,925,243
14.0,-0.06159392907042776,0.2669099097704162,-0.5847373522204434,0.46154949407958795,6.0,-0.3333333333333333,0.421637021355784,-1.15974189519067,0.4930752285240034,AUD_USD,10,2,long,20,306,79
12.0,0.30183878880778164,0.2792534092798171,-0.24549789338065992,0.8491754709962231,6.0,-0.3333333333333333,0.421637021355784,-1.15974189519067,0.4930752285240034,AUD_USD,10,2,short,18,303,84
3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,2.0,0.0,1.0,-1.96,1.96,AUD_USD,10,3,long,5,104,25
3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,2.0,0.0,1.0,-1.96,1.96,AUD_USD,10,3,short,5,105,35
21.0,0.047619047619047616,0.22335313142016333,-0.3901530899644725,0.48539118520256774,10.0,0.2,0.32659863237109044,-0.4401333194473372,0.8401333194473373,AUD_USD,20,1,long,31,699,188
11.0,-0.09090909090909091,0.3149183286488867,-0.7081490150609089,0.526330833242727,6.0,-0.6666666666666666,0.33333333333333337,-1.32,-0.013333333333333197,AUD_USD,20,1,short,17,650,184
12.0,-0.16666666666666666,0.2972941950052816,-0.7493632888770185,0.41602995554368527,6.0,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,AUD_USD,20,2,long,18,226,65
11.0,0.23836958779030726,0.2979009106060694,-0.34551619699758873,0.8222553725782032,5.0,-0.6,0.4000000000000001,-1.3840000000000001,0.18400000000000016,AUD_USD,20,2,short,16,218,69
3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,2.0,0.0,1.0,-1.96,1.96,AUD_USD,20,3,long,5,77,22
3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,2.0,0.0,1.0,-1.96,1.96,AUD_USD,20,3,short,5,75,30
18.0,0.0,0.24253562503633302,-0.4753698250712127,0.4753698250712127,8.0,0.0,0.3779644730092272,-0.7408103670980853,0.7408103670980853,AUD_USD,55,1,long,26,417,152
9.0,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,4.0,-0.5,0.5,-1.48,0.48,AUD_USD,55,1,short,13,381,161
7.0,-0.14285714285714285,0.40406101782088427,-0.9348167377860761,0.6491024520717903,4.0,-0.5,0.5,-1.48,0.48,AUD_USD,55,2,long,11,133,52
10.0,0.16220654656933797,0.31839625566804525,-0.46185011454003067,0.7862632076787066,5.0,-0.6,0.4,-1.384,0.18400000000000005,AUD_USD,55,2,short,15,130,61
2.0,0.0,1.0,-1.96,1.96,2.0,1.0,0.0,1.0,1.0,AUD_USD,55,3,long,4,48,19
3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,2.0,0.0,1.0,-1.96,1.96,AUD_USD,55,3,short,5,46,22
15.0,0.2,0.26186146828319085,-0.313248477835054,0.7132484778350541,7.0,0.14285714285714285,0.40406101782088427,-0.6491024520717903,0.9348167377860761,AUD_USD,100,1,long,22,284,129
8.0,-0.25,0.3659625273556999,-0.9672865536171718,0.46728655361717175,4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,AUD_USD,100,1,short,12,284,138
6.0,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,3.0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,AUD_USD,100,2,long,9,99,48
10.0,0.2662954304450377,0.2921092789804706,-0.30623875635668474,0.8388296172467601,5.0,-0.6,0.4,-1.384,0.18400000000000005,AUD_USD,100,2,short,15,94,53
2.0,0.0,1.0,-1.96,1.96,2.0,1.0,0.0,1.0,1.0,AUD_USD,100,3,long,4,36,18
2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,-1.96,1.96,AUD_USD,100,3,short,4,32,17
32.0,-0.06306818217847096,0.1674640907873544,-0.3912978001216856,0.2651614357647437,15.0,0.12958696005081152,0.24750359189070084,-0.35552008005496216,0.6146940001565852,USD_CAD,10,1,long,47,925,283
32.0,-0.2576405960019613,0.15664233449366785,-0.5646595716095504,0.04937837960562769,15.0,-0.147289306598922,0.25558905791213665,-0.6482438601067099,0.3536652469088658,USD_CAD,10,1,short,47,914,263
15.0,0.12910453151573678,0.25592041100249774,-0.37249947404915884,0.6307085370806323,7.0,-0.21376576979476886,0.3758730227545941,-0.9504768943937734,0.5229453548042355,USD_CAD,10,2,long,22,324,95
20.0,-0.11738634470238667,0.21635341649794856,-0.5414390410383658,0.3066663516335925,9.0,-0.4677914019621567,0.24114380029851698,-0.9404332505472499,0.0048504466229365995,USD_CAD,10,2,short,29,318,95
9.0,-0.07401641711840476,0.3414521066184199,-0.7432625460905078,0.5952297118536982,4.0,-0.5,0.5,-1.48,0.48,USD_CAD,10,3,long,13,110,40
3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,2.0,-1.0,0.0,-1.0,-1.0,USD_CAD,10,3,short,5,107,31
25.0,-0.02536441285204738,0.18978351408405478,-0.39734010045679474,0.3466112747527,12.0,0.10974538541140155,0.28809622366451,-0.454923212971038,0.6744139837938411,USD_CAD,20,1,long,37,651,221
28.0,-0.25164841600801535,0.1692347779882886,-0.5833485808650609,0.08005174884903027,12.0,-0.002253688842111745,0.2762985005652953,-0.5437987499500906,0.5392913722658671,USD_CAD,20,1,short,40,660,199
12.0,0.16666666666666666,0.2972941950052816,-0.41602995554368527,0.7493632888770185,6.0,-0.4160600647605637,0.3748340518716979,-1.1507348064290914,0.3186146769079642,USD_CAD,20,2,long,18,222,76
14.0,-0.16769477814626668,0.2532126962136992,-0.6639916627251171,0.3286021064325837,6.0,-0.8913263472834366,0.10867365271656339,-1.1043267066079008,-0.6783259879589724,USD_CAD,20,2,short,20,218,73
8.0,-0.20826846925820536,0.3559882318467607,-0.9060054036778564,0.48946846516144565,4.0,-0.5,0.5,-1.48,0.48,USD_CAD,20,3,long,12,78,33
3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,2.0,-1.0,0.0,-1.0,-1.0,USD_CAD,20,3,short,5,76,27
23.0,-0.027570013969616718,0.19685908533541283,-0.41341382122702586,0.3582737932877924,10.0,0.13169446249368186,0.3149430209623699,-0.4855938585925631,0.7489827835799269,USD_CAD,55,1,long,33,389,177
22.0,-0.1384616203738377,0.19184413926505156,-0.5144761333333387,0.23755289258566337,10.0,-0.120933959898383,0.31442315509049745,-0.7372033438757579,0.49533542407899195,USD_CAD,55,1,short,32,391,157
11.0,0.2727272727272727,0.30424000964875475,-0.32358314618428663,0.869037691638832,6.0,-0.4160600647605637,0.3748340518716979,-1.1507348064290914,0.3186146769079642,USD_CAD,55,2,long,17,123,65
11.0,-0.12252062673161213,0.28441025186510865,-0.6799647203872251,0.43492346692400086,5.0,-0.6,0.4000000000000001,-1.3840000000000001,0.18400000000000016,USD_CAD,55,2,short,16,129,60
5.0,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,3.0,-1.0,0.0,-1.0,-1.0,USD_CAD,55,3,long,8,43,27
4.0,0.5,0.5,-0.48,1.48,2.0,-1.0,0.0,-1.0,-1.0,USD_CAD,55,3,short,6,50,24
20.0,-0.02853391470186183,0.2152504407905,-0.4504247786512418,0.39335694924751813,9.0,0.0352160694374243,0.3351884285856727,-0.6217532505904942,0.6921853894653428,USD_CAD,100,1,long,29,303,149
21.0,-0.09743598324878237,0.19655324458200876,-0.48268034262951953,0.28780837613195476,9.0,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,USD_CAD,100,1,short,30,277,140
10.0,0.2,0.3265986323710904,-0.4401333194473371,0.840133319447337,5.0,-0.2992720777126764,0.43622436748281934,-1.1542718379790022,0.5557276825536495,USD_CAD,100,2,long,15,88,56
7.0,-0.4782466991496762,0.28709945419853455,-1.040961629378804,0.08446823107945145,4.0,-1.0,0.0,-1.0,-1.0,USD_CAD,100,2,short,11,85,46
4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,3.0,-1.0,0.0,-1.0,-1.0,USD_CAD,100,3,long,7,34,23
2.0,1.0,0.0,1.0,1.0,2.0,-1.0,0.0,-1.0,-1.0,USD_CAD,100,3,short,4,34,18
25.0,-0.2675763311243963,0.18905877379569627,-0.638131527763961,0.10297886551516838,12.0,-0.09392784568601849,0.2874956364531065,-0.6574192931341073,0.4695636017620703,USD_CHF,10,1,long,37,918,248
26.0,-0.26831737272216716,0.18863360683151517,-0.638039242111937,0.1014044966676026,12.0,-0.16666666666666666,0.2972941950052816,-0.7493632888770185,0.41602995554368527,USD_CHF,10,1,short,38,885,236
8.0,-0.05310157949875258,0.36125481414870964,-0.7611610152302235,0.6549578562327183,4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,USD_CHF,10,2,long,12,300,79
11.0,0.2600361702818907,0.3014582375965922,-0.33082197540743,0.8508943159712115,5.0,-0.021203496876169802,0.4477159683100187,-0.8987267947638065,0.8563198010114668,USD_CHF,10,2,short,16,298,90
3.0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,2.0,-0.5138758311339697,0.4861241688660302,-1.466679202111389,0.43892753984344945,USD_CHF,10,3,long,5,84,27
4.0,-0.5,0.5,-1.48,0.48,3.0,1.0,0.0,1.0,1.0,USD_CHF,10,3,short,7,100,35
18.0,-0.3333333333333333,0.2286647801900118,-0.7815163025057564,0.1148496358390898,9.0,-0.2363482386924691,0.32303720722768836,-0.8695011648587383,0.39680468747380004,USD_CHF,20,1,long,27,635,177
21.0,-0.28458341384649266,0.20873668690951744,-0.6937073201891468,0.1245404924961615,10.0,-0.2,0.32659863237109044,-0.8401333194473373,0.4401333194473372,USD_CHF,20,1,short,31,626,188
6.0,0.26253122733499656,0.4048581904717022,-0.5309908259895397,1.0560532806595329,3.0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,USD_CHF,20,2,long,9,204,59
9.0,0.3178219859000886,0.32979764771462283,-0.3285814036205722,0.9642253754207494,5.0,0.3787965031238302,0.40582051162430377,-0.41661169965980516,1.1742047059074654,USD_CHF,20,2,short,14,216,75
2.0,0.0,1.0,-1.96,1.96,1.0,-1.0,,,,USD_CHF,20,3,long,3,56,21
4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,2.0,1.0,0.0,1.0,1.0,USD_CHF,20,3,short,6,71,31
14.0,-0.5714285714285714,0.22760785909019757,-1.0175399752453587,-0.12531716761178419,6.0,-0.3333333333333333,0.421637021355784,-1.15974189519067,0.4930752285240034,USD_CHF,55,1,long,20,372,143
15.0,-0.13175011271842302,0.25579188526511576,-0.6331022078380499,0.36960198240120384,7.0,-0.14285714285714285,0.40406101782088427,-0.9348167377860761,0.6491024520717903,USD_CHF,55,1,short,22,362,154
4.0,-0.10620315899750515,0.5232688967596353,-1.1318101966463903,0.9194038786513798,2.0,0.0,1.0,-1.96,1.96,USD_CHF,55,2,long,6,116,47
9.0,0.7777777777777778,0.2222222222222222,0.34222222222222226,1.2133333333333334,4.0,0.22349562890478775,0.48403155221158334,-0.7252062134299155,1.1721974712394911,USD_CHF,55,2,short,13,136,69
2.0,0.0,1.0,-1.96,1.96,1.0,-1.0,,,,USD_CHF,55,3,long,3,36,17
2.0,0.0,1.0,-1.96,1.96,1.0,1.0,,,,USD_CHF,55,3,short,3,39,24
13.0,-0.5384615384615384,0.24325212770525995,-1.015235708763848,-0.06168736815922893,6.0,-0.3333333333333333,0.421637021355784,-1.15974189519067,0.4930752285240034,USD_CHF,100,1,long,19,274,122
14.0,-0.06973226362688181,0.26656636126042643,-0.5922023316973176,0.45273780444355405,6.0,-0.3333333333333333,0.421637021355784,-1.15974189519067,0.4930752285240034,USD_CHF,100,1,short,20,275,133
3.0,-0.47493754533000687,0.5250624546699931,-1.5040599564831933,0.5541848658231796,2.0,1.0,0.0,1.0,1.0,USD_CHF,100,2,long,5,79,39
5.0,0.6,0.4000000000000001,-0.18400000000000016,1.3840000000000001,3.0,-0.03533916146028301,0.578430799375387,-1.1690635282360413,1.0983852053154755,USD_CHF,100,2,short,8,100,55
2.0,0.0,1.0,-1.96,1.96,2.0,0.0,1.0,-1.96,1.96,USD_CHF,100,3,long,4,29,16
2.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,USD_CHF,100,3,short,3,28,18
20.0,0.1,0.22826577307580465,-0.3474009152285771,0.5474009152285771,9.0,-0.3333333333333333,0.3333333333333333,-0.9866666666666666,0.32,NZD_USD,10,1,long,29,913,205
25.0,-0.04,0.20396078054371142,-0.43976312986567434,0.3597631298656744,11.0,-0.09090909090909091,0.3149183286488867,-0.7081490150609089,0.526330833242727,NZD_USD,10,1,short,36,962,243
16.0,0.0,0.2581988897471611,-0.5060698239044358,0.5060698239044358,7.0,-0.14285714285714285,0.40406101782088427,-0.9348167377860761,0.6491024520717903,NZD_USD,10,2,long,23,323,84
16.0,0.25,0.25,-0.24,0.74,8.0,0.0,0.3779644730092272,-0.7408103670980853,0.7408103670980853,NZD_USD,10,2,short,24,333,88
7.0,-0.14285714285714285,0.40406101782088427,-0.9348167377860761,0.6491024520717903,3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,NZD_USD,10,3,long,10,103,34
4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,NZD_USD,10,3,short,7,114,37
17.0,0.29411764705882354,0.23894230601870473,-0.1742092727378377,0.7624445668554848,8.0,0.0,0.3779644730092272,-0.7408103670980853,0.7408103670980853,NZD_USD,20,1,long,25,647,148
21.0,-0.047619047619047616,0.22335313142016333,-0.48539118520256774,0.3901530899644725,9.0,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,NZD_USD,20,1,short,30,688,184
11.0,-0.09090909090909091,0.3149183286488867,-0.7081490150609089,0.526330833242727,5.0,0.2,0.48989794855663565,-0.7601999791710059,1.1601999791710058,NZD_USD,20,2,long,16,218,67
11.0,0.09090909090909091,0.3149183286488867,-0.526330833242727,0.7081490150609089,6.0,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,NZD_USD,20,2,short,17,243,71
6.0,-0.3333333333333333,0.421637021355784,-1.15974189519067,0.4930752285240034,3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,NZD_USD,20,3,long,9,69,31
4.0,0.5,0.5,-0.48,1.48,2.0,0.0,1.0,-1.96,1.96,NZD_USD,20,3,short,6,86,30
16.0,0.25,0.25,-0.24,0.74,7.0,-0.14285714285714285,0.40406101782088427,-0.9348167377860761,0.6491024520717903,NZD_USD,55,1,long,23,377,130
16.0,-0.25,0.25,-0.74,0.24,7.0,0.14285714285714285,0.40406101782088427,-0.6491024520717903,0.9348167377860761,NZD_USD,55,1,short,23,399,155
9.0,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,5.0,0.2,0.48989794855663565,-0.7601999791710059,1.1601999791710058,NZD_USD,55,2,long,14,129,57
10.0,0.0,0.3333333333333333,-0.6533333333333333,0.6533333333333333,5.0,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,NZD_USD,55,2,short,15,150,60
4.0,-0.5,0.5,-1.48,0.48,2.0,0.0,1.0,-1.96,1.96,NZD_USD,55,3,long,6,45,25
3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,2.0,0.0,1.0,-1.96,1.96,NZD_USD,55,3,short,5,51,24
11.0,0.6363636363636364,0.24393468845452249,0.15825164699277228,1.1144756257345003,6.0,-0.3333333333333333,0.421637021355784,-1.15974189519067,0.4930752285240034,NZD_USD,100,1,long,17,277,118
11.0,-0.45454545454545453,0.2816715160878121,-1.0066216260775662,0.09753071698665722,5.0,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,NZD_USD,100,1,short,16,295,125
9.0,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,5.0,0.6,0.4000000000000001,-0.18400000000000016,1.3840000000000001,NZD_USD,100,2,long,14,98,53
10.0,0.2,0.32659863237109044,-0.4401333194473372,0.8401333194473373,5.0,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,NZD_USD,100,2,short,15,114,54
3.0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,2.0,-1.0,0.0,-1.0,-1.0,NZD_USD,100,3,long,5,33,21
3.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,-1.96,1.96,NZD_USD,100,3,short,5,40,22
25.0,0.28,0.19595917942265423,-0.10407999166840226,0.6640799916684024,11.0,-0.2727272727272727,0.30424000964875475,-0.869037691638832,0.32358314618428663,USD_SEK,10,1,long,36,892,276
25.0,-0.11999999999999958,0.20264912204760893,-0.5171922792133131,0.2771922792133139,11.0,0.2727272727272727,0.30424000964875475,-0.32358314618428663,0.869037691638832,USD_SEK,10,1,short,36,821,243
18.0,0.1111111111111111,0.24103384202072908,-0.36131521924951787,0.58353744147174,8.0,-0.25,0.3659625273556999,-0.9672865536171718,0.46728655361717175,USD_SEK,10,2,long,26,290,90
12.0,9.251858538542972e-16,0.3015113445777639,-0.5909622353724163,0.5909622353724181,6.0,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,USD_SEK,10,2,short,18,272,82
1.0,-1.0,,,,1.0,1.0,,,,USD_SEK,10,3,long,2,73,32
2.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,USD_SEK,10,3,short,3,75,19
18.0,0.3333333333333333,0.2286647801900118,-0.1148496358390898,0.7815163025057564,9.0,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,USD_SEK,20,1,long,27,645,211
18.0,-0.1111111111111105,0.24103384202072925,-0.5835374414717398,0.3613152192495188,9.0,0.3333333333333333,0.3333333333333333,-0.32,0.9866666666666666,USD_SEK,20,1,short,27,593,182
14.0,0.14285714285714285,0.2745054065230065,-0.39517345392794984,0.6808877396422355,7.0,0.14285714285714285,0.40406101782088427,-0.6491024520717903,0.9348167377860761,USD_SEK,20,2,long,21,193,73
10.0,1.1102230246251565e-15,0.3333333333333337,-0.653333333333333,0.6533333333333352,5.0,0.2,0.48989794855663565,-0.7601999791710059,1.1601999791710058,USD_SEK,20,2,short,15,186,63
1.0,-1.0,,,,1.0,1.0,,,,USD_SEK,20,3,long,2,47,26
2.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,USD_SEK,20,3,short,3,54,20
