tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,multiplier,direction,total_n,raw_n,filtered_n
120,-0.11687719435513558,0.08931862740733755,-0.29194170407351716,0.058187315363246006,52,-0.08311774592992748,0.13532424981902788,-0.3483532755752221,0.18211778371536713,AUD_CAD,10,1.5,long,172,514,172
117,0.025902906399914587,0.09125285227731988,-0.15295268406363238,0.20475849686346154,51,-0.1042143478347948,0.13520274599658638,-0.36921172998810414,0.1607830343185145,AUD_CAD,10,1.5,short,168,513,169
79,-0.11081066239976277,0.1103943196542583,-0.32718352892210906,0.1055622041225835,34,-0.1828337347009498,0.1701356125800886,-0.5162995353579235,0.15063206595602388,AUD_CAD,10,2.0,long,113,363,113
80,0.06669031907051577,0.10918555845354079,-0.14731337549842416,0.28069401363945573,35,0.012285984919521034,0.1617319973758172,-0.30470872993708065,0.32928069977612273,AUD_CAD,10,2.0,short,115,362,115
49,-0.1836734693877549,0.141881997378328,-0.46176218424927773,0.09441524547376798,22,-0.10074304453783153,0.2151755073120717,-0.522487038869492,0.321000949793829,AUD_CAD,10,2.5,long,71,260,71
45,-0.11111111111111135,0.1498221916584982,-0.4047626067617678,0.1825403845395451,20,-0.0437276936504045,0.21542348707406897,-0.4659577283155797,0.37850234101477065,AUD_CAD,10,2.5,short,65,260,65
37,-0.23335038712871947,0.16067418921494078,-0.5482717979900034,0.08157102373256447,17,-0.058823529411764705,0.2495670992423109,-0.547975043926694,0.43032798510316467,AUD_CAD,10,3.0,long,54,197,54
30,0.01410564166506673,0.18016618702171894,-0.3390200848975024,0.36723136822763586,13,0.251845458901658,0.27389111350217415,-0.2849811235626033,0.7886720413659193,AUD_CAD,10,3.0,short,43,197,43
120,-0.14840356538038915,0.0889003459666307,-0.32264824347498533,0.025841112714207026,52,-0.06704142485341325,0.13684631641054404,-0.33526020501807957,0.20117735531125308,AUD_CAD,14,1.5,long,172,512,172
117,0.03079902651533206,0.09090903453808453,-0.14738268117931363,0.20898073420997776,51,-0.10421434783479482,0.13520274599658638,-0.36921172998810414,0.16078303431851448,AUD_CAD,14,1.5,short,168,511,169
81,-0.13276595468618838,0.10875131909636022,-0.3459185401150544,0.08038663074267766,35,-0.2633241994237798,0.1644630296529898,-0.5856717375436398,0.059023338696080174,AUD_CAD,14,2.0,long,116,361,116
81,0.06534837765716474,0.10831125005649161,-0.14694167245355882,0.2776384277678883,36,-0.015833070217132324,0.15967072459873297,-0.3287876904306489,0.2971215499963843,AUD_CAD,14,2.0,short,117,360,117
49,-0.1836734693877549,0.141881997378328,-0.46176218424927773,0.09441524547376798,22,-0.10074304453783153,0.2151755073120717,-0.522487038869492,0.321000949793829,AUD_CAD,14,2.5,long,71,255,71
45,-0.02222222222222246,0.15071844406945037,-0.3176303725983452,0.27318592815390025,20,-0.0437276936504045,0.21542348707406897,-0.4659577283155797,0.37850234101477065,AUD_CAD,14,2.5,short,65,255,65
38,-0.15789473684210498,0.1623367580960126,-0.4760747827102897,0.16028530902607974,17,-0.058823529411764705,0.2495670992423109,-0.547975043926694,0.43032798510316467,AUD_CAD,14,3.0,long,55,195,55
30,-0.06487727552659826,0.1778457197956423,-0.41345488632605715,0.2837003352728606,14,0.3031150281845842,0.25981632513511554,-0.2061249690802423,0.8123550254494107,AUD_CAD,14,3.0,short,44,195,44
121,-0.16528092667487235,0.08791760409161102,-0.33759943069442994,0.007037577344685242,53,-0.009172718724103562,0.13589064659712422,-0.27551838605446705,0.2571729486062599,AUD_CAD,21,1.5,long,174,517,174
120,0.021695717519115424,0.08982540235049184,-0.15436207108784858,0.19775350612607942,52,-0.04918772732547589,0.1339936984663906,-0.31181537631960143,0.21343992166864967,AUD_CAD,21,1.5,short,172,516,173
81,-0.13140706392723006,0.10867341657214771,-0.3444069604086396,0.08159283255417946,36,-0.22823186055089703,0.16363645317544792,-0.548959308774775,0.09249558767298091,AUD_CAD,21,2.0,long,117,358,117
81,0.0900397356818561,0.10808962759931878,-0.1218159344128087,0.3018954057765209,36,-0.01583307021713234,0.15967072459873297,-0.3287876904306489,0.2971215499963843,AUD_CAD,21,2.0,short,117,357,117
52,-0.1923076923076921,0.13741434062497937,-0.4616397999326517,0.07702441531726748,23,-0.13984117303618665,0.20929173957866398,-0.5500529826103681,0.27037063653799476,AUD_CAD,21,2.5,long,75,256,75
48,-2.220446049250313e-16,0.1458649914978945,-0.28589538333587344,0.285895383335873,21,-0.1762965480478925,0.20673254277499606,-0.5814923318868848,0.22889923579109975,AUD_CAD,21,2.5,short,69,256,69
37,-0.1891891891891889,0.16365677589716177,-0.509956469947626,0.13157809156924818,16,0.0,0.2581988897471611,-0.5060698239044358,0.5060698239044358,AUD_CAD,21,3.0,long,53,196,53
30,-0.06487727552659826,0.1778457197956423,-0.41345488632605715,0.2837003352728606,14,0.16025788532744137,0.2694374377203542,-0.3678394926044529,0.6883552632593356,AUD_CAD,21,3.0,short,44,196,44
125,0.03276717915755324,0.08831622108752858,-0.14033261417400278,0.20586697248910923,54,-0.12822191689009485,0.12999968118989602,-0.38302129202229107,0.12657745824210134,EUR_AUD,7,1.5,long,179,520,179
128,-0.17311743893513215,0.08472715896606314,-0.33918267050861595,-0.007052207361648383,56,0.07142857142857142,0.13449555309875313,-0.19218271264498474,0.33503985550212756,EUR_AUD,7,1.5,short,184,520,184
79,0.08033897624528367,0.11141812274440276,-0.13804054433374574,0.29871849682431306,35,-0.09239410237344475,0.1603317181534587,-0.4066442699542238,0.2218560652073343,EUR_AUD,7,2.0,long,114,374,114
85,-0.16435645028984827,0.1055195507015442,-0.3711747696648749,0.04246186908517835,37,0.02702702702702703,0.16660578386402639,-0.2995203093464647,0.35357436340051873,EUR_AUD,7,2.0,short,122,374,122
56,0.14285714285714285,0.13345696185626107,-0.11871850238112885,0.40443278809541455,24,0.11048730603211367,0.1932422166840568,-0.26826743866863767,0.489242050732865,EUR_AUD,7,2.5,long,80,286,80
57,-0.15122530731732706,0.1298353668773358,-0.40570262639690524,0.1032520117622511,25,0.11507052495335202,0.19516084602603093,-0.2674447332576686,0.49758578316437263,EUR_AUD,7,2.5,short,82,286,82
33,0.3333333333333333,0.16666666666666666,0.006666666666666654,0.6599999999999999,15,0.24955719046105979,0.25006364256538616,-0.2405675489670971,0.7396819298892167,EUR_AUD,7,3.0,long,48,204,48
36,0.030754538718905322,0.16562888615062593,-0.2938780781363215,0.35538715557413214,16,0.029377336658151953,0.2500370794490014,-0.46069533906189075,0.5194500123781947,EUR_AUD,7,3.0,short,52,204,52
131,-0.029802309964166766,0.08632717837230533,-0.1990035795738852,0.13939895964555166,57,-0.10269999588545504,0.1272098499179529,-0.3520313017246427,0.14663130995373264,EUR_AUD,10,1.5,long,188,521,188
132,-0.1680528993504423,0.08356983087582873,-0.3318497678670666,-0.004256030833817981,57,0.08771929824561403,0.13311550601392982,-0.17318709354168843,0.3486256900329165,EUR_AUD,10,1.5,short,189,521,189
80,0.06040181818600121,0.11143305522374682,-0.15800697005254255,0.27881060642454497,35,-0.09239410237344475,0.1603317181534587,-0.4066442699542238,0.2218560652073343,EUR_AUD,10,2.0,long,115,377,115
88,-0.12859730115291143,0.10405935385575328,-0.33255363471018784,0.075359032404365,38,-0.05263157894736842,0.16417112997159045,-0.3744069936916857,0.26914383579694884,EUR_AUD,10,2.0,short,126,377,126
56,0.17857142857142858,0.1326726830071908,-0.08146703012266535,0.4386098872655225,24,0.10562367293927717,0.19357714357205558,-0.27378752846195176,0.4850348743405061,EUR_AUD,10,2.5,long,80,280,80
57,-0.08104986872083583,0.1309514953765058,-0.33771479965878715,0.1756150622171155,25,0.035070524953352014,0.1964388606868606,-0.34994964199289474,0.42009069189959874,EUR_AUD,10,2.5,short,82,280,82
35,0.42857142857142855,0.15495032701332584,0.1248687876253099,0.7322740695175471,15,0.24955719046105979,0.25006364256538616,-0.2405675489670971,0.7396819298892167,EUR_AUD,10,3.0,long,50,201,50
39,-0.05229512625701547,0.15918221445408526,-0.3642922665870226,0.2597020140729916,17,0.08647278744296655,0.24170914156776668,-0.38727713002985614,0.5602227049157893,EUR_AUD,10,3.0,short,56,201,56
130,0.008429979959185804,0.0866872505504074,-0.1614770311196127,0.17833699103798428,56,-0.12239106724055245,0.12794122476051142,-0.37315586777115484,0.12837373329004997,EUR_AUD,14,1.5,long,186,520,186
131,-0.17696933369662887,0.0837295382909368,-0.341079228746865,-0.012859438646392746,57,0.08771929824561403,0.13311550601392982,-0.17318709354168843,0.3486256900329165,EUR_AUD,14,1.5,short,188,520,188
81,0.07200179573926044,0.11065841422496593,-0.1448886961416728,0.2888922876201937,35,-0.02688841681047817,0.15993979752829632,-0.3403704199659389,0.2865935863449826,EUR_AUD,14,2.0,long,116,371,116
89,-0.16086025282535063,0.10297797350716723,-0.3626970808993984,0.040976575248697134,39,0.02564102564102564,0.16216808513683997,-0.29220842122718066,0.343490472509232,EUR_AUD,14,2.0,short,128,371,128
57,0.19298245614035087,0.13111866024589802,-0.06401011794160927,0.449975030222311,25,-0.01860127397829391,0.19124028282706268,-0.3934322283193368,0.35622968036274893,EUR_AUD,14,2.5,long,82,278,82
60,-0.026997375284794047,0.1280757864363354,-0.2780259167000115,0.22403116613042337,27,0.00030896560008217175,0.18567269925967073,-0.3636095249488725,0.3642274561490368,EUR_AUD,14,2.5,short,87,278,87
39,0.3333333333333333,0.1529438225803745,0.03356344107579928,0.6331032255908673,17,0.22019752099505277,0.23671765159862868,-0.2437690761382594,0.684164118128365,EUR_AUD,14,3.0,long,56,204,56
40,-0.03190262796231327,0.15818587518717295,-0.3419469433291722,0.2781416874045457,18,0.13722429925169063,0.23346851238972796,-0.3203739850321762,0.5948225835355574,EUR_AUD,14,3.0,short,58,204,58
131,0.004946429130166916,0.08609347596928875,-0.16379678376963905,0.17368964202997286,57,-0.13778771518370067,0.12661620904497892,-0.3859554849118594,0.11038005454445801,EUR_AUD,21,1.5,long,188,517,188
130,-0.156977146440802,0.0843239698235261,-0.32225212729491315,0.00829783441330914,57,0.017543859649122806,0.1336100544888405,-0.24433184714900458,0.2794195664472502,EUR_AUD,21,1.5,short,187,517,187
83,0.04617042716723007,0.10949114102807629,-0.16843220924779945,0.2607730635822596,36,0.012401727929648394,0.15745400831729356,-0.29620812837224697,0.32101158423154375,EUR_AUD,21,2.0,long,119,374,119
91,-0.15738599653103058,0.10193425943152962,-0.3571771450168286,0.04240515195476746,39,0.07692307692307693,0.16174076401164517,-0.24008882053974762,0.39393497438590147,EUR_AUD,21,2.0,short,130,374,130
58,0.1724137931034483,0.1304696969554369,-0.083306812929208,0.42813439913610457,26,-0.05634737882528261,0.18757483407426762,-0.42399405361084713,0.3112992959602819,EUR_AUD,21,2.5,long,84,278,84
62,-0.058384556727220045,0.12585030688467982,-0.3050511582211925,0.18828204476675242,27,0.00030896560008217175,0.18567269925967073,-0.3636095249488725,0.3642274561490368,EUR_AUD,21,2.5,short,89,278,89
43,0.3023255813953488,0.1470826818682967,0.014043524933487261,0.5906076378572104,19,0.30228199246925774,0.2185127261750472,-0.12600295083383473,0.7305669357723502,EUR_AUD,21,3.0,long,62,207,62
44,0.01645215639789703,0.1508683890912303,-0.27924988622091435,0.31215419901670843,19,0.07737038876475955,0.22880646937486235,-0.37109029120997067,0.5258310687394898,EUR_AUD,21,3.0,short,63,207,63
137,0.05392859398076264,0.08342256358746249,-0.10957963065066384,0.2174368186121891,59,0.1775879492714496,0.11452468044602174,-0.046880424402753,0.4020563229456522,EUR_CAD,7,1.5,long,196,536,200
147,0.03187435441684938,0.07932352817240249,-0.1235997608010595,0.18734846963475826,63,-0.16185531769000597,0.11005524307999899,-0.37756359412680396,0.05385295874679205,EUR_CAD,7,1.5,short,210,536,212
89,0.04047294347216721,0.10480954848382,-0.16495377155611998,0.2458996585004544,39,0.2338668960509318,0.14082309801706913,-0.042146376062523694,0.5098801681643873,EUR_CAD,7,2.0,long,128,375,130
96,0.23311247568223625,0.09670775560642714,0.04356527469363908,0.42265967667083343,42,-0.15173484904104143,0.13924391130009123,-0.4246529151892202,0.12118321710713739,EUR_CAD,7,2.0,short,138,375,139
64,-0.0625,0.12574184627546195,-0.3089540186999054,0.1839540186999054,28,0.13523840735737758,0.1688615838856417,-0.19573029705848016,0.4662071117732353,EUR_CAD,7,2.5,long,92,287,93
72,0.25548570064418663,0.11141805903758639,0.03710630493051731,0.47386509635785595,32,-0.09595194483203345,0.16143407566145512,-0.4123627331284855,0.22045884346441857,EUR_CAD,7,2.5,short,104,287,105
41,0.07011228353021852,0.1572697435665323,-0.2381364138601848,0.37836098092062187,18,0.14680602395856324,0.22762267881088186,-0.2993344265107652,0.5929464744278916,EUR_CAD,7,3.0,long,59,223,60
54,0.26122261080647446,0.1274083435961915,0.011502257357939139,0.5109429642550098,24,-0.12194109005676464,0.18981392423098337,-0.493976381549492,0.2500942014359628,EUR_CAD,7,3.0,short,78,223,79
138,0.039183414881153185,0.08287551723380182,-0.12325259889709839,0.20161942865940474,60,0.16221624510308288,0.1123737808645252,-0.058036365391386485,0.3824688555975523,EUR_CAD,10,1.5,long,198,539,202
152,0.05061263476606565,0.07804428846109324,-0.1023541706176771,0.2035794401498084,66,-0.1397293624764216,0.10855897167780212,-0.35250494696491375,0.07304622201207056,EUR_CAD,10,1.5,short,218,539,220
91,0.026901693918395742,0.10429614406453307,-0.17751874844808904,0.23132213628488055,39,0.21107173373849028,0.14282456888238296,-0.06886442127098033,0.49100788874796086,EUR_CAD,10,2.0,long,130,375,132
98,0.21470977815899048,0.09572520753344031,0.02708837139344747,0.40233118492453346,43,-0.17116556280076545,0.13690178956857102,-0.43949307035516466,0.09716194475363377,EUR_CAD,10,2.0,short,141,375,142
61,-0.057693305405649625,0.1280667954244216,-0.308704224437516,0.19331761362621672,27,0.16799572146701958,0.1719071082760101,-0.1689422107539602,0.5049336536879994,EUR_CAD,10,2.5,long,88,287,89
70,0.2487263336753553,0.1140530826271362,0.025182291726168343,0.4722703756245422,31,-0.07518445853308092,0.16509512085376446,-0.39877089540645927,0.24840197834029742,EUR_CAD,10,2.5,short,101,287,102
37,0.18580009796591784,0.1632248892465835,-0.13412068495738577,0.5057208808892215,17,0.08619075518400748,0.2347251979271706,-0.37387063275324683,0.5462521431212618,EUR_CAD,10,3.0,long,54,215,55
56,0.1823290611710897,0.1278419713100318,-0.06824120259657263,0.43289932493875205,24,-0.06753908303909133,0.18664177064372298,-0.43335695350078834,0.29827878742260566,EUR_CAD,10,3.0,short,80,215,81
140,0.024337937525708155,0.08235423472118297,-0.13707636252781047,0.18575223757922676,61,0.20873729026532742,0.11041853786882379,-0.007683043957567193,0.42515762448822203,EUR_CAD,14,1.5,long,201,543,205
154,0.04995532782105182,0.07757782895486341,-0.10209721693048047,0.20200787257258412,67,-0.09630964517209824,0.11240187393665292,-0.31661731808793797,0.12399802774374148,EUR_CAD,14,1.5,short,221,543,223
92,0.03747884941928274,0.10369710920600522,-0.16576748462448748,0.240725183463053,40,0.17695509701568302,0.1420634339777924,-0.10148923358079004,0.45539942761215607,EUR_CAD,14,2.0,long,132,379,134
100,0.24549642916345651,0.09342973634757791,0.062374145922203805,0.4286187124047092,44,-0.17422198565584257,0.13732391282294912,-0.4433768547888228,0.09493288347713769,EUR_CAD,14,2.0,short,144,379,145
60,-0.04198819382907712,0.12923645830772468,-0.29529165211221753,0.21131526445406326,27,0.16799572146701958,0.1719071082760101,-0.1689422107539602,0.5049336536879994,EUR_CAD,14,2.5,long,87,280,88
72,0.23106062240786468,0.1122107973543866,0.011127459593266942,0.4509937852224624,32,-0.10865880131217817,0.1631876698623335,-0.4285066342423518,0.2111890316179955,EUR_CAD,14,2.5,short,104,280,105
39,0.12498983653176819,0.1604557770964921,-0.18950348657735633,0.43948315964089274,18,0.10673881028203895,0.22225294684970523,-0.3288769655433833,0.5423545861074612,EUR_CAD,14,3.0,long,57,218,57
58,0.2105246107858797,0.1249673358664484,-0.03441136751235915,0.4554605890841186,26,-0.12897122008773781,0.1791617034122558,-0.48012815877575915,0.22218571860028352,EUR_CAD,14,3.0,short,84,218,84
139,0.011198867873269947,0.08234576800392004,-0.15019883741441334,0.17259657316095325,60,0.24070233934005453,0.11219906456314054,0.02079217279629908,0.46061250588381,EUR_CAD,21,1.5,long,199,539,202
151,0.05757033433405285,0.07825003554735013,-0.09579973533875341,0.2109404040068591,66,-0.06358755643470967,0.11447756469024704,-0.28796358322759386,0.16078847035817453,EUR_CAD,21,1.5,short,217,539,219
93,0.06930137144956915,0.10296522005597392,-0.1325104598601397,0.271113202759278,40,0.12695509701568303,0.1434281971142667,-0.1541641693282797,0.40807436335964575,EUR_CAD,21,2.0,long,133,374,134
98,0.23009839710556781,0.09470321817575886,0.044480089481080454,0.4157167047300552,43,-0.14788434454677268,0.1375591177955504,-0.4175002154260515,0.12173152633250611,EUR_CAD,21,2.0,short,141,374,142
62,-0.04063373596362302,0.1271340439298143,-0.28981646206605904,0.20854899013881303,28,0.3405673028431974,0.15961237996262354,0.02772703811645527,0.6534075675699396,EUR_CAD,21,2.5,long,90,281,91
73,0.2234724018767914,0.11244877116727031,0.0030728103889416103,0.4438719933646412,32,-0.04159881549173042,0.16421492468007734,-0.363460067864682,0.2802624368812212,EUR_CAD,21,2.5,short,105,281,106
40,0.09686509061847398,0.15890171464192754,-0.21458227007970399,0.40831245131665195,18,0.20613727355869985,0.2169880774742017,-0.2191593582907355,0.6314339054081352,EUR_CAD,21,3.0,long,58,221,58
60,0.20350712375968374,0.1231816250524435,-0.0379288613431055,0.444943108862473,26,-0.1289712200877378,0.1791617034122558,-0.4801281587757591,0.22218571860028355,EUR_CAD,21,3.0,short,86,221,86
129,-0.08490575848119114,0.07559664013621069,-0.2330751731481641,0.06326365618578181,56,0.09722632947271782,0.11711933658612221,-0.13232757023608172,0.32678022918151733,EUR_CHF,7,1.5,long,185,504,187
128,0.0038536538785552826,0.07328836157957802,-0.13979153481741763,0.14749884257452822,55,0.057579166620249846,0.12094071571326094,-0.1794646361777416,0.2946229694182413,EUR_CHF,7,1.5,short,183,504,185
91,-0.0656466193458033,0.09212566831345352,-0.24621292924017218,0.11491969054856559,39,-0.0606519983212732,0.14094918152289687,-0.3369123941061511,0.21560839746360466,EUR_CHF,7,2.0,long,130,352,132
80,-0.021591114210271233,0.09070720796954393,-0.19937724183057734,0.15619501341003486,35,0.13891983039001343,0.14009463528516386,-0.13566565476890774,0.4135053155489346,EUR_CHF,7,2.0,short,115,352,117
62,-0.14894191229004058,0.1108285102990286,-0.3661657924761366,0.06828196789605545,28,-0.0009727499216484192,0.17302673869558668,-0.34010515776499833,0.3381596579217015,EUR_CHF,7,2.5,long,90,264,91
58,0.05080733964405353,0.1091794030755879,-0.16318429038409876,0.26479896967220584,26,0.19297740469691968,0.16872716898712342,-0.13772784651784223,0.5236826559116816,EUR_CHF,7,2.5,short,84,264,85
40,-0.2384797729571882,0.13076852373595416,-0.49478607947965836,0.017826533565281966,18,0.09748841389002955,0.19170370279663426,-0.2782508435913736,0.4732276713714327,EUR_CHF,7,3.0,long,58,186,59
37,0.06977021550189341,0.13791743515251717,-0.20054795739704026,0.3400883884008271,16,0.1198395820664645,0.23366933798313164,-0.3381523203804735,0.5778314845134025,EUR_CHF,7,3.0,short,53,186,54
131,-0.11929932092620242,0.07470940041821766,-0.265729745745909,0.02713110389350419,57,0.095381075978287,0.11788494157476657,-0.13567340950825546,0.3264355614648295,EUR_CHF,10,1.5,long,188,508,190
132,0.023738912217035866,0.07255306049785987,-0.11846508635876948,0.1659429107928412,57,0.05463377404701322,0.11646642247418304,-0.17364041400238553,0.282907962096412,EUR_CHF,10,1.5,short,189,508,191
91,-0.06431619233801009,0.09223752282691058,-0.24510173707875482,0.11646935240273465,39,-0.016015589956178234,0.14234174598722243,-0.29500541209113423,0.26297423217877774,EUR_CHF,10,2.0,long,130,349,131
81,-0.07248023692123196,0.08958737753958727,-0.24807149689882302,0.10311102305635911,35,0.21920538981596938,0.14040936395813514,-0.055996963541975475,0.4944077431739142,EUR_CHF,10,2.0,short,116,349,117
65,-0.09236390514501894,0.10899076955461201,-0.30598581347205844,0.1212580031820206,28,-0.1355228535207534,0.16014625590971723,-0.44940951510379923,0.17836380806229238,EUR_CHF,10,2.5,long,93,265,94
61,-0.012014510464164798,0.10569056722660307,-0.2191680222283068,0.19513900129997722,27,0.16400346673789684,0.1633117199784513,-0.15608750441986768,0.48409443789566137,EUR_CHF,10,2.5,short,88,265,89
41,-0.3234329934576775,0.1252367296335357,-0.5688969835394074,-0.07796900337594756,18,0.1291561778511909,0.20921401025976802,-0.28090328225795436,0.5392156379603362,EUR_CHF,10,3.0,long,59,187,60
37,0.09432812458046963,0.13974189857713853,-0.17956599663072187,0.36822224579166113,16,0.2981971306615968,0.23175030222405815,-0.15603346169755716,0.7524277230207508,EUR_CHF,10,3.0,short,53,187,54
133,-0.0969947927974149,0.07504252976689359,-0.24407815114052633,0.05008856554569653,58,0.12119204340268264,0.11639484174705156,-0.10694184642153842,0.3493259332269037,EUR_CHF,14,1.5,long,191,500,193
134,0.02218057360886828,0.072223173859129,-0.11937684715502457,0.16373799437276113,58,0.005597169517949289,0.1173883200274499,-0.2244839377358525,0.23567827677175107,EUR_CHF,14,1.5,short,192,500,194
93,-0.10629039671055292,0.09167467133986104,-0.28597275253668053,0.07339195911557471,40,-0.09741678472569378,0.14049063911417606,-0.37277843738947886,0.17794486793809133,EUR_CHF,14,2.0,long,133,349,134
85,-0.05233356302439848,0.08750221597116573,-0.2238379063278833,0.11917078027908634,37,0.08176592027197285,0.1443903507389958,-0.20123916717645893,0.3647710077204046,EUR_CHF,14,2.0,short,122,349,123
69,-0.08094699191324865,0.10596019978529114,-0.2886289834924193,0.126734999665922,30,-0.10500136432775384,0.15487695083369538,-0.4085601879617967,0.19855745930628907,EUR_CHF,14,2.5,long,99,265,100
61,-0.03904504208006538,0.1059062843886179,-0.24662135948175645,0.1685312753216257,27,0.1597200688775146,0.1632327994155971,-0.1602162179770557,0.4796563557320849,EUR_CHF,14,2.5,short,88,265,89
40,-0.3641059841643327,0.12388537365403055,-0.6069213165262326,-0.12129065180243284,18,0.12915617785119027,0.20921401025976785,-0.2809032822579547,0.5392156379603352,EUR_CHF,14,3.0,long,58,187,59
40,0.07235687686811307,0.1324090614768454,-0.18716488362650388,0.33187863736273004,18,0.21118306215947283,0.217763831550039,-0.21563404767860364,0.6380001719975493,EUR_CHF,14,3.0,short,58,187,59
135,-0.046886722125122245,0.0750408302784075,-0.19396674947080092,0.10019330522055644,59,0.042312936404619694,0.11525814241446562,-0.18359302272773292,0.2682188955369723,EUR_CHF,21,1.5,long,194,503,196
137,0.03157000472338367,0.07135237118306766,-0.10828064279542893,0.17142065224219627,60,-0.004967551116958852,0.11694888386150665,-0.23418736348551186,0.22425226125159417,EUR_CHF,21,1.5,short,197,503,199
96,-0.1295093964230617,0.08948768191820512,-0.30490525298274374,0.045886460136620344,42,-0.035301827057868274,0.13937116397585292,-0.30846930845054,0.23786565433480344,EUR_CHF,21,2.0,long,138,350,139
88,-0.0854492624877803,0.08638503073061145,-0.2547639227197787,0.08386539774421813,38,0.10721367682789094,0.1426213595779849,-0.17232418794495946,0.3867515416007414,EUR_CHF,21,2.0,short,126,350,127
64,-0.02832899329010355,0.11168712254107982,-0.24723575347062,0.1905777668904129,28,-0.11642485565792098,0.16289273085181916,-0.4356946081274865,0.20284489681164453,EUR_CHF,21,2.5,long,92,260,93
60,-0.05646968110053086,0.10686123634744434,-0.2659177043415218,0.15297834214046005,27,0.20201359210543726,0.16555403516920092,-0.12247231682619655,0.5264995010370711,EUR_CHF,21,2.5,short,87,260,88
44,-0.219695299269095,0.1288006853356559,-0.4721446425269805,0.03275404398879053,19,0.027373224610397092,0.20497526245049533,-0.37437828979257376,0.42912473901336795,EUR_CHF,21,3.0,long,63,189,64
40,0.037463357556279546,0.1345164261792968,-0.22618883775514215,0.30111555286770125,18,0.10007195104836233,0.22238577477641933,-0.33580416751341957,0.5359480696101442,EUR_CHF,21,3.0,short,58,189,59
121,0.01674709839691537,0.08957837512233854,-0.15882651684286817,0.19232071363669892,53,0.009642922430677823,0.135503863711409,-0.2559446504436838,0.27523049530503946,EUR_NZD,7,1.5,long,174,507,174
127,-0.04583567915131032,0.08732163060888601,-0.2169860751447269,0.12531471684210627,55,0.08549148932986816,0.12988444542629268,-0.1690820237056655,0.3400650023654018,EUR_NZD,7,1.5,short,182,507,183
72,-0.007937765465564609,0.11799964464201083,-0.23921706896390582,0.22334153803277662,31,0.14551854480083629,0.17336709128464725,-0.19428095411707233,0.4853180437187449,EUR_NZD,7,2.0,long,103,354,103
79,-0.007085542979718253,0.1119532688021219,-0.22651394983187717,0.21234286387244067,34,-0.14999903226212224,0.16807086296004606,-0.47941792366381253,0.17941985913956804,EUR_NZD,7,2.0,short,113,354,114
43,0.11627906976744186,0.15325664577635612,-0.18410395595421614,0.4166620954890998,19,0.20297594041342093,0.22163416485678697,-0.2314270227058815,0.6373789035327233,EUR_NZD,7,2.5,long,62,248,62
54,-0.27643268640894936,0.13068499877740727,-0.5325752840126676,-0.020290088805231088,24,0.09795209600265824,0.1996446810262739,-0.29335147880883855,0.48925567081415505,EUR_NZD,7,2.5,short,78,248,79
30,0.06666666666666667,0.18528222234124034,-0.2964864891221644,0.4298198224554977,13,-0.14615681850196266,0.27423890799458783,-0.6836650781713549,0.39135144116742954,EUR_NZD,7,3.0,long,43,198,43
33,-0.2072887155081795,0.16756705073589193,-0.5357201349505276,0.12114270393416865,15,-0.2,0.26186146828319085,-0.7132484778350541,0.313248477835054,EUR_NZD,7,3.0,short,48,198,49
123,0.017637225945508508,0.08881060972852522,-0.15643156912240092,0.19170602101341794,54,0.0279828683115912,0.13422966384375795,-0.23510727282217436,0.29107300944535675,EUR_NZD,10,1.5,long,177,504,177
125,-0.06256905001773129,0.08791263245177704,-0.2348778096232143,0.10973970958775171,55,0.11136247189078932,0.13031343017716365,-0.14405185125645145,0.36677679503803007,EUR_NZD,10,1.5,short,180,504,181
73,-0.03492251105924948,0.11630329760252703,-0.26287697436020246,0.1930319522417035,32,0.10972109027581015,0.17163652530766674,-0.22668649932721666,0.446128679878837,EUR_NZD,10,2.0,long,105,353,105
84,-0.042378070183306464,0.10850569905507677,-0.2550492403312569,0.170293099964644,37,0.05135224062399579,0.162934490938718,-0.2679993616158915,0.3707038428638831,EUR_NZD,10,2.0,short,121,353,122
43,0.11627906976744186,0.15325664577635612,-0.18410395595421614,0.4166620954890998,19,0.09771278251868405,0.225566213374618,-0.3443969956955672,0.5398225607329353,EUR_NZD,10,2.5,long,62,242,62
54,-0.12962425079566398,0.13491290248726048,-0.3940535396706945,0.13480503807936656,24,0.0979520960026587,0.199644681026274,-0.29335147880883833,0.4892556708141557,EUR_NZD,10,2.5,short,78,242,79
32,0.0625,0.17925416718060672,-0.2888381676739892,0.4138381676739892,14,-0.20714561718039398,0.26111828378781343,-0.7189374534045083,0.3046462190437203,EUR_NZD,10,3.0,long,46,202,46
37,-0.24165291861633645,0.15714507206202344,-0.5496572598579024,0.0663514226252295,16,-0.125,0.25617376914899,-0.6271005875320204,0.37710058753202036,EUR_NZD,10,3.0,short,53,202,54
125,0.017355030330380373,0.08811934800575531,-0.15535889176090004,0.1900689524216608,54,0.0010759853776381712,0.13324654386198603,-0.26008724059185445,0.26223921134713074,EUR_NZD,14,1.5,long,179,505,179
127,-0.05701952176375371,0.08756362239908629,-0.22864422166596282,0.11460517813845539,55,0.05437634762638097,0.1299702169798225,-0.2003652776540711,0.30911797290683307,EUR_NZD,14,1.5,short,182,505,183
