tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,multiplier,direction,total_n,raw_n,filtered_n
42,-0.047619047619047616,0.1559965936388461,-0.35337237115118597,0.25813427591309074,18,-0.3333333333333333,0.2286647801900118,-0.7815163025057564,0.1148496358390898,AUD_USD,10,3.0,long,60,209,97
48,-0.041666666666666664,0.1457383175777801,-0.3273137691191157,0.24398043578578235,21,0.047619047619047616,0.22335313142016333,-0.3901530899644725,0.48539118520256774,AUD_USD,10,3.0,short,69,208,104
144,-0.09515981424290898,0.08272318707124492,-0.257297260902549,0.06697763241673105,63,-0.1111111111111111,0.1262137409437922,-0.3584900433609438,0.1362678211387216,AUD_USD,14,1.5,long,207,556,312
148,0.06161685737944376,0.08190559679069342,-0.09891811233031536,0.22215182708920286,64,-0.09375,0.12543327686241973,-0.3395992226503427,0.15209922265034267,AUD_USD,14,1.5,short,212,555,308
88,-0.13961398923470922,0.10512586744566219,-0.3456606894282071,0.06643271095878867,39,0.02564102564102564,0.16216808513683997,-0.29220842122718066,0.343490472509232,AUD_USD,14,2.0,long,127,377,200
91,0.1991131306830514,0.10241576634135481,-0.001621771346004025,0.3998480327121068,39,-0.09799546837753347,0.15940430942891387,-0.4104279148582047,0.21443697810313772,AUD_USD,14,2.0,short,130,376,195
61,-0.16493403993434552,0.126257955045024,-0.41239963182259254,0.0825315519539015,27,-0.25925925925925924,0.18941048590991066,-0.6305038116426842,0.11198529312416566,AUD_USD,14,2.5,long,88,258,133
60,0.03333333333333333,0.13011656370600608,-0.22169513153043857,0.2883617981971052,26,0.0,0.20000000000000004,-0.39200000000000007,0.39200000000000007,AUD_USD,14,2.5,short,86,257,128
42,-0.047619047619047616,0.1559965936388461,-0.35337237115118597,0.25813427591309074,19,-0.3684210526315789,0.21912273678590868,-0.7979016167319599,0.061059511468802063,AUD_USD,14,3.0,long,61,209,100
46,0.0,0.14907119849998599,-0.2921795490599725,0.2921795490599725,21,0.14285714285714285,0.2213133340689953,-0.29091699191808795,0.5766312776323737,AUD_USD,14,3.0,short,67,208,104
141,-0.047539101070772305,0.08388338172951702,-0.21195052926062566,0.11687232711908105,61,-0.11475409836065574,0.12824660469251112,-0.36611744355797754,0.13660924683666603,AUD_USD,21,1.5,long,202,551,314
147,0.10965506729358963,0.08183919556892114,-0.0507497560214958,0.2700598906086751,64,-0.09375,0.12543327686241973,-0.3395992226503427,0.15209922265034267,AUD_USD,21,1.5,short,211,550,307
90,-0.13651145614060456,0.10400710851139978,-0.34036538882294815,0.06734247654173903,39,-0.02564102564102564,0.16216808513683997,-0.343490472509232,0.29220842122718066,AUD_USD,21,2.0,long,129,377,203
93,0.15182037518449112,0.10220169444767359,-0.04849494593294912,0.35213569630193137,41,0.004345773982346219,0.15623421409519958,-0.301873285644245,0.3105648336089374,AUD_USD,21,2.0,short,134,376,202
