tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,k,atr_period,direction,total_n
315,-0.09730672450280399,0.05497487426477281,-0.2050574780617587,0.010444029056150717,135,0.25266802516807696,0.0813150235821182,0.09329057894712528,0.41204547138902864,AUD_CAD,50,2.0,14,long,450
219,-0.1003127613002982,0.06493374044054333,-0.22758289256376313,0.026957369963166722,94,0.3791593497352638,0.09479553905514562,0.19336009318717837,0.5649586062833492,AUD_CAD,50,2.5,14,long,313
473,-0.06891496601384803,0.04514727662539128,-0.15740362819961495,0.019573696171918883,203,0.08237990580009036,0.06652176645442273,-0.04800275645057819,0.2127625680507589,AUD_CAD,50,1.0,14,short,676
401,-0.04357077728926403,0.048980513598830364,-0.13957258394297153,0.052431029364443486,173,-0.051501298751822105,0.0719817936943725,-0.1925856143927922,0.08958301688914799,AUD_CAD,50,1.5,14,short,574
289,-0.0339525951084378,0.05830667216802178,-0.1482336725577605,0.08032848234088488,125,0.1405858225876565,0.08227001567259616,-0.02066340813063197,0.30183505330594496,AUD_CAD,50,2.0,14,short,414
212,0.044924734254964765,0.06698656654900571,-0.08636893618108643,0.17621840469101596,91,0.21564689121556188,0.09702248824920454,0.025482814247120983,0.40581096818400275,AUD_CAD,50,2.5,14,short,303
352,-0.20251865487699547,0.05124072518930444,-0.3029504762480322,-0.10208683350595876,152,0.24192254944659783,0.07769913165889747,0.08963225139515879,0.39421284749803687,AUD_CAD,100,1.0,14,long,504
319,-0.17594667507843387,0.05404575164497945,-0.28187634830259356,-0.07001700185427415,137,0.08061192943055841,0.0833835690779682,-0.08281986596225928,0.2440437248233761,AUD_CAD,100,1.5,14,long,456
304,-0.14807822016989997,0.055390255663726205,-0.25664312127080335,-0.039513319068996605,131,0.07980439911171396,0.08554418476225324,-0.0878622030223024,0.2474710012457303,AUD_CAD,100,2.0,14,long,435
260,-0.06465228920799292,0.05997906361283091,-0.1822112538891415,0.05290667547315567,112,0.15095458852242988,0.0925785959166521,-0.030499459474208235,0.332408636519068,AUD_CAD,100,2.5,14,long,372
335,0.08596115339863132,0.05370173842851824,-0.019294253921264423,0.19121656071852705,144,-0.12355260872264459,0.07744794867709749,-0.27535058812975566,0.028245370684466503,AUD_CAD,100,1.0,14,short,479
329,-0.10424185056071404,0.05336603041395291,-0.20883927017206175,0.00035556905063366395,141,-0.028439560359106865,0.07886281219336859,-0.1830106722581093,0.12613155153989558,AUD_CAD,100,1.5,14,short,470
268,-0.20995652109909213,0.0588797684930024,-0.32536086734537684,-0.09455217485280742,116,0.21662370086111626,0.08385182187936126,0.052274129977568196,0.38097327174466433,AUD_CAD,100,2.0,14,short,384
229,-0.17796609101460623,0.06423057795547261,-0.3038580238073325,-0.05207415822187991,99,0.14318467529146942,0.09480014448069088,-0.0426236078906847,0.32899295847362353,AUD_CAD,100,2.5,14,short,328
273,-0.20860829114133295,0.05861727619886755,-0.32349815249111336,-0.09371842979155255,118,0.3101483355731245,0.08651045037298402,0.1405878528420758,0.47970881830417317,AUD_CAD,200,1.0,14,long,391
261,-0.2853040662529103,0.0581644437692092,-0.39930637604056035,-0.1713017564652603,113,0.2344863140874865,0.090079434644868,0.057930622183545194,0.4110420059914278,AUD_CAD,200,1.5,14,long,374
241,-0.2037148837261886,0.06062232178622503,-0.32253463442718966,-0.08489513302518754,104,0.07808724961672671,0.0962089829641625,-0.11048235699303179,0.2666568562264852,AUD_CAD,200,2.0,14,long,345
231,-0.15712624909172035,0.06295726453941264,-0.28052248758896914,-0.033730010594471574,100,-0.04346476827243483,0.09927934699542554,-0.2380522883834689,0.15112275183859922,AUD_CAD,200,2.5,14,long,331
231,-0.06575303464436505,0.06333671338468155,-0.18989299287834088,0.0583869235896108,100,-0.21051201995665966,0.08690692320747402,-0.3808495894433087,-0.040174450470010586,AUD_CAD,200,1.0,14,short,331
203,-0.07261697908131848,0.06818383184109983,-0.20625728948987415,0.061023331327237196,87,0.09854918386748801,0.09574465610257683,-0.08911034209356258,0.28620870982853863,AUD_CAD,200,1.5,14,short,290
200,0.051429756255159796,0.06743507552796676,-0.08074299177965505,0.18360250428997466,86,0.31192876177226586,0.09696589590492334,0.12187560579861612,0.5019819177459156,AUD_CAD,200,2.0,14,short,286
187,-0.015426288363566819,0.07129031310632664,-0.15515530205196704,0.12430272532483339,81,0.21896250818067137,0.10586076065831741,0.011475417290369244,0.42644959907097346,AUD_CAD,200,2.5,14,short,268
543,0.037221222429746605,0.0422637379748288,-0.045615704000917835,0.12005814886041105,233,-0.12352932584779135,0.06324063628066946,-0.2474809729579035,0.00042232126232079337,EUR_AUD,20,1.0,14,long,776
380,0.007255907565464626,0.050729518462995025,-0.09217394862200562,0.10668576375293487,163,0.047011797033280345,0.0753557902971835,-0.10068555194919931,0.19470914601576,EUR_AUD,20,1.5,14,long,543
205,0.06482518842560381,0.06926037868370043,-0.07092515379444903,0.20057553064565664,89,0.15804774996868584,0.09982417044108316,-0.03760762409583715,0.3537031240332088,EUR_AUD,20,2.0,14,long,294
94,0.06513455789540161,0.10197993626188064,-0.13474611717788443,0.2650152329686877,41,0.19227216834608496,0.14517265727893128,-0.09226623992062033,0.47681057661279025,EUR_AUD,20,2.5,14,long,135
506,0.014094712653596929,0.04334459150947106,-0.07086068670496634,0.09905011201216021,217,0.07496002650428991,0.06576794341716527,-0.05394514259335402,0.20386519560193384,EUR_AUD,20,1.0,14,short,723
347,0.0331080628881408,0.052213254907749106,-0.06922991673104745,0.13544604250732906,149,0.08308330070407013,0.07923677717891958,-0.07222078256661224,0.2383873839747525,EUR_AUD,20,1.5,14,short,496
233,0.04176492350099091,0.06363531678480552,-0.08296029739722792,0.16649014439920973,100,-0.08040790717943067,0.09824499790912479,-0.27296810308131525,0.11215228872245392,EUR_AUD,20,2.0,14,short,333
137,-0.08980299988409397,0.08209225226218972,-0.25070381431798583,0.07109781454979787,59,-0.0847457627118644,0.1308340720480021,-0.3411805439259485,0.17168901850221968,EUR_AUD,20,2.5,14,short,196
468,0.1847221421751634,0.04495134995383408,0.09661749626564858,0.2728267880846782,201,-0.2209270612423564,0.06543100480422784,-0.349171830658643,-0.09268229182606982,EUR_AUD,50,1.0,14,long,669
380,0.09603515810364735,0.05055356294908724,-0.003049825276563639,0.19512014148385834,163,-0.16236768697137585,0.07435739008088278,-0.3081081715299061,-0.0166272024128456,EUR_AUD,50,1.5,14,long,543
299,0.0006230374140053566,0.0575123923068127,-0.11210125150734754,0.11334732633535824,129,-0.17191793666095803,0.08512816343028733,-0.3387691369843212,-0.005066736337594885,EUR_AUD,50,2.0,14,long,428
218,-0.03761903477942142,0.06710843795913014,-0.16915157317931648,0.09391350362047365,94,-0.03645727988456357,0.09983694969595978,-0.23213770128864475,0.1592231415195176,EUR_AUD,50,2.5,14,long,312
413,0.07167043836676136,0.04748700847881895,-0.021404098251723777,0.16474497498524648,177,0.06816207973167779,0.07268392337952935,-0.07429841009219973,0.2106225695555553,EUR_AUD,50,1.0,14,short,590
356,0.021044835096194234,0.051585948427259116,-0.08006362382123364,0.1221532940136221,153,0.15476491891213862,0.07623095825291483,0.00535224073642554,0.3041775970878517,EUR_AUD,50,1.5,14,short,509
308,0.04395795623257247,0.05480401462656707,-0.06345791243549898,0.1513738249006439,133,0.27257646270350405,0.08241933643266602,0.11103456329547864,0.43411836211152943,EUR_AUD,50,2.0,14,short,441
234,0.05193256908711856,0.06209325561813775,-0.06977021192443143,0.17363535009866854,101,-0.028696543872546578,0.09896595594678798,-0.22266981752825102,0.16527672978315786,EUR_AUD,50,2.5,14,short,335
326,0.1670319044571675,0.053576496537022164,0.06202197124460407,0.27204183766973095,140,0.06212114399095701,0.08079045568156458,-0.09622814914490957,0.22047043712682357,EUR_AUD,100,1.0,14,long,466
310,0.1315205027038174,0.05576459732369772,0.022221891949369868,0.24081911345826496,133,0.01471103004591463,0.08342509957702343,-0.14880216512505132,0.17822422521688056,EUR_AUD,100,1.5,14,long,443
285,0.03678374484277535,0.05892919559354342,-0.07871747852056976,0.15228496820612045,123,-0.21017961852959172,0.08473407790435324,-0.37625841122212406,-0.044100825837059376,EUR_AUD,100,2.0,14,long,408
241,-0.06852252295589602,0.06362282296081276,-0.193223255959089,0.05617821004729699,104,-0.10851856575969676,0.09130742756029335,-0.2874811237778717,0.0704439922584782,EUR_AUD,100,2.5,14,long,345
332,0.11113048792272666,0.053028383909989346,0.0071948554591475394,0.2150661203863058,143,0.05423536379519502,0.08073788185346893,-0.10401088463760408,0.21248161222799414,EUR_AUD,100,1.0,14,short,475
287,0.11143816947064208,0.056650094441129346,0.0004039843660285647,0.2224723545752556,124,0.14044603809981276,0.08647505131850705,-0.029045062484461065,0.30993713868408657,EUR_AUD,100,1.5,14,short,411
273,0.12447643952670163,0.05738036086008846,0.012010932240928265,0.236941946812475,118,0.13988129169317792,0.08956266515401692,-0.035661532008695235,0.3154241153950511,EUR_AUD,100,2.0,14,short,391
228,-0.002693472700573263,0.06243242307204413,-0.12506102192177976,0.11967407652063322,99,0.06681053833673169,0.09910395971389682,-0.12743322270250607,0.26105429937596947,EUR_AUD,100,2.5,14,short,327
226,-0.019946003703269544,0.06646684449141997,-0.15022101890645267,0.11032901149991359,98,-0.1527060684708028,0.09879701937446275,-0.34634822644474983,0.040936089503144174,EUR_AUD,200,1.0,14,long,324
217,0.032555634379080205,0.0676405643765661,-0.10001987179898933,0.16513114055714975,94,-0.05075884924816866,0.10192091421934094,-0.2505238411180769,0.14900614262173956,EUR_AUD,200,1.5,14,long,311
203,0.027642982648117962,0.06865372854069164,-0.10691832529163767,0.16220429058787358,87,0.09981251079156953,0.10442059094546591,-0.10485184746154366,0.30447686904468274,EUR_AUD,200,2.0,14,long,290
220,0.011188231158274118,0.0651467510226385,-0.11649940084609735,0.13887586316264558,95,0.13684419492481548,0.10024560826734974,-0.05963719727919001,0.333325587128821,EUR_AUD,200,2.5,14,long,315
291,0.034776578213976714,0.05662070181681387,-0.07619999734697847,0.1457531537749319,126,-0.0599720994333655,0.0857875203540632,-0.22811563932732937,0.10817144046059839,EUR_AUD,200,1.0,14,short,417
271,0.05920039139726972,0.0576590944485067,-0.0538114337218034,0.17221221651634283,117,0.09661622167734316,0.0884352051651627,-0.07671678044637575,0.26994922380106207,EUR_AUD,200,1.5,14,short,388
256,0.056317422885749334,0.05908169821281117,-0.05948270561136056,0.17211755138285922,110,0.15495759444365295,0.08933309089483217,-0.020135263710218093,0.33005045259752397,EUR_AUD,200,2.0,14,short,366
227,0.07041086559067193,0.06378264638052913,-0.05460312131516516,0.19542485249650904,98,0.30215119244658734,0.08876860987978695,0.12816471708220492,0.4761376678109698,EUR_AUD,200,2.5,14,short,325
526,0.04416297764209004,0.04164369356369775,-0.037458661742757554,0.12578461702693763,226,0.15341197293701997,0.05969755649533177,0.036404762206169713,0.2704191836678702,EUR_CAD,20,1.0,14,long,752
366,0.06602239237642728,0.05037877727920816,-0.03272001109082072,0.16476479584367526,157,0.18999871914146715,0.07116472237372137,0.050515863288973256,0.329481574993961,EUR_CAD,20,1.5,14,long,523
230,0.10383987301422459,0.0634614617760739,-0.020544592066880238,0.22822433809532944,99,0.1236433560719131,0.09165629721964684,-0.056002986478594696,0.3032896986224209,EUR_CAD,20,2.0,14,long,329
113,0.19622848721349723,0.09039248154837191,0.01905922337868829,0.3733977510483062,49,0.29689807502905047,0.12203578524885127,0.057707935941302,0.536088214116799,EUR_CAD,20,2.5,14,long,162
547,0.09472853210075717,0.041067629130648924,0.014235979004685276,0.17522108519682905,235,-0.0703625093276154,0.058237018290785904,-0.18450706517755577,0.043782046522324966,EUR_CAD,20,1.0,14,short,782
385,0.0603419435870374,0.04954126562643823,-0.03675893704078152,0.15744282421485634,166,-0.1283443493023479,0.06636106735082543,-0.25841204130996576,0.0017233427052699424,EUR_CAD,20,1.5,14,short,551
245,0.1560647450904389,0.06212533895389342,0.034299080740807814,0.27783040944007,106,-0.08127553276710495,0.08930199574046192,-0.2563074444184103,0.09375637888420041,EUR_CAD,20,2.0,14,short,351
139,0.11996452120726518,0.08249937174709411,-0.04173424741703928,0.28166328983156963,60,-0.12714832665090298,0.12039391844500395,-0.36312040680311075,0.10882375350130477,EUR_CAD,20,2.5,14,short,199
431,0.050890192320146736,0.04599683541195548,-0.03926360508728601,0.14104398972757948,185,0.20746018972653346,0.06380269091964579,0.08240691552402774,0.3325134639290392,EUR_CAD,50,1.0,14,long,616
372,0.09252181788732475,0.04947484774955995,-0.004448883701812761,0.18949251947646226,160,0.18085063169940258,0.0689797111115785,0.04565039792070871,0.31605086547809647,EUR_CAD,50,1.5,14,long,532
280,0.1027608396744412,0.05660375267817835,-0.008182515574788357,0.21370419492367076,121,0.15140719306025716,0.08072248203379905,-0.0068088717259889575,0.30962325784650324,EUR_CAD,50,2.0,14,long,401
222,0.1814447293122203,0.06344827199468975,0.057086116202628406,0.3058033424218122,96,0.31941230034504425,0.08856199586120658,0.14583078845707936,0.49299381223300914,EUR_CAD,50,2.5,14,long,318
434,0.09326315850196538,0.04601264373582938,0.0030783767797397943,0.18344794022419098,187,-0.0791321270466282,0.06674889140983407,-0.209959954209903,0.05169570011664659,EUR_CAD,50,1.0,14,short,621
359,0.09835205785782107,0.05089294808835663,-0.0013981203953579158,0.19810223611100006,155,0.08622414557897634,0.07114114889516933,-0.05321250625555554,0.22566079741350822,EUR_CAD,50,1.5,14,short,514
305,0.07293091793315062,0.05485781682019964,-0.034590403034440664,0.1804522389007419,131,-0.01014987054689933,0.08049152048092596,-0.1679132506895142,0.14761350959571554,EUR_CAD,50,2.0,14,short,436
233,0.050121333971963083,0.06383235246185033,-0.07499007685326356,0.17523274479718973,101,-0.03337540346101488,0.08858029833289084,-0.20699278819348094,0.14024198127145115,EUR_CAD,50,2.5,14,short,334
343,0.09351851920787711,0.05151416850902308,-0.007449251069808122,0.19448628948556235,148,0.33364379423006735,0.06379578323152689,0.20860405909627464,0.45868352936386003,EUR_CAD,100,1.0,14,long,491
308,0.0736040190086385,0.055273400179619764,-0.03473184534341624,0.18193988336069322,132,0.2815131927567189,0.06800577984423713,0.1482218642620141,0.41480452125142364,EUR_CAD,100,1.5,14,long,440
275,0.17632783948817018,0.05776689313226944,0.06310472894892209,0.28955095002741826,119,0.26270658490365145,0.07925533247003769,0.1073661332623776,0.4180470365449253,EUR_CAD,100,2.0,14,long,394
220,0.01871926586995176,0.06406657397692314,-0.1068512191248176,0.14428975086472112,95,0.19224544761221193,0.08957069188902861,0.016686891509715862,0.367804003714708,EUR_CAD,100,2.5,14,long,315
332,0.061622668585654634,0.052471121544009944,-0.04122072964060485,0.1644660668119141,143,-0.053803385197281325,0.07846434825735872,-0.20759350778170443,0.09998673738714177,EUR_CAD,100,1.0,14,short,475
308,0.07678267116518057,0.055388467338696755,-0.03177872481866506,0.1853440671490262,132,0.05907307806508255,0.08179013392331258,-0.10123558442461011,0.21938174055477522,EUR_CAD,100,1.5,14,short,440
269,0.10980860994723395,0.05915828722138517,-0.006141633006680983,0.2257588529011489,116,0.05964880375615174,0.08540265342522593,-0.10774039695729108,0.22703800446959455,EUR_CAD,100,2.0,14,short,385
254,0.1696657363335379,0.06020836577256614,0.051657339419308265,0.2876741332477675,109,0.0050829318002611834,0.08638332556730513,-0.16422838631165687,0.17439424991217922,EUR_CAD,100,2.5,14,short,363
256,0.02176797157626453,0.060083149381055585,-0.0959950012106044,0.13953094436313346,111,0.2866877249471919,0.07661763470571951,0.13651716092398167,0.43685828897040213,EUR_CAD,200,1.0,14,long,367
236,0.05212829406945605,0.062295443805596803,-0.06997077578951369,0.17422736392842578,102,0.33120350942333376,0.07607154729786875,0.18210327671951101,0.48030374212715654,EUR_CAD,200,1.5,14,long,338
234,0.16820820481109783,0.06131082089612729,0.048038995854688335,0.2883774137675073,101,0.3586436363062396,0.07516976142947775,0.2113109039044632,0.505976368708016,EUR_CAD,200,2.0,14,long,335
215,0.10784178794579559,0.0643403890755587,-0.01826537464229945,0.23394895053389064,93,0.4498868226522922,0.07879997294620374,0.29543887567773286,0.6043347696268515,EUR_CAD,200,2.5,14,long,308
267,0.20911029382440172,0.05702753676635204,0.09733632176235171,0.3208842658864517,115,-0.04667406448229513,0.08686318011981377,-0.21692589751713012,0.12357776855253985,EUR_CAD,200,1.0,14,short,382
235,0.19765103258188746,0.061327201130607134,0.07744971836589748,0.31785234679787744,101,-0.07995635849230362,0.09355389841949395,-0.26332199939451173,0.10340928240990452,EUR_CAD,200,1.5,14,short,336
199,0.1453643710964054,0.06861891462940696,0.010871298422767767,0.27985744377004307,86,-0.06309251268595784,0.10024096435832067,-0.25956480282826633,0.13337977745635066,EUR_CAD,200,2.0,14,short,285
199,0.11560203179563933,0.06862413410722994,-0.01890127105453135,0.25010533464581,86,0.06853829070590547,0.10164770709336651,-0.1306912151970929,0.2677677966089038,EUR_CAD,200,2.5,14,short,285
572,-0.033496116646824586,0.0338377860213065,-0.09981817724858533,0.032825943954936154,246,-0.04365062546758287,0.0544502751517739,-0.1503731647650597,0.06307191382989397,EUR_CHF,20,1.0,14,long,818
339,-0.08875803063550304,0.04513124546416692,-0.1772152717452702,-0.00030078952573588114,146,-0.06124836852160368,0.0690908253087767,-0.19666638612680598,0.07416964908359863,EUR_CHF,20,1.5,14,long,485
191,-0.10646107525309455,0.060988623469850824,-0.22599877725400216,0.01307662674781307,83,-0.01647553240563421,0.09800537931864617,-0.2085660758701807,0.17561501105891228,EUR_CHF,20,2.0,14,long,274
101,-0.02884358810713016,0.08927458912855248,-0.20382178279909302,0.14613460658483268,44,-0.059349636352088876,0.1397038518485202,-0.33316918597518846,0.2144699132710107,EUR_CHF,20,2.5,14,long,145
489,-0.003533756917706898,0.03842671907325433,-0.07885012630128538,0.07178261246587159,211,0.09624742555476701,0.0599874158328127,-0.021327909477545884,0.21382276058707989,EUR_CHF,20,1.0,14,short,700
312,0.005550431971052177,0.049070107475031294,-0.09062697868000916,0.10172784262211351,135,0.07512426522904668,0.0762418514245311,-0.07430976356303427,0.22455829402112765,EUR_CHF,20,1.5,14,short,447
186,-0.00021071116204352935,0.06380969027206719,-0.1252777040952952,0.12485628177120815,81,0.18052215708125802,0.09982362168002498,-0.015132141411590944,0.37617645557410695,EUR_CHF,20,2.0,14,short,267
84,-0.07183408209206028,0.09276925177941259,-0.25366181557970896,0.10999365139558838,36,0.2048349814641506,0.14306565344767594,-0.07557369929329424,0.48524366222159543,EUR_CHF,20,2.5,14,short,120
466,0.08269895110342433,0.03737871151872831,0.009436676526716842,0.15596122568013182,200,-0.0688082844235539,0.0606956957921917,-0.18777184817624964,0.050155279329141836,EUR_CHF,50,1.0,14,long,666
413,-0.025614763052352846,0.040086524763311794,-0.10418435158844395,0.05295482548373827,178,-0.004419134419698439,0.06223985765589005,-0.12640925542524295,0.11757098658584607,EUR_CHF,50,1.5,14,long,591
306,-0.03908654837499356,0.04618801924200212,-0.12961506608931772,0.05144196933933058,132,-0.02133261761602049,0.06999953774387259,-0.15853171159401075,0.11586647636196978,EUR_CHF,50,2.0,14,long,438
208,-0.1646370281234302,0.05385614924409053,-0.2701950806418476,-0.05907897560501277,90,-0.007150528955127355,0.09220218123994689,-0.18786680418542326,0.17356574627516855,EUR_CHF,50,2.5,14,long,298
363,0.04680690058927749,0.043474912334794814,-0.03840392758692034,0.13201772876547532,156,0.06498640403058459,0.07081705908374981,-0.07381503177356505,0.20378783983473422,EUR_CHF,50,1.0,14,short,519
298,0.054727905514120406,0.04830092136160263,-0.03994190035462075,0.14939771138286156,129,0.06929024862540169,0.07581365419783227,-0.07930451360234957,0.21788501085315293,EUR_CHF,50,1.5,14,short,427
251,0.004560250081230845,0.05390593664548555,-0.10109538574392082,0.11021588590638251,108,0.21595544038290151,0.08453310034723487,0.05027056370232119,0.38164031706348184,EUR_CHF,50,2.0,14,short,359
203,-0.09355474257285613,0.06065424918561242,-0.21243707097665648,0.025327585830944216,88,0.10395083011814267,0.09405984458117074,-0.08040646526095198,0.28830812549723733,EUR_CHF,50,2.5,14,short,291
366,0.08324952995839235,0.042467892671554985,1.2460322144580704e-05,0.16648659959464013,157,0.026304991975486008,0.06342152656770682,-0.09800120009721935,0.15061118404819138,EUR_CHF,100,1.0,14,long,523
335,0.11258655532536398,0.044865463827133446,0.024650246224182423,0.20052286442654554,144,-0.027561175066613677,0.06781785267040036,-0.1604841663005984,0.10536181616737103,EUR_CHF,100,1.5,14,long,479
304,0.0432457094927946,0.04769187438407282,-0.050230364299988124,0.13672178328557733,131,-0.012394913611391228,0.07283888566485214,-0.15515912951450142,0.13036930229171897,EUR_CHF,100,2.0,14,long,435
264,0.024102441601749958,0.051008801845287104,-0.07587481001501277,0.12407969321851268,114,-0.034455916505319366,0.07859043568419381,-0.18849317044633923,0.11958133743570049,EUR_CHF,100,2.5,14,long,378
298,0.11984172962789968,0.04600608693618149,0.029669799232983976,0.2100136600228154,128,0.15305909099612514,0.07917208868005414,-0.002118202816780962,0.30823638480903126,EUR_CHF,100,1.0,14,short,426
247,0.0973060693716561,0.05234275463037116,-0.005285729703871381,0.1998978684471836,107,0.12195276597570566,0.08604273083597615,-0.046690986462807574,0.2905965184142189,EUR_CHF,100,1.5,14,short,354
227,0.046379750929553626,0.0543183862178865,-0.060084286057503905,0.15284378791661116,98,0.24568781197407585,0.08644333275382046,0.07625887977658774,0.41511674417156397,EUR_CHF,100,2.0,14,short,325
198,0.06886252877487115,0.059669379293397766,-0.048089454640188475,0.18581451218993078,85,0.04634513633495832,0.09241988367007616,-0.13479783565839093,0.22748810832830757,EUR_CHF,100,2.5,14,short,283
230,0.030274144674111443,0.0529524148864505,-0.07351258850333153,0.13406087785155443,100,-0.07471116437772803,0.0674818441412723,-0.2069755788946217,0.057553250139165665,EUR_CHF,200,1.0,14,long,330
237,0.06454945503374823,0.052319298365069836,-0.03799636976178865,0.16709527982928513,103,-0.08482228525761885,0.07431122362158513,-0.2304722835559257,0.060827713040688,EUR_CHF,200,1.5,14,long,340
236,0.10663710066476242,0.05272414336128002,0.003297779676653581,0.20997642165287128,102,-0.007032055165858388,0.0782109751747165,-0.1603255665083027,0.14626145617658592,EUR_CHF,200,2.0,14,long,338
220,0.01512849768053701,0.055197429388165,-0.09305846392026638,0.1233154592813404,95,0.17958511511507189,0.08363646998518097,0.015657633944117177,0.3435125962860266,EUR_CHF,200,2.5,14,long,315
227,0.03431035427143768,0.05425575388120977,-0.07203092333573347,0.14065163187860882,98,0.3467650721823011,0.08245523872396378,0.1851528042833321,0.5083773400812701,EUR_CHF,200,1.0,14,short,325
217,0.1348877123239793,0.05378010500982954,0.029478706504713403,0.2402967181432452,94,0.3006473037856019,0.08439594423893877,0.1352312530772819,0.4660633544939219,EUR_CHF,200,1.5,14,short,311
198,0.12326557461454907,0.05379726197384584,0.01782294114581122,0.2287082080832869,85,0.154756948316982,0.0912952412285528,-0.024181724490981493,0.3336956211249455,EUR_CHF,200,2.0,14,short,283
184,0.07425419610339597,0.05529331568477746,-0.03412070263876785,0.18262909484555978,79,0.1926965517226195,0.09439738819803088,0.007677670854478985,0.37771543259076,EUR_CHF,200,2.5,14,short,263
557,0.035415846471338906,0.041807327636691316,-0.04652651569657607,0.11735820863925389,239,0.25181426220180475,0.06076373009374271,0.13271735121806905,0.37091117318554045,EUR_NZD,20,1.0,14,long,796
350,-0.01703663138227476,0.0526245107974391,-0.1201806725452554,0.08610740978070587,151,0.2989168352894087,0.07591429376756141,0.15012481950498835,0.4477088510738291,EUR_NZD,20,1.5,14,long,501
187,0.07402741978171062,0.07152092281518958,-0.06615358893606096,0.2142084284994822,81,0.08557113075513739,0.10950163864057874,-0.12905208098039694,0.30019434249067173,EUR_NZD,20,2.0,14,long,268
88,0.19228091899604066,0.10459202813123172,-0.012719456141173507,0.39728129413325486,39,-0.15984853515730307,0.15536035179946558,-0.4643548246842556,0.14465775436964945,EUR_NZD,20,2.5,14,long,127
534,0.01108740051217264,0.042609677746025275,-0.0724275678700369,0.09460236889438217,229,-0.006255404378560004,0.06504075355378805,-0.13373528134398457,0.12122447258686456,EUR_NZD,20,1.0,14,short,763
394,0.09257443864365547,0.04937009872907388,-0.004190954865329333,0.18933983215264027,169,-0.05158257450810262,0.07391976802566155,-0.19646531983839927,0.09330017082219401,EUR_NZD,20,1.5,14,short,563
241,0.08694732845256059,0.06343115963127227,-0.03737774442473306,0.21127240132985425,104,-0.23841454347463842,0.09131533868594498,-0.41739260729909056,-0.05943647965018625,EUR_NZD,20,2.0,14,short,345
116,0.10976013576999924,0.09091753113993901,-0.06843822526428123,0.2879584968042797,51,-0.1651638763451978,0.13365872782519866,-0.42713498288258717,0.09680723019219156,EUR_NZD,20,2.5,14,short,167
420,-0.02348574843255462,0.04814657502157955,-0.11785303547485053,0.07088153860974129,181,0.1757557080959069,0.06945951236983103,0.03961506385103808,0.31189635234077573,EUR_NZD,50,1.0,14,long,601
381,-0.02571451514325867,0.050706487510458954,-0.12509923066375822,0.07367020037724087,164,0.31084837454028597,0.07208679956389939,0.16955824739504316,0.45213850168552877,EUR_NZD,50,1.5,14,long,545
312,0.017408621509595223,0.05584890342728594,-0.09205522920788521,0.12687247222707565,134,0.44816450324047147,0.07533443512899302,0.30050901038764516,0.5958199960932977,EUR_NZD,50,2.0,14,long,446
224,0.04425247311675386,0.06566679967288441,-0.08445445424209959,0.17295940047560732,96,0.18475368816011242,0.09964830154985839,-0.010556982877610005,0.3800643591978349,EUR_NZD,50,2.5,14,long,320
424,0.02873378242758407,0.04767035711277828,-0.06470011751346136,0.12216768236862952,182,0.06102422574544645,0.07291008315759476,-0.08187953724343927,0.20392798873433216,EUR_NZD,50,1.0,14,short,606
361,0.027437889019479453,0.05167776659849675,-0.07385053351357418,0.12872631155253308,155,-0.13523822458425333,0.07844924356723121,-0.2889987419760265,0.018522292807519825,EUR_NZD,50,1.5,14,short,516
314,0.01842544329092109,0.05527151048264409,-0.08990671725506132,0.1267576038369035,135,-0.2432306770476222,0.08290683162150085,-0.40572806702576386,-0.08073328706948052,EUR_NZD,50,2.0,14,short,449
243,0.0018597791472545065,0.06305788973778803,-0.12173368473881004,0.12545324303331906,105,-0.23424680802968872,0.09345603762066523,-0.4174206417661926,-0.05107297429318486,EUR_NZD,50,2.5,14,short,348
310,-0.07133763448734425,0.05623843269533307,-0.18156496257019705,0.03888969359550856,133,0.2265663210866321,0.0830446245912818,0.06379885688771977,0.3893337852855444,EUR_NZD,100,1.0,14,long,443
277,-0.1106038838608889,0.05937677859424919,-0.22698236990561732,0.005774602183839503,119,0.3055513758006656,0.08587183472652271,0.13724257973668108,0.4738601718646501,EUR_NZD,100,1.5,14,long,396
267,-0.1871315787531201,0.05957307028134001,-0.30389479650454654,-0.07036836100169366,115,0.233865394281543,0.08552178047874931,0.06624270454319434,0.40148808401989167,EUR_NZD,100,2.0,14,long,382
226,-0.12810598782171986,0.06554413641511281,-0.256572495195341,0.0003605195519012505,97,0.06499755517789395,0.09648851699698792,-0.12411993813620238,0.2541150484919903,EUR_NZD,100,2.5,14,long,323
331,-0.02833000305339224,0.05464780584386627,-0.13543970250737014,0.07877969640058564,142,-0.12186401609710189,0.08110319101881087,-0.2808262704939712,0.037098238299767425,EUR_NZD,100,1.0,14,short,473
298,-0.019258699248857404,0.057171319953963656,-0.13131448635862616,0.09279708786091137,129,-0.13561617890836078,0.08731396607347525,-0.3067515524123723,0.0355191945956507,EUR_NZD,100,1.5,14,short,427
254,0.08199024790207805,0.06121920070988323,-0.037999385489293075,0.20197988129344918,109,-0.11926605504587146,0.09553822233524961,-0.3065209708229607,0.06798886073121779,EUR_NZD,100,2.0,14,short,363
