tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,threshold,recovery,direction,total_n
93.0,0.1910640421922943,0.0960352277398848,0.002834995822120129,0.37929308856246846,41.0,-0.009814690697114246,0.15648185855209867,-0.31651913345922766,0.2968897520649991,EUR_USD,21,35,1,long,134
51.0,0.10055579989747893,0.13591615416655986,-0.1658398622689784,0.36695146206393625,22.0,-0.18181818181818182,0.2145806706734845,-0.6023962963382115,0.23875993270184775,EUR_USD,21,35,2,long,73
23.0,0.16098392006692458,0.20609470990857454,-0.2429617113538815,0.5649295514877306,10.0,0.08857054466080931,0.3150769893766695,-0.528980354517463,0.7061214438390815,EUR_USD,21,35,3,long,33
12.0,-0.0599139638874745,0.28914585592441006,-0.6266398414993182,0.5068119137243692,6.0,0.6666666666666666,0.33333333333333337,0.013333333333333197,1.32,EUR_USD,21,35,4,long,18
0.0,,,,,1.0,-1.0,,,,EUR_USD,21,20,1,short,1
1.0,1.0,,,,1.0,-1.0,,,,EUR_USD,21,20,2,short,2
,,,,,,,,,,EUR_USD,21,20,3,short,0
0.0,,,,,1.0,-0.6219231352648458,,,,EUR_USD,21,20,4,short,1
9.0,0.1111111111111111,0.35136418446315326,-0.5775626904366693,0.7997849126588914,4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,EUR_USD,21,25,1,short,13
9.0,0.3333333333333333,0.3333333333333333,-0.32,0.9866666666666666,4.0,0.4527515804513741,0.4862951161249388,-0.500386847153506,1.4058900080562542,EUR_USD,21,25,2,short,13
2.0,0.4937429224088107,0.39673142815593426,-0.2838506767768204,1.2713365215944417,1.0,1.0,,,,EUR_USD,21,25,3,short,3
1.0,-0.6219231352648458,,,,1.0,-1.0,,,,EUR_USD,21,25,4,short,2
35.0,-0.33430478745263387,0.15875439886326698,-0.6454634092246372,-0.023146165680630604,15.0,0.06666666666666667,0.2666666666666666,-0.45599999999999985,0.5893333333333332,EUR_USD,21,30,1,short,50
23.0,0.21739130434782608,0.20810192223064325,-0.19048846322423466,0.6252710719198868,11.0,0.07372784743686331,0.31039472675411917,-0.5346458170012102,0.6821015118749368,EUR_USD,21,30,2,short,34
9.0,-0.3333333333333333,0.3333333333333333,-0.9866666666666666,0.32,5.0,0.3974971689635243,0.3880937903626388,-0.3631666601472477,1.1581609980742964,EUR_USD,21,30,3,short,14
4.0,-0.9054807838162114,0.09451921618378856,-1.090738447536437,-0.7202231200959859,2.0,0.0,1.0,-1.96,1.96,EUR_USD,21,30,4,short,6
86.0,-0.2349011400860469,0.10056971443296557,-0.43201778037465943,-0.037784499797434395,37.0,0.1335483871062073,0.1569064366463756,-0.17398822872068886,0.4410850029331035,EUR_USD,21,35,1,short,123
61.0,0.0208526191393712,0.12549311733439572,-0.2251138908360444,0.26681912911478683,27.0,-0.08803446320738922,0.18827031876615127,-0.4570442879890457,0.2809753615742673,EUR_USD,21,35,2,short,88
21.0,-0.18585659551176778,0.2142762740127881,-0.6058380925768324,0.23412490155329688,9.0,0.19614297770690156,0.32193787967591764,-0.43485526645789696,0.8271412218717001,EUR_USD,21,35,3,short,30
10.0,-0.16219231352648458,0.31839397189483,-0.7862444984403513,0.46185987138738216,5.0,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,EUR_USD,21,35,4,short,15
,,,,,,,,,,EUR_USD,28,20,1,long,0
,,,,,,,,,,EUR_USD,28,20,2,long,0
,,,,,,,,,,EUR_USD,28,20,3,long,0
,,,,,,,,,,EUR_USD,28,20,4,long,0
0.0,,,,,1.0,1.0,,,,EUR_USD,28,25,1,long,1
,,,,,,,,,,EUR_USD,28,25,2,long,0
0.0,,,,,1.0,-1.0,,,,EUR_USD,28,25,3,long,1
,,,,,,,,,,EUR_USD,28,25,4,long,0
12.0,0.3333333333333333,0.28426762180748055,-0.2238312054093286,0.8904978720759953,6.0,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,EUR_USD,28,30,1,long,18
4.0,0.5,0.5,-0.48,1.48,3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,EUR_USD,28,30,2,long,7
5.0,0.6,0.4,-0.18400000000000005,1.384,3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,EUR_USD,28,30,3,long,8
0.0,,,,,1.0,1.0,,,,EUR_USD,28,30,4,long,1
49.0,0.11834964823636379,0.14117657035366366,-0.15835642965681695,0.39505572612954454,22.0,0.18181818181818132,0.21458067067348435,-0.23875993270184798,0.6023962963382106,EUR_USD,28,35,1,long,71
27.0,0.007965331811141245,0.19261485806629408,-0.3695597899987952,0.38549045362107764,12.0,-0.1666666666666676,0.29729419500528126,-0.7493632888770189,0.4160299555436836,EUR_USD,28,35,2,long,39
13.0,0.38461538461538464,0.2664693550105965,-0.1376645512053845,0.9068953204361538,6.0,0.6666666666666666,0.33333333333333337,0.013333333333333197,1.32,EUR_USD,28,35,3,long,19
7.0,-0.24556679523567057,0.36699740079975424,-0.9648817008031889,0.4737481103318477,4.0,1.0,0.0,1.0,1.0,EUR_USD,28,35,4,long,11
,,,,,,,,,,EUR_USD,28,20,1,short,0
,,,,,,,,,,EUR_USD,28,20,2,short,0
,,,,,,,,,,EUR_USD,28,20,3,short,0
,,,,,,,,,,EUR_USD,28,20,4,short,0
0.0,,,,,1.0,-1.0,,,,EUR_USD,28,25,1,short,1
0.0,,,,,1.0,-1.0,,,,EUR_USD,28,25,2,short,1
,,,,,,,,,,EUR_USD,28,25,3,short,0
,,,,,,,,,,EUR_USD,28,25,4,short,0
16.0,-0.5,0.22360679774997896,-0.9382693235899587,-0.06173067641004126,8.0,0.0,0.3779644730092272,-0.7408103670980853,0.7408103670980853,EUR_USD,28,30,1,short,24
