status,pnl_pct,days_held,symbol,score_date,bh_entry
success,5.2631578947368585,4,MET,2026-02-13,76.59161892463621
stopped_out,-2.912621359223311,4,FHN,2026-02-13,24.21665515902299
time_profit,4.6507319861542,13,GSSC,2026-02-13,78.58785130733116
stopped_out,-2.912621359223311,3,EDU,2026-02-13,57.598485170791655
stopped_out,-2.9126213592232997,1,MSBI,2026-02-13,22.62528345769771
stopped_out,-2.912621359223311,1,LQDT,2026-02-13,30.179073156940294
stopped_out,-2.94733170561563,4,EWI,2026-02-13,55.15315899389999
success,5.2631578947368585,8,HOMB,2026-02-13,29.03056247326565
stopped_out,-2.9126213592232997,0,FRPT,2026-02-13,66.3014295318441
success,5.263157894736836,6,MBUU,2026-02-13,30.81212166737803
stopped_out,-2.9126213592232997,9,BTAL,2026-02-17,13.898763413406474
stopped_out,-2.9126213592232997,2,EPU,2026-02-17,83.52495801751002
stopped_out,-2.9126213592232997,6,TLK,2026-02-17,20.937012771947952
no_fill,0.0,0,AMH,2026-02-17,31.242661200503637
stopped_out,-2.9126213592232997,1,REPX,2026-02-17,26.71015375254521
stopped_out,-2.912621359223311,0,BAP,2026-02-17,327.76328725884593
success,5.263157894736836,13,RDVY,2026-02-17,71.65106796947835
stopped_out,-2.9126213592232997,3,PUK,2026-02-17,29.909578161133865
success,5.2631578947368585,12,RY,2026-02-17,168.08161943391457
stopped_out,-2.9126213592232997,6,PSO,2026-02-17,12.513157188969686
stopped_out,-2.9126213592232997,5,BK,2026-02-18,117.7866004639424
success,6.08349900596421,7,CQQQ,2026-02-18,53.15888549493563
stopped_out,-2.9126213592232997,2,STZ,2026-02-18,153.59687320911075
stopped_out,-2.9126213592232997,5,ISRG,2026-02-18,495.9608850325991
stopped_out,-2.912621359223311,0,BMI,2026-02-18,155.79652334531215
stopped_out,-2.9126213592232997,1,PFG,2026-02-18,91.27421636728323
success,5.263157894736836,12,UHAL,2026-02-18,50.619363031805904
success,5.2631578947368585,4,DORM,2026-02-18,127.46069930821044
stopped_out,-3.093812375249483,3,AVS,2026-02-18,9.518731079229545
stopped_out,-2.912621359223311,1,ABNB,2026-02-18,122.00839023158588
stopped_out,-2.912621359223311,6,AXS,2026-02-19,101.67688236162095
success,5.263157894736836,2,ZION,2026-02-19,60.57139550506548
success,5.263157894736836,5,NCDL,2026-02-19,13.579493868036058
success,5.2631578947368585,1,TGS,2026-02-19,29.911744844506703
stopped_out,-2.9126213592232997,0,EBAY,2026-02-19,83.57058043467079
success,5.263157894736836,5,CMC,2026-02-19,76.3592767529153
stopped_out,-2.9126213592232997,0,FLG,2026-02-19,13.121772971303107
stopped_out,-2.9126213592232997,0,WAL,2026-02-19,89.6139740276572
success,5.2631578947368585,7,LKQ,2026-02-19,32.96727931246865
stopped_out,-2.9126213592232997,0,MHK,2026-02-19,126.0930451735179
success,5.2631578947368585,1,CPNG,2026-02-20,18.44666069272376
stopped_out,-2.9126213592232997,1,DOW,2026-02-20,29.82692385118695
stopped_out,-2.9126213592232997,0,WB,2026-02-20,10.09011360008693
success,5.2631578947368585,5,PUK,2026-02-20,30.617774497088597
success,9.177027827116646,5,DB,2026-02-20,36.23580297853405
success,7.900677200902928,5,BBVA,2026-02-20,23.187040482829403
success,5.263157894736836,0,SGI,2026-02-20,89.41728798237715
success,5.2631578947368585,1,SE,2026-02-20,113.25574191979274
success,6.023494126468387,5,UBS,2026-02-20,42.0388979150515
stopped_out,-2.912621359223311,3,GFL,2026-02-20,42.20978992738166
success,5.263157894736836,12,ALNY,2026-02-23,324.4800127594874
time_profit,3.57891661870402,13,CSWC,2026-02-23,22.186603939726403
stopped_out,-2.912621359223311,3,FRPT,2026-02-23,76.98151627031703
success,5.2631578947368585,0,AORT,2026-02-23,36.83486833718504
stopped_out,-2.9126213592232997,2,BMRC,2026-02-23,25.523425839921615
success,5.2631578947368585,9,DIS,2026-02-23,103.35643292092502
stopped_out,-2.912621359223311,3,LLYVA,2026-02-23,92.4542977548746
stopped_out,-2.912621359223311,2,KRC,2026-02-23,30.851074542881488
stopped_out,-2.9126213592232997,2,CNX,2026-02-23,37.71020525675845
success,5.2631578947368585,1,AXSM,2026-02-23,171.72132001509516
success,5.263157894736836,4,MFC,2026-02-24,35.513998425372314
stopped_out,-2.912621359223311,2,ATO,2026-02-24,181.03610558190576
success,5.2631578947368585,9,CWT,2026-02-24,46.04678430166973
time_profit,1.763085399449027,13,HR,2026-02-24,18.3296526967494
success,5.263157894736836,3,FDUS,2026-02-24,18.160110358657743
stopped_out,-2.912621359223311,0,UTHR,2026-02-24,469.51487993588154
success,5.2631578947368585,3,FIZZ,2026-02-24,37.28866279537683
success,5.876124933827409,6,ZBH,2026-02-24,98.68364429517507
success,5.2631578947368585,2,HRZN,2026-02-24,6.242139619503845
time_loss,-1.47595974655238,13,AEP,2026-02-24,131.1246868005833
success,5.2631578947368585,9,GDEN,2026-02-25,28.89596634561211
success,5.263157894736836,3,MFC,2026-02-25,35.127087823560004
stopped_out,-2.9126213592232997,10,WTRG,2026-02-25,39.55796568621277
no_fill,0.0,0,AMSF,2026-02-25,36.58084275208634
success,5.263157894736836,6,EIC,2026-02-25,9.825976251842546
success,5.365960116758051,6,SYK,2026-02-25,380.9117551436572
no_fill,0.0,0,CWT,2026-02-25,46.306371137264755
time_profit,0.9128630705394158,13,OGE,2026-02-25,47.95145245812534
time_loss,0.0,13,OLK,2026-02-25,26.042829858254528
time_profit,3.6617968872733275,13,GUG,2026-02-25,15.870621103441547
success,5.2631578947368585,6,LADR,2026-02-26,10.457474386776605
time_profit,2.2650602409638454,13,TVA,2026-02-26,10.545292649534995
time_profit,0.47210300429183505,13,CWAN,2026-02-26,23.307927777617376
no_fill,0.0,0,ECAT,2026-02-26,15.15180066197178
time_profit,0.32700289271787586,13,CSGS,2026-02-26,79.71423263654121
time_loss,0.0,13,DENN,2026-02-26,6.244640991715637
time_loss,-0.47892720306512704,10,ETHM,2026-02-26,10.38839657554585
time_profit,0.3898635477582957,13,CGCT,2026-02-26,10.27349797978506
time_loss,-0.4626506024096422,13,EXAS,2026-02-26,103.08254519055053
time_loss,0.0,4,AHL,2026-02-26,37.47145377785083
no_fill,0.0,0,BHFAP,2026-02-27,16.640561964810377
success,5.263157894736836,13,WDI,2026-02-27,13.935497821135016
no_fill,0.0,0,FTHY,2026-02-27,13.863246735080395
time_profit,1.3895781637717208,13,AIZN,2026-02-27,20.320470501847947
success,5.263157894736836,13,AGO,2026-02-27,85.54890454329806
success,5.263157894736836,5,MHLA,2026-02-27,12.69022574244883
no_fill,0.0,0,HWCPZ,2026-02-27,24.011143869938724
success,5.509288917360666,13,IRT,2026-02-27,16.42904517936608
time_loss,-0.21924360954705957,13,EA,2026-02-27,200.11642942186148
success,5.2631578947368585,13,AFL,2026-02-27,111.78524858615434
success,5.263157894736836,9,FMS,2026-03-06,22.762455810339247
no_fill,0.0,0,AFBI,2026-03-06,19.864800114145343
success,5.263157894736836,7,RLI,2026-03-06,61.16873433084198
