status,pnl_pct,days_held,symbol,score_date,bh_entry,close_on_score,entry_dist_pct,score
stopped_out,-3.0000000000000027,0,CHRW,2026-02-20,189.26399712121582,189.3958,0.06959123633374414,19.5
no_fill,0.0,0,CHT,2026-02-20,42.57358385861862,42.69,0.27270119789500746,8.25
success,1.4999999999999902,1,CHTR,2026-02-20,229.30820313162792,230.16,0.3700890112843573,24.25
no_fill,0.0,0,CIB,2026-02-20,78.74456725352066,79.56,1.0249280373043557,11.25
time_loss,-0.5376775399348444,2,CIM,2026-02-20,13.462384216270621,13.54,0.5732332624030876,19.25
success,1.7510956371944886,0,CIVB,2026-02-20,24.06853690040054,24.43,1.4795869815778064,2.0
success,1.4999999999999902,0,CL,2026-02-20,94.99485649912367,95.09,0.1000562634097514,25.25
time_loss,-0.709606986899558,2,CLBK,2026-02-20,18.413309013726376,18.44,0.14474504486781384,26.25
stopped_out,-3.0000000000000027,1,CLDT,2026-02-20,7.429542702046881,7.47,0.5415970274848598,19.25
success,1.4999999999999902,1,CLFD,2026-02-20,32.22225795736192,32.52,0.9155659367714777,16.25
success,1.4999999999999902,1,CLH,2026-02-20,284.3088503897442,284.69,0.13388233174885597,26.0
stopped_out,-3.0000000000000027,0,CLMB,2026-02-20,116.32619177552974,118.5,1.8344373202280706,2.0
success,1.8524391705957433,0,CLMT,2026-02-20,28.030747454344944,28.14,0.38824643089927796,24.25
no_fill,0.0,0,CLST,2026-02-20,16.06052389480394,16.14,0.4924170086496983,2.0
success,1.4999999999999902,0,CLX,2026-02-20,123.44727634492062,123.6,0.12356282773411834,25.25
success,1.4999999999999902,2,CM,2026-02-20,99.4681918101703,99.55,0.08217799078824807,32.5
success,1.4999999999999902,0,CMBT,2026-02-20,13.958922323341993,13.98,0.1507702192990548,33.25
success,1.4999999999999902,0,CMC,2026-02-20,75.49075698484992,76.8,1.7047435093099916,3.75
success,1.4999999999999902,0,CMCSA,2026-02-20,31.302091028595346,31.34,0.1209603427078951,25.25
success,1.4999999999999902,0,CMDB,2026-02-20,18.24267371612803,18.62,2.0264569488290523,5.0
success,1.4999999999999902,0,CME,2026-02-20,307.7950184937827,300.7753,-2.333874654528714,27.25
stopped_out,-3.0000000000000027,2,CMRE,2026-02-20,17.16096207841212,17.19,0.16892333675324148,27.75
no_fill,0.0,0,CMS,2026-02-20,75.7913052970673,75.86,0.0905545780816016,18.25
time_profit,0.16859852476289738,2,CNA,2026-02-20,49.92162598985415,47.4583,-5.190506170373039,24.75
success,1.4999999999999902,0,CNH,2026-02-20,13.01567997321778,13.06,0.3393570197719748,24.75
time_loss,-1.4552407496518427,2,CNI,2026-02-20,110.34729160713287,109.7648,-0.5306724989549292,25.5
success,1.4999999999999902,1,CNM,2026-02-20,55.52383926322761,56.39,1.5360183308607789,6.25
success,1.4999999999999902,0,CNMD,2026-02-20,44.966522543199375,45.14,0.384309828977904,20.25
stopped_out,-3.0000000000000027,0,CNO,2026-02-20,43.117284509984266,43.0398,-0.18002990251875353,20.25
stopped_out,-3.0000000000000027,0,CNOB,2026-02-20,27.91864240593375,27.96,0.14791700309818254,25.75
success,1.4999999999999902,0,CNP,2026-02-20,42.964599875425606,43.0,0.08232587110324291,22.75
success,1.4999999999999902,0,CNQ,2026-02-20,42.34362295977005,42.4,0.1329647175234595,26.75
success,1.4999999999999902,2,CNS,2026-02-20,66.90916565851211,66.4273,-0.7254030474098844,17.25
stopped_out,-3.0000000000000027,0,CNX,2026-02-20,40.3321400790026,40.47,0.34064719791796355,20.5
stopped_out,-3.0000000000000027,0,CNXN,2026-02-20,61.42459657564003,62.11,1.1035315156335026,6.25
success,1.4999999999999902,0,COKE,2026-02-20,181.03548686215225,182.22,0.6500456249850427,15.25
no_fill,0.0,0,COLAU,2026-02-20,12.354015621467596,12.5,1.1678750282592318,5.0
stopped_out,-3.0000000000000027,0,COLB,2026-02-20,31.715521535588387,31.3523,-1.1585163946134327,28.75
stopped_out,-3.0000000000000027,0,COLM,2026-02-20,64.1135676983062,63.8948,-0.34238732777346814,26.25
success,1.4999999999999902,0,CON,2026-02-20,23.60408522956319,23.67,0.2784738928466936,23.5
success,1.4999999999999902,0,COO,2026-02-20,83.97374632786989,84.07,0.11449229467123051,28.25
time_loss,-0.33905727478108494,2,COP,2026-02-20,110.38426588369236,110.53,0.13185028164990178,26.0
no_fill,0.0,0,COR,2026-02-20,359.10812140491254,361.08,0.5461057369800172,11.5
success,1.4999999999999902,1,CP,2026-02-20,85.01361884704745,85.1,0.1015054676293075,25.75
success,1.4999999999999902,0,CPAC,2026-02-20,10.574682114875056,10.8,2.0862767141198555,5.0
no_fill,0.0,0,CPBI,2026-02-20,17.701599078746963,17.79,0.4969135539799694,2.0
stopped_out,-3.0000000000000027,0,CPF,2026-02-20,34.150027664013265,33.9311,-0.6452123981045845,24.25
success,1.4999999999999902,0,CPK,2026-02-20,134.2266517397623,134.39,0.12154792785005061,18.0
success,1.4999999999999902,0,CPNG,2026-02-20,18.44666069272376,18.75,1.6178096388066099,0.25
success,1.4999999999999902,0,CPRX,2026-02-20,24.02641384711931,24.3,1.1258689418958407,5.25
success,1.4999999999999902,0,CQP,2026-02-20,59.032423524645345,59.7,1.1182185516828431,2.0
success,1.4999999999999902,1,CR,2026-02-20,202.00514225367053,202.9919,0.48610695615414184,15.25
stopped_out,-3.0000000000000027,2,CRC,2026-02-20,59.126851835101405,58.8324,-0.5004926453814655,26.75
stopped_out,-2.9999999999999916,0,CRGY,2026-02-20,10.686932813916117,10.6035,-0.7868422116859234,25.75
time_loss,-1.8862048731876357,2,CRH,2026-02-20,122.18837613841457,123.587,1.1316917326138143,1.25
stopped_out,-3.0000000000000138,0,CRI,2026-02-20,44.197229231486034,44.0523,-0.3289935633009662,23.5
stopped_out,-3.0000000000000027,0,CROX,2026-02-20,99.81956677430581,100.04,0.22034508765913022,25.25
success,1.4999999999999902,1,CRS,2026-02-20,388.9176422458667,389.73,0.20844116545641905,26.0
success,1.6370745001931475,1,CRUS,2026-02-20,141.85768402820963,142.14,0.19861824383731086,27.25
time_profit,0.9641682457346201,2,CSCO,2026-02-20,78.36443500176365,79.2,1.0550063109044825,1.25
success,1.4999999999999902,0,CSL,2026-02-20,407.74418160062834,409.02,0.3119207861159954,24.75
success,1.4999999999999902,1,CSV,2026-02-20,44.32528571801915,44.86,1.1919622870727749,2.0
success,1.4999999999999902,2,CSWC,2026-02-20,22.54921578124382,22.4939,-0.2459145868160705,2.25
time_profit,0.09490486916685636,2,CSX,2026-02-20,42.268328825600456,42.1717,-0.2291319192739553,31.75
time_loss,-1.5255191265702073,2,CTAS,2026-02-20,199.82842077931159,200.02,0.0957800323409783,23.75
time_loss,-1.838054421423685,2,CTBB,2026-02-20,19.832354555757803,19.5794,-1.2919423259027512,2.0
stopped_out,-3.0000000000000027,0,CTBI,2026-02-20,62.756708504470055,63.0004,0.38680944173361487,5.0
success,1.4999999999999902,1,CTLP,2026-02-20,10.208101550912845,10.27,0.6027112861456121,4.5
stopped_out,-3.0000000000000027,1,CTO,2026-02-20,19.89018650108026,19.5172,-1.9110656297023274,31.0
success,1.4999999999999902,0,CTOS,2026-02-20,7.5269183808624085,7.54,0.17349627503437054,29.5
stopped_out,-3.0000000000000027,1,CTRA,2026-02-20,31.23182443302845,31.28,0.15401396090649336,26.5
no_fill,0.0,0,CTRE,2026-02-20,39.95804740717035,40.05,0.22959448896291987,18.25
stopped_out,-3.0000000000000027,0,CTRI,2026-02-20,31.79446043383473,31.85,0.17437854369002337,26.0
success,1.4999999999999902,0,CTS,2026-02-20,53.132022438573756,53.75,1.149725695676733,8.5
success,1.4999999999999902,0,CTVA,2026-02-20,76.23396897360708,76.1398,-0.12367903988069678,25.5
success,2.1735676520173275,2,CUBB,2026-02-20,22.88449428714961,22.6754,-0.9221195090256891,2.0
success,1.4999999999999902,0,CUBE,2026-02-20,40.25705896694516,40.3,0.10655343189786073,28.0
stopped_out,-3.0000000000000027,0,CUK,2026-02-20,31.582673285945955,31.83,0.7770239209991946,14.25
no_fill,0.0,0,CURB,2026-02-20,27.18871711638252,27.25,0.2248913160274492,24.5
stopped_out,-3.0000000000000027,0,CVBF,2026-02-20,20.298435371781316,20.48,0.886546036224043,5.75
stopped_out,-3.0000000000000027,2,CVE,2026-02-20,22.531590486846238,22.4279,-0.4623281129585761,26.25
stopped_out,-3.0000000000000027,1,CVEO,2026-02-20,28.096688136120186,28.46,1.276570147153251,5.0
time_profit,1.38049607455073,2,CVGW,2026-02-20,26.38574581478595,26.45,0.2429269762345949,24.25
stopped_out,-3.0000000000000027,0,CVLG,2026-02-20,29.451817842018883,29.4317,-0.0683543322977738,28.25
no_fill,0.0,0,CVX,2026-02-20,183.75540205287092,183.93,0.09492630192414864,28.5
stopped_out,-3.0000000000000027,0,CWBC,2026-02-20,24.338233878261793,24.46,0.49781734152987733,12.25
success,1.5985058368852334,0,CWCO,2026-02-20,36.624554360809256,37.09,1.254908706364916,2.0
stopped_out,-3.0000000000000027,1,CWEN,2026-02-20,39.55641436884301,39.137,-1.07165692015997,25.25
no_fill,0.0,0,CWT,2026-02-20,45.55550462595864,45.75,0.4251265006368514,5.75
stopped_out,-2.9999999999999916,0,CX,2026-02-20,12.858394749541237,12.8727,0.11112859352554862,24.75
success,1.4999999999999902,0,CYTK,2026-02-20,67.81084538454691,67.94,0.1901009941905934,28.0
stopped_out,-3.0000000000000027,0,CZFS,2026-02-20,61.776960634375435,62.4408,1.0631500006799532,5.0
stopped_out,-3.0000000000000027,1,CZNC,2026-02-20,23.547737749235356,23.84,1.2259322599188076,5.0
stopped_out,-3.0000000000000027,2,CZWI,2026-02-20,18.144313960494063,18.41,1.4431615399562023,2.0
stopped_out,-3.0000000000000027,0,D,2026-02-20,65.89356717806466,65.27,-0.9553656780521851,25.5
success,1.4999999999999902,1,DAC,2026-02-20,108.80335167349945,109.0757,0.24968744321654449,5.0
success,1.4999999999999902,1,DAKT,2026-02-20,27.678255343381895,27.73,0.18660171878148218,28.5
success,1.4999999999999902,0,DAL,2026-02-20,68.02171649958835,69.2558,1.7819207927879586,2.0
success,1.4999999999999902,0,DAN,2026-02-20,34.20648869767795,34.27,0.18532623963249337,26.25
success,1.4999999999999902,1,DAR,2026-02-20,51.44317551501362,51.6,0.30392342051624077,22.25
success,1.7777914893939872,0,DB,2026-02-20,36.23580297853405,36.72,1.3186193395042087,0.25
no_fill,0.0,0,DBRG,2026-02-20,15.344339880454362,15.4,0.361429347698953,5.0
stopped_out,-3.0000000000000027,0,DBX,2026-02-20,25.33169000410668,25.48,0.5820643480899567,10.25
stopped_out,-3.0000000000000027,2,DCI,2026-02-20,107.3473586195387,107.76,0.3829262996114601,15.5
stopped_out,-3.0000000000000027,1,DCO,2026-02-20,126.3769904395949,126.58,0.16038043956793552,26.0
stopped_out,-3.0000000000000138,0,DCOM,2026-02-20,33.676100514066924,34.27,1.7330011261543012,3.0
success,2.244978018400401,0,DCOMP,2026-02-20,19.463058612442282,19.68,1.102344448972143,2.0
no_fill,0.0,0,DCPH,2026-02-20,25.55526610095318,25.59,0.1357323135866363,5.0
success,1.4999999999999902,0,DCTH,2026-02-20,9.689024572767675,9.78,0.9302190923550555,15.0
success,1.4999999999999902,1,DD,2026-02-20,50.33786386015276,50.2077,-0.2592507925134107,28.25
success,1.4999999999999902,0,DEA,2026-02-20,24.103494289340986,23.664,-1.8572273890339113,26.25
stopped_out,-3.0000000000000027,1,DEC,2026-02-20,13.64231071143243,13.4074,-1.7520974344945976,17.0
success,1.4999999999999902,1,DECK,2026-02-20,118.48478616471162,118.69,0.17289901026908408,30.0
stopped_out,-3.0000000000000138,1,DEI,2026-02-20,10.382509131954826,10.46,0.7408304784433505,9.75
success,1.4999999999999902,0,DELL,2026-02-20,121.98949413748424,122.27,0.22941511614930302,20.25
no_fill,0.0,0,DENN,2026-02-20,6.242791860850388,6.25,0.11533022639379455,5.0
success,1.4999999999999902,1,DEO,2026-02-20,100.26155390410212,100.37,0.10804632449724962,28.5
success,1.4999999999999902,0,DFH,2026-02-20,20.30827151983669,20.49,0.8869130315437185,17.0
success,1.4999999999999902,0,DG,2026-02-20,150.1800446678905,150.64,0.3053341291220613,20.5
stopped_out,-3.0000000000000027,0,DGII,2026-02-20,49.990717274303634,50.2,0.4168978599529257,22.25
success,1.4999999999999902,0,DGX,2026-02-20,202.1729436838079,202.41,0.1171168994575909,22.0
success,1.4999999999999902,0,DHC,2026-02-20,6.215783721307575,6.24,0.3880813893016922,22.25
time_loss,-0.9065155807365444,2,DHCNI,2026-02-20,17.664743152336783,17.87,1.1486113467443657,2.0
success,1.4999999999999902,1,DHI,2026-02-20,163.59705529742376,164.12,0.3186355731027539,23.25
no_fill,0.0,0,DHIL,2026-02-20,170.8152816814355,171.22,0.23637327331182417,5.0
success,1.4999999999999902,0,DHT,2026-02-20,17.425544495245916,17.45,0.1401461590491893,26.0
stopped_out,-3.0000000000000027,0,DIBS,2026-02-20,5.327398893025631,5.42,1.708507508752197,3.5
success,1.4999999999999902,0,DKL,2026-02-20,53.74001038100275,54.56,1.5029135245550858,5.0
no_fill,0.0,0,DKS,2026-02-20,204.83925073930257,206.23,0.6743680651202147,9.5
success,1.4999999999999902,1,DLR,2026-02-20,175.25311416897927,174.4947,-0.4346345012079288,17.25
stopped_out,-3.0000000000000138,0,DLTR,2026-02-20,134.28271262454751,134.51,0.1689743330997522,25.75
stopped_out,-2.9999999999999916,0,DLX,2026-02-20,27.18442169276534,27.23,0.167382692745721,26.0
time_loss,-0.27155465037339566,2,DLY,2026-02-20,14.733468798143443,14.77,0.24733379726849325,4.25
success,1.4999999999999902,0,DMLP,2026-02-20,25.293373327030416,25.36,0.26272347385482436,16.5
stopped_out,-6.583072100313469,2,DOLE,2026-02-20,15.983361875874877,16.0,0.10398827578201875,26.0
stopped_out,-2.9999999999999916,0,DOO,2026-02-20,81.52082399869242,81.64,0.14597746363005798,30.75
stopped_out,-3.0000000000000027,0,DORM,2026-02-20,129.3625439986699,129.69,0.25249132649401757,13.25
stopped_out,-3.0000000000000027,2,DOV,2026-02-20,233.0619525654612,232.7732,-0.12404888769893144,26.5
success,1.4999999999999902,0,DOW,2026-02-20,29.82692385118695,30.1763,1.1577832564398227,0.25
success,1.4999999999999902,2,DRH,2026-02-20,9.902844734782219,9.93,0.2734669206221618,21.25
stopped_out,-2.9999999999999916,2,DRI,2026-02-20,216.9907631196371,217.27,0.1285206795060992,28.75
stopped_out,-3.0000000000000138,0,DRS,2026-02-20,39.72596250594688,39.9524,0.5667681892780297,14.0
stopped_out,-40.88757396449704,2,DRVN,2026-02-20,17.05304438947736,17.08,0.15781973373909744,26.75
success,1.616152365715462,0,DSGR,2026-02-20,30.241255238048236,30.71,1.5263587168732167,5.0
no_fill,0.0,0,DTE,2026-02-20,144.67832422622936,145.0,0.22184536122112825,20.25
no_fill,0.0,0,DTM,2026-02-20,135.9023529549308,136.06,0.11586582762693765,29.5
no_fill,0.0,0,DUK,2026-02-20,126.5634075129006,126.78,0.170841210837202,16.75
success,1.4999999999999902,0,DVA,2026-02-20,150.4680178424482,150.73,0.1738089017128539,28.0
stopped_out,-3.0000000000000027,1,DVN,2026-02-20,44.320295460490215,44.1608,-0.3611697715852358,26.25
no_fill,0.0,0,DVXE,2026-02-20,34.55436995913541,34.8435,0.829796205503442,5.0
success,1.4999999999999902,0,DX,2026-02-20,14.041151528676034,13.9601,-0.580594183967401,7.25
no_fill,0.0,0,DXCM,2026-02-20,72.8186599892061,73.08,0.3576081154815291,20.25
stopped_out,-3.0000000000000027,0,DXPE,2026-02-20,148.81742663977974,149.13,0.20959790801331446,28.25
time_profit,0.7251302968502182,2,E,2026-02-20,44.16511930816199,44.2,0.07891559239369234,33.5
time_profit,1.033681316062518,2,EA,2026-02-20,199.91353117991244,200.2117,0.1489267710566206,2.5
no_fill,0.0,0,EASY,2026-02-20,27.398424032515106,27.5266,0.46564402245425446,2.0
stopped_out,-3.0000000000000027,0,EBAY,2026-02-20,87.7277356255249,87.7765,0.055555159382178934,16.75
stopped_out,-3.0000000000000027,0,EBC,2026-02-20,21.297854234614398,21.2744,-0.11024628010377832,18.25
success,1.4999999999999902,0,EBF,2026-02-20,20.43925316330704,20.46,0.10140193887077746,25.25
success,1.5305734515340674,0,EBMT,2026-02-20,22.219907987389714,22.51,1.288725067126999,5.0
no_fill,0.0,0,EC,2026-02-20,12.455913735824609,12.5,0.3526901134031277,20.75
time_profit,0.16888344572825176,2,ECCC,2026-02-20,24.5691068457742,24.5608,-0.0338215602675815,2.0
no_fill,0.0,0,ECCW,2026-02-20,24.931546080760654,24.9901,0.23430846310878148,2.0
success,1.4999999999999902,0,ECG,2026-02-20,107.91035199048424,108.16,0.23081361826530353,31.75
success,1.9753821719277198,1,ECL,2026-02-20,303.87691860238556,304.16,0.09306989663810718,28.75
success,1.4999999999999902,0,ECO,2026-02-20,49.120174746551,47.7565,-2.8554746402081355,25.25
stopped_out,-3.0000000000000027,0,ECPG,2026-02-20,58.3350325925475,58.41,0.1283468711735962,27.25
success,1.4999999999999902,0,ECVT,2026-02-20,11.557108015589659,11.59,0.2837962416767992,22.75
no_fill,0.0,0,ED,2026-02-20,108.96690305183274,109.81,0.7677779329453216,7.75
no_fill,0.0,0,EDRY,2026-02-20,18.056839297189246,18.5,2.3954632584365094,5.0
success,1.4999999999999902,0,EDU,2026-02-20,59.857888119148065,60.25,0.6508081009990627,14.0
success,1.4999999999999902,0,EE,2026-02-20,42.02541204836901,42.0539,0.06774152131190145,24.5
stopped_out,-3.0000000000000027,1,EEFT,2026-02-20,71.98991086679166,72.5,0.703571218218399,9.5
stopped_out,-3.0000000000000027,0,EFSC,2026-02-20,61.36270918185969,61.0622,-0.49213618549560156,27.75
time_loss,-0.4869704505341965,2,EFSCP,2026-02-20,20.54780561080164,20.3846,-0.8006319025226886,2.0
stopped_out,-3.0000000000000138,0,EFX,2026-02-20,195.9320247950764,196.921,0.5022192680941114,8.0
success,1.4999999999999902,0,EFXT,2026-02-20,19.411832030663078,19.4223,0.05389665146209289,25.0
time_loss,-1.9274985482782614,2,EG,2026-02-20,341.6775007775839,340.3552,-0.3885061187793952,19.0
stopped_out,-3.0000000000000027,0,EGBN,2026-02-20,26.316686211806065,26.51,0.7292108192905946,18.5
time_loss,-0.31860440823149316,2,EGP,2026-02-20,192.5596758496725,192.92,0.18677387016768615,21.25
stopped_out,-2.9999999999999916,0,EGY,2026-02-20,5.137654267368904,5.0882,-0.9719403201309831,26.75
no_fill,0.0,0,EHAB,2026-02-20,11.019190680675482,11.09,0.6384970182553437,17.25
time_profit,0.2653411914360193,2,EHC,2026-02-20,105.84913863442264,106.55,0.6577769737938555,12.0
success,1.4999999999999902,0,EIX,2026-02-20,73.64915637132859,73.74,0.12319450592813647,25.5
success,1.4999999999999902,1,EL,2026-02-20,113.75559987836724,113.8659,0.09686844053642159,21.0
stopped_out,-3.0000000000000027,1,ELAN,2026-02-20,24.724674379184357,24.98,1.0221201794060983,10.5
success,1.4999999999999902,1,ELPC,2026-02-20,11.24342614630103,11.26,0.1471923063851719,33.5
no_fill,0.0,0,ELS,2026-02-20,67.48808928270674,67.55,0.09165169103369164,25.0
success,3.1259445458055035,0,EMA,2026-02-20,51.21892481337605,51.31,0.1774998764840258,18.75
stopped_out,-3.0000000000000027,2,EMBJ,2026-02-20,73.82812280934395,74.26,0.5815744555023603,14.75
stopped_out,-3.0000000000000027,2,EMN,2026-02-20,78.90519539591014,78.2113,-0.8872060634590485,24.25
no_fill,0.0,0,ENB,2026-02-20,51.46876469287898,51.52,0.09944741289018952,22.5
success,1.4999999999999902,1,ENOV,2026-02-20,22.6226582331548,22.73,0.4722471044663387,17.25
success,1.4999999999999902,0,ENR,2026-02-20,22.252134030964424,22.43,0.7929824745232988,14.25
success,1.4999999999999902,0,ENSG,2026-02-20,210.327655943267,210.64,0.14828335393704734,26.25
success,1.4999999999999902,0,ENTG,2026-02-20,134.17150593612294,134.49,0.23681616765340793,32.5
success,1.8889678535383814,2,EOG,2026-02-20,122.91811629697521,123.08,0.13152722052712432,26.25
stopped_out,-3.0000000000000027,0,EPAC,2026-02-20,42.1570285935492,42.39,0.5495904846680846,14.0
stopped_out,-3.0000000000000027,2,EPC,2026-02-20,22.681482983320247,22.5598,-0.5393797077999282,25.0
time_loss,-0.7186290768380288,2,EPD,2026-02-20,36.314805169589945,36.35,0.09682209191212104,26.5
success,1.4999999999999902,0,EPR,2026-02-20,57.691473212046326,57.4647,-0.394630463652164,22.25
no_fill,0.0,0,EPRT,2026-02-20,32.67237521061514,32.74,0.20655097551883134,21.25
success,1.4999999999999902,0,EQBK,2026-02-20,45.833971412080516,46.46,1.3474571414539072,2.0
no_fill,0.0,0,EQNR,2026-02-20,28.738749022142873,28.82,0.2819256691780969,20.75
no_fill,0.0,0,EQR,2026-02-20,61.85657606384118,62.6,1.1875781727776673,1.75
stopped_out,-3.0000000000000027,1,EQT,2026-02-20,60.397733227135944,60.5,0.16903598820505059,20.25
time_loss,-0.08928571428571397,2,ERIC,2026-02-20,11.318854102934157,11.33,0.09837508442932835,29.75
time_loss,-0.06199628022317549,2,ERII,2026-02-20,16.217834180689085,16.24,0.13648903516572383,31.5
success,1.4999999999999902,0,ES,2026-02-20,73.37841403256998,72.7841,-0.8165437678970859,19.5
stopped_out,-3.0000000000000027,0,ESAB,2026-02-20,127.7740045117609,128.63,0.665471109569387,13.0
no_fill,0.0,0,ESCA,2026-02-20,13.941012247544066,14.105,1.1626214282590186,5.0
success,1.4999999999999902,1,ESE,2026-02-20,276.12210581523965,276.56,0.15833605176466328,32.0
no_fill,0.0,0,ESHA,2026-02-20,11.799636236294589,12.05,2.0777075826175264,2.0
success,1.4999999999999902,2,ESQ,2026-02-20,105.4261283541281,107.52,1.947425265877883,3.5
no_fill,0.0,0,ESS,2026-02-20,253.43642186950845,254.52,0.42573398180557914,5.75
time_loss,-1.9588021921890575,2,ET,2026-02-20,18.96141664491061,18.98,0.09791019541301556,23.75
stopped_out,-3.0000000000000027,2,ETD,2026-02-20,23.254486243589533,23.6,1.4640413407223256,1.5
success,1.4999999999999902,1,ETN,2026-02-20,370.94006985784597,372.2459,0.35079772326680736,13.25
success,1.4999999999999902,0,ETON,2026-02-20,17.85657480070508,17.93,0.4095103139705545,21.75
no_fill,0.0,0,ETR,2026-02-20,103.91505716328223,104.02,0.10088717238777953,26.25
success,1.4999999999999902,0,EVRG,2026-02-20,80.18289153458426,79.5849,-0.7513881836683249,22.0
stopped_out,-3.0000000000000027,0,EVTC,2026-02-20,27.368049335597686,27.4915,0.44905030428427983,5.75
no_fill,0.0,0,EW,2026-02-20,78.99011054682983,79.78,0.9900845489723937,4.25
stopped_out,-3.0000000000000027,0,EWBC,2026-02-20,120.97051839683178,121.31,0.27984634668883357,24.25
no_fill,0.0,0,EWCZ,2026-02-20,5.628193165647274,5.72,1.6050145865861125,5.0
no_fill,0.0,0,EXAS,2026-02-20,103.24597934736842,103.43,0.17791806306834398,5.0
success,1.4999999999999902,2,EXC,2026-02-20,47.68364285603228,47.3852,-0.6298229321228593,21.25
no_fill,0.0,0,EXEL,2026-02-20,43.349739536496614,43.63,0.6423572392926626,10.25
stopped_out,-3.0000000000000027,0,EXP,2026-02-20,234.91137422343425,235.3,0.16516182599479828,25.25
stopped_out,-3.0000000000000027,0,EXPD,2026-02-20,155.28962784446688,156.3,0.6464313215183194,15.5
success,1.4999999999999902,0,EXR,2026-02-20,152.56784853358184,152.75,0.11924809585477057,31.5
stopped_out,-3.0000000000000027,0,EYE,2026-02-20,26.72864482149964,27.35,2.271865369288345,1.75
success,1.4999999999999902,0,EZPW,2026-02-20,25.285525095582553,25.37,0.33297163743574204,23.75
success,1.4999999999999902,1,F,2026-02-20,13.979572427652133,14.01,0.21718467057720495,19.25
time_profit,0.23701675705485314,2,FAF,2026-02-20,67.25821230968278,66.806,-0.6769037357165201,23.25
stopped_out,-3.0000000000000027,1,FANG,2026-02-20,175.7560515805282,174.9838,-0.4413274717592176,27.75
stopped_out,-3.0000000000000027,2,FAST,2026-02-20,45.97581651412612,46.22,0.5283069793896059,17.0
stopped_out,-3.0000000000000027,0,FBIZ,2026-02-20,57.09853697663713,57.86,1.3160439394449908,5.0
stopped_out,-3.0000000000000027,0,FBK,2026-02-20,58.514928184949014,59.08,0.9564519550626008,7.0
success,1.4999999999999902,0,FBLA,2026-02-20,13.138685799122012,13.27,0.9895569018687848,2.0
stopped_out,-3.0000000000000027,0,FBNC,2026-02-20,62.144646013829735,62.23,0.13715890433916356,26.75
stopped_out,-3.0000000000000027,0,FBP,2026-02-20,22.69985789268634,22.527,-0.7673364970317298,25.75
stopped_out,-3.0000000000000027,0,FCAP,2026-02-20,52.32435336377967,53.2269,1.6956588420898624,5.0
success,1.4999999999999902,0,FCBC,2026-02-20,39.90269142792267,40.5,1.4748359804378548,5.0
success,1.6474212090384688,0,FCCO,2026-02-20,30.251628259965845,30.62,1.2030429132402234,2.0
stopped_out,-3.0000000000000027,0,FCF,2026-02-20,18.37786544845486,18.42,0.22874349373041683,20.25
success,1.4999999999999902,0,FCFS,2026-02-20,183.21441660001776,183.45,0.12841831560764913,27.25
time_profit,0.3891426563598088,2,FCNCO,2026-02-20,23.062733088726013,22.8271,-1.0322515287794394,2.0
no_fill,0.0,0,FCPT,2026-02-20,25.156980375953264,25.26,0.40783699147560404,13.25
success,1.4999999999999902,0,FCX,2026-02-20,64.19688628406863,64.34,0.22243350315725485,34.0
no_fill,0.0,0,FDBC,2026-02-20,44.817241512820225,45.45,1.3922078925847705,2.0
success,1.4999999999999902,1,FDP,2026-02-20,41.388559349120115,41.1605,-0.5540733205867663,28.0
success,1.4999999999999902,2,FDSB,2026-02-20,14.8867657717792,14.95,0.42297142622608724,2.0
time_loss,-1.3307381268526708,2,FDX,2026-02-20,388.0332765159947,386.9263,-0.2860949271204072,32.5
time_profit,0.9692186186941232,2,FE,2026-02-20,50.15389907219126,50.2,0.09183451754729985,27.25
no_fill,0.0,0,FENC,2026-02-20,8.719744928946064,8.74,0.23175138505648335,22.25
no_fill,0.0,0,FET,2026-02-20,57.61495902313198,57.86,0.4235067004286534,24.5
stopped_out,-3.0000000000000027,0,FFBC,2026-02-20,30.316815764297786,30.0932,-0.7430773872429204,29.25
stopped_out,-3.0000000000000027,0,FFIC,2026-02-20,16.656558394975736,16.4383,-1.3277431058913294,22.75
stopped_out,-3.0000000000000027,0,FFIN,2026-02-20,33.23181878790614,33.1171,-0.3464034831133824,17.25
stopped_out,-3.0000000000000027,1,FFIV,2026-02-20,276.43886324409567,278.39,0.7008645267086875,15.0
no_fill,0.0,0,FFNW,2026-02-20,22.42690708432923,22.56,0.5899508673349689,5.0
stopped_out,-3.0000000000000027,0,FFWM,2026-02-20,6.34874309571034,6.36,0.17699535046635878,27.75
success,1.4999999999999902,2,FGBI,2026-02-20,9.152667763837993,9.29,1.4782802600861809,5.0
no_fill,0.0,0,FGBIP,2026-02-20,17.654415115138903,17.8,0.8178926115792005,2.0
time_loss,-1.5574914205981116,2,FGNXP,2026-02-20,24.08509751214158,23.8653,-0.9209920350533147,5.0
stopped_out,-3.0000000000000027,0,FHI,2026-02-20,55.80032701018329,55.88,0.1425787219339913,29.75
stopped_out,-3.0000000000000138,0,FHN,2026-02-20,25.122186568063885,25.0541,-0.27175818753771513,16.25
stopped_out,-3.0000000000000027,0,FIBK,2026-02-20,37.2233151855444,37.44,0.5787521753621716,17.5
success,1.4999999999999902,0,FIHL,2026-02-20,20.019154666710303,20.04,0.10401862919009904,25.25
stopped_out,-3.0000000000000138,0,FINV,2026-02-20,5.678824320963281,5.72,0.7198545286139575,11.25
