status,pnl_pct,days_held,symbol,score_date,bh_entry
stopped_out,-3.8461538461538547,5,A,2026-04-13,116.39899626692967
stopped_out,-3.880070546737213,1,MAIN,2026-04-13,53.44967949158849
time_profit,0.039525691699604515,6,CBSH,2026-04-13,50.54464125190815
success,3.092783505154628,2,CAE,2026-04-13,27.270432763417897
stopped_out,-3.8461538461538436,1,MSIF,2026-04-13,12.201618373827142
time_profit,2.14463840399004,6,ABBV,2026-04-13,204.47437806777643
success,3.092783505154628,0,FBK,2026-04-14,54.15861981276719
time_loss,-2.5672673413971836,6,ABM,2026-04-14,39.26893244121811
success,3.092783505154628,0,SSD,2026-04-14,176.08455917656897
time_profit,1.3338513338513325,6,V,2026-04-14,309.1981081768994
success,3.092783505154628,1,SMP,2026-04-14,37.544716027220495
success,3.0927835051546504,4,ZTS,2026-04-14,120.02145996951673
success,3.0927835051546504,3,GEL,2026-04-14,16.917494655425767
stopped_out,-3.8461538461538436,4,ADP,2026-04-14,193.04746076117058
no_fill,0.0,0,UVV,2026-04-14,52.2337495734531
time_loss,-0.34188034188035177,6,SOJE,2026-04-14,17.426767397134036
stopped_out,-3.8461538461538547,1,ABG,2026-04-15,200.28971909431488
stopped_out,-3.8461538461538547,5,MGEE,2026-04-15,77.14070214259306
time_profit,1.437986818454151,6,MGRB,2026-04-15,16.74110779285724
stopped_out,-3.8461538461538547,2,ISTR,2026-04-15,28.14772620201859
stopped_out,-3.8461538461538436,4,HAFC,2026-04-15,27.411533508795127
stopped_out,-3.8461538461538547,1,LOW,2026-04-15,241.6078750476481
stopped_out,-3.8461538461538547,3,MMM,2026-04-15,150.022201033584
success,3.0927835051546504,3,BIPC,2026-04-15,42.11784967007331
success,3.0927835051546504,0,HEI,2026-04-15,289.207457606752
time_profit,0.8700696055684576,6,ACGLN,2026-04-15,17.229402936217586
stopped_out,-3.8461538461538436,5,FHB,2026-04-16,26.022910183571508
success,3.0927835051546504,4,NVS,2026-04-16,148.3571574601481
stopped_out,-3.8461538461538547,0,PFGC,2026-04-16,88.10071157580761
success,3.0927835051546504,2,PBFS,2026-04-16,13.895305126576503
success,3.092783505154628,2,HII,2026-04-16,391.6558179702225
success,3.0927835051546504,6,CGBD,2026-04-16,11.463222985580328
success,3.092783505154628,2,PFSI,2026-04-16,90.75519081071526
time_loss,0.0,6,PFLT,2026-04-16,8.580065045578666
success,3.092783505154628,5,BMEZ,2026-04-16,14.423867070379716
time_loss,-1.3576415826221933,6,AGNCN,2026-04-16,25.380027281887447
time_loss,-0.14306151645205878,6,PKST,2026-04-17,20.915564830737615
time_loss,-0.439422473320783,6,IMXI,2026-04-17,15.83709966620622
time_loss,-0.8723235527359208,6,SGU,2026-04-17,12.384129650366322
success,3.092783505154628,1,BLCO,2026-04-17,16.71776745175349
success,3.0927835051546504,3,TSLX,2026-04-17,19.241827381638394
time_profit,1.6115107913669213,6,GIS,2026-04-17,35.17024024477288
stopped_out,-3.8461538461538547,5,SMP,2026-04-17,37.47373450138608
time_loss,-0.27799841143765214,6,RZB,2026-04-17,25.090366370017254
stopped_out,-3.8461538461538436,2,HAFC,2026-04-17,27.86764879074682
time_loss,-1.9306930693069324,6,SFB,2026-04-17,19.778578683959182
success,3.0927835051546504,0,MLP,2026-04-20,15.943321870773088
stopped_out,-4.300341296928334,5,MTG,2026-04-20,27.793028241378174
success,3.0927835051546504,2,LAUR,2026-04-20,33.416983730262
stopped_out,-3.8461538461538436,6,EXE,2026-04-20,94.37729732299046
time_profit,1.0741419963321786,6,MFC,2026-04-20,38.21224486893184
success,3.092783505154628,6,GLPG,2026-04-20,29.01535722683333
stopped_out,-3.8461538461538547,3,RILYT,2026-04-20,17.810072664915914
success,3.092783505154628,3,V,2026-04-20,311.848220811652
time_loss,0.0,5,ACLX,2026-04-20,114.73485267593531
time_loss,-0.24257125530624535,6,SEM,2026-04-20,16.373465696622507
time_profit,0.4873046875000009,6,BCAR,2026-04-21,10.257483548405533
success,3.092783505154628,4,AB,2026-04-21,38.61203098028832
time_loss,-0.5066497783407065,6,LKQ,2026-04-21,31.07687427991483
success,3.0927835051546504,5,CTAS,2026-04-21,174.84559617868203
stopped_out,-3.8461538461538436,6,DTE,2026-04-21,142.6187597022023
time_profit,2.554086538461542,6,CPF,2026-04-21,33.807786521609295
success,3.0927835051546504,5,FMS,2026-04-21,22.78484494813359
success,3.499999999999992,1,BANC,2026-04-21,18.38215278613044
success,3.0927835051546504,1,QCRH,2026-04-21,89.59936815287693
time_loss,-1.9452449567723407,6,NMAI,2026-04-21,13.40414616091341
no_fill,0.0,0,KREF,2026-04-22,6.661518295360829
time_loss,-0.25094102885820924,6,IMXI,2026-04-22,15.868034973270797
time_loss,-1.8485264603359086,6,SRE,2026-04-22,91.68108893903162
success,3.0927835051546504,3,PJT,2026-04-22,155.45325446319174
no_fill,0.0,0,BR,2026-04-22,158.88784196641052
stopped_out,-4.59518599562363,2,IX,2026-04-22,30.25809801397183
no_fill,0.0,0,GGG,2026-04-22,84.86865189704376
success,3.092783505154628,5,FPI,2026-04-22,11.431610219931137
time_profit,1.808972503617956,6,EPR,2026-04-22,55.15788026285324
stopped_out,-3.8461538461538436,6,LECO,2026-04-22,255.95118381948902
time_loss,-0.08849557522124796,6,ANSC,2026-04-23,11.27192669263041
time_profit,0.10010010010010895,6,APXT,2026-04-23,9.981599979424452
stopped_out,-3.8461538461538547,4,HTGC,2026-04-23,15.203705882749459
success,3.092783505154628,3,SPGI,2026-04-23,434.95235543494607
time_loss,-0.18921475875117721,6,DMAA,2026-04-23,10.533002644331265
time_profit,1.1845624761176898,6,DEO,2026-04-23,78.70655550587279
stopped_out,-3.935599284436486,6,CTLP,2026-04-23,10.721539143400364
stopped_out,-3.8461538461538547,4,BEKE,2026-04-23,15.574787404265797
stopped_out,-3.8461538461538547,3,UNH,2026-04-23,349.58082197783153
success,3.0927835051546504,3,LH,2026-04-23,262.3062993679884
stopped_out,-6.5181518151815165,5,PLOW,2026-04-27,44.74884114711115
success,3.0927835051546504,4,BSVN,2026-04-27,43.37008499979092
success,3.0927835051546504,2,SUZ,2026-04-27,9.050918657967857
success,3.0927835051546504,1,HRL,2026-04-27,21.374564724238972
time_profit,0.03184713375796733,6,EPRT,2026-04-27,30.85292712961295
time_profit,0.9852216748768461,6,ACGLO,2026-04-27,20.431121002805455
no_fill,0.0,0,TIMB,2026-04-27,25.620116804122855
stopped_out,-3.8461538461538547,1,AB,2026-04-27,37.91380950151744
time_loss,-2.5084418716835533,6,SONY,2026-04-27,19.971253230872147
success,8.739999999999991,1,GSK,2026-04-27,53.83248846587648
time_loss,0.0,6,CUB,2026-04-28,10.76825863023537
time_loss,-0.2782931354359919,6,LPAA,2026-04-28,10.742810163586164
success,3.092783505154628,0,GFF,2026-04-28,90.65088628992378
time_loss,-0.5550535691235203,6,OTIS,2026-04-28,76.96905397868042
success,3.0927835051546504,0,NU,2026-04-28,14.334880937029164
success,3.092783505154628,2,AMGN,2026-04-28,336.9241795819924
no_fill,0.0,0,WDFC,2026-04-28,217.90800975616537
success,3.0927835051546504,3,DKS,2026-04-28,223.85786695768826
time_profit,1.5099101758635936,6,AZN,2026-04-28,185.27588805298623
success,3.092783505154628,0,STE,2026-04-28,217.91393318908624
stopped_out,-3.8461538461538547,6,EGP,2026-04-29,196.72675420663484
time_profit,0.2520478890989386,6,IMXI,2026-04-29,15.897591246077962
time_loss,0.0,6,IPCX,2026-04-29,10.283963006597853
time_profit,2.6232114467408696,6,T,2026-04-29,25.40125801295348
success,3.0927835051546504,2,FDP,2026-04-29,41.132744108278224
stopped_out,-3.8461538461538547,4,BY,2026-04-29,32.01939006637288
stopped_out,-3.8461538461538547,0,IGIC,2026-04-29,25.494981207180455
time_loss,-0.149094781682646,6,TPH,2026-04-29,46.75563534873328
stopped_out,-3.8461538461538547,4,MFC,2026-04-29,38.044119095951245
time_loss,-3.3451315150253236,6,PLD,2026-04-29,137.30533534837596
time_loss,-0.5389139880808025,6,VLYPP,2026-04-30,25.17360086961675
time_profit,0.24350649350648457,6,PRA,2026-04-30,24.636869402052103
success,3.0927835051546504,1,LOB,2026-04-30,37.190845157924294
time_loss,-0.9060022650056676,6,PDLB,2026-04-30,17.270768333028993
time_loss,0.0,6,ISTR,2026-04-30,27.434398105525954
time_loss,-2.638522427440626,6,AEXA,2026-04-30,11.039976512187945
stopped_out,-4.019546027742749,5,ESNT,2026-04-30,60.250750377034386
success,5.8915322542947735,0,VRTS,2026-04-30,143.90659233358662
success,3.0927835051546504,6,VLTO,2026-04-30,87.3737749847598
success,3.092783505154628,2,DFIN,2026-04-30,49.75441748263407
time_profit,1.120283018867907,6,BFS,2026-05-04,33.807445133645814
time_loss,-0.09633911368016612,6,SDHI,2026-05-04,10.350474309094334
time_loss,-0.8309571855732778,6,AFGE,2026-05-04,16.66039919282369
stopped_out,-3.8461538461538547,3,MCBS,2026-05-04,31.269499768232894
stopped_out,-6.008583690987135,1,NGVT,2026-05-04,72.97392601309082
success,3.0927835051546504,0,EXPD,2026-05-04,138.40678003599479
