status,pnl_pct,days_held,symbol,score_date,bh_entry
time_loss,-0.7220004032289729,6,DYLG,2026-02-13,27.03836319018059
time_loss,-0.8661192828064213,6,AUGW,2026-02-13,32.543372960198155
no_fill,0.0,0,IBND,2026-02-13,32.62062295430594
success,6.063124752300841,5,HBB,2026-02-13,18.633526893830677
time_loss,-0.9548693586698409,6,GLV,2026-02-13,6.246141663739425
time_loss,-0.10559662090813271,6,ETEC,2026-02-13,28.13128088605915
time_loss,-0.4320050803564346,6,DRLL,2026-02-13,33.74435703786801
stopped_out,-3.9687312086590376,6,SOHU,2026-02-13,15.789718162226173
time_loss,-3.0139103554868485,6,DBEU,2026-02-13,49.90833374249882
time_profit,0.02409638554217164,6,VEMY,2026-02-13,28.621301259246046
no_fill,0.0,0,SCHQ,2026-02-17,32.41932247471629
time_loss,-1.9717813051146282,6,AIT,2026-02-17,274.1197190600086
time_loss,-1.278676194057915,6,AIPO,2026-02-17,25.888395850566614
time_loss,-0.47531739341021284,6,BDC,2026-02-17,146.17237194797755
time_loss,-0.5263850506645462,6,DFAS,2026-02-17,75.27866584463077
time_loss,-0.262537505357896,6,DLN,2026-02-17,92.88816526939115
stopped_out,-3.8461538461538547,4,TKR,2026-02-17,105.24464007814845
no_fill,0.0,0,WTRG,2026-02-17,39.5036138087268
no_fill,0.0,0,AGO,2026-02-17,87.46358363693172
no_fill,0.0,0,VMBS,2026-02-17,47.50206656979858
success,3.0927835051546504,2,GME,2026-02-18,23.679528855116796
success,3.092783505154628,2,SPXC,2026-02-18,240.79269123162047
stopped_out,-3.8461538461538547,4,HTHT,2026-02-18,53.14357185024682
success,3.0927835051546504,4,TSN,2026-02-18,63.66939382173828
success,3.092783505154628,3,LNG,2026-02-18,223.48139494054374
stopped_out,-3.8461538461538547,5,ADC,2026-02-18,76.5302062143196
time_profit,0.5932936337037509,6,EXEL,2026-02-18,44.32140517500987
success,3.0927835051546504,2,SSD,2026-02-18,203.06688074994452
stopped_out,-3.8461538461538547,3,OUT,2026-02-18,25.016519346228996
no_fill,0.0,0,LNC,2026-02-18,41.565128649051985
success,3.0927835051546504,5,CR,2026-02-19,204.54971137598824
no_fill,0.0,0,ES,2026-02-19,73.57676140215307
time_profit,1.0413885180240445,6,UDR,2026-02-19,37.26459753486476
success,3.0927835051546504,1,CFFI,2026-02-19,75.27003164771287
time_profit,0.3045820996675941,6,BSTZ,2026-02-19,22.965135290047293
time_loss,-1.3816332141875165,6,BMO,2026-02-19,143.42717037949313
stopped_out,-3.8461538461538436,0,HROW,2026-02-19,50.696209417802834
no_fill,0.0,0,BP,2026-02-19,38.904385303846084
success,3.0927835051546504,5,FGBI,2026-02-19,9.089026822594764
success,3.0927835051546504,1,CTBI,2026-02-19,61.646839927890824
success,3.092783505154628,0,PBFS,2026-02-20,14.28802816120006
stopped_out,-3.8461538461538547,1,ENR,2026-02-20,22.252134030964424
success,3.0927835051546504,0,USB,2026-02-20,58.59349828008527
stopped_out,-3.8461538461538547,1,AMX,2026-02-20,24.02699220134317
success,3.0927835051546504,0,SSB,2026-02-20,105.31019983594454
stopped_out,-3.8461538461538547,0,LINC,2026-02-20,29.920499807858214
success,3.092783505154628,3,NE,2026-02-20,45.33597270927582
no_fill,0.0,0,BRCE,2026-02-20,26.529846532129945
no_fill,0.0,0,HLT,2026-02-20,315.27743500081607
success,18.617272033483623,1,AXGN,2026-02-20,35.13443597631785
success,3.092783505154628,0,PGNY,2026-02-23,21.133790713561023
success,3.0927835051546504,0,FUTU,2026-02-23,144.58450565012222
