status,pnl_pct,days_held,symbol,score_date
success,1.4999999999999902,0,PAA,2026-03-03
stopped_out,-3.0000000000000138,1,MO,2026-03-03
time_loss,-0.4249734391600368,2,TJX,2026-03-03
success,1.4999999999999902,1,CTAS,2026-03-03
stopped_out,-3.0000000000000027,2,MCD,2026-03-03
success,1.6122611464968184,2,XOM,2026-03-03
stopped_out,-3.0000000000000027,0,ROST,2026-03-03
success,1.4999999999999902,0,ADBE,2026-03-03
success,1.4999999999999902,1,RWM,2026-03-03
success,1.4999999999999902,0,CBL,2026-03-03
stopped_out,-4.279475982532732,1,AXIA,2026-03-04
stopped_out,-3.0000000000000138,0,OLMA,2026-03-04
success,1.4999999999999902,0,ROST,2026-03-04
stopped_out,-3.0000000000000027,0,ELVA,2026-03-04
stopped_out,-3.0000000000000027,0,BCYC,2026-03-04
stopped_out,-3.0000000000000027,0,LPTH,2026-03-04
stopped_out,-3.0000000000000027,0,IREN,2026-03-04
success,1.4999999999999902,0,SBGI,2026-03-04
stopped_out,-3.0000000000000027,0,ARMG,2026-03-04
stopped_out,-3.0000000000000027,1,COLM,2026-03-04
success,1.4999999999999902,1,BUG,2026-03-05
stopped_out,-3.0000000000000027,2,XOM,2026-03-05
success,1.4999999999999902,0,INVX,2026-03-05
success,1.4999999999999902,0,AFRM,2026-03-05
stopped_out,-3.0000000000000138,1,RCS,2026-03-05
success,1.6780609073959063,1,RWM,2026-03-05
success,1.4999999999999902,1,CBL,2026-03-05
success,1.4999999999999902,0,SBGI,2026-03-05
stopped_out,-3.0000000000000027,1,CTAS,2026-03-05
success,1.4999999999999902,1,ADBE,2026-03-05
success,2.1647984940532217,1,NTES,2026-03-06
stopped_out,-3.0000000000000138,0,SD,2026-03-06
success,1.4999999999999902,0,JD,2026-03-06
success,1.4999999999999902,0,WGS,2026-03-06
success,1.4999999999999902,0,XPEV,2026-03-06
stopped_out,-3.0000000000000138,0,BBOT,2026-03-06
success,1.4999999999999902,1,OHI,2026-03-06
stopped_out,-3.0000000000000027,0,PSNY,2026-03-06
time_loss,-2.0907137766541184,2,CTO,2026-03-06
success,1.4999999999999902,0,SVACW,2026-03-06
success,1.4999999999999902,0,UGP,2026-03-09
stopped_out,-3.076923076923077,1,ICL,2026-03-09
success,1.4999999999999902,0,CLPT,2026-03-09
success,1.4999999999999902,0,JBIO,2026-03-09
success,1.4999999999999902,0,VSEC,2026-03-09
success,1.4999999999999902,0,LAUR,2026-03-09
time_profit,0.2767527675276771,2,KW,2026-03-09
success,1.4999999999999902,1,RPRX,2026-03-09
time_loss,-0.7981755986317007,2,CGABL,2026-03-09
success,1.4999999999999902,0,CRESY,2026-03-09
success,1.4999999999999902,0,BG,2026-03-10
stopped_out,-3.0000000000000027,0,BIOA,2026-03-10
success,1.4999999999999902,0,PBF,2026-03-10
stopped_out,-3.0000000000000027,0,UEC,2026-03-10
success,1.4999999999999902,0,SEDG,2026-03-10
stopped_out,-3.0000000000000138,0,NMG,2026-03-10
success,1.4999999999999902,0,NVEC,2026-03-10
success,1.4999999999999902,0,GDS,2026-03-10
success,1.4999999999999902,0,GRDN,2026-03-10
stopped_out,-4.361516034985414,1,PRTC,2026-03-10
success,1.4999999999999902,0,LI,2026-03-11
success,1.4999999999999902,1,JOYY,2026-03-11
success,1.4999999999999902,0,MOS,2026-03-11
stopped_out,-3.0000000000000027,1,FNV,2026-03-11
success,2.986932171748613,1,CORZ,2026-03-11
success,1.4999999999999902,0,AOSL,2026-03-11
success,1.4999999999999902,1,BSTZ,2026-03-11
success,1.4999999999999902,0,MGM,2026-03-11
stopped_out,-3.0000000000000027,0,SHMD,2026-03-11
