trade_id,strategy,symbol,prediction_date,entry_date,entry_price,stop_price,t1_target,t2_target,t1_exit_price,t1_status,t2_exit_price,t2_status,t1_pnl_pct,t2_pnl_pct,blended_pnl_pct,days_held,exit_date,spans_weekends,regime,status,score,n_segments,flatten_rule_applied,original_blended_pnl_pct
2015-01-29-mean_reversion-BUD-4,mean_reversion,BUD,2015-01-29,2015-01-30,94.6127,93.17660960603114,97.5957,98.95594078145267,91.8694,stopped,91.8694,stopped,-2.8995050347363605,-2.8995050347363605,-0.2138471098160344,6,2015-02-09,2,trend_2015_2017,stopped_out,28.5,3,uniform,-2.8995050347363605
2015-01-29-mean_reversion-HDB-5,mean_reversion,HDB,2015-01-29,2015-01-30,13.109,12.83390578089699,13.5656,13.908107112961268,12.83390578089699,stopped,12.83390578089699,stopped,-2.098514143741026,-2.098514143741026,-2.098514143741026,0,2015-01-30,0,trend_2015_2017,stopped_out,28.0,1,passthrough,-2.098514143741026
2015-01-29-mean_reversion-HEDJ-6,mean_reversion,HEDJ,2015-01-29,2015-01-30,21.3818,21.03868982655116,22.0003,22.26170795997315,22.0347,profit,22.26170795997315,profit,3.053531508105034,4.115219298530315,5.252098950092154,14,2015-02-20,3,trend_2015_2017,split_full_profit,28.0,4,uniform,3.5843754033176745
2015-01-29-mean_reversion-UL-7,mean_reversion,UL,2015-01-29,2015-01-30,34.5945,34.11752969362596,35.6294,35.993473200328744,34.0628,stopped,34.0628,stopped,-1.5369495150963086,-1.5369495150963086,-0.6102126060500757,1,2015-02-02,1,trend_2015_2017,stopped_out,28.0,2,uniform,-1.5369495150963086
2015-01-29-mean_reversion-AWK-8,mean_reversion,AWK,2015-01-29,2015-01-30,46.1391,45.02623730469217,47.0783,47.630377921868906,45.02623730469217,stopped,45.02623730469217,stopped,-2.4119731319159454,-2.4119731319159454,-2.4642242475746534,1,2015-02-02,1,trend_2015_2017,stopped_out,27.5,2,uniform,-2.4119731319159454
2015-01-29-mean_reversion-KKR-9,mean_reversion,KKR,2015-01-29,2015-01-30,18.632,18.084702741318807,19.0991,19.56073241801009,19.0991,profit,18.25936,stopped,2.5069772434521242,-2.0000000000000018,0.3301018355743146,7,2015-02-10,2,trend_2015_2017,split_partial_profit,27.5,3,uniform,0.25348862172606124
2015-02-19-baseline-BTI-0,baseline,BTI,2015-02-19,2015-02-20,27.478978521055932,26.481626499999997,28.0286,28.720290002011577,28.0286,profit,28.8841,profit,2.0001525112111285,5.113441454409906,3.901436955553206,9,2015-03-05,2,trend_2015_2017,split_full_profit,17.25,3,uniform,3.5567969828105173
2015-02-19-baseline-ESRT-1,baseline,ESRT,2015-02-19,2015-02-20,14.5958,14.079578938304783,14.9329,15.46400467391163,14.0493,stopped,14.0493,stopped,-3.744227791556476,-3.744227791556476,-3.3121903025979726,10,2015-03-06,2,trend_2015_2017,stopped_out,16.5,3,uniform,-3.744227791556476
2015-02-19-baseline-BUD-2,baseline,BUD,2015-02-19,2015-02-20,94.047,91.84905345008661,96.86,99.53509723893048,96.86,profit,97.418,time_exit,2.9910576626580365,3.5843780237540868,-0.09574568956078888,29,2015-04-02,6,trend_2015_2017,split_partial_profit,15.5,7,uniform,3.2877178432060616
2015-02-19-baseline-TMUS-3,baseline,TMUS,2015-02-19,2015-02-20,30.708807891918934,29.250965730297622,31.323,32.85183586950226,31.4679,profit,31.8544,time_exit,2.4719035357957386,3.7305000966270985,3.8262232381985894,29,2015-04-02,6,trend_2015_2017,split_partial_profit,14.5,7,uniform,3.1012018162114185
2015-02-19-baseline-KO-4,baseline,KO,2015-02-19,2015-02-20,29.672380684737583,28.76318753211339,30.2658,31.00889461909515,30.2658,profit,29.0494,stopped,1.999904630394722,-2.0995305073651327,0.9693405983473236,12,2015-03-10,3,trend_2015_2017,split_partial_profit,14.0,4,uniform,-0.049812938485205294
2015-02-19-baseline-CAG-5,baseline,CAG,2015-02-19,2015-02-20,18.11783121657358,17.357143382309395,18.4802,19.23604233294193,18.4802,profit,17.75547459224211,stopped,2.00006711120555,-2.0000000000000018,0.13871779232017545,13,2015-03-11,3,trend_2015_2017,split_partial_profit,13.75,4,uniform,3.355560277418235e-05
2015-02-19-baseline-TROW-7,baseline,TROW,2015-02-19,2015-02-20,54.717,52.818976987545284,55.9244,57.78080957005725,55.9244,profit,54.6997,time_exit,2.2066268253010834,-0.03161723047681031,-0.09737567794562141,29,2015-04-02,6,trend_2015_2017,split_partial_profit,13.5,7,uniform,1.0875047974121366
2015-02-19-baseline-TWO-8,baseline,TWO,2015-02-19,2015-02-20,19.29880271509278,18.718349,19.6848,19.910282803228895,19.6848,profit,19.910282803228895,profit,2.00011000996112,3.168487170750245,1.9935711044930304,18,2015-03-18,4,trend_2015_2017,split_full_profit,13.5,5,uniform,2.5842985903556825
2015-02-19-baseline-UL-9,baseline,UL,2015-02-19,2015-02-20,33.7275,33.065662,34.67,35.34117694883192,34.7202,profit,33.052949999999996,stopped,2.9432955303535735,-2.000000000000013,-0.09455045537304363,14,2015-03-12,3,trend_2015_2017,split_partial_profit,13.0,4,uniform,0.4716477651767803
2015-02-19-mean_reversion-CHKP-0,mean_reversion,CHKP,2015-02-19,2015-02-20,82.1,79.96176090551714,83.742,84.89396575012425,83.742,profit,80.458,stopped,2.0000000000000018,-1.9999999999999907,-0.14225845699036288,15,2015-03-13,3,trend_2015_2017,split_partial_profit,34.5,4,uniform,5.551115123125783e-15
2015-02-19-mean_reversion-BLDR-1,mean_reversion,BLDR,2015-02-19,2015-02-20,6.97,6.679244777367385,7.1604,7.4652534909066155,6.679244777367385,stopped,6.679244777367385,stopped,-4.171523997598481,-4.171523997598481,-4.171523997598481,0,2015-02-20,0,trend_2015_2017,stopped_out,33.0,1,passthrough,-4.171523997598481
2015-02-19-mean_reversion-APD-2,mean_reversion,APD,2015-02-19,2015-02-20,119.2242,116.24117900855366,121.8194,123.59857142882323,116.24117900855366,stopped,116.24117900855366,stopped,-2.502026427056203,-2.502026427056203,-2.4704671713674964,12,2015-03-10,3,trend_2015_2017,stopped_out,31.5,4,uniform,-2.502026427056203
2015-02-19-mean_reversion-KMX-3,mean_reversion,KMX,2015-02-19,2015-02-20,68.22,66.37088514633024,69.666,70.82071007546182,66.37088514633024,stopped,66.37088514633024,stopped,-2.7105172290673663,-2.7105172290673663,-2.810374469448107,2,2015-02-24,1,trend_2015_2017,stopped_out,31.5,2,uniform,-2.7105172290673663
2015-02-19-mean_reversion-RTX-4,mean_reversion,RTX,2015-02-19,2015-02-20,47.334,46.26217173756726,48.2807,48.73452226291213,45.9823,stopped,45.9823,stopped,-2.855664004732328,-2.855664004732328,-2.414381553364109,10,2015-03-06,2,trend_2015_2017,stopped_out,31.0,3,uniform,-2.855664004732328
2015-02-19-mean_reversion-BRSL-5,mean_reversion,BRSL,2015-02-19,2015-02-20,9.6694,9.55000126890519,9.8628,9.825414341963885,9.8628,profit,9.825414341963885,profit,2.0001241028398953,1.6134852417304613,2.09828556505125,5,2015-02-27,1,trend_2015_2017,split_full_profit,30.5,2,uniform,1.8068046722851783
2015-02-19-mean_reversion-CAR-6,mean_reversion,CAR,2015-02-19,2015-02-20,60.7645,58.79917849972876,62.8622,65.3280174270211,58.79917849972876,stopped,58.79917849972876,stopped,-3.2343251409478135,-3.2343251409478135,-3.2807565556230323,1,2015-02-23,1,trend_2015_2017,stopped_out,30.5,2,uniform,-3.2343251409478135
2015-02-19-mean_reversion-LMT-7,mean_reversion,LMT,2015-02-19,2015-02-20,149.1361,146.2965735255394,152.7625,154.30215192662854,152.7625,profit,148.6465,time_exit,2.431604420391831,-0.32829073577758106,-0.11795739899890245,29,2015-04-02,6,trend_2015_2017,split_partial_profit,30.5,7,uniform,1.0516568423071249
