tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,fast,slow,signal,trigger,direction,total_n
317,0.05135112559169585,0.045166858953795845,-0.037175917957744005,0.1398781691411357,137,0.10532565030289837,0.06886047115385494,-0.029640873158657294,0.24029217376445403,EUR_CHF,18,39,5,signal_cross,short,454
254,0.10089921007613276,0.06202658473097782,-0.02067289599658377,0.2224713161488493,110,0.08961998784043278,0.09458817456903085,-0.09577283431486767,0.27501280999573324,CAD_JPY,6,13,5,zero_cross,long,364
254,0.10089921007613276,0.06202658473097782,-0.02067289599658377,0.2224713161488493,110,0.08961998784043278,0.09458817456903085,-0.09577283431486767,0.27501280999573324,CAD_JPY,6,13,9,zero_cross,long,364
254,0.10089921007613276,0.06202658473097782,-0.02067289599658377,0.2224713161488493,110,0.08961998784043278,0.09458817456903085,-0.09577283431486767,0.27501280999573324,CAD_JPY,6,13,13,zero_cross,long,364
603,0.036031231218362714,0.03858669567932409,-0.0395986923131125,0.11166115474983793,259,0.15807239586279456,0.05998611491641639,0.04049961062661844,0.2756451810989707,CHF_JPY,6,13,5,signal_cross,long,862
418,0.07269359406782831,0.04667300068409202,-0.018785487272992035,0.16417267540864866,180,0.13709782586014996,0.07150301976667384,-0.003048092882530773,0.2772437446028307,CHF_JPY,6,13,13,signal_cross,long,598
513,0.04456288575579129,0.04201505656194361,-0.037786625105618185,0.12691239661720077,220,0.15896598662553277,0.06449381975817864,0.032558099899502646,0.2853738733515629,CHF_JPY,8,17,5,signal_cross,long,733
247,0.14567199830039748,0.06268969838321291,0.02280018946930018,0.2685438071314948,106,0.2500102643202674,0.09360021160854444,0.0665538495675203,0.4334666790730145,AUD_JPY,24,52,5,signal_cross,long,353
