date,symbol,score,rsi,vol_ratio,dist_ema9,dist_ema21,status
2025-11-09,DASH,17.0,25.674,2.107306025940892,-0.12023346769051946,-0.17309068546162543,failure
2025-11-09,MGNI,17.0,29.5637,1.4070635000433502,-0.10488560305316152,-0.16560702112735493,failure
2025-11-09,PRKS,17.0,24.9105,1.7945371637901062,-0.16070023731319127,-0.2246734692358051,failure
2025-11-09,TREX,17.0,18.2843,1.915744812587015,-0.1909227860164746,-0.2787836777621221,failure
2025-11-09,ACHC,15.0,24.8951,1.6379891551420598,-0.07676164329457835,-0.12591243873303248,failure
2025-11-09,ACHR,15.0,29.799,2.324463713257992,-0.16569456839170293,-0.21976011060776757,failure
2025-11-09,AIN,15.0,23.9853,2.324015628875023,-0.11424600540537311,-0.13635927293514372,failure
2025-11-09,ALGS,15.0,28.8913,0.7460952715141878,-0.09546860150857828,-0.18198194420414449,failure
2025-11-09,AMWD,15.0,29.8926,1.2724024729248398,-0.07216100319058516,-0.11094964252754391,failure
