indicator,weight,total_trades,wins,losses,timeouts,win_rate,sharpe_ratio,total_pnl,avg_win,avg_loss,statistically_valid,beats_baseline
CCI,0.5,42,19,23,0,0.4523809523809524,-0.9030196003949842,-46.12,1.2126315789473683,-3.0069565217391307,True,False
CCI,1.0,64,40,24,0,0.625,1.235962205448741,62.08,2.75375,-2.0029166666666667,True,True
CCI,1.5,26,19,7,0,0.7307692307692307,2.084454272717971,60.49999999999999,3.797894736842105,-1.6657142857142857,False,True
CCI,2.0,41,18,23,0,0.43902439024390244,0.21048585387895277,4.779999999999996,2.6794444444444445,-1.8891304347826088,True,False
WILLIAMS_R,0.5,36,23,13,0,0.6388888888888888,0.7040360781756296,40.099999999999994,2.907826086956522,-2.0600000000000005,True,True
WILLIAMS_R,1.0,50,39,11,0,0.78,2.0047488759417678,66.94999999999999,2.045128205128205,-1.1645454545454543,True,True
WILLIAMS_R,1.5,33,16,17,0,0.48484848484848486,-0.7687512609784587,-12.04,2.4506249999999996,-3.014705882352941,True,False
WILLIAMS_R,2.0,64,39,25,0,0.609375,1.2726131767301938,41.6,2.1766666666666667,-1.7316,True,True
