date,symbol,strategy,score,ml_prob,entry,stop_loss,take_profit,exit_price,exit_date,days_held,status,outcome,profit_loss
2025-02-19,PAGP,baseline,6.0,0.644738574527993,20.27590499720767,,,20.0285,2025-02-25 00:00:00,3,closed_loss,LOSS,-1.22
2025-02-19,AGI,baseline,5.0,0.5896790896984713,22.386409889402685,,,22.554,2025-02-27 00:00:00,3,closed_profit,WIN,0.75
2024-10-08,EOI,baseline,8.0,0.7690267015034074,17.976166461050187,,,18.2948,2024-10-14 00:00:00,3,closed_profit,WIN,1.77
2024-10-08,VONG,baseline,8.0,0.7690267015034074,,,,,,0,limit_expired,NO_ENTRY,0.0
2024-10-08,MGK,baseline,8.0,0.7690267015034074,,,,,,0,limit_expired,NO_ENTRY,0.0
2024-10-08,SPOT,baseline,7.0,0.5759067001699839,368.47709250312835,,,372.5,2024-10-14 00:00:00,3,closed_profit,WIN,1.09
2024-10-08,SHLD,baseline,7.0,0.7770249420613108,37.88913474995631,,,38.0642,2024-10-14 00:00:00,3,closed_profit,WIN,0.46
2024-10-08,XLG,baseline,7.0,0.7770249420613108,,,,,,0,limit_expired,NO_ENTRY,0.0
2024-10-08,NSIT,baseline,7.0,0.3663030051087111,220.7066920483798,,,219.3,2024-10-14 00:00:00,3,closed_loss,LOSS,-0.64
2024-10-08,TBB,baseline,7.0,0.8334095842685609,22.636191511318618,,,22.6862,2024-10-14 00:00:00,3,closed_profit,WIN,0.22
2024-10-08,NMIH,baseline,7.0,0.3880393041867206,41.028908922205865,,,41.0,2024-10-14 00:00:00,3,closed_loss,LOSS,-0.07
2024-10-08,EW,baseline,6.0,0.4443159944352661,67.8150013809492,,,69.63,2024-10-14 00:00:00,3,closed_profit,WIN,2.68
2025-04-12,SHLD,baseline,7.0,0.7770249420613108,,,,,,0,limit_expired,NO_ENTRY,0.0
2025-04-12,YBIT,baseline,5.0,0.7345215182916616,,,,,,0,limit_expired,NO_ENTRY,0.0
2025-04-12,AWR,baseline,5.0,0.5456123332258099,,,,,,0,limit_expired,NO_ENTRY,0.0
2025-04-12,FSTA,baseline,5.0,0.7345215182916616,49.39583703550658,,,50.8394,2025-04-22 00:00:00,3,closed_profit,WIN,2.92
2025-04-12,EWP,baseline,5.0,0.7345215182916616,,,,,,0,limit_expired,NO_ENTRY,0.0
2025-04-12,FMX,baseline,5.0,0.5795004214152221,,,,,,0,limit_expired,NO_ENTRY,0.0
2025-04-12,IIIN,baseline,4.0,0.35127633643160133,25.42908168039474,,,28.741745140037548,2025-04-17 00:00:00,3,success,WIN,13.03
2025-04-12,EIDO,baseline,4.0,0.6997298668802787,,,,,,0,limit_expired,NO_ENTRY,0.0
2025-04-12,CNI,baseline,4.0,0.6315923361943852,96.71362642705856,,,96.7025,2025-04-21 00:00:00,3,closed_loss,LOSS,-0.01
2025-04-12,PRGS,baseline,4.0,0.3668869832862744,56.9190111752886,,,56.0,2025-04-17 00:00:00,3,closed_loss,LOSS,-1.61
2024-04-24,WMB,baseline,7.0,0.8318826034192043,36.67037414790246,,,35.96,2024-04-30 00:00:00,3,closed_loss,LOSS,-1.94
2024-04-24,DIV,baseline,7.0,0.7770249420613108,15.2862,,,15.2683,2024-04-30 00:00:00,3,closed_loss,LOSS,-0.12
2024-04-24,WFRD,baseline,7.0,0.5963706161817598,120.9208,,,120.8524,2024-04-30 00:00:00,3,closed_loss,LOSS,-0.06
2024-04-24,PEP,baseline,6.0,0.7648900897818011,165.51046073500297,,,165.153,2024-04-30 00:00:00,3,closed_loss,LOSS,-0.22
2024-04-24,OPLN,baseline,6.0,0.7225896041575285,17.36,,,17.18,2024-04-30 00:00:00,3,closed_loss,LOSS,-1.04
2024-04-24,MS,baseline,6.0,0.5665712907784957,88.1332,,,86.8807,2024-04-30 00:00:00,3,closed_loss,LOSS,-1.42
2024-04-24,FHB,baseline,6.0,0.32000147269253754,20.44603947402568,,,19.583,2024-04-30 00:00:00,3,closed_loss,LOSS,-4.22
2024-04-24,DUK,baseline,6.0,0.748545708259471,92.2994679794192,,,92.1663,2024-04-30 00:00:00,3,closed_loss,LOSS,-0.14
2024-04-24,PRDO,baseline,6.0,0.3880147852013743,17.665955351642065,,,19.0588,2024-05-02 00:00:00,2,success,WIN,7.88
2024-04-24,HCC,baseline,6.0,0.3375405439642979,64.4383,,,67.7177,2024-04-30 00:00:00,3,closed_profit,WIN,5.09
2024-05-30,NOW,baseline,8.0,0.6134940891275038,127.71134528464286,,,140.822,2024-06-05 00:00:00,3,closed_profit,WIN,10.27
2024-05-30,EBAY,baseline,8.0,0.5168722921879171,51.59677893049398,,,51.895,2024-06-10 00:00:00,3,closed_profit,WIN,0.58
2024-05-30,SANM,baseline,8.0,0.4364721354451525,68.30741570444411,,,67.0,2024-06-05 00:00:00,3,closed_loss,LOSS,-1.91
2024-05-30,WMB,baseline,7.0,0.8318826034192043,37.97740790675161,,,38.9785,2024-06-05 00:00:00,3,closed_profit,WIN,2.64
2024-05-30,EWP,baseline,7.0,0.7770249420613108,31.128578115125848,,,30.9799,2024-06-10 00:00:00,3,closed_loss,LOSS,-0.48
2024-05-30,KN,baseline,6.0,0.33656358892065574,17.418323757345,,,17.55,2024-06-05 00:00:00,3,closed_profit,WIN,0.76
2024-05-30,COCO,baseline,6.0,0.543235999978835,,,,,,0,limit_expired,NO_ENTRY,0.0
2024-05-30,SIG,baseline,6.0,0.3687977861933737,,,,,,0,limit_expired,NO_ENTRY,0.0
2024-05-30,LTH,baseline,6.0,0.3371356168459876,,,,,,0,limit_expired,NO_ENTRY,0.0
2024-05-30,HCC,baseline,6.0,0.3375405439642979,65.26874173513949,,,71.4995,2024-06-04 00:00:00,0,success,WIN,9.55
2024-11-23,FTF,baseline,8.0,0.7690267015034074,5.81000892269119,,,5.8586,2024-11-29 00:00:00,3,closed_profit,WIN,0.84
2024-11-23,MGY,baseline,8.0,0.5983590882478579,27.908276878628197,,,27.0273,2024-11-29 00:00:00,3,closed_loss,LOSS,-3.16
2024-11-23,STEL,baseline,8.0,0.3115432206819005,30.09750348202177,,,30.5185,2024-12-04 00:00:00,3,closed_profit,WIN,1.4
2024-11-23,AWR,baseline,7.0,0.5697641549838587,82.5957530338946,,,83.6176,2024-12-02 00:00:00,3,closed_profit,WIN,1.24
2024-11-23,FSTA,baseline,7.0,0.7770249420613108,,,,,,0,limit_expired,NO_ENTRY,0.0
2024-11-23,SCHM,baseline,7.0,0.7770249420613108,,,,,,0,limit_expired,NO_ENTRY,0.0
2024-11-23,VTWO,baseline,7.0,0.7770249420613108,,,,,,0,limit_expired,NO_ENTRY,0.0
2024-11-23,DFUV,baseline,7.0,0.7770249420613108,,,,,,0,limit_expired,NO_ENTRY,0.0
2024-11-23,CGBL,baseline,7.0,0.7770249420613108,,,,,,0,limit_expired,NO_ENTRY,0.0
2024-11-23,RPG,baseline,7.0,0.7770249420613108,42.601665700460295,,,43.2726,2024-12-03 00:00:00,3,closed_profit,WIN,1.57
2026-01-06,SCHM,baseline,8.0,0.7690267015034074,31.324912049810482,,,31.72,2026-01-12 00:00:00,3,closed_profit,WIN,1.26
2026-01-06,VTWO,baseline,8.0,0.7690267015034074,103.20972049157095,,,105.67,2026-01-12 00:00:00,3,closed_profit,WIN,2.38
2026-01-06,MAT,baseline,8.0,0.4096203891290067,21.164294847228106,,,21.46,2026-01-12 00:00:00,3,closed_profit,WIN,1.4
2026-01-06,RPG,baseline,8.0,0.7690267015034074,48.58,,,48.69,2026-01-12 00:00:00,3,closed_profit,WIN,0.23
2026-01-06,AVSC,baseline,7.0,0.7770249420613108,60.72692966390796,,,62.06,2026-01-12 00:00:00,3,closed_profit,WIN,2.2
2026-01-06,EW,baseline,7.0,0.4865631585676408,85.5352050093624,,,83.01,2026-01-12 00:00:00,3,closed_loss,LOSS,-2.95
2026-01-06,ATEC,baseline,7.0,0.3692887142627086,21.47,,,19.98565,2026-01-12 00:00:00,0,stopped_out,LOSS,-6.91
2026-01-06,AGI,baseline,7.0,0.593287495335256,39.485,,,42.56,2026-01-12 00:00:00,3,closed_profit,WIN,7.79
2026-01-06,VPG,baseline,7.0,0.40186150283989336,41.02802601984099,,,41.55,2026-01-12 00:00:00,3,closed_profit,WIN,1.27
2026-01-06,WLDN,baseline,7.0,0.3543848114031926,112.92604261104941,,,121.6,2026-01-12 00:00:00,3,closed_profit,WIN,7.68
2024-01-23,FSD,baseline,8.0,0.7690267015034074,,,,,,0,limit_expired,NO_ENTRY,0.0
2024-01-23,XFLT,baseline,7.0,0.7770249420613108,5.2925,,,5.3591,2024-01-29 00:00:00,3,closed_profit,WIN,1.26
2024-01-23,CPB,baseline,7.0,0.6868387114308185,40.581472538828706,,,40.2993,2024-01-29 00:00:00,3,closed_loss,LOSS,-0.7
2024-01-23,WU,baseline,7.0,0.47465407965173934,10.304077212741253,,,10.528,2024-01-29 00:00:00,3,closed_profit,WIN,2.17
2024-01-23,EPAC,baseline,7.0,0.29056362524171586,30.82479466341575,,,31.8482,2024-01-29 00:00:00,3,closed_profit,WIN,3.32
2024-01-23,ARHS,baseline,7.0,0.2948853684147532,11.652858051480758,,,11.7262,2024-01-29 00:00:00,3,closed_profit,WIN,0.63
2024-01-23,DBA,baseline,7.0,0.7770249420613108,19.751141686905612,,,20.0943,2024-01-30 00:00:00,3,closed_profit,WIN,1.74
2024-01-23,HCI,baseline,7.0,0.34156595714392596,91.80160694328279,,,89.7178,2024-01-29 00:00:00,3,closed_loss,LOSS,-2.27
2024-01-23,HRZN,baseline,6.0,0.36253727682882947,9.661162629453568,,,9.7259,2024-01-29 00:00:00,3,closed_profit,WIN,0.67
2024-01-23,DFUV,baseline,6.0,0.7225896041575285,,,,,,0,limit_expired,NO_ENTRY,0.0
2024-08-25,SCHM,baseline,8.0,0.7690267015034074,26.4297,,,25.5102195,2024-08-30 00:00:00,3,stopped_out,LOSS,-3.48
2024-08-25,WMB,baseline,8.0,0.8294210649576658,42.79820505894164,,,43.4071,2024-08-30 00:00:00,3,closed_profit,WIN,1.42
2024-08-25,DFUV,baseline,8.0,0.7690267015034074,40.12761357388769,,,40.6182,2024-08-30 00:00:00,3,closed_profit,WIN,1.22
2024-08-25,EPAC,baseline,8.0,0.29451637200616465,40.46172454725846,,,41.1601,2024-08-30 00:00:00,3,closed_profit,WIN,1.73
2024-08-25,VFH,baseline,8.0,0.7690267015034074,,,,,,0,limit_expired,NO_ENTRY,0.0
2024-08-25,PVAL,baseline,8.0,0.7690267015034074,36.541670483212584,,,36.5275,2024-09-03 00:00:00,3,closed_loss,LOSS,-0.04
2024-08-25,PEGA,baseline,8.0,0.3984880097276985,34.803574697754335,,,35.0465,2024-08-29 00:00:00,3,closed_profit,WIN,0.7
2024-08-25,LTH,baseline,8.0,0.3584121796490465,24.66366980728362,,,23.5,2024-08-29 00:00:00,3,closed_loss,LOSS,-4.72
2024-08-25,VXUS,baseline,8.0,0.7690267015034074,59.929700551941714,,,59.839,2024-08-29 00:00:00,3,closed_loss,LOSS,-0.15
2024-08-25,GBTG,baseline,8.0,0.34819355595598955,7.135127112666609,,,7.08,2024-08-29 00:00:00,3,closed_loss,LOSS,-0.77
2025-10-18,CDX,baseline,7.0,0.7770249420613108,22.391021976384316,,,22.4292,2025-10-23 00:00:00,3,closed_profit,WIN,0.17
2025-10-18,TLT,baseline,6.0,0.7225896041575285,,,,,,0,limit_expired,NO_ENTRY,0.0
2025-10-18,SPTL,baseline,6.0,0.7225896041575285,,,,,,0,limit_expired,NO_ENTRY,0.0
2025-10-18,WU,baseline,6.0,0.4784536633530078,8.019726622759444,,,7.9398,2025-10-23 00:00:00,3,closed_loss,LOSS,-1.0
2025-10-18,EWP,baseline,6.0,0.7225896041575285,48.591019604073935,,,49.0138,2025-10-24 00:00:00,3,closed_profit,WIN,0.87
2025-10-18,RCI,baseline,6.0,0.5211102360462356,36.65798962410746,,,38.2415,2025-10-23 00:00:00,3,closed_profit,WIN,4.32
2025-10-18,AGIO,baseline,6.0,0.36661990993504806,41.77592940301042,,,43.08,2025-10-27 00:00:00,3,closed_profit,WIN,3.12
2025-10-18,FSTA,baseline,5.0,0.7345215182916616,50.229398125057834,,,50.0453,2025-10-24 00:00:00,3,closed_loss,LOSS,-0.37
2025-10-18,SCHF,baseline,5.0,0.6793250985828613,22.91118649575298,,,23.3647,2025-10-27 00:00:00,3,closed_profit,WIN,1.98
2025-10-18,KN,baseline,5.0,0.3440209218518336,23.21928227722792,,,23.57,2025-10-27 00:00:00,3,closed_profit,WIN,1.51
2024-03-20,DYNF,baseline,8.0,0.7690267015034074,43.568947418595215,,,43.6447,2024-03-28 00:00:00,3,closed_profit,WIN,0.17
2024-03-20,SCHM,baseline,8.0,0.7690267015034074,,,,,,0,limit_expired,NO_ENTRY,0.0
2024-03-20,SCHF,baseline,8.0,0.7690267015034074,18.22454818769345,,,18.3063,2024-03-27 00:00:00,3,closed_profit,WIN,0.45
2024-03-20,VTWO,baseline,8.0,0.7690267015034074,,,,,,0,limit_expired,NO_ENTRY,0.0
2024-03-20,XLG,baseline,8.0,0.7690267015034074,41.62745349467308,,,41.6538,2024-03-27 00:00:00,3,closed_profit,WIN,0.06
2024-03-20,PAGS,baseline,8.0,0.41085725981078075,13.665171997193566,,,13.8491,2024-03-26 00:00:00,3,closed_profit,WIN,1.35
2024-03-20,DIV,baseline,8.0,0.7690267015034074,15.268883105374922,,,15.3687,2024-03-27 00:00:00,3,closed_profit,WIN,0.65
2024-03-20,IGM,baseline,8.0,0.7690267015034074,85.8479846115172,,,85.8481,2024-03-28 00:00:00,3,closed_profit,WIN,0.0
2024-03-20,VXUS,baseline,8.0,0.7690267015034074,56.517352336964585,,,56.6651,2024-03-27 00:00:00,3,closed_profit,WIN,0.26
2024-03-20,ASGN,baseline,8.0,0.35971116746115217,103.74049688454556,,,103.49,2024-03-27 00:00:00,3,closed_loss,LOSS,-0.24
2024-02-22,GL,baseline,7.0,0.4457413684441114,124.4717,,,126.1418,2024-02-28 00:00:00,3,closed_profit,WIN,1.34
2024-02-22,DYNF,baseline,7.0,0.7770249420613108,42.0252334229425,,,42.0111,2024-02-28 00:00:00,3,closed_loss,LOSS,-0.03
2024-02-22,SCHM,baseline,7.0,0.7770249420613108,,,,,,0,limit_expired,NO_ENTRY,0.0
2024-02-22,SCHF,baseline,7.0,0.7770249420613108,17.647302784071744,,,17.651,2024-02-29 00:00:00,3,closed_profit,WIN,0.02
2024-02-22,VTWO,baseline,7.0,0.7770249420613108,78.2596389252893,,,79.6914,2024-02-28 00:00:00,3,closed_profit,WIN,1.83
2024-02-22,CDNS,baseline,7.0,0.6470702216984472,303.83306644745903,,,300.58,2024-02-28 00:00:00,3,closed_loss,LOSS,-1.07
2024-02-22,VOTE,baseline,7.0,0.7770249420613108,57.94388487063948,,,58.1349,2024-02-29 00:00:00,3,closed_profit,WIN,0.33
2024-02-22,XLG,baseline,7.0,0.7770249420613108,40.654190230451924,,,40.4508,2024-02-28 00:00:00,3,closed_loss,LOSS,-0.5
2024-02-22,UDOW,baseline,7.0,0.7770249420613108,39.43371106184696,,,39.7335,2024-03-01 00:00:00,3,closed_profit,WIN,0.76
2024-02-22,SANM,baseline,7.0,0.4340840757436599,60.81328571016398,,,62.36,2024-02-28 00:00:00,3,closed_profit,WIN,2.54
2025-11-14,NOV,baseline,7.0,0.5814383256477595,15.55104419284481,,,14.442952410560121,2025-11-20 00:00:00,3,stopped_out,LOSS,-7.13
2025-11-14,VDE,baseline,6.0,0.7225896041575285,127.54567463076545,,,124.039,2025-11-20 00:00:00,3,closed_loss,LOSS,-2.75
2025-11-14,PAGP,baseline,6.0,0.6027695437370373,17.749793371070158,,,17.99,2025-11-20 00:00:00,3,closed_profit,WIN,1.35
2025-11-14,EDIV,baseline,6.0,0.7225896041575285,38.7385,,,37.991056,2025-11-20 00:00:00,3,stopped_out,LOSS,-1.93
2025-11-14,WMB,baseline,5.0,0.8116889518571097,59.9385955419851,,,58.421,2025-11-20 00:00:00,3,closed_loss,LOSS,-2.53
2025-11-14,SCHF,baseline,5.0,0.6793250985828613,23.1022,,,22.6743,2025-11-18 00:00:00,1,stopped_out,LOSS,-1.85
2025-11-14,DFUV,baseline,5.0,0.6793250985828613,44.71213621088,,,43.67421579199994,2025-11-20 00:00:00,3,stopped_out,LOSS,-2.32
2025-11-14,EIDO,baseline,5.0,0.6793250985828613,18.13381790747277,,,18.1936,2025-11-21 00:00:00,3,closed_profit,WIN,0.33
2025-11-14,COCO,baseline,5.0,0.5355770673567939,,,,,,0,limit_expired,NO_ENTRY,0.0
2025-11-14,EE,baseline,5.0,0.5015395349416212,27.040989529334688,,,26.75,2025-11-21 00:00:00,3,closed_loss,LOSS,-1.08
2024-01-04,DB,baseline,7.0,0.6705221988579635,,,,,,0,limit_expired,NO_ENTRY,0.0
2024-01-04,SPOT,baseline,6.0,0.5557391664956961,,,,,,0,limit_expired,NO_ENTRY,0.0
2024-01-04,SHO,baseline,6.0,0.30590080527162344,,,,,,0,limit_expired,NO_ENTRY,0.0
2024-01-04,XFLT,baseline,6.0,0.7225896041575285,,,,,,0,limit_expired,NO_ENTRY,0.0
2024-01-04,ALIT,baseline,6.0,0.35483844668864856,8.022169971523814,,,8.2273,2024-01-10 00:00:00,3,closed_profit,WIN,2.56
2024-01-04,PDD,baseline,6.0,0.6925953303966165,146.24185948779328,,,149.19,2024-01-10 00:00:00,3,closed_profit,WIN,2.02
2024-01-04,PDT,baseline,6.0,0.7225896041575285,,,,,,0,limit_expired,NO_ENTRY,0.0
2024-01-04,OWL,baseline,6.0,0.4325540309199898,13.558514408974455,,,13.6281,2024-01-11 00:00:00,3,closed_profit,WIN,0.51
2024-01-04,UDOW,baseline,6.0,0.7225896041575285,35.22150250727669,,,36.0806,2024-01-10 00:00:00,3,closed_profit,WIN,2.44
2024-01-04,UTI,baseline,6.0,0.3509001317235949,12.53,,,12.55,2024-01-10 00:00:00,3,closed_profit,WIN,0.16
2024-12-14,CGBL,baseline,8.0,0.7690267015034074,31.319331357816097,,,30.819441972701224,2024-12-18 00:00:00,1,stopped_out,LOSS,-1.6
2024-12-14,DB,baseline,7.0,0.6705221988579635,17.2738,,,16.1553,2024-12-20 00:00:00,3,stopped_out,LOSS,-6.48
2024-12-14,YBIT,baseline,6.0,0.7225896041575285,36.20715721044994,,,33.720880074642444,2024-12-23 00:00:00,3,stopped_out,LOSS,-6.87
2024-12-14,DYNF,baseline,6.0,0.7225896041575285,52.11472182356034,,,51.22905588257384,2024-12-18 00:00:00,1,stopped_out,LOSS,-1.7
2024-12-14,XLG,baseline,6.0,0.7225896041575285,50.52871580665851,,,49.3696,2024-12-20 00:00:00,2,stopped_out,LOSS,-2.29
2024-12-14,EPAC,baseline,6.0,0.28507828087337544,48.40690395106359,,,46.04745679331137,2024-12-18 00:00:00,2,stopped_out,LOSS,-4.87
2024-12-14,VONG,baseline,6.0,0.7225896041575285,105.46260310155215,,,102.6117,2024-12-20 00:00:00,2,stopped_out,LOSS,-2.7
2024-12-14,EE,baseline,6.0,0.5163250494319923,31.129038241199545,,,28.808501722853897,2024-12-18 00:00:00,2,stopped_out,LOSS,-7.45
2024-12-14,IGM,baseline,6.0,0.7225896041575285,104.66215701988513,,,101.2518,2024-12-20 00:00:00,2,stopped_out,LOSS,-3.26
2024-12-14,SPOT,baseline,5.0,0.5889787141797209,478.550115465589,,,449.31082475420686,2024-12-18 00:00:00,1,stopped_out,LOSS,-6.11
2024-07-24,CPB,baseline,6.0,0.7033779312381191,43.192338114357725,,,44.5845,2024-07-30 00:00:00,3,closed_profit,WIN,3.22
2024-07-24,DUK,baseline,6.0,0.7986080357743593,102.3642718655669,,,104.1118,2024-07-30 00:00:00,3,closed_profit,WIN,1.71
2024-07-24,DXD,baseline,5.0,0.7345215182916616,28.71076963932328,,,27.7314,2024-07-30 00:00:00,3,closed_loss,LOSS,-3.41
2024-07-24,AGI,baseline,5.0,0.5896790896984713,16.6018,,,16.6217,2024-07-30 00:00:00,3,closed_profit,WIN,0.12
2024-07-24,ICUI,baseline,5.0,0.37500243392326105,124.287365215725,,,126.25,2024-08-01 00:00:00,3,closed_profit,WIN,1.58
2024-07-24,DIV,baseline,5.0,0.6793250985828613,,,,,,0,limit_expired,NO_ENTRY,0.0
2024-07-24,PSQ,baseline,5.0,0.7345215182916616,38.527664228812796,,,39.2651,2024-07-30 00:00:00,3,closed_profit,WIN,1.91
2024-07-24,EWP,baseline,5.0,0.6793250985828613,30.9345,,,31.1912,2024-07-30 00:00:00,3,closed_profit,WIN,0.83
2024-07-24,AGIO,baseline,5.0,0.37778655101773834,47.51418022147401,,,43.362715867671504,2024-08-01 00:00:00,3,stopped_out,LOSS,-8.74
2024-07-24,PEP,baseline,4.0,0.6602808253441715,,,,,,0,limit_expired,NO_ENTRY,0.0
2025-12-19,WFRD,baseline,8.0,0.5963706161817598,78.3083258385935,,,79.13,2025-12-30 00:00:00,3,closed_profit,WIN,1.05
2025-12-19,RPG,baseline,8.0,0.7690267015034074,,,,,,0,limit_expired,NO_ENTRY,0.0
2025-12-19,DYNF,baseline,7.0,0.7770249420613108,,,,,,0,limit_expired,NO_ENTRY,0.0
2025-12-19,SCHM,baseline,7.0,0.7770249420613108,,,,,,0,limit_expired,NO_ENTRY,0.0
2025-12-19,VTWO,baseline,7.0,0.7770249420613108,,,,,,0,limit_expired,NO_ENTRY,0.0
2025-12-19,PLTR,baseline,7.0,0.49510455442787155,191.7173651440218,,,177.75,2025-12-31 00:00:00,3,closed_loss,LOSS,-7.29
2025-12-19,SHLD,baseline,7.0,0.7770249420613108,,,,,,0,limit_expired,NO_ENTRY,0.0
2025-12-19,XLG,baseline,7.0,0.7814423126677109,,,,,,0,limit_expired,NO_ENTRY,0.0
2025-12-19,MS,baseline,7.0,0.5483869906920869,,,,,,0,limit_expired,NO_ENTRY,0.0
2025-12-19,COCO,baseline,7.0,0.5379026666455017,53.04,,,53.56,2025-12-26 00:00:00,3,closed_profit,WIN,0.98
2024-11-19,CR,baseline,6.75,0.2969343826899225,175.5874892659926,,,183.6264,2024-11-25 00:00:00,3,closed_profit,WIN,4.58
2024-11-19,USSG,baseline,6.75,0.7770249420613108,54.0325,,,54.7025,2024-11-25 00:00:00,3,closed_profit,WIN,1.24
2024-11-19,S,baseline,6.75,0.3802332015444451,27.294911229739487,,,27.88,2024-11-25 00:00:00,3,closed_profit,WIN,2.14
2024-11-19,BKV,baseline,6.25,0.6087629977994863,20.5,,,21.42,2024-11-25 00:00:00,3,closed_profit,WIN,4.49
2024-11-19,AVA,baseline,6.0,0.8370958153173901,36.18721610013384,,,36.8616,2024-11-25 00:00:00,3,closed_profit,WIN,1.86
2024-11-19,PAXS,baseline,6.0,0.5599006779058116,14.2330537110813,,,14.6349,2024-11-25 00:00:00,3,closed_profit,WIN,2.82
2024-11-19,CSQ,baseline,6.0,0.7225896041575285,16.369957229501473,,,16.6095,2024-11-25 00:00:00,3,closed_profit,WIN,1.46
2024-11-19,DBA,baseline,6.0,0.7225896041575285,24.221415325775215,,,24.6009,2024-11-25 00:00:00,3,closed_profit,WIN,1.57
2024-11-19,WAY,baseline,5.75,0.485303212364431,30.896915135491174,,,30.96,2024-11-25 00:00:00,3,closed_profit,WIN,0.2
2024-11-19,ITOT,baseline,5.75,0.7225896041575285,127.59018687851022,,,130.2399,2024-11-25 00:00:00,3,closed_profit,WIN,2.08
2024-03-31,FDUS,baseline,8.0,0.3953699580819673,16.1781,,,15.9971,2024-04-04 00:00:00,3,closed_loss,LOSS,-1.12
2024-03-31,GOGL,baseline,7.25,0.7770249420613108,11.606842041132511,,,11.5936,2024-04-04 00:00:00,3,closed_loss,LOSS,-0.11
2024-03-31,RQI,baseline,7.0,0.7770249420613108,10.315732771426967,,,9.960759642837093,2024-04-03 00:00:00,2,stopped_out,LOSS,-3.44
2024-03-31,ACM,baseline,7.0,0.402959573745687,95.84985012065108,,,95.1882,2024-04-04 00:00:00,3,closed_loss,LOSS,-0.69
2024-03-31,BSM,baseline,7.0,0.6748442695862537,13.414175650757644,,,13.92480436552945,2024-04-03 00:00:00,2,success,WIN,3.81
2024-03-31,EFX,baseline,7.0,0.4300907868108461,263.05252925022853,,,249.97391562785702,2024-04-02 00:00:00,1,stopped_out,LOSS,-4.97
2024-03-31,EAT,baseline,6.25,0.2736276048349038,49.15119068941299,,,46.14,2024-04-05 00:00:00,3,closed_loss,LOSS,-6.13
2024-03-31,ITGR,baseline,6.25,0.3694235359947954,115.78268915772459,,,115.02,2024-04-04 00:00:00,3,closed_loss,LOSS,-0.66
2024-03-31,URA,baseline,6.25,0.7225896041575285,,,,,,0,limit_expired,NO_ENTRY,0.0
2024-03-31,LAMR,baseline,6.0,0.3245586324710018,108.55529652654894,,,104.8806,2024-04-04 00:00:00,3,closed_loss,LOSS,-3.39
2025-01-03,RELY,baseline,6.25,0.4421441022557333,22.68,,,23.0,2025-01-15 00:00:00,3,closed_profit,WIN,1.41
2025-01-03,DESP,baseline,6.0,0.7225896041575285,,,,,,0,limit_expired,NO_ENTRY,0.0
2025-01-03,IVR,baseline,6.0,0.7225896041575285,6.837957046415186,,,6.501678902965614,2025-01-10 00:00:00,3,stopped_out,LOSS,-4.92
2025-01-03,EAT,baseline,6.0,0.2736276048349038,139.47456314323534,,,138.48,2025-01-10 00:00:00,3,closed_loss,LOSS,-0.71
2025-01-03,PFL,baseline,6.0,0.7225896041575285,7.455045717463855,,,7.4757,2025-01-10 00:00:00,3,closed_profit,WIN,0.28
2025-01-03,PPC,baseline,5.25,0.6423146313622616,40.446529818193724,,,39.1602,2025-01-10 00:00:00,3,closed_loss,LOSS,-3.18
2025-01-03,AES,baseline,5.25,0.7110226209342327,12.328234805347174,,,11.456042499999999,2025-01-08 00:00:00,2,stopped_out,LOSS,-7.07
2025-01-03,UTF,baseline,5.25,0.7345215182916616,22.03263620146685,,,21.6212,2025-01-10 00:00:00,3,closed_loss,LOSS,-1.87
2025-01-03,ENS,baseline,5.25,0.32127382516206054,92.36824292988824,,,90.5544,2025-01-13 00:00:00,3,closed_loss,LOSS,-1.96
2025-01-03,SOXX,baseline,5.25,0.7345215182916616,219.033580897206,,,221.6577,2025-01-15 00:00:00,3,closed_profit,WIN,1.2
2025-10-31,NZF,baseline,8.0,0.7690267015034074,12.372185812915145,,,12.375,2025-11-06 00:00:00,3,closed_profit,WIN,0.02
2025-10-31,ETG,baseline,7.5,0.7770249420613108,21.5703596360805,,,21.4169,2025-11-06 00:00:00,3,closed_loss,LOSS,-0.71
2025-10-31,ICLN,baseline,7.25,0.7770249420613108,17.095539695493645,,,18.031903806329417,2025-11-05 00:00:00,1,success,WIN,5.48
2025-10-31,COWG,baseline,7.25,0.7770249420613108,36.3973354384883,,,35.26384298110372,2025-11-06 00:00:00,3,stopped_out,LOSS,-3.11
2025-10-31,KEYS,baseline,7.25,0.44842938589028847,182.04838306378423,,,185.05,2025-11-06 00:00:00,3,closed_profit,WIN,1.65
2025-10-31,ACLX,baseline,7.0,0.490464434012871,89.57067484083359,,,88.2,2025-11-06 00:00:00,3,closed_loss,LOSS,-1.53
2025-10-31,EWH,baseline,7.0,0.7770249420613108,,,,,,0,limit_expired,NO_ENTRY,0.0
2025-10-31,TSPY,baseline,6.25,0.7225896041575285,24.90178894766505,,,24.30524962617894,2025-11-07 00:00:00,3,stopped_out,LOSS,-2.4
2025-10-31,ITOT,baseline,6.25,0.7225896041575285,147.9326565227575,,,145.6903,2025-11-06 00:00:00,3,closed_loss,LOSS,-1.52
2025-10-31,THRO,baseline,6.25,0.7225896041575285,38.4081,,,37.59276037806567,2025-11-07 00:00:00,3,stopped_out,LOSS,-2.12
