indicator,weight,total_trades,wins,losses,timeouts,win_rate,sharpe_ratio,total_pnl,avg_win,avg_loss,statistically_valid,beats_baseline
ICHIMOKU,0.5,23,17,6,0,0.7391304347826086,2.772626846981232,44.67999999999999,3.1335294117647057,-1.4316666666666666,False,True
ICHIMOKU,1.0,73,29,44,0,0.3972602739726027,0.05880103727311674,2.320000000000001,3.0444827586206897,-1.9538636363636364,True,False
ICHIMOKU,1.5,41,21,20,0,0.5121951219512195,-0.2928456355785865,-7.300000000000001,1.950476190476191,-2.413,True,False
ICHIMOKU,2.0,18,8,10,0,0.4444444444444444,1.0411545889824965,9.770000000000001,2.42875,-0.966,False,True
PSAR,0.5,43,28,15,0,0.6511627906976745,2.177182297678358,41.48,2.2114285714285713,-1.3626666666666667,True,True
PSAR,1.0,73,25,48,0,0.3424657534246575,-1.3359248124897143,-49.660000000000004,2.0068,-2.0797916666666665,True,False
PSAR,1.5,8,6,2,0,0.75,11.592099013310046,11.780000000000001,2.088333333333333,-0.375,False,True
PSAR,2.0,43,18,25,0,0.4186046511627907,-0.9233369812018059,-33.22,2.1283333333333334,-2.8611999999999993,True,False
