instrument,family,cell,timeframe,entry_mode,direction,n,mean_r,nw_lag,nw_se,ci_low,ci_high,baseline_n,baseline_mean_r,excess_r,drag_pct_per_day_to_zero_excess,excess_block_len,excess_boot_se,excess_ci_low,excess_ci_high
WTICO_USD,trend,donchian55,H4,limit,-1,427,0.03567023903207636,0,0.048266828363053356,-0.05893274455950821,0.13027322262366092,16055,0.12475816079153289,-0.08908792175945653,nan,1,0.05157884874288692,-0.17901740058002474,0.004427284570311348
WTICO_USD,trend,donchian55,H4,limit,1,712,0.08568220110101647,1,0.03878196504534238,0.009669549612145417,0.16169485258988753,16055,0.1510084618077009,-0.06532626070668442,nan,1,0.037355471948866195,-0.1306417161643718,0.003014541762506783
WTICO_USD,trend,donchian55,H4,market,-1,427,-0.19398882893006245,0,0.048053165659579226,-0.28817303362283775,-0.09980462423728717,16055,-0.12215993446360442,-0.07182889446645803,nan,1,0.05144433983685712,-0.17339391569255413,0.04374694022371021
WTICO_USD,trend,donchian55,H4,market,1,712,-0.1445179594579159,1,0.03945975813899089,-0.22185908541033805,-0.06717683350549375,16055,-0.08628326053025033,-0.05823469892766557,nan,1,0.03405476615340708,-0.11888669972901203,0.007000052201274401
WTICO_USD,trend,supertrend10x3,D1,limit,-1,1542,-0.15096104356686824,0,0.025399283426254502,-0.20074363908232706,-0.10117844805140941,3166,-0.11201170268950807,-0.03894934087736017,nan,1,0.030682661021031506,-0.09550373705681685,0.020758733007499853
WTICO_USD,trend,supertrend10x3,D1,limit,1,1615,0.0014274086034256432,0,0.0248552828233104,-0.04728894573026274,0.05014376293711402,3166,-0.07816940435161503,0.07959681295504067,0.02320355239810527,1,0.03067438237147536,0.022708713000023566,0.13213380968212837
WTICO_USD,trend,supertrend10x3,D1,market,-1,1542,-0.31063157198642105,0,0.024659308839552543,-0.35896381731194404,-0.26229932666089806,3166,-0.296606324492031,-0.014025247494390047,nan,1,0.03064908576677451,-0.07521217214519789,0.043940516828064984
WTICO_USD,trend,supertrend10x3,D1,market,1,1615,-0.21268297106359368,0,0.02456753395301801,-0.260835337611509,-0.16453060451567839,3166,-0.2656524394636039,0.05296946840001021,0.012386869328531525,1,0.030965849733933168,-0.0072048773704058615,0.10880269875622324
WTICO_USD,trend,supertrend10x3,H4,limit,-1,7715,0.13696687721804185,1,0.013193003432679339,0.11110859048999035,0.16282516394609337,16055,0.12475816079153289,0.012208716426508961,nan,1,0.01298954998758017,-0.015683020392532585,0.03531585531315245
WTICO_USD,trend,supertrend10x3,H4,limit,1,8331,0.16762853056464133,1,0.01287216990804508,0.14239907754487297,0.1928579835844097,16055,0.1510084618077009,0.016620068756940443,0.004555598712869648,1,0.013330292465668211,-0.007753518625736065,0.04249040264380729
WTICO_USD,trend,supertrend10x3,H4,market,-1,7715,-0.11748558569260713,1,0.013593623611612609,-0.14412908797136784,-0.09084208341384642,16055,-0.12215993446360442,0.004674348770997289,nan,1,0.013845208348429928,-0.02014202529715003,0.029879488117842773
WTICO_USD,trend,supertrend10x3,H4,market,1,8331,-0.06677655684627393,1,0.013331209459206805,-0.09290572738631926,-0.04064738630622859,16055,-0.08628326053025033,0.019506703683976404,0.005558721404436829,1,0.014163887287995827,-0.009082437994570102,0.043910551125165294
WTICO_USD,trend,tsmom63,D1,limit,-1,1407,-0.15382415330521168,0,0.02657218423962837,-0.2059056344148833,-0.10174267219554008,3166,-0.11201170268950807,-0.041812450615703614,nan,1,0.030720493250434897,-0.1057662002325485,0.01772276817783063
WTICO_USD,trend,tsmom63,D1,limit,1,1696,-0.04332452224291818,0,0.024272622866144872,-0.09089886306056214,0.0042498185747257625,3166,-0.07816940435161503,0.034844882108696844,0.01070077146426627,1,0.030703954268927174,-0.028154670066837497,0.09415532423934572
WTICO_USD,trend,tsmom63,D1,market,-1,1407,-0.3387556220040398,0,0.025603699328928125,-0.38893887268873895,-0.28857237131934066,3166,-0.296606324492031,-0.0421492975120088,nan,1,0.0299591733147851,-0.10282401745294432,0.012807068516632143
WTICO_USD,trend,tsmom63,D1,market,1,1696,-0.25782116376749953,0,0.02374484217168767,-0.30436105442400735,-0.2112812731109917,3166,-0.2656524394636039,0.007831275696104367,0.0017530460989768457,1,0.02948298548720843,-0.048462549974663816,0.062121738276917325
WTICO_USD,trend,tsmom63,H4,limit,-1,6971,0.10265626621827342,1,0.013952555042261602,0.07530925833544068,0.13000327410110615,16055,0.12475816079153289,-0.022101894573259465,nan,1,0.013645056801379096,-0.04919579389023374,0.0035727251046492135
WTICO_USD,trend,tsmom63,H4,limit,1,9021,0.16871429020786755,1,0.01231136013102974,0.14458402435104925,0.19284455606468584,16055,0.1510084618077009,0.017705828400166657,0.005215102934494686,1,0.012135728232611704,-0.0058447312626610445,0.04385492744715086
WTICO_USD,trend,tsmom63,H4,market,-1,6971,-0.1272968908496481,1,0.014242655555294309,-0.15521249573802495,-0.09938128596127126,16055,-0.12215993446360442,-0.005136956386043681,nan,1,0.014355882877783397,-0.031543641481558575,0.02194163014492021
WTICO_USD,trend,tsmom63,H4,market,1,9021,-0.07679534608854223,1,0.012719342941849184,-0.10172525825456663,-0.05186543392251783,16055,-0.08628326053025033,0.0094879144417081,0.0028685746067703467,1,0.01254088976108368,-0.016626468296930368,0.03402450475342156
XAG_USD,mr_under_limit,atr_range_exp,H4,limit,1,2258,0.14638794980274733,2,0.021745352775298387,0.1037670583631625,0.18900884124233217,16061,0.12135662038192485,0.02503132942082248,nan,2,0.02352669568248219,-0.016895942216539787,0.06800812430074002
XAG_USD,mr_under_limit,atr_range_exp,H4,market,1,2258,-0.08807235133836719,2,0.022287096556960005,-0.1317550605900088,-0.04438964208672558,16061,-0.12430587085149059,0.0362335195131234,nan,2,0.025001296235714,-0.009855311283496109,0.08295747899636341
XAG_USD,mr_under_limit,bb_p20_2,H4,limit,1,890,0.06459560251389031,2,0.04016689687944489,-0.014131515369821684,0.1433227203976023,16061,0.12135662038192485,-0.056761017868034544,nan,2,0.03958377683597799,-0.14160947336196333,0.014737123354124117
XAG_USD,mr_under_limit,bb_p20_2,H4,market,1,890,-0.15084116739127085,2,0.040957401737096354,-0.2311176747959797,-0.070564659986562,16061,-0.12430587085149059,-0.026535296539780262,nan,2,0.038493602838619384,-0.10887886302016296,0.035813482819335773
XAG_USD,mr_under_limit,cci20_lt-100,H4,limit,1,2890,0.07849501237878216,2,0.024633987086579337,0.030212397689086665,0.12677762706847767,16061,0.12135662038192485,-0.04286160800314269,nan,2,0.023742612651070628,-0.08947567135604378,-0.0035719028178583774
XAG_USD,mr_under_limit,cci20_lt-100,H4,market,1,2890,-0.14959741892379114,2,0.025051977922139337,-0.19869929565118424,-0.10049554219639803,16061,-0.12430587085149059,-0.02529154807230055,nan,2,0.024732994174390364,-0.07100514514691542,0.02160054622827568
XAG_USD,mr_under_limit,ema50_dist_low,H4,limit,1,4269,0.07930453126656388,1,0.018471247972989848,0.043100885239503776,0.11550817729362398,16061,0.12135662038192485,-0.04205208911536097,nan,1,0.017072553167357743,-0.0729761920897625,-0.01051836569606855
XAG_USD,mr_under_limit,ema50_dist_low,H4,market,1,4269,-0.1659130554305414,2,0.02096391438895656,-0.20700232763289628,-0.12482378322818655,16061,-0.12430587085149059,-0.04160718457905083,nan,2,0.020518665193687138,-0.08077454069989254,-0.0035915673955616285
XAG_USD,mr_under_limit,macd_hist_low,H4,limit,1,1804,0.08516762980349112,1,0.02781693654822698,0.03064643416896623,0.139688825438016,16061,0.12135662038192485,-0.036188990578433736,nan,1,0.024563512426380905,-0.08779348945559926,0.012972548568319617
XAG_USD,mr_under_limit,macd_hist_low,H4,market,1,1804,-0.17175814958143887,2,0.031105033738795942,-0.23272401570947893,-0.11079228345339882,16061,-0.12430587085149059,-0.04745227872994828,nan,2,0.02893684985251396,-0.09823293937077711,0.008125921466804709
XAG_USD,mr_under_limit,rsi14_lt30,H4,limit,1,947,0.11921017155429794,2,0.04319734419152656,0.0345433769389059,0.20387696616968998,16061,0.12135662038192485,-0.0021464488276269067,nan,2,0.03954250212863195,-0.09022071827471496,0.07092542872585582
