tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,k,atr_period,direction,total_n
116,0.20625939141374577,0.09031063552274367,0.029250545789168192,0.38326823703832336,50,0.36,0.13327890045360688,0.0987733551109305,0.6212266448890695,AUD_CHF,20,2.5,14,short,166
161,0.14458816378796932,0.07797402767673767,-0.008240930458436518,0.29741725803437513,70,0.40049471513821705,0.10865487860958872,0.18753115306342316,0.6134582772130109,AUD_CHF,200,1.5,14,short,231
193,0.1301129459155418,0.06908508380476244,-0.0052938183417926,0.2655197101728762,83,0.35486241147937175,0.08198387625221223,0.19417401402503578,0.5155508089337077,EUR_CAD,100,1.5,14,long,276
149,0.21844785407393683,0.07732301899983421,0.06689473683426178,0.37000097131361187,65,0.3067886305510673,0.11518885130116165,0.08101848200079048,0.5325587791013442,CAD_CHF,200,2.0,14,short,214
126,0.1982979438549527,0.08100324565374387,0.03953158237361473,0.35706430533629063,55,0.23406928744601055,0.10449077221134113,0.02926737391178194,0.43887120098023913,EUR_GBP,200,2.5,14,long,181
139,0.2196916872555423,0.0812350384005334,0.06047101199049687,0.37891236252058774,60,0.44957182658502776,0.10922057660386779,0.23549949644144688,0.6636441567286087,GBP_CAD,200,1.0,14,long,199
196,0.15858040705037668,0.07003940007082175,0.02130318291156605,0.2958576311891873,85,0.301895296081779,0.09449598709120152,0.11668316138302404,0.487107430780534,GBP_NZD,50,2.0,14,long,281
192,0.14592543126105234,0.07127842685517069,0.006219714624917799,0.2856311478971869,83,0.3574607666638708,0.09528519781140525,0.1707017789535165,0.5442197543742251,GBP_NZD,100,1.0,14,long,275
175,0.1433686240549294,0.0719969328184158,0.0022546357308344533,0.28448261237902434,76,0.21358967069523202,0.1108858174150393,-0.003746531438245021,0.4309258728287091,CHF_JPY,20,2.0,14,long,251
