tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,k,atr_period,direction,total_n
293,0.06571813333424628,0.05650994883014686,-0.04504136637284156,0.17647763304133413,126,0.16725112264911368,0.08163947903695074,0.007237743736690255,0.3272645015615371,USD_CAD,20,1.5,14,long,419
201,0.04496022178639728,0.06689221271608937,-0.0861485151371379,0.17606895870993244,87,0.07434605202695727,0.09794233840165001,-0.11762093124027675,0.26631303529419126,USD_CAD,20,2.0,14,long,288
132,0.0012319478318522127,0.08395965092371435,-0.16332896797862792,0.16579286364233234,57,0.13246948055785043,0.12205320376005942,-0.10675479881186603,0.3716937599275669,USD_CAD,20,2.5,14,long,189
371,-0.008815743005197876,0.04978056608730245,-0.10638565253631067,0.08875416652591493,159,-0.12374307708740627,0.0698026325926712,-0.2605562369690418,0.013070082794229262,USD_CAD,20,1.0,14,short,530
294,-0.034729461828930934,0.05566175268634446,-0.1438264970941661,0.07436757343630421,126,-0.05839757598180671,0.0779620210834749,-0.2112031373054175,0.0944079853418041,USD_CAD,20,1.5,14,short,420
221,-0.021204765247712868,0.06465013421233018,-0.14791902830388,0.10550949780845428,95,0.18083979469361447,0.09149496682075307,0.0015096597249384391,0.3601699296622905,USD_CAD,20,2.0,14,short,316
156,0.04526107059092016,0.0783352131199985,-0.1082759471242769,0.19879808830611723,68,0.059641186581854425,0.10851894077487756,-0.1530559373369056,0.2723383105006144,USD_CAD,20,2.5,14,short,224
250,-0.019830971825087577,0.061417621612688884,-0.1402095101859578,0.10054756653578265,108,0.1334086750740863,0.08825810304853882,-0.039577206901049766,0.30639455704922236,USD_CAD,50,1.0,14,long,358
241,0.06282039224150603,0.06303807616711919,-0.06073423704604759,0.18637502152905966,104,0.23186714868600758,0.08872219064051887,0.057971655030590596,0.40576264234142456,USD_CAD,50,1.5,14,long,345
225,0.017469746797660904,0.06372495090232894,-0.10743115697090382,0.1423706505662256,97,0.16712809451548533,0.09271743944379622,-0.014598086794355258,0.3488542758253259,USD_CAD,50,2.0,14,long,322
195,-0.053917420669139,0.0695423912324642,-0.19022050748476882,0.08238566614649083,84,0.15869912206571032,0.1013111839582646,-0.03987079849248831,0.35726904262390896,USD_CAD,50,2.5,14,long,279
271,0.060837201087689245,0.05780783601225507,-0.05246615749633069,0.1741405596717092,117,-0.00932823706143462,0.08195790672404496,-0.16996573424056274,0.1513092601176935,USD_CAD,50,1.0,14,short,388
255,-0.005684666480048848,0.06000784292254014,-0.12330003860822752,0.11193070564812982,110,-0.05623551961533247,0.08235212437706022,-0.2176456833943705,0.10517464416370556,USD_CAD,50,1.5,14,short,365
235,0.0057939894079149625,0.06225889426066979,-0.11623344334299783,0.12782142215882775,102,-0.0020341173918331213,0.08812308461908383,-0.17475536324523744,0.1706871284615712,USD_CAD,50,2.0,14,short,337
191,0.1080610700336763,0.06943237257065121,-0.02802638020480007,0.24414852027215267,83,-0.10411832301738863,0.09669500362976587,-0.29364053013172975,0.08540388409695246,USD_CAD,50,2.5,14,short,274
196,0.06034443581980687,0.06982611805522411,-0.0765147555684324,0.19720362720804613,84,0.0955557062208587,0.09801262032885906,-0.09654902962370505,0.28766044206542246,USD_CAD,100,1.0,14,long,280
175,-0.035416380996683115,0.07423594882284947,-0.18091884068946806,0.11008607869610182,75,0.0857093125414331,0.10724697616890563,-0.12449476074962193,0.29591338583248816,USD_CAD,100,1.5,14,long,250
177,-0.058156381567584126,0.0735065524102854,-0.20222922429174353,0.08591646115657528,77,0.04252012189010484,0.1071157907405421,-0.16742682796135766,0.25246707174156735,USD_CAD,100,2.0,14,long,254
146,-0.02863014448442331,0.07954925625940848,-0.18454668675286393,0.12728639778401732,63,0.29843733577623577,0.11558551157662811,0.07188973308604468,0.5249849384664269,USD_CAD,100,2.5,14,long,209
233,0.032877822162360834,0.06184596465126286,-0.08834026855411437,0.15409591287883603,101,-0.1038834439673355,0.0900121052917284,-0.28030717033912317,0.07254028240445216,USD_CAD,100,1.0,14,short,334
210,0.0030195084124692347,0.06585394203087112,-0.12605421796803817,0.13209323479297663,91,0.023012614321653996,0.09169401260536779,-0.15670765038486686,0.20273287902817486,USD_CAD,100,1.5,14,short,301
191,0.09488875128754193,0.0690346539538313,-0.04041917046196741,0.23019667303705127,82,0.014166258731108569,0.09623432284387833,-0.17445301404289293,0.20278553150511008,USD_CAD,100,2.0,14,short,273
166,-0.007395056298415167,0.07406716416754766,-0.1525666980668086,0.13777658546997826,72,0.08603010655850157,0.10423687022965798,-0.11827415909162806,0.29033437220863123,USD_CAD,100,2.5,14,short,238
131,-0.09373520792589969,0.0836324072678252,-0.25765472617083707,0.0701843103190377,57,0.05426914595978675,0.12574250663919787,-0.19218616705304106,0.3007244589726146,USD_CAD,200,1.0,14,long,188
146,-0.16781605207210634,0.08031973590294897,-0.32524273444188634,-0.010389369702326373,63,0.0772799693100027,0.12158999303693459,-0.1610364170423891,0.3155963556623945,USD_CAD,200,1.5,14,long,209
138,-0.16470245864632946,0.08243962123651881,-0.32628411626990633,-0.003120801022752584,60,0.09414038066825801,0.12595733349178975,-0.15273599297564988,0.34101675431216594,USD_CAD,200,2.0,14,long,198
115,-0.06929280507531888,0.0907820316940294,-0.2472255871956165,0.10863997704497874,50,0.06269590851213079,0.13420296281773805,-0.20034189861063578,0.3257337156348974,USD_CAD,200,2.5,14,long,165
157,-0.09328913607894022,0.07609716106595549,-0.24243957176821296,0.055861299610332524,68,0.07218374658093624,0.10544844303112459,-0.13449520176006796,0.27886269492194043,USD_CAD,200,1.0,14,short,225
158,-0.01548329498412335,0.07394915410938445,-0.16042363703851686,0.12945704707027017,68,-0.03979602736464857,0.10343619656914274,-0.24253097264016835,0.1629389179108712,USD_CAD,200,1.5,14,short,226
153,0.10190556240946415,0.0750126768090461,-0.04511928413626619,0.24893040895519447,66,-0.06766454950845889,0.11036142833114866,-0.28397294903751025,0.1486438500205925,USD_CAD,200,2.0,14,short,219
154,0.0593067049292414,0.0747187074874718,-0.08714196174620331,0.2057553716046861,67,-0.1193907650964543,0.11374465211038158,-0.3423302832328022,0.10354875303989358,USD_CAD,200,2.5,14,short,221
348,-0.049868465029008,0.051915272914923254,-0.15162239994225757,0.05188546988424158,150,-0.1040756499636844,0.07994142702652976,-0.2607608469356827,0.05260954700831391,USD_CHF,20,1.0,14,long,498
277,-0.08423599108887979,0.05756905468154381,-0.19707133826470566,0.02859935608694608,120,-0.07116306122793548,0.09041758050807054,-0.24838151902375374,0.10605539656788279,USD_CHF,20,1.5,14,long,397
186,-0.07949352216533288,0.07022160452213536,-0.21712786702871817,0.058140822698052416,81,-0.08575574142990505,0.11012794226405492,-0.3016065082674527,0.1300950254076426,USD_CHF,20,2.0,14,long,267
133,-0.08894965782981448,0.08169730675229676,-0.24907637906431615,0.07117706340468719,57,-0.17587686374239314,0.12983535670812163,-0.43035416289031153,0.07860043540552525,USD_CHF,20,2.5,14,long,190
381,0.1743259169289395,0.04905645318994798,0.07817526867664147,0.2704765651812375,164,0.05853568544054251,0.07667212159249084,-0.09174167288073955,0.20881304376182458,USD_CHF,20,1.0,14,short,545
317,0.11985931842152976,0.05421336898892186,0.01360111520324292,0.2261175216398166,136,0.09718313099436662,0.08318213338895043,-0.06585385044797623,0.2602201124367095,USD_CHF,20,1.5,14,short,453
214,0.056975891190756314,0.06589962207038791,-0.07218736806720398,0.1861391504487166,93,0.021574735288465985,0.10150925876798456,-0.17738341189678375,0.22053288247371572,USD_CHF,20,2.0,14,short,307
123,0.14653355042314029,0.08461299456951939,-0.0193079189331177,0.3123750197793983,53,-0.07748467323529959,0.13496053882276685,-0.34200732932792255,0.1870379828573234,USD_CHF,20,2.5,14,short,176
248,-0.14704568249662905,0.06090306236046407,-0.26641568472313865,-0.027675680270119477,107,-0.1464543515931535,0.09387286023064988,-0.33044515764522725,0.03753645445892023,USD_CHF,50,1.0,14,long,355
