tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,k,atr_period,direction,total_n
525,-0.05590632595983434,0.04304704505034492,-0.1402785342585104,0.02846588233884171,226,-0.020256560219871187,0.06425569308545104,-0.1461977186673552,0.10568459822761284,GBP_USD,20,1.0,14,short,751
424,-0.04144684863325864,0.04791910194041462,-0.1353682884364713,0.05247459116995402,182,-0.005520518827319906,0.07276603662241046,-0.14814195060724442,0.1371009129526046,GBP_USD,20,1.5,14,short,606
310,0.013427542980101292,0.05608121116418948,-0.09649163090171009,0.12334671686191268,133,-0.01798538473083824,0.08436332074262813,-0.18333749338638938,0.1473667239247129,GBP_USD,20,2.0,14,short,443
200,0.043322496127191835,0.06973845849120602,-0.09336488251557198,0.18000987476995564,86,-0.04552833191850628,0.10447394077962796,-0.2502972558465771,0.15924059200956453,GBP_USD,20,2.5,14,short,286
371,-0.09117044430087741,0.05135130874769605,-0.19181900944636165,0.00947812084460685,160,0.11176056156970351,0.0769706557075256,-0.039101923617046674,0.2626230467564537,GBP_USD,50,1.0,14,long,531
350,-0.061722314870485184,0.05296643237331694,-0.16553652232218638,0.04209189258121601,150,0.09510563943516749,0.08086593487461351,-0.063391592919075,0.25360287178941,GBP_USD,50,1.5,14,long,500
306,-0.03958032193008878,0.05678142691348134,-0.1508719186805122,0.07171127482033465,132,0.0643082692418622,0.08617157285237441,-0.10458801354879163,0.23320455203251603,GBP_USD,50,2.0,14,long,438
251,-0.028407766928168557,0.06239586383160111,-0.15070366003810673,0.09388812618176962,109,-0.06844992304339165,0.09427952091339448,-0.25323778403364483,0.11633793794686154,GBP_USD,50,2.5,14,long,360
377,-0.03473329048806716,0.05100151417860265,-0.13469625827812837,0.06522967730199403,162,0.11758314598967999,0.07741817436211808,-0.03415647576007143,0.2693227677394314,GBP_USD,50,1.0,14,short,539
326,-0.04886103701743697,0.054751680446566274,-0.15617433069270686,0.05845225665783293,140,0.041431895456917923,0.08298067658019281,-0.12121023064025999,0.20407402155409582,GBP_USD,50,1.5,14,short,466
290,-0.04746080979595031,0.05817309631340137,-0.161480078570217,0.06655845897831637,125,-0.1901442053966999,0.08552071818133983,-0.35776481303212593,-0.022523597761273856,GBP_USD,50,2.0,14,short,415
274,-0.08180532423779227,0.05935869543411623,-0.1981483672886601,0.034537718813075546,118,-0.21061114362681582,0.08712490236500312,-0.38137595226222193,-0.039846334991409715,GBP_USD,50,2.5,14,short,392
273,-0.028145050948346028,0.06039973181785338,-0.14652852531133864,0.09023842341464659,117,-0.024596149421443333,0.09171188562480488,-0.20435144524606091,0.15515914640317424,GBP_USD,100,1.0,14,long,390
249,-0.037149466476443155,0.06314861710371662,-0.16092075599972772,0.08662182304684142,107,-0.08337755773255784,0.09449006160444513,-0.26857807847727033,0.10182296301215463,GBP_USD,100,1.5,14,long,356
235,-0.057597088675740794,0.06500601513819948,-0.18500887834661175,0.06981470099513018,102,0.05738179263265699,0.09526534024957735,-0.1293382742565146,0.24410185952182858,GBP_USD,100,2.0,14,long,337
227,-0.07777115735299639,0.06547066348982171,-0.20609365779304695,0.05055134308705417,98,-0.025316538427061483,0.1006916238302984,-0.22267212113444634,0.17203904428032335,GBP_USD,100,2.5,14,long,325
270,-0.06335710238086076,0.0606231028034739,-0.1821783838756696,0.055464179113948076,117,-0.09621288623513334,0.09166872172512429,-0.2758835808163769,0.08345780834611026,GBP_USD,100,1.0,14,short,387
259,-0.010397402518349622,0.06153714304524909,-0.13101020288703782,0.11021539785033858,112,-0.2524054957269343,0.09062191434225801,-0.43002444783776006,-0.07478654361610862,GBP_USD,100,1.5,14,short,371
242,-0.1549070823414217,0.06317368633374901,-0.27872750755556974,-0.03108665712727364,105,-0.16162780682212224,0.09448932668021373,-0.34682688711534115,0.023571273471096665,GBP_USD,100,2.0,14,short,347
236,0.013607317515044591,0.06455538048468042,-0.112921228234929,0.1401358632650182,102,-0.14291389392396836,0.09595407219738254,-0.3309838754308381,0.045156087582901405,GBP_USD,100,2.5,14,short,338
175,0.07681850906150942,0.07543574417072432,-0.07103554951311025,0.22467256763612908,76,-0.0723452768100823,0.11336680563274068,-0.29454421585025403,0.14985366223008945,GBP_USD,200,1.0,14,long,251
183,-0.00546448087431694,0.07412382495218871,-0.1507471777806068,0.13981821603197292,79,0.00017779180830094685,0.10944399862886107,-0.21433244550426678,0.21468802912086865,GBP_USD,200,1.5,14,long,262
172,0.006668425874520527,0.07625239560129331,-0.14278626950401435,0.15612312125305539,75,-0.30384226595217795,0.10602205892508287,-0.5116455014453404,-0.09603903045901552,GBP_USD,200,2.0,14,long,247
193,-0.07399470728168296,0.07142790823121369,-0.21399340741486178,0.06600399285149587,84,-0.39523093359267913,0.09496906150318342,-0.5813702941389186,-0.20909157304643963,GBP_USD,200,2.5,14,long,277
180,0.03492118059322177,0.07400185437962546,-0.11012245399084414,0.17996481517728768,78,-0.09446318467730579,0.11137200045799467,-0.31275230557497535,0.12382593622036377,GBP_USD,200,1.0,14,short,258
191,-0.05846021221086469,0.07191116896683987,-0.19940610338587084,0.08248567896414144,83,-0.01897634723328566,0.10625429800793655,-0.2272347713288413,0.18928207686227,GBP_USD,200,1.5,14,short,274
183,-0.1939305845852251,0.07175364076503646,-0.3345677204846966,-0.05329344868575364,79,-0.14945665056751756,0.10942004918869896,-0.3639199469773675,0.0650066458423324,GBP_USD,200,2.0,14,short,262
