tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,tenkan,kijun,senkou_b,displacement,trigger,direction,total_n
194,0.10844376649573752,0.06904645246221414,-0.0268872803302022,0.24377481332167722,84,0.09791370001365159,0.10770136459167957,-0.11318097458604039,0.3090083746133436,USD_CHF,9,26,52,26,cloud_break,short,278
62,-0.12003322716537226,0.12057669405210611,-0.3563635475075002,0.11629709317675571,28,0.1597335342320023,0.18615272316091072,-0.20512580316338272,0.5245928716273873,USD_CHF,9,26,52,26,tk_cross_above_cloud,long,90
63,0.13152362130897188,0.12220166070667154,-0.10799163367610434,0.3710388762940481,28,0.49807910913651104,0.1595291518350319,0.1854019715398485,0.8107562467331736,USD_CHF,9,26,52,26,tk_cross_above_cloud,short,91
153,-0.041717223067925406,0.07868514274314166,-0.19594010284448307,0.11250565670863225,66,-0.15684218114130824,0.11989508354679863,-0.39183654489303354,0.07815218261041706,USD_CHF,7,22,44,22,tk_cross,long,219
156,0.12482661418343612,0.07674944775306372,-0.025602303412568764,0.275255531779441,67,-0.061250780509977905,0.12040598593677702,-0.29724651294606086,0.17474495192610506,USD_CHF,7,22,44,22,tk_cross,short,223
226,-0.11499859573786249,0.06399240965386514,-0.24042371865943818,0.010426527183713188,97,0.028134249656985237,0.10108747080745346,-0.16999719312562353,0.22626569243959402,USD_CHF,7,22,44,22,cloud_break,long,323
221,0.09884188700836039,0.06455117354451509,-0.02767841313888919,0.22536218715560996,95,0.13425847880507355,0.10016891346705108,-0.06207259159034656,0.33058954920049366,USD_CHF,7,22,44,22,cloud_break,short,316
59,-0.07573136382864366,0.12533087258912387,-0.32137987410332647,0.1699171464460391,26,-0.1701482478227582,0.19415479838897035,-0.5506916526651401,0.21039515701962366,USD_CHF,7,22,44,22,tk_cross_above_cloud,long,85
60,0.1768603670399719,0.12335047533836747,-0.06490656462322833,0.41862729870317217,27,0.23248241705466935,0.1872634119536287,-0.1345538703744429,0.5995187044837816,USD_CHF,7,22,44,22,tk_cross_above_cloud,short,87
101,0.045498304977694026,0.09618600380527231,-0.1430262624806397,0.23402287243602776,44,-0.0724736657360395,0.14992443239920727,-0.3663255532384857,0.22137822176640673,USD_CHF,12,30,60,30,tk_cross,long,145
