tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,tenkan,kijun,senkou_b,displacement,trigger,direction,total_n
91,0.25274725274725274,0.1019868633277354,0.052853000624891344,0.45264150486961413,39,0.02564102564102564,0.16216808513683997,-0.29220842122718066,0.343490472509232,USD_SEK,12,30,60,30,tk_cross_above_cloud,long,130
98,0.10204081632653061,0.10100462742300449,-0.09592825342255817,0.3000098860756194,42,0.23809523809523808,0.15168248750118007,-0.05920243740707487,0.535392913597551,USD_SEK,12,30,60,30,tk_cross_above_cloud,short,140
277,-0.11478422908734823,0.059190296324360354,-0.23079720988309452,0.0012287517083980626,119,-0.06468825698130333,0.09151173782154053,-0.24405126311152275,0.11467474914891611,AUD_CHF,9,26,52,26,tk_cross,long,396
270,0.008511461623117816,0.05959485441974977,-0.10829445303959173,0.12531737628582737,116,0.10193646160919193,0.09196052673891622,-0.07830617079908386,0.2821790940174677,AUD_CHF,9,26,52,26,tk_cross,short,386
313,-0.007474714446191192,0.05628366239850091,-0.11779069274725297,0.1028412638548706,135,0.04494552659600941,0.08584639127145889,-0.12331340029605002,0.21320445348806882,AUD_CHF,9,26,52,26,cloud_break,long,448
294,0.030191337443563098,0.05667397003350151,-0.08088964382209986,0.14127231870922605,126,0.017127222483117006,0.08821651864406774,-0.15577715405925574,0.19003159902548977,AUD_CHF,9,26,52,26,cloud_break,short,420
118,-0.08062929028500111,0.09185949524653153,-0.2606739009682029,0.09941532039820068,52,-0.11538461538461539,0.13909274593315915,-0.3880063974136073,0.15723716664437656,AUD_CHF,9,26,52,26,tk_cross_above_cloud,long,170
116,0.02041779666614854,0.0900849906415169,-0.1561487849912246,0.19698437832352167,51,0.13725490196078433,0.14008291058424904,-0.13730760278434379,0.41181740670591244,AUD_CHF,9,26,52,26,tk_cross_above_cloud,short,167
312,-0.06762277925819515,0.056006343502399275,-0.17739521252289775,0.04214965400650743,134,-0.11771224452402594,0.08597715203014629,-0.28622746250311265,0.05080297345506078,AUD_CHF,7,22,44,22,tk_cross,long,446
312,-0.005857482649144202,0.05576904473045292,-0.11516481032083192,0.10344984502254351,135,0.03191074031177908,0.08581386236733414,-0.13628442992819584,0.20010591055175397,AUD_CHF,7,22,44,22,tk_cross,short,447
335,-0.0693628506979489,0.05410676351817574,-0.17541210719357336,0.036686405797675556,144,0.025215440314109334,0.0834226306768846,-0.1382929158125845,0.18872379644080314,AUD_CHF,7,22,44,22,cloud_break,long,479
314,-0.0037219201199098105,0.0547942934145882,-0.11111873521250268,0.10367489497268306,135,0.03865042628292517,0.08545980207808125,-0.12885078579011408,0.20615163835596442,AUD_CHF,7,22,44,22,cloud_break,short,449
133,-0.0890029154518951,0.08637298002984,-0.2582939563103815,0.08028812540659129,58,-0.23747311665895648,0.12819113441585855,-0.48872774011403924,0.013781506796126275,AUD_CHF,7,22,44,22,tk_cross_above_cloud,long,191
128,0.012202437164785095,0.08639957691789792,-0.15714073359429484,0.181545607923865,56,0.17857142857142858,0.1326726830071908,-0.08146703012266535,0.4386098872655225,AUD_CHF,7,22,44,22,tk_cross_above_cloud,short,184
230,-0.03982318665630793,0.0652208853590023,-0.16765612195995244,0.08800974864733657,100,-0.08,0.10018165319240661,-0.27635604025711696,0.11635604025711695,AUD_CHF,12,30,60,30,tk_cross,long,330
230,-0.05680394295938886,0.06458823179820526,-0.1833968772838712,0.06978899136509345,99,0.17197835789880173,0.09847076290255104,-0.021024337390198294,0.3649810531878017,AUD_CHF,12,30,60,30,tk_cross,short,329
291,-0.09511532427655033,0.05812705260600388,-0.20904434738431793,0.01881369883121728,126,0.03758067002905581,0.08876643720339555,-0.1364015468895995,0.21156288694771108,AUD_CHF,12,30,60,30,cloud_break,long,417
287,0.07192958052342635,0.057573503778282895,-0.04091448688200812,0.1847736479288608,124,0.05662228278915989,0.0893055461310223,-0.11841658762764382,0.23166115320596362,AUD_CHF,12,30,60,30,cloud_break,short,411
102,-0.0392156862745098,0.09942717768734806,-0.234092954541712,0.1556615819926924,45,-0.37777777777777777,0.1395841185464622,-0.6513626501288436,-0.10419290542671189,AUD_CHF,12,30,60,30,tk_cross_above_cloud,long,147
95,0.0007663436431687256,0.09797433210367786,-0.19126334728003988,0.1927960345663773,41,0.17073170731707318,0.15579238461142741,-0.13462136652132453,0.4760847811554709,AUD_CHF,12,30,60,30,tk_cross_above_cloud,short,136
250,-0.07993826432960449,0.05901815762511677,-0.19561385327483338,0.035737324615624386,108,0.18371421488305767,0.08497856465424017,0.01715622816074694,0.3502722016053684,AUD_NZD,9,26,52,26,tk_cross,long,358
244,0.0731978976596853,0.058345805667534716,-0.04115988144868274,0.18755567676805335,105,-0.09453763975190159,0.0815487824431514,-0.25437325334047833,0.06529797383667517,AUD_NZD,9,26,52,26,tk_cross,short,349
275,-0.19681339790045255,0.05566161414095708,-0.3059101616167284,-0.08771663418417668,118,0.0854417166184737,0.08077212018449594,-0.07287163894313832,0.24375507218008574,AUD_NZD,9,26,52,26,cloud_break,long,393
280,0.17455996485772152,0.05409339112732352,0.06853691824816742,0.2805830114672756,120,-0.12023433697702994,0.07681192410471016,-0.27078570822226183,0.030317034268201967,AUD_NZD,9,26,52,26,cloud_break,short,400
102,-0.007523359703249368,0.09636160156312772,-0.19639209876697966,0.18134537936048095,45,0.23925228260747686,0.13127385640648184,-0.018044475949227562,0.4965490411641813,AUD_NZD,9,26,52,26,tk_cross_above_cloud,long,147
111,0.14278793897982375,0.0844013821385058,-0.022638770011647602,0.3082146479712951,48,-0.18877385457510054,0.11953012324004314,-0.42305289612558505,0.045505186975384,AUD_NZD,9,26,52,26,tk_cross_above_cloud,short,159
304,-0.1295239459556657,0.05322044778470739,-0.23383602361369216,-0.025211868297639203,131,0.18253977422388237,0.0749460072201809,0.03564560007232781,0.32943394837543694,AUD_NZD,7,22,44,22,tk_cross,long,435
302,0.10638208321779581,0.05300805480249349,0.0024862958049085837,0.21027787063068304,130,-0.19176074217341613,0.0715562740433099,-0.33201103929830356,-0.051510445048528725,AUD_NZD,7,22,44,22,tk_cross,short,432
312,-0.21752709710528145,0.05225068699925446,-0.3199384436238202,-0.11511575058674271,135,0.07521561893951206,0.07401066627124561,-0.06984528695212933,0.22027652483115345,AUD_NZD,7,22,44,22,cloud_break,long,447
323,0.1612354014618918,0.05103818042763952,0.06120056782371834,0.26127023510006525,139,-0.1609789496544785,0.0687787184750234,-0.29578523786552435,-0.026172661443432638,AUD_NZD,7,22,44,22,cloud_break,short,462
121,-0.11830995580071575,0.08676363626834019,-0.2883666828866625,0.051746771285231016,52,0.2022252194060169,0.12060114098757085,-0.03415301692962197,0.43860345574165577,AUD_NZD,7,22,44,22,tk_cross_above_cloud,long,173
135,0.17793451236677155,0.07741318020171284,0.02620467917141439,0.3296643455621287,59,-0.35687897948560326,0.09747656544160671,-0.5479330477511524,-0.1658249112200541,AUD_NZD,7,22,44,22,tk_cross_above_cloud,short,194
219,-0.13112411737419327,0.06266856568295945,-0.2539545061127938,-0.00829372863559276,95,0.09919905459970135,0.09190238876354248,-0.0809296273768419,0.2793277365762446,AUD_NZD,12,30,60,30,tk_cross,long,314
217,0.0605133880291758,0.06255806741277718,-0.06210042409986748,0.1831272001582191,93,-0.0981476693227427,0.08809425327106951,-0.2708124057340389,0.07451706708855353,AUD_NZD,12,30,60,30,tk_cross,short,310
240,-0.114322356256888,0.06160845487691415,-0.23507492781563974,0.006430215301863745,103,0.2269142384447299,0.08167298880656033,0.06683518038387165,0.38699329650558817,AUD_NZD,12,30,60,30,cloud_break,long,343
268,0.23276711246814893,0.054113959589867006,0.1267037516720096,0.3388304732642883,115,-0.0314968304451324,0.08271041596455374,-0.19360924573565774,0.13061558484539293,AUD_NZD,12,30,60,30,cloud_break,short,383
88,-0.03116497414957996,0.1013602601440102,-0.22983108403183997,0.16750113573268002,38,0.20508325593594212,0.13992977217891348,-0.06917909753472828,0.4793456094066125,AUD_NZD,12,30,60,30,tk_cross_above_cloud,long,126
100,0.10840706919268606,0.08990351089919965,-0.06780381216974526,0.2846179505551174,43,-0.06516465128150177,0.13688998106001046,-0.3334690141591223,0.2031397115961187,AUD_NZD,12,30,60,30,tk_cross_above_cloud,short,143
270,0.008294595541980152,0.05989219503783908,-0.10909410673218443,0.12568329781614473,116,-0.0201571720036911,0.08692265787465717,-0.19052558143801915,0.15021123743063694,AUD_CAD,9,26,52,26,tk_cross,long,386
270,0.040952790490092025,0.05907480421380939,-0.07483382576897438,0.15673940674915843,117,-0.0017383410744841565,0.08914858976037011,-0.17646957700480956,0.17299289485584127,AUD_CAD,9,26,52,26,tk_cross,short,387
305,-0.04124381618388567,0.0563812992600946,-0.1517511627336711,0.06926353036589974,131,0.12350861760762677,0.0828432696097839,-0.03886419082754966,0.2858814260428032,AUD_CAD,9,26,52,26,cloud_break,long,436
312,0.058747788272271693,0.055420140669274344,-0.049875687439506024,0.16737126398404942,134,-0.12816056434900575,0.08301086761113717,-0.29086186486683463,0.03454073616882311,AUD_CAD,9,26,52,26,cloud_break,short,446
110,0.08844172412938504,0.09342111632696767,-0.09466366387147158,0.2715471121302417,48,-0.056744761809483735,0.13416455640238936,-0.31970729235816686,0.2062177687391994,AUD_CAD,9,26,52,26,tk_cross_above_cloud,long,158
111,0.040114664179257346,0.0930668752598141,-0.14229641132997828,0.22252573968849299,48,-0.054801710164204986,0.14294090829045003,-0.33496589041348707,0.2253624700850771,AUD_CAD,9,26,52,26,tk_cross_above_cloud,short,159
321,-0.04171480820947982,0.05491993868023696,-0.14935788802274425,0.06592827160378462,138,-0.01087207340726495,0.08072129994199456,-0.1690858212935743,0.1473416744790444,AUD_CAD,7,22,44,22,tk_cross,long,459
317,0.048103390856247256,0.05455925988726871,-0.05883275852279941,0.15503954023529393,137,-0.028444463561661727,0.08216152071810597,-0.1894810441691494,0.13259211704582596,AUD_CAD,7,22,44,22,tk_cross,short,454
341,-0.04891716295697813,0.053008679331660626,-0.15281417444703296,0.0549798485330767,147,0.05125488217612903,0.07799846383632063,-0.1016221069430594,0.20413187129531746,AUD_CAD,7,22,44,22,cloud_break,long,488
355,0.01595273301453089,0.05211116275136291,-0.08618514597814042,0.1180906120072022,153,-0.0403067278171329,0.07819643549555146,-0.19357174138841376,0.11295828575414796,AUD_CAD,7,22,44,22,cloud_break,short,508
127,-0.05022326535390169,0.08707863472518841,-0.22089738941527098,0.12045085870746759,55,0.003919220130471162,0.12709516004467833,-0.24518729355709837,0.25302573381804067,AUD_CAD,7,22,44,22,tk_cross_above_cloud,long,182
133,0.048706409279956106,0.08550597819124549,-0.11888530797488504,0.21629812653479724,57,-0.10824125206081853,0.12800226241447835,-0.3591256863931961,0.14264318227155903,AUD_CAD,7,22,44,22,tk_cross_above_cloud,short,190
226,-0.06250541034983817,0.06491620828073008,-0.18974117858006911,0.06473035788039277,97,-0.004155600143887044,0.09653774557999661,-0.19336958148068042,0.18505838119290632,AUD_CAD,12,30,60,30,tk_cross,long,323
231,0.08043309894160422,0.0645668310828149,-0.04611788998071298,0.20698408786392142,100,0.0416682002384021,0.09706634588214624,-0.14858183769060454,0.23191823816740872,AUD_CAD,12,30,60,30,tk_cross,short,331
264,-0.04830635059987988,0.060557034965613946,-0.1669981391324832,0.07038543793272345,114,0.1179577318999134,0.08871190873270542,-0.05591760921618921,0.291833073016016,AUD_CAD,12,30,60,30,cloud_break,long,378
278,-0.00495583257396275,0.05804062275718508,-0.1187154531780455,0.10880378803012,120,-0.1324921405509903,0.08748158014142166,-0.3039560376281767,0.03897175652619614,AUD_CAD,12,30,60,30,cloud_break,short,398
101,0.04748577818328236,0.09665863688857192,-0.1419651501183186,0.23693670648488332,44,-0.13169139732713525,0.14081276133415974,-0.40768440954208834,0.14430161488781784,AUD_CAD,12,30,60,30,tk_cross_above_cloud,long,145
105,0.10717944441860468,0.09567084652869119,-0.08033541477763005,0.2946943036148394,45,-0.11641960579223208,0.14147679311121078,-0.3937141202902052,0.160874908705741,AUD_CAD,12,30,60,30,tk_cross_above_cloud,short,150
256,0.0758374371723748,0.06095094307131388,-0.043626411247400396,0.19530128559215,110,-0.012516055948169806,0.09096678058249956,-0.19081094588986897,0.16577883399352933,EUR_AUD,9,26,52,26,tk_cross,long,366
261,-0.09369631984439604,0.060212199321100474,-0.21171223051375299,0.024319590824960893,112,0.10825928493595682,0.09109327494595816,-0.07028353395812117,0.2868021038300348,EUR_AUD,9,26,52,26,tk_cross,short,373
273,-0.09163643317237662,0.05889189145164186,-0.20706454041759464,0.023791674072841426,118,0.1241985834348598,0.0884040162242773,-0.0490732883647237,0.2974704552344433,EUR_AUD,9,26,52,26,cloud_break,long,391
305,-0.0038233957158887804,0.05640613316764857,-0.11437941672447999,0.10673262529270242,131,-0.014701290308702476,0.0841433683814597,-0.17962229233636348,0.1502197117189585,EUR_AUD,9,26,52,26,cloud_break,short,436
105,-0.012927888720248897,0.09412301378431878,-0.1974089957375137,0.17155321829701592,46,0.15733801759056454,0.14368230708493973,-0.12427930429591733,0.4389553394770464,EUR_AUD,9,26,52,26,tk_cross_above_cloud,long,151
112,-0.05935911038135689,0.09382198727313125,-0.24325020543669412,0.12453198467398036,49,0.1332750233083885,0.13576273527111274,-0.13281993782299248,0.39936998443976945,EUR_AUD,9,26,52,26,tk_cross_above_cloud,short,161
315,0.043211417194085264,0.055095065421393134,-0.06477491103184528,0.1511977454200158,136,-0.017433250582371752,0.08271955079355464,-0.17956357013773883,0.14469706897299534,EUR_AUD,7,22,44,22,tk_cross,long,451
318,-0.06649913819712891,0.05425721501323612,-0.1728432796230717,0.039845003228813874,137,0.07328373779421837,0.08214048523113829,-0.08771161325881266,0.2342790888472494,EUR_AUD,7,22,44,22,tk_cross,short,455
317,-0.10323233850175684,0.05434049073210983,-0.2097397003366921,0.003275023333178431,136,0.027104548310149145,0.08328462646087018,-0.1361333195531564,0.19034241617345468,EUR_AUD,7,22,44,22,cloud_break,long,453
333,-0.054551626390430465,0.05364078200339463,-0.15968755911708393,0.05058430633622301,144,-0.05142814272096711,0.08051946491598362,-0.209246293956295,0.10639000851436078,EUR_AUD,7,22,44,22,cloud_break,short,477
130,-0.061427021966882135,0.08487576840733609,-0.22778352804526086,0.10492948411149661,57,0.07979885483594464,0.13047597070983188,-0.17593404775532584,0.3355317574272151,EUR_AUD,7,22,44,22,tk_cross_above_cloud,long,187
134,-0.046240687915490714,0.08442653891037866,-0.21171670417983288,0.11923532834885145,58,0.20989613341714092,0.12391021728311136,-0.03296789245775733,0.45276015929203917,EUR_AUD,7,22,44,22,tk_cross_above_cloud,short,192
220,0.01462521113951458,0.06557100244459799,-0.11389395365189746,0.1431443759309266,95,0.005607135141033304,0.09867887419414999,-0.18780345827950065,0.19901772856156727,EUR_AUD,12,30,60,30,tk_cross,long,315
227,-0.011060709261285816,0.06498249892356733,-0.1384264071514778,0.11630498862890616,98,0.11649146775923618,0.09701254215712116,-0.0736531148687213,0.30663605038719366,EUR_AUD,12,30,60,30,tk_cross,short,325
254,0.048879959165449426,0.06108503444794031,-0.07084670835251358,0.16860662668341245,109,-0.02272624380858673,0.09274456544312745,-0.20450559207711655,0.15905310445994308,EUR_AUD,12,30,60,30,cloud_break,long,363
294,-0.08824711691404202,0.056624487222067775,-0.19923111186929487,0.022736878041210815,127,-0.11221610285434945,0.08299351392345371,-0.27488339014431873,0.050451184435619814,EUR_AUD,12,30,60,30,cloud_break,short,421
91,-0.0175217502865044,0.10134223645593865,-0.21615253374014415,0.18110903316713534,39,0.11255918151211058,0.15577704619535745,-0.19276382903079003,0.4178821920550112,EUR_AUD,12,30,60,30,tk_cross_above_cloud,long,130
103,-0.06154181575630812,0.0974711115297444,-0.25258519435460713,0.12950156284199088,45,0.12129312337710424,0.14213366629222826,-0.15728886255566316,0.39987510930987163,EUR_AUD,12,30,60,30,tk_cross_above_cloud,short,148
275,0.02005392124548274,0.05788550090504602,-0.09340166052840745,0.13350950301937292,118,0.03929146244729726,0.08418935503556085,-0.125719673422402,0.20430259831699651,EUR_CAD,9,26,52,26,tk_cross,long,393
268,-0.011335598215449017,0.058691066054813126,-0.12637008768288274,0.1036988912519847,115,-0.12131926299921361,0.08133758111762664,-0.2807409219897618,0.03810239599133458,EUR_CAD,9,26,52,26,tk_cross,short,383
296,-0.04803849486344153,0.05527734894206367,-0.1563820987898863,0.06030510906300325,127,-0.05515065861998476,0.07935218114553708,-0.21068093366523744,0.1003796164252679,EUR_CAD,9,26,52,26,cloud_break,long,423
317,-0.04252193610694306,0.05345192133201666,-0.1472877019176957,0.06224382970380958,137,-0.018494125759636305,0.0744473288652821,-0.16441089033558923,0.12742263881631663,EUR_CAD,9,26,52,26,cloud_break,short,454
100,0.025691364370691794,0.09828683116177449,-0.1669508247063862,0.2183335534477698,43,-0.26640999982817204,0.13852880925259342,-0.5379264659632552,0.005106466306911084,EUR_CAD,9,26,52,26,tk_cross_above_cloud,long,143
128,-0.03876440279977139,0.08440915562465565,-0.20420634782409647,0.12667754222455369,55,-0.14343812831340844,0.11862394607012754,-0.3759410626108584,0.08906480598404154,EUR_CAD,9,26,52,26,tk_cross_above_cloud,short,183
319,-0.020360945170291106,0.05295432621583914,-0.12415142455333582,0.0834295342127536,137,0.11019482306139117,0.07499356921107785,-0.03679257259232141,0.2571822187151037,EUR_CAD,7,22,44,22,tk_cross,long,456
311,0.0641898091698544,0.05378058337283933,-0.041220134240910686,0.1695997525806195,134,-0.10261170209164912,0.07529420673673728,-0.2501883472956542,0.04496494311235595,EUR_CAD,7,22,44,22,tk_cross,short,445
348,-0.042341905151485656,0.05089898775787305,-0.14210392115691683,0.05742011085394552,150,0.020812468138885196,0.07361309842514178,-0.1234692047743927,0.16509414105216308,EUR_CAD,7,22,44,22,cloud_break,long,498
366,-0.020401712221858385,0.04974444262466582,-0.11790081976620338,0.07709739532248662,157,-0.09757873011948714,0.07151172468771111,-0.23774171050740092,0.04258425026842663,EUR_CAD,7,22,44,22,cloud_break,short,523
118,-0.1522450915907951,0.08756664077537964,-0.3238757075105392,0.019385524328948966,51,0.03572699965933882,0.12705616690008276,-0.21330308746482338,0.28475708678350103,EUR_CAD,7,22,44,22,tk_cross_above_cloud,long,169
141,-0.019977526289797678,0.07859553835288996,-0.174024781461462,0.13406972888186663,61,-0.14616765612860594,0.1105129648993016,-0.36277306733123704,0.0704377550740252,EUR_CAD,7,22,44,22,tk_cross_above_cloud,short,202
227,-0.05206441657607039,0.06327553884372834,-0.17608447270977795,0.07195563955763716,98,0.028592823696244964,0.09329509532012126,-0.1542655631311927,0.21145121052368263,EUR_CAD,12,30,60,30,tk_cross,long,325
222,-0.02208460495992714,0.0642002753204133,-0.1479171445879372,0.10374793466808291,96,-0.15699979064209826,0.0915001781739573,-0.33634013986305455,0.022340558578858027,EUR_CAD,12,30,60,30,tk_cross,short,318
282,-0.04730145898129065,0.05583895475195939,-0.15674581029513104,0.06214289233254974,121,0.03777355751709406,0.08146435760054108,-0.12189658337996644,0.19744369841415454,EUR_CAD,12,30,60,30,cloud_break,long,403
310,-0.03669528785254851,0.05445002316775913,-0.14341733326135642,0.0700267575562594,133,-0.022216976661647146,0.07809486701374714,-0.17528291600859155,0.13084896268529725,EUR_CAD,12,30,60,30,cloud_break,short,443
86,-0.11133190529429374,0.10354026255907375,-0.3142708199100783,0.09160700932149082,37,-0.20398521076081993,0.152904238178051,-0.5036775175897998,0.09570709606816002,EUR_CAD,12,30,60,30,tk_cross_above_cloud,long,123
107,-0.05569167002689382,0.09268010270900175,-0.23734467133653725,0.1259613312827496,47,-0.056946465543421323,0.12936749158645744,-0.3105067490528779,0.19661381796603528,EUR_CAD,12,30,60,30,tk_cross_above_cloud,short,154
264,0.011493819764282633,0.049039514799277165,-0.0846236292423006,0.10761126877086588,114,-0.06983387980417828,0.07969401294765523,-0.22603414518158255,0.08636638557322597,EUR_CHF,9,26,52,26,tk_cross,long,378
270,-0.031545708763634245,0.048230787318322386,-0.12607805190754612,0.06298663438027763,116,0.12154478036555261,0.07642946395395835,-0.028256968984205738,0.2713465297153109,EUR_CHF,9,26,52,26,tk_cross,short,386
283,-0.010406688039221672,0.048861780990723615,-0.10617577878103995,0.08536240270259662,122,0.10382553299139731,0.07545872234512754,-0.04407356280505266,0.2517246287878473,EUR_CHF,9,26,52,26,cloud_break,long,405
328,-0.00383684092795645,0.043808969150710156,-0.08970242046334836,0.08202873860743545,141,-0.014502117589366053,0.06859111929284471,-0.1489407114033417,0.11993647622460958,EUR_CHF,9,26,52,26,cloud_break,short,469
93,0.09393238809472286,0.08568671081841395,-0.07401356510936848,0.2618783412988142,40,-0.19814487572018796,0.12720335774079589,-0.4474634568921479,0.05117370545177197,EUR_CHF,9,26,52,26,tk_cross_above_cloud,long,133
131,-0.05290508975182512,0.06927749515876454,-0.1886889802630036,0.08287880075935336,57,0.06208569807330046,0.10933438854346886,-0.1522097034718985,0.27638109961849944,EUR_CHF,9,26,52,26,tk_cross_above_cloud,short,188
312,0.005223345391368805,0.04651586058614133,-0.0859477413574682,0.09639443214020581,134,-0.13655636181809575,0.07301775996524144,-0.279671171349969,0.006558447713777477,EUR_CHF,7,22,44,22,tk_cross,long,446
318,0.008847688736697848,0.04491142674672221,-0.07917870768687768,0.09687408516027338,137,0.06338790762931351,0.0722406201414365,-0.07820370784790204,0.20497952310652906,EUR_CHF,7,22,44,22,tk_cross,short,455
326,-0.03808930003680452,0.044768044853996,-0.12583466795063666,0.049656067877027636,141,0.07778869105948624,0.07045748963832195,-0.06030798863162479,0.21588537075059727,EUR_CHF,7,22,44,22,cloud_break,long,467
328,0.03978837651430302,0.04392453279377802,-0.0463037077615019,0.12588046079010795,141,0.02978756897580871,0.06964327726000424,-0.1067132544537996,0.166288392405417,EUR_CHF,7,22,44,22,cloud_break,short,469
123,0.0782476060278494,0.07674780298674566,-0.07217808782617209,0.2286732998818709,54,-0.18902467825332023,0.11927911097875826,-0.4228117357716864,0.044762379265045976,EUR_CHF,7,22,44,22,tk_cross_above_cloud,long,177
156,-0.03142465101062642,0.0640376461111386,-0.15693843738845809,0.09408913536720526,67,0.08611641226699988,0.09737615470739143,-0.1047408509594873,0.27697367549348706,EUR_CHF,7,22,44,22,tk_cross_above_cloud,short,223
221,0.042110077808965994,0.05382766378491505,-0.06339214320946751,0.14761229882739949,95,0.0025994602246885217,0.08441661006323822,-0.1628570954992584,0.16805601594863542,EUR_CHF,12,30,60,30,tk_cross,long,316
230,-0.0295926889116352,0.05380379151147953,-0.13504812027413507,0.07586274245086468,99,0.18712192751771758,0.08150661887518866,0.027368954522347805,0.34687490051308734,EUR_CHF,12,30,60,30,tk_cross,short,329
256,0.012856950797016542,0.05269891791663082,-0.09043292831957986,0.11614682991361294,110,0.06016400120541659,0.08085081883130733,-0.09830360370394578,0.21863160611477897,EUR_CHF,12,30,60,30,cloud_break,long,366
276,2.0443797982957914e-05,0.04797432565835178,-0.09400923449238653,0.09405012208835244,119,-0.00915692263465958,0.07599892277107301,-0.1581148112659627,0.13980096599664352,EUR_CHF,12,30,60,30,cloud_break,short,395
84,0.07228900022598678,0.09043773764736826,-0.10496896556285501,0.24954696601482856,37,-0.15708606629165936,0.14042722615141298,-0.43232342954842884,0.11815129696511009,EUR_CHF,12,30,60,30,tk_cross_above_cloud,long,121
112,-0.011982048135022778,0.07572035640064932,-0.16039394668029544,0.1364298504102499,49,0.031178119283822997,0.11362074700384905,-0.19151854484372113,0.25387478341136716,EUR_CHF,12,30,60,30,tk_cross_above_cloud,short,161
257,0.005057436595723046,0.06131186206294938,-0.11511381304765772,0.12522868623910383,111,-0.06644901809622317,0.09170016628743881,-0.24618134401960323,0.1132833078271569,EUR_NZD,9,26,52,26,tk_cross,long,368
255,-0.055424583423835175,0.06152097049190076,-0.17600568558796065,0.06515651874029031,110,-0.03262266466447457,0.09070982258722149,-0.21041391693542866,0.14516858760647955,EUR_NZD,9,26,52,26,tk_cross,short,365
268,-0.006823408636283725,0.060380255680682074,-0.1251687097704206,0.11152189249785315,116,0.0038305067736921525,0.09103726847660559,-0.1746025394404548,0.1822635529878391,EUR_NZD,9,26,52,26,cloud_break,long,384
309,-0.013633931783153662,0.05622167488522512,-0.1238284145581949,0.09656055099188757,133,-0.16263996915920437,0.07952734251327315,-0.3185135604852197,-0.006766377833189008,EUR_NZD,9,26,52,26,cloud_break,short,442
104,-0.04155109308279859,0.09587324516470841,-0.22946265360562706,0.1463604674400299,45,0.022222222222222223,0.1507184440694504,-0.2731859281539006,0.317630372598345,EUR_NZD,9,26,52,26,tk_cross_above_cloud,long,149
116,-0.08829508157484361,0.09209434280079246,-0.2687999934643968,0.09220983031470958,51,-0.32579429363812196,0.12677429806771529,-0.574271917850844,-0.0773166694254,EUR_NZD,9,26,52,26,tk_cross_above_cloud,short,167
301,0.009234086405661689,0.056740601047262,-0.10197749164697183,0.1204456644582952,129,-0.0881951788952675,0.0842091130753583,-0.25324504052296976,0.07685468273243477,EUR_NZD,7,22,44,22,tk_cross,long,430
302,-0.020735901458413145,0.056692231843533204,-0.13185267587173824,0.09038087295491194,130,0.03190292016118501,0.0832905780501576,-0.1313466128171239,0.19515245313949392,EUR_NZD,7,22,44,22,tk_cross,short,432
312,-0.05931967852016768,0.05542244073485587,-0.16794766236048517,0.04930830532014981,135,-0.13127219137278326,0.08284223545367206,-0.2936429728619805,0.03109859011641397,EUR_NZD,7,22,44,22,cloud_break,long,447
336,-0.024371577910028912,0.05407161138358324,-0.13035193622185207,0.08160878040179423,144,-0.06519899309368939,0.07867491203665886,-0.21940182068554076,0.08900383449816197,EUR_NZD,7,22,44,22,cloud_break,short,480
118,-0.04309046005559729,0.09003180884801408,-0.2195528053977049,0.13337188528651028,52,-0.19560746790242392,0.13414900195803703,-0.4585395117401765,0.06732457593532867,EUR_NZD,7,22,44,22,tk_cross_above_cloud,long,170
130,-0.027036824103752667,0.08682186771209452,-0.1972076848194579,0.1431340366119526,56,0.0364016149459536,0.1282366263858676,-0.2149421727703469,0.2877454026622541,EUR_NZD,7,22,44,22,tk_cross_above_cloud,short,186
212,-0.07165843310906053,0.0682228827161429,-0.2053752832327006,0.06205841701457954,91,-0.05190517050943264,0.10412439422520539,-0.25598898319083524,0.15217864217196994,EUR_NZD,12,30,60,30,tk_cross,long,303
219,-0.016631374652580473,0.06712532770531988,-0.14819701695500745,0.11493426764984652,95,-0.07541270140092349,0.09675209668749007,-0.26504681090840404,0.11422140810655707,EUR_NZD,12,30,60,30,tk_cross,short,314
254,0.07684378972900159,0.06171998377848202,-0.04412737847682317,0.19781495793482634,109,0.021737828290549766,0.0948697094069713,-0.16420680214711397,0.2076824587282135,EUR_NZD,12,30,60,30,cloud_break,long,363
266,-0.028775453265166652,0.06057701309805579,-0.147506398937356,0.08995549240702269,114,-0.18573180570654235,0.08598295003220902,-0.354258387769672,-0.017205223643412676,EUR_NZD,12,30,60,30,cloud_break,short,380
91,-0.08000398599356044,0.10406697799217365,-0.2839752628582208,0.12396729087109991,39,0.02564102564102564,0.16216808513683997,-0.29220842122718066,0.343490472509232,EUR_NZD,12,30,60,30,tk_cross_above_cloud,long,130
105,0.0004522833700587793,0.097333413867819,-0.19032120781086645,0.19122577455098402,46,-0.27184473336618764,0.13419778394768075,-0.5348723899036418,-0.008817076828733394,EUR_NZD,12,30,60,30,tk_cross_above_cloud,short,151
284,-0.07340476907638074,0.03916001886605731,-0.15015840605385306,0.0033488679010915817,122,-0.02054241076331669,0.06528513270354355,-0.14850127086226206,0.10741644933562866,EUR_CZK,9,26,52,26,tk_cross,long,406
