pair,evaluator,direction,entry_mode,ts,raw_depth,atr_norm_depth,band_width_depth,entry_ATR,ATR_percentile
AUD_CAD,bb,long,mid,2016-01-22 14:00:00,0.0018263548695021115,0.3915762029912796,0.13511249919461166,0.0046641109841467675,
AUD_CAD,bb,long,mid,2016-01-26 14:00:00,0.0011512045766284285,0.28991913719017204,0.05754299226902949,0.003970778154852529,
AUD_CAD,bb,long,mid,2016-02-03 10:00:00,0.004177728038995965,0.9718219490999029,0.3607291232459595,0.00429886157939256,
AUD_CAD,bb,long,mid,2016-02-05 14:00:00,0.0014447213885586674,0.3305959419144356,0.10492903251748156,0.004370051792506843,
AUD_CAD,bb,long,mid,2016-02-08 22:00:00,0.00025999713093827204,0.06311282267684623,0.01695337986813299,0.0041195611273722255,
AUD_CAD,bb,long,mid,2016-02-26 14:00:00,0.008653467091895295,2.0446934889222494,0.3616571637714279,0.0042321585796492684,
AUD_CAD,bb,long,mid,2016-02-29 10:00:00,0.00017103150163555458,0.03937471770061516,0.005196293059500599,0.004343688326504053,
AUD_CAD,bb,long,mid,2016-03-18 09:00:00,0.0011406604028916245,0.2825449937901176,0.08408428258998706,0.004037092951428965,0.3492063492063492
AUD_CAD,bb,long,mid,2016-04-05 13:00:00,0.0010103263565569565,0.2509767481460941,0.12037801764055009,0.004025577524691026,0.5952380952380952
AUD_CAD,bb,long,mid,2016-04-07 09:00:00,0.0012733923827182858,0.35631578956861804,0.12321861990404603,0.0035737747806796547,0.25793650793650796
AUD_CAD,bb,long,mid,2016-04-08 09:00:00,0.003530383318204877,0.9937539539553762,0.23584577791054742,0.003552572851814189,0.2698412698412698
AUD_CAD,bb,long,mid,2016-04-11 17:00:00,0.0006139703674986619,0.18160264226333425,0.026794482828121035,0.0033808449031725515,0.14682539682539683
AUD_CAD,bb,long,mid,2016-04-22 09:00:00,0.0007669938933984044,0.2149189130366987,0.04377316281177286,0.0035687594105197973,0.4126984126984127
AUD_CAD,bb,long,mid,2016-04-22 17:00:00,0.0009461966375813313,0.26668552885310753,0.04962585378911554,0.003547986430499211,0.3888888888888889
AUD_CAD,bb,long,mid,2016-04-27 01:00:00,0.009100847018784775,2.44425700283021,0.3325056186859283,0.0037233592900611043,0.6507936507936508
AUD_CAD,bb,long,mid,2016-04-28 09:00:00,0.0004439025661490126,0.11385618230229108,0.009495811832245502,0.0038988007253786174,0.7896825396825397
AUD_CAD,bb,long,mid,2016-05-12 01:00:00,0.00024949985821154375,0.07715848108779229,0.01361126076636088,0.0032336025112736262,0.17857142857142858
AUD_CAD,bb,long,mid,2016-05-12 21:00:00,0.0007328317589906375,0.23531383280954296,0.03156181419240129,0.0031142740324312888,0.11904761904761904
AUD_CAD,bb,long,mid,2016-05-25 17:00:00,0.0010553505048559453,0.3635563107688418,0.08815819714732333,0.00290285293803348,0.15079365079365079
AUD_CAD,bb,long,mid,2016-06-10 05:00:00,0.00020642364631617838,0.07085619961945361,0.02084802475146463,0.002913275724986874,0.2976190476190476
AUD_CAD,bb,long,mid,2016-08-17 09:00:00,0.0019376732670595143,0.6274090025565794,0.06482408873456054,0.0030883733882743833,0.15873015873015872
AUD_CAD,bb,long,mid,2016-09-05 17:00:00,3.106305655775632e-05,0.012200266379576549,0.0033955843538048982,0.0025460965843955995,0.15079365079365079
AUD_CAD,bb,long,mid,2016-10-10 21:00:00,0.00032871212232687963,0.10331997499472884,0.03810635577685183,0.0031814963403122174,0.8888888888888888
AUD_CAD,bb,long,mid,2016-11-11 14:00:00,0.001172855449821819,0.2398958140569327,0.09568480462999052,0.004889020070785704,0.9841269841269841
AUD_CAD,bb,long,mid,2016-11-15 10:00:00,0.0007004462577833159,0.1768733199741279,0.05010091646386413,0.003960157800428994,0.9126984126984127
AUD_CAD,bb,long,mid,2016-11-18 06:00:00,0.0005429278942352678,0.14779840924887847,0.013016624640685434,0.003673435302818644,0.8253968253968254
AUD_CAD,bb,long,mid,2016-11-18 14:00:00,0.004526823431229121,1.140777415594317,0.1000917182239979,0.003968191664165053,0.8928571428571429
AUD_CAD,bb,long,mid,2016-12-01 14:00:00,0.0005476975305280796,0.15991084801094152,0.023682573900235364,0.0034250179855878486,0.6428571428571429
AUD_CAD,bb,long,mid,2016-12-11 22:00:00,0.0004741425774213992,0.13781634338669907,0.02207355877002197,0.0034403944101970684,0.626984126984127
AUD_CAD,bb,long,mid,2016-12-16 14:00:00,0.0035438576388873155,0.9966049404912406,0.23897053142175437,0.0035559302336395184,0.7222222222222222
AUD_CAD,bb,long,mid,2016-12-20 10:00:00,0.0009996221509931402,0.33263541757061943,0.04689152859962076,0.0030051584954296625,0.0873015873015873
AUD_CAD,bb,long,mid,2016-12-30 18:00:00,0.00045064726231336394,0.16796066202033622,0.05175626545330812,0.002683052429614744,0.09126984126984126
AUD_CAD,bb,long,mid,2017-01-03 06:00:00,6.0978988113857824e-05,0.023699872699747323,0.0064386026037386215,0.002572966905198101,0.07936507936507936
AUD_CAD,bb,long,mid,2017-01-04 14:00:00,0.0006942963917938583,0.21824913191249148,0.07054848727689993,0.003181210324686383,0.4246031746031746
AUD_CAD,bb,long,mid,2017-01-06 18:00:00,4.6298341783712615e-06,0.0013852011193336443,0.00039272025339662117,0.0033423552101939243,0.5873015873015873
AUD_CAD,bb,long,mid,2017-04-03 01:00:00,0.0015150390433051886,0.542218980811082,0.13322629673717115,0.002794146086584625,0.5873015873015873
AUD_CAD,bb,long,mid,2017-04-07 01:00:00,0.0006456581144544948,0.23835194521036782,0.04371746196001206,0.002708843487241698,0.5
AUD_CAD,bb,long,mid,2017-04-10 01:00:00,0.0011920791994519675,0.3848097258782015,0.05773048563128918,0.003097840619104518,0.9087301587301587
AUD_CAD,bb,long,mid,2017-05-09 05:00:00,0.0003866058686854412,0.12253110452538385,0.013552854880856136,0.003155165132828383,0.8174603174603174
AUD_CAD,bb,long,mid,2017-05-24 13:00:00,0.0005458202991708294,0.1746595527278861,0.060621377673674835,0.0031250526561304075,0.6785714285714286
AUD_CAD,bb,long,mid,2017-05-24 21:00:00,0.0005579933083070809,0.1818492865408676,0.059503968257996406,0.003068438259622653,0.6150793650793651
AUD_CAD,bb,long,mid,2017-05-25 05:00:00,0.0015597816859580504,0.5159818403108912,0.15355451589422178,0.0030229391116133953,0.5753968253968254
AUD_CAD,bb,long,mid,2017-05-26 01:00:00,0.0008709694494242193,0.29085601474284645,0.07474297014817705,0.0029945038275872226,0.5436507936507936
AUD_CAD,bb,long,mid,2017-05-26 17:00:00,9.797229676733465e-05,0.03426352805152972,0.007222296509112886,0.002859375620046827,0.3888888888888889
AUD_CAD,bb,long,mid,2017-06-01 09:00:00,0.00011533844709421537,0.041105978102766484,0.007742642110172684,0.0028058801278457585,0.36904761904761907
AUD_CAD,bb,long,mid,2017-06-28 09:00:00,0.0008064640396222567,0.2585043719309083,0.06713109009285877,0.0031197307558024747,0.7142857142857143
AUD_CAD,bb,long,mid,2017-07-04 01:00:00,0.0017120562688792695,0.5669028568320656,0.1094477066688085,0.00302001700687572,0.6468253968253969
AUD_CAD,bb,long,mid,2017-07-05 09:00:00,0.0006567140121651605,0.220784061762882,0.025543361986509625,0.0029744629522689874,0.5952380952380952
AUD_CAD,bb,long,mid,2017-07-07 13:00:00,5.774409627257171e-05,0.01829132131415171,0.0020556587861458517,0.003156912247115576,0.873015873015873
AUD_CAD,bb,long,mid,2017-08-15 09:00:00,0.000350288821066691,0.131092091793173,0.048905108152458965,0.0026720820171162556,0.05555555555555555
AUD_CAD,bb,long,mid,2017-08-22 05:00:00,0.0007974008986570968,0.33614568344533063,0.10222828676103442,0.002372188422841321,0.007936507936507936
AUD_CAD,bb,long,mid,2017-08-23 13:00:00,0.001238341250379027,0.4629534455530896,0.10523743393051113,0.002674872089783419,0.1626984126984127
AUD_CAD,bb,long,mid,2017-08-23 21:00:00,8.000603400337702e-05,0.03147830729008047,0.006335411489908893,0.002541624403945912,0.05555555555555555
AUD_CAD,bb,long,mid,2017-08-24 17:00:00,3.380077546510929e-05,0.013421321503456134,0.0022063747674248993,0.0025184386989317875,0.051587301587301584
AUD_CAD,bb,long,mid,2017-09-06 13:00:00,0.004237599928961444,1.0349492051966955,0.24474708009544005,0.004094500394496244,0.9920634920634921
AUD_CAD,bb,long,mid,2017-10-11 17:00:00,0.0007155301215701071,0.3216968373963531,0.06663445790161276,0.0022242373514182977,0.011904761904761904
AUD_CAD,bb,long,mid,2017-11-03 09:00:00,0.0019379452637503514,0.669337868575681,0.1665887584339905,0.002895316931453776,0.6944444444444444
AUD_CAD,bb,long,mid,2017-11-14 22:00:00,0.00043207053609850554,0.18054498747839423,0.026473841406148786,0.0023931461190536307,0.25793650793650796
AUD_CAD,bb,long,mid,2017-11-17 02:00:00,0.0008536933940792579,0.32993919147657536,0.057787357381835894,0.002587426459581015,0.49206349206349204
AUD_CAD,bb,long,mid,2017-12-04 18:00:00,0.00016658527079371765,0.05705148601693852,0.011704790966200375,0.002919911161372005,0.9285714285714286
AUD_CAD,bb,long,mid,2018-01-05 10:00:00,0.0053775141984161445,1.9395561691546512,0.6925349470978529,0.0027725488356235206,0.8373015873015873
AUD_CAD,bb,long,mid,2018-01-09 06:00:00,0.0002641311424059767,0.10373153718297212,0.019385575979283507,0.0025462954621030594,0.6865079365079365
AUD_CAD,bb,long,mid,2018-01-31 14:00:00,0.0007735514335263094,0.27134544803354493,0.10361131686540004,0.0028507993744957888,0.75
AUD_CAD,bb,long,mid,2018-03-21 09:00:00,0.0019027046195330133,0.7131497591649024,0.07769505734574103,0.0026680295338823057,0.5714285714285714
AUD_CAD,bb,long,mid,2018-03-22 05:00:00,0.0003805129977473287,0.13055341617357086,0.013685167794770466,0.0029146154034103283,0.8650793650793651
AUD_CAD,bb,long,mid,2018-04-03 13:00:00,0.0031383592163478635,1.2023501067854196,0.2909799805195275,0.002610187497498978,0.4365079365079365
AUD_CAD,bb,long,mid,2018-04-04 05:00:00,0.0003338981720455436,0.13249420370995413,0.02663003849682129,0.002520096447211285,0.32142857142857145
AUD_CAD,bb,long,mid,2018-04-05 01:00:00,0.0007944925567264782,0.31999754602494385,0.06049766657974242,0.002482808279612705,0.2698412698412698
AUD_CAD,bb,long,mid,2018-04-05 13:00:00,0.0006476657006544428,0.2665644830860999,0.04548511696291568,0.002429677401716146,0.1746031746031746
AUD_CAD,bb,long,mid,2018-04-17 13:00:00,0.0006240356026300242,0.2951304630844227,0.07638762232606248,0.0021144398179306807,0.09126984126984126
AUD_CAD,bb,long,mid,2018-04-25 17:00:00,0.00015279183946448338,0.06834140497658779,0.013294320237269645,0.002235714052364396,0.14285714285714285
AUD_CAD,bb,long,mid,2018-04-30 13:00:00,4.474269572196654e-05,0.02232191820018359,0.0028434211930786235,0.002004428800460282,0.07936507936507936
AUD_CAD,bb,long,mid,2018-05-01 05:00:00,0.0004720758341950626,0.25102215465437155,0.028814896021775224,0.0018806142224579994,0.007936507936507936
AUD_CAD,bb,long,mid,2018-05-09 09:00:00,0.0004906494222683966,0.218956032070474,0.04040161850298614,0.0022408582107958292,0.36507936507936506
AUD_CAD,bb,long,mid,2018-06-14 01:00:00,0.0009395196247806714,0.3596369779631721,0.0897656451160705,0.0026124110765853477,0.7261904761904762
AUD_CAD,bb,long,mid,2018-06-19 05:00:00,0.001389134834091088,0.5260713816369446,0.08749061126385234,0.0026405824049363816,0.7380952380952381
AUD_CAD,bb,long,mid,2018-06-28 13:00:00,0.00074013219442437,0.2674281854936516,0.053628354599048515,0.0027675923278548354,0.8015873015873016
AUD_CAD,bb,long,mid,2018-06-29 13:00:00,0.0016437305087784182,0.5587432742040916,0.09992076823053293,0.0029418349797943415,0.8968253968253969
AUD_CAD,bb,long,mid,2018-07-23 09:00:00,0.0004627013918455658,0.17502286757697963,0.08255452855621129,0.002643662501084652,0.5396825396825397
AUD_CAD,bb,long,mid,2018-07-26 01:00:00,0.0004918579808333989,0.1925994858884429,0.06952170214641301,0.0025537865719864484,0.4166666666666667
AUD_CAD,bb,long,mid,2018-08-14 05:00:00,0.001647101875743573,0.6126832290180911,0.08834394649085452,0.0026883417037271927,0.8174603174603174
AUD_CAD,bb,long,mid,2018-08-29 05:00:00,0.00210451735556072,0.8450075038585301,0.14572034826255306,0.0024905309668268403,0.5873015873015873
AUD_CAD,bb,long,mid,2018-08-30 01:00:00,0.0019877866717619153,0.8008347295929742,0.10360919813534107,0.00248214344147164,0.5674603174603174
AUD_CAD,bb,long,mid,2018-08-31 13:00:00,0.00022822282255807735,0.07909528135333678,0.0101309199013244,0.002885416407314535,0.9761904761904762
AUD_CAD,bb,long,mid,2018-09-07 13:00:00,0.0007353631342413847,0.216129696573303,0.055513040416461226,0.003402415984015308,1.0
AUD_CAD,bb,long,mid,2018-09-11 13:00:00,0.00014868911872933932,0.05713225000124822,0.008148410826585958,0.002602542674690578,0.626984126984127
AUD_CAD,bb,long,mid,2018-09-28 17:00:00,0.002631439923640344,0.9576425273623467,0.2724700946008842,0.002747831104460419,0.7380952380952381
AUD_CAD,bb,long,mid,2018-10-03 13:00:00,0.0015883283522356573,0.5779190120498031,0.04426021317352234,0.0027483580209657138,0.6865079365079365
AUD_CAD,bb,long,mid,2018-10-04 01:00:00,0.000144754926348023,0.05397723119970163,0.003598569118837729,0.0026817775408387967,0.5595238095238095
AUD_CAD,bb,long,mid,2018-10-24 13:00:00,0.0033233888327189876,1.1026804174391367,0.2868397253870382,0.003013918430180542,0.9285714285714286
AUD_CAD,bb,long,mid,2018-12-07 10:00:00,8.321012400225314e-06,0.002641203772198887,0.000536709384494768,0.0031504621066392783,0.9801587301587301
AUD_CAD,bb,long,mid,2018-12-14 10:00:00,0.0002847721293864902,0.11194784386343055,0.01847699221761174,0.002543792891034995,0.24206349206349206
AUD_CAD,bb,long,mid,2018-12-20 02:00:00,0.0009453728688587626,0.30903561713804106,0.08024382190658177,0.0030591065121030377,0.9285714285714286
AUD_CAD,bb,long,mid,2019-01-02 10:00:00,0.0010113585595126207,0.3507913444893731,0.10217515216265874,0.002883077291957695,0.6666666666666666
AUD_CAD,bb,long,mid,2019-01-24 06:00:00,0.0005081357688443422,0.20984446455970543,0.05599830010726072,0.002421487599925545,0.1984126984126984
AUD_CAD,bb,long,mid,2019-01-24 14:00:00,0.0007093504342213786,0.2806748580420931,0.0722213112474623,0.002527303083609279,0.3134920634920635
AUD_CAD,bb,long,mid,2019-01-24 22:00:00,0.0010237654902794935,0.40834015901239784,0.09707371283553193,0.0025071388833161775,0.30158730158730157
AUD_CAD,bb,long,mid,2019-02-05 22:00:00,0.00111113127044149,0.3478020051405214,0.09525557470417526,0.0031947235899130685,0.8452380952380952
AUD_CAD,bb,long,mid,2019-02-21 02:00:00,7.880554067252188e-05,0.02752812028360151,0.007909670419374251,0.0028627287246876174,0.6984126984126984
AUD_CAD,bb,long,mid,2019-02-28 14:00:00,0.0008230345614502754,0.27109465635948854,0.05848102858036425,0.0030359674827337055,0.7817460317460317
AUD_CAD,bb,long,mid,2019-03-01 02:00:00,0.0006784329197646599,0.230938681148826,0.043685498776389484,0.002937718862815584,0.7222222222222222
AUD_CAD,bb,long,mid,2019-03-14 01:00:00,0.0005553723308086012,0.24261300769201732,0.06774605160551177,0.00228912841933691,0.1984126984126984
AUD_CAD,bb,long,mid,2019-04-01 21:00:00,0.0002788850984520863,0.10933488811043689,0.030722914360293358,0.0025507420666163786,0.5158730158730159
AUD_CAD,bb,long,mid,2019-04-22 13:00:00,0.0003507712779156069,0.16927624078718248,0.046775382176645314,0.002072182583240395,0.14285714285714285
AUD_CAD,bb,long,mid,2019-04-22 21:00:00,0.0001789486842310728,0.08878380870161075,0.022606797218241322,0.0020155553906511586,0.10714285714285714
AUD_CAD,bb,long,mid,2019-04-23 05:00:00,0.0005173500582106305,0.27074539692373845,0.05966096582556984,0.0019108360256124828,0.01984126984126984
AUD_CAD,bb,long,mid,2019-04-24 01:00:00,0.004226452652012602,1.735149016202559,0.3976829192894779,0.0024357865592791322,0.5793650793650794
AUD_CAD,bb,long,mid,2019-04-25 09:00:00,0.001120735934067918,0.4390553357265603,0.06534778375380866,0.002552607479905226,0.7142857142857143
AUD_CAD,bb,long,mid,2019-05-05 21:00:00,0.0009194802617628062,0.42202402359525465,0.07711535447275823,0.002178739148377583,0.3412698412698413
AUD_CAD,bb,long,mid,2019-05-10 09:00:00,0.0009633461076542504,0.4009927541072216,0.12426571988751184,0.002402402781065368,0.7261904761904762
AUD_CAD,bb,long,mid,2019-05-12 21:00:00,0.0006057465421901442,0.2511325935349924,0.08572078813808412,0.002412058640670792,0.7261904761904762
AUD_CAD,bb,long,mid,2019-05-14 05:00:00,0.0009077285550787018,0.43879049843403295,0.08559001311927866,0.0020687060415351456,0.20238095238095238
AUD_CAD,bb,long,mid,2019-05-14 21:00:00,0.0009928958416137723,0.5015349557343112,0.08115336308560134,0.001979714136096548,0.10317460317460317
AUD_CAD,bb,long,mid,2019-05-21 09:00:00,7.001072323820079e-05,0.02831303065939227,0.0031703191217927803,0.002472738580353148,0.8611111111111112
AUD_CAD,bb,long,mid,2019-06-07 01:00:00,0.00024020112665312787,0.1245588514234101,0.02874939454629729,0.0019284147526105358,0.1349206349206349
AUD_CAD,bb,long,mid,2019-06-07 09:00:00,0.000616167552472735,0.3188135662066543,0.07411503353223495,0.0019326892509754009,0.14682539682539683
AUD_CAD,bb,long,mid,2019-06-19 17:00:00,0.001841781721581004,0.8316522736544385,0.1528368823417742,0.0022146055267640457,0.7182539682539683
AUD_CAD,bb,long,mid,2019-06-20 21:00:00,7.668340047106703e-05,0.03464858069522289,0.005453145271136838,0.002213175804965645,0.6904761904761905
AUD_CAD,bb,long,mid,2019-06-21 05:00:00,0.00013584628041829472,0.06380484493025498,0.009102106756332468,0.0021290903624448607,0.5634920634920635
AUD_CAD,bb,long,mid,2019-07-05 13:00:00,0.001224712301548081,0.6074180523153041,0.24777826285920204,0.002016259307539227,0.5476190476190477
AUD_CAD,bb,long,mid,2019-07-09 01:00:00,0.00027794876957554226,0.15722793802186755,0.03290462864204427,0.0017678077641448472,0.09523809523809523
AUD_CAD,bb,long,mid,2019-07-26 13:00:00,0.00108958821323335,0.629590148746095,0.08510397617995301,0.0017306309754105856,0.05952380952380952
AUD_CAD,bb,long,mid,2019-07-29 09:00:00,0.0005126531532572143,0.3234927562846526,0.03128777673459659,0.0015847438413925806,0.007936507936507936
AUD_CAD,bb,long,mid,2019-07-30 13:00:00,0.0003584038901793818,0.22411144399504773,0.016991931880503505,0.0015992217255416084,0.03571428571428571
AUD_CAD,bb,long,mid,2019-08-01 17:00:00,0.00023096818286472143,0.09147562635153614,0.008940658756974359,0.002524915019189074,1.0
AUD_CAD,bb,long,mid,2019-08-05 05:00:00,0.00043938339079752087,0.15610170664353348,0.017160173903483567,0.002814725093306482,1.0
AUD_CAD,bb,long,mid,2019-08-05 17:00:00,0.00037129088752407835,0.1400034699391089,0.013785202208711284,0.002652012037169952,0.9841269841269841
AUD_CAD,bb,long,mid,2019-08-07 01:00:00,9.547712433677358e-05,0.028253571996203496,0.0038064102741458363,0.0033792939296172207,1.0
AUD_CAD,bb,long,mid,2019-08-25 21:00:00,0.001908653145311634,0.7537773413621162,0.21527068782901596,0.0025321179618673535,0.7698412698412699
AUD_CAD,bb,long,mid,2019-08-27 01:00:00,0.0008002288564017412,0.30389582864253417,0.08509504120322314,0.0026332340920119453,0.7936507936507936
AUD_CAD,bb,long,mid,2019-08-30 09:00:00,0.0007198355953876856,0.32166269256649344,0.06004970805787397,0.0022378585145956358,0.6071428571428571
AUD_CAD,bb,long,mid,2019-09-20 13:00:00,0.0007979269331865879,0.31596486034803994,0.05554680997506406,0.0025253660559204577,0.6746031746031746
AUD_CAD,bb,long,mid,2019-10-01 01:00:00,0.0002765843727440265,0.12469467885381778,0.023933372392626752,0.002218092827106698,0.3492063492063492
AUD_CAD,bb,long,mid,2019-10-15 13:00:00,0.0014347752739884978,0.6043750537201202,0.1675973023505789,0.002373981628058605,0.6785714285714286
AUD_CAD,bb,long,mid,2019-11-13 22:00:00,0.0020333585039443713,0.9919936658301354,0.3745445438590523,0.0020497696446910123,0.373015873015873
AUD_CAD,bb,long,mid,2019-11-18 22:00:00,8.447592150340189e-05,0.04450594166437338,0.0061536171246451945,0.0018980818817507263,0.20238095238095238
AUD_CAD,bb,long,mid,2020-01-03 02:00:00,0.0007881802879226019,0.42528911950149484,0.07696141602388547,0.001853281101680833,0.373015873015873
AUD_CAD,bb,long,mid,2020-01-21 18:00:00,0.00014639528886983832,0.08124709183557637,0.01608596357503777,0.0018018526640449543,0.26587301587301587
AUD_CAD,bb,long,mid,2020-01-22 06:00:00,0.00020358400569819857,0.11544312496935849,0.021020478397773944,0.0017635004748202622,0.21031746031746032
AUD_CAD,bb,long,mid,2020-01-27 10:00:00,8.573795554067676e-05,0.03874195253844048,0.007563518207406978,0.0022130519997825607,0.8015873015873016
AUD_CAD,bb,long,mid,2020-01-27 22:00:00,0.000650690141680621,0.2882427347524777,0.04996461311114043,0.002257438135394418,0.8531746031746031
AUD_CAD,bb,long,mid,2020-01-28 06:00:00,1.5135786533004847e-06,0.0006866732524306598,0.00010990282006716929,0.002204219616743155,0.7619047619047619
AUD_CAD,bb,long,mid,2020-01-28 14:00:00,0.0003957589986827159,0.1829265962726772,0.027338442191903452,0.002163485281783644,0.6984126984126984
AUD_CAD,bb,long,mid,2020-02-17 22:00:00,0.00026718303154760203,0.14893085287753385,0.026808288023487344,0.001794007261660599,0.11904761904761904
AUD_CAD,bb,long,mid,2020-02-19 10:00:00,0.0014914818266120733,0.8440018208254261,0.15314155787027608,0.001767154749919162,0.13095238095238096
AUD_CAD,bb,long,mid,2020-03-02 22:00:00,0.000822275570424913,0.20191527294236397,0.07304020339166305,0.004072379263056682,0.996031746031746
AUD_CAD,bb,long,mid,2020-03-12 17:00:00,0.0020292867348260524,0.3111733295260727,0.059471459967983385,0.006521403161115136,0.9801587301587301
AUD_CAD,bb,long,mid,2020-03-13 05:00:00,0.001176347390222765,0.16797916001351587,0.035834418401241,0.007002936495980301,1.0
AUD_CAD,bb,long,mid,2020-03-18 21:00:00,7.718630987407771e-05,0.009293812858801216,0.0009272271760238446,0.008305128481361928,0.9563492063492064
AUD_CAD,bb,long,mid,2020-06-14 21:00:00,0.00045417026429039886,0.1007419486578612,0.040596371808155014,0.0045082537149727705,0.996031746031746
AUD_CAD,bb,long,mid,2020-08-12 09:00:00,5.515339285544485e-05,0.021172222279293818,0.003555830296780986,0.0026049883724007664,0.3055555555555556
AUD_CAD,bb,long,mid,2020-08-13 17:00:00,5.09517111264568e-05,0.01968981307355089,0.002843081743857953,0.0025877193925675033,0.3055555555555556
AUD_CAD,bb,long,mid,2020-09-22 13:00:00,0.0027672679961545654,0.867490946172692,0.29438820777075136,0.003189967582213456,0.9563492063492064
AUD_CAD,bb,long,mid,2020-10-12 21:00:00,0.00023856860948345826,0.10428464367151483,0.017931742134826976,0.0022876676860969403,0.05952380952380952
AUD_CAD,bb,long,mid,2020-10-13 13:00:00,0.0013942721866041508,0.6173610891548191,0.09423524186920344,0.002258438717789843,0.06349206349206349
AUD_CAD,bb,long,mid,2020-10-14 21:00:00,0.0001968361860915646,0.08439345853851907,0.012341811251968192,0.002332363070553912,0.1349206349206349
AUD_CAD,bb,long,mid,2020-10-16 13:00:00,9.918111110762684e-05,0.04121536092711051,0.005142851348292753,0.002406411320357692,0.2222222222222222
AUD_CAD,bb,long,mid,2020-10-19 21:00:00,0.00030202585881300426,0.11584682943158255,0.013749980420719341,0.0026071137233097635,0.4523809523809524
AUD_CAD,bb,long,mid,2020-11-02 18:00:00,0.00016374338802183086,0.06406111034446295,0.017341081144201867,0.0025560497959115354,0.5
AUD_CAD,bb,long,mid,2020-11-03 02:00:00,0.0003621194278428108,0.14034320798240552,0.03555223150812232,0.0025802419158624966,0.5357142857142857
AUD_CAD,bb,long,mid,2020-12-04 14:00:00,0.0006903982606135672,0.2816956190732994,0.07804458288465199,0.0024508661614432857,0.4166666666666667
AUD_CAD,bb,long,mid,2021-01-15 18:00:00,2.123807470921779e-05,0.008371520726769171,0.002599352880869029,0.0025369434541690754,0.43253968253968256
AUD_CAD,bb,long,mid,2021-01-29 18:00:00,0.0012919186316224796,0.48043843249036444,0.17908088280852322,0.0026890409764385157,0.7420634920634921
AUD_CAD,bb,long,mid,2021-02-01 06:00:00,1.2614796386034577e-05,0.004949898443554935,0.0015262966186790664,0.0025484960004502314,0.4722222222222222
AUD_CAD,bb,long,mid,2021-02-02 06:00:00,0.0016790617733721813,0.5810037840646408,0.17957348980708734,0.00288993259497493,0.9246031746031746
AUD_CAD,bb,long,mid,2021-03-05 10:00:00,0.0009916080889649237,0.30954529853628954,0.03685455605423891,0.003203434501036922,0.9642857142857143
AUD_CAD,bb,long,mid,2021-03-08 06:00:00,0.00035900223932616715,0.1030550597968063,0.012320336816797835,0.0034835964389716718,1.0
AUD_CAD,bb,long,mid,2021-03-08 22:00:00,0.0003931848742291244,0.11498161535013303,0.01268312518290085,0.003419545577193611,0.9920634920634921
AUD_CAD,bb,long,mid,2021-03-23 17:00:00,0.0005858852415873139,0.21194234493724037,0.04057256336486885,0.0027643614198984362,0.6706349206349206
AUD_CAD,bb,long,mid,2021-04-01 01:00:00,0.0013586483201765143,0.5416219821921224,0.07727450421516509,0.0025084807575158183,0.49206349206349204
AUD_CAD,bb,long,mid,2021-04-28 01:00:00,0.0007246123785155101,0.3019843491269181,0.051858873124015104,0.002399503088853687,0.28174603174603174
AUD_CAD,bb,long,mid,2021-04-29 05:00:00,0.0006229189555737591,0.25478768063175145,0.03302303996750783,0.002444855081019688,0.38095238095238093
AUD_CAD,bb,long,mid,2021-04-29 13:00:00,0.0020835054904116967,0.8190923047471125,0.10047484128102772,0.0025436760647567806,0.5357142857142857
AUD_CAD,bb,long,mid,2021-04-30 09:00:00,0.0006422377627716136,0.2688563917008398,0.026602151066734237,0.0023887762485715436,0.2896825396825397
AUD_CAD,bb,long,mid,2021-05-12 01:00:00,0.0005057806456427727,0.18899728690676798,0.05074227311234537,0.0026761264879546836,0.7857142857142857
AUD_CAD,bb,long,mid,2021-05-24 01:00:00,2.141283922352244e-05,0.009119100364193857,0.001944116608143856,0.0023481306673188884,0.28174603174603174
AUD_CAD,bb,long,mid,2021-05-28 09:00:00,0.0006945366477721926,0.2998096493476986,0.07120731068412076,0.0023165920419282995,0.25396825396825395
AUD_CAD,bb,long,mid,2021-06-03 13:00:00,0.0025750913818956,1.0672259080718038,0.2568972798699591,0.002412883122888304,0.49206349206349204
AUD_CAD,bb,long,mid,2021-06-16 17:00:00,0.0005695363599417247,0.27368928577739715,0.14935417762629216,0.0020809596485444892,0.14285714285714285
AUD_CAD,bb,long,mid,2021-06-17 09:00:00,0.0015435962475346399,0.6649817625669735,0.37842446861614554,0.0023212610246272384,0.3888888888888889
AUD_CAD,bb,long,mid,2021-06-22 05:00:00,0.0010135978535660284,0.390786598571412,0.09999974588400956,0.0025937374957877538,0.7896825396825397
AUD_CAD,bb,long,mid,2021-07-02 05:00:00,0.00032371367521044636,0.16861005681031518,0.03858707988644021,0.0019198954162895597,0.1388888888888889
AUD_CAD,bb,long,mid,2021-07-02 13:00:00,0.0008719926846260107,0.4259534834376339,0.09614652324635176,0.0020471547211884317,0.24603174603174602
AUD_CAD,bb,long,mid,2021-07-20 17:00:00,0.00034571545530726056,0.13250573346157118,0.04797492967747508,0.0026090603498868494,0.9325396825396826
AUD_CAD,bb,long,mid,2021-07-21 01:00:00,0.0010307481542826125,0.4075819587533631,0.1318074791529366,0.002528934689443261,0.8928571428571429
AUD_CAD,bb,long,mid,2021-07-30 09:00:00,0.0025244255622356437,1.1350994540633197,0.18255437326309845,0.0022239686163172297,0.4801587301587302
